"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Jalen Duren","DET",78,2035,4196,918,378,546,0.6923076923076923,0,0,0,0,162,472,284,0,0,0.6243386243386243,0.833922261484099,0,0,0.6052540037243949,0.6923076923076923,0.7039877300613497,190,55,0.10073260073260074,0,0,16.42350979574823
"Jalen Wilson","BKN",79,2031,4020,749,124,258,0.4806201550387597,122,362,0.3370165745856354,0.3379501385041551,135,148,100,366,0,0.5967741935483871,0.6915887850467289,1,0.5838709677419355,0.5360502423263328,0.49516129032258066,0.5339595375722543,34,36,0.13953488372093023,1,0.0027624309392265192,16.65944540727903
"Miles Bridges","CHA",64,2029,4173,1300,328,639,0.513302034428795,141,450,0.31333333333333335,0.3182844243792325,221,316,340,384,39,0.4817073170731707,0.5214521452145214,0.9078014184397163,0.4132231404958678,0.5352563029162747,0.4954086317722681,0.5427852348993288,50,65,0.10172143974960876,7,0.015555555555555555,27.81970649895178
"Davion Mitchell","MIA",74,2027,4081,588,139,265,0.5245283018867924,84,211,0.3981042654028436,0.4057971014492754,58,78,200,207,45,0.2805755395683453,0.2826086956521739,0.8214285714285714,0.4432773109243697,0.5621213822894169,0.5567226890756303,0.5743639921722113,2,22,0.0830188679245283,2,0.009478672985781991,13.840155945419102
"Franz Wagner","ORL",60,2023,4037,1449,433,809,0.5352286773794809,104,352,0.29545454545454547,0.2979942693409742,271,386,480,216,96,0.4457274826789838,0.4562647754137116,0.6923076923076923,0.3031869078380706,0.5151024647887323,0.5073212747631353,0.5549577248270561,20,72,0.08899876390605686,3,0.008522727272727272,31.34263295553618
"Quentin Grimes","PHI",75,2013,4126,1092,222,402,0.5522388059701493,162,421,0.3847980997624703,0.3847980997624703,162,196,248,384,102,0.44144144144144143,0.46445497630331756,0.7901234567901234,0.511543134872418,0.5583856447688565,0.5650060753341434,0.5976948408342481,22,32,0.07960199004975124,0,0,22.44069245565292
"Jordan Poole","WAS",68,2001,4272,1391,222,434,0.511520737327189,235,622,0.3778135048231511,0.3802588996763754,242,154,290,405,300,0.34684684684684686,0.3532110091743119,0.574468085106383,0.5890151515151515,0.5385759560229446,0.5440340909090909,0.5875850340136054,8,59,0.1359447004608295,8,0.012861736334405145,28.615960099750627
"Devin Vassell","SAS",64,1983,4101,1041,236,460,0.5130434782608696,158,429,0.3682983682983683,0.37176470588235294,95,258,214,408,66,0.5466101694915254,0.5608695652173913,0.8607594936708861,0.48256467941507314,0.528463325608343,0.532058492688414,0.5561497326203209,12,24,0.05217391304347826,5,0.011655011655011656,22.087745839636913
"Draymond Green","GSW",68,1983,4077,613,136,263,0.5171102661596958,80,246,0.3252032520325203,0.32653061224489793,101,220,52,237,3,0.8088235294117647,0.8333333333333334,0.9875,0.48330058939096265,0.5411535714285715,0.5029469548133595,0.5330434782608696,8,21,0.07984790874524715,0,0,16.20450606585789
"Klay Thompson","DAL",72,1965,4026,1005,145,324,0.44753086419753085,216,553,0.39059674502712477,0.39059674502712477,67,200,90,612,36,0.6896551724137931,0.7092198581560284,0.9444444444444444,0.6305587229190421,0.5282573903002309,0.5347776510832383,0.5513812154696133,8,16,0.04938271604938271,5,0.009041591320072333,21.935056328694497
"Tyrese Maxey","PHI",52,1960,3969,1369,316,613,0.5154975530179445,161,478,0.3368200836820084,0.339662447257384,254,194,438,237,246,0.3069620253164557,0.3108974358974359,0.4906832298136646,0.4381301558203483,0.5382910303587857,0.5109990834097159,0.5603305785123966,8,56,0.09135399673735727,5,0.010460251046025104,29.840700022436618
"Norman Powell","LAC",60,1958,4008,1306,278,517,0.5377176015473888,179,428,0.4182242990654206,0.4211764705882353,213,334,222,426,111,0.6007194244604317,0.6094890510948905,0.7932960893854749,0.45291005291005293,0.5324765674814028,0.5783068783068783,0.6134651600753296,8,49,0.09477756286266925,3,0.007009345794392523,25.972870802757395
"Yves Missi","NOP",73,1956,3987,665,269,490,0.5489795918367347,0,1,0,0,127,364,174,0,0,0.6765799256505576,0.8878048780487805,0,0.002036659877800407,0.6008271428571429,0.5478615071283096,0.5703259005145798,128,65,0.1326530612244898,0,0,14.412657130472475
"Keon Ellis","SAC",80,1948,3894,666,88,143,0.6153846153846154,139,321,0.43302180685358255,0.43125,73,120,56,384,33,0.6818181818181818,0.7407407407407407,0.920863309352518,0.6918103448275862,0.5449952433628319,0.6390086206896551,0.666,14,12,0.08391608391608392,2,0.006230529595015576,12.882046637989585
"Bilal Coulibaly","WAS",59,1948,4107,727,200,400,0.5,63,224,0.28125,0.28125,138,204,196,171,18,0.51,0.5604395604395604,0.9047619047619048,0.358974358974359,0.552107532051282,0.4719551282051282,0.5163584637268848,36,44,0.11,2,0.008928571428571428,17.9027027027027
"Kyle Kuzma","MIL",65,1936,4056,964,274,535,0.5121495327102804,96,313,0.30670926517571884,0.3074433656957929,128,314,234,246,42,0.572992700729927,0.5902255639097744,0.8541666666666666,0.36910377358490565,0.5366267814726841,0.49292452830188677,0.5138740661686233,16,39,0.07289719626168224,0,0,23.976090325437237
"Julian Champagnie","SAS",82,1932,4034,815,98,185,0.5297297297297298,178,480,0.37083333333333335,0.37160751565762007,85,144,52,519,15,0.7346938775510204,0.8571428571428571,0.9719101123595506,0.7218045112781954,0.5660633384146342,0.5488721804511278,0.5815450643776824,28,29,0.15675675675675677,3,0.00625,16.937253181219834
"Keon Johnson","BKN",79,1925,3867,839,177,378,0.46825396825396826,126,401,0.314214463840399,0.3157894736842105,107,174,180,360,18,0.4915254237288136,0.514792899408284,0.9523809523809523,0.5147625160462131,0.5423119509043928,0.46983311938382544,0.4976190476190476,16,67,0.17724867724867724,8,0.0199501246882793,21.831468371774378
"Naji Marshall","DAL",69,1919,3951,914,302,494,0.611336032388664,60,218,0.27522935779816515,0.28708133971291866,130,292,312,180,0,0.48344370860927155,0.5177304964539007,1,0.3061797752808989,0.5374893067846608,0.550561797752809,0.5836526181353767,40,34,0.06882591093117409,3,0.013761467889908258,20.244565217391305
"Guerschon Yabusele","PHI",70,1896,3767,768,178,289,0.615916955017301,104,274,0.3795620437956204,0.3851851851851852,100,258,98,312,0,0.7247191011235955,0.7962962962962963,1,0.4866785079928952,0.5755832437275986,0.5932504440497336,0.6145833333333334,32,31,0.10726643598615918,0,0,16.745171926519077
"Jrue Holiday","BOS",62,1896,3855,686,146,267,0.5468164794007491,108,306,0.35294117647058826,0.35294117647058826,70,144,148,279,45,0.4931506849315068,0.5255474452554745,0.8611111111111112,0.5340314136125655,0.5431086538461538,0.537521815008726,0.5641447368421053,18,17,0.06367041198501873,6,0.0196078431372549,15.866388308977037
"Gary Trent Jr.","MIL",74,1893,3880,824,103,224,0.45982142857142855,180,433,0.41570438799076215,0.41570438799076215,78,98,108,489,51,0.47572815533980584,0.48514851485148514,0.9055555555555556,0.6590563165905632,0.5283391933028919,0.5677321156773212,0.5922190201729106,4,10,0.044642857142857144,1,0.0023094688221709007,17.28917077754287
"Josh Green","CHA",68,1887,3848,506,83,173,0.4797687861271676,97,248,0.3911290322580645,0.39271255060728744,49,102,64,285,6,0.6144578313253012,0.6538461538461539,0.979381443298969,0.5890736342042755,0.5694121686746988,0.5427553444180523,0.5597345132743363,10,24,0.13872832369942195,2,0.008064516129032258,11.812627291242363
"Anthony Black","ORL",78,1887,3747,734,199,425,0.4682352941176471,62,195,0.31794871794871793,0.31958762886597936,150,174,224,156,30,0.4371859296482412,0.453125,0.8387096774193549,0.31451612903225806,0.5263335548172757,0.47096774193548385,0.5213068181818182,14,53,0.12470588235294118,0,0,19.60419091967404
"Andrew Nembhard","IND",65,1881,3885,653,196,364,0.5384615384615384,51,175,0.2914285714285714,0.29310344827586204,108,186,206,126,27,0.4744897959183674,0.4793814432989691,0.8235294117647058,0.3246753246753247,0.5115329608938547,0.5055658627087198,0.5424292845257903,4,24,0.06593406593406594,6,0.03428571428571429,16.693982673846875
"Nic Claxton","BKN",70,1880,3715,724,315,547,0.5758683729433273,5,21,0.23809523809523808,0.23809523809523808,79,424,206,15,0,0.6730158730158731,0.7765567765567766,1,0.03697183098591549,0.5643013204225352,0.5677816901408451,0.5709779179810726,84,30,0.054844606946983544,0,0,17.11369570377403
"Cason Wallace","OKC",68,1876,3894,568,158,281,0.5622775800711743,74,208,0.3557692307692308,0.3557692307692308,30,178,138,219,3,0.5632911392405063,0.5705128205128205,0.9864864864864865,0.42535787321063395,0.57230245398773,0.5501022494887525,0.5634920634920635,4,30,0.10676156583629894,2,0.009615384615384616,12.728917024643907
"Derrick Jones Jr.","LAC",77,1873,3812,781,232,370,0.6270270270270271,78,219,0.3561643835616438,0.3577981651376147,83,344,120,234,0,0.7413793103448276,0.86,1,0.37181663837011886,0.5837534863945578,0.5925297113752123,0.6111111111111112,64,25,0.06756756756756757,0,0,16.3953488372093
"RJ Barrett","TOR",58,1869,3916,1223,353,676,0.522189349112426,107,306,0.34967320261437906,0.3519736842105263,196,324,382,297,24,0.45892351274787535,0.4750733137829912,0.9252336448598131,0.31160896130346233,0.5684488775510204,0.5229124236252546,0.5464700625558534,24,77,0.11390532544378698,4,0.013071895424836602,28.724832214765097
"Rui Hachimura","LAL",59,1869,3787,775,191,329,0.5805471124620061,102,247,0.41295546558704455,0.41295546558704455,87,312,70,294,12,0.8167539267015707,0.8666666666666667,0.9607843137254902,0.4288194444444444,0.5647971354166667,0.5972222222222222,0.6180223285486444,22,40,0.12158054711246201,0,0,16.037959667852906
"Buddy Hield","GSW",82,1864,3847,912,125,237,0.5274261603375527,203,549,0.3697632058287796,0.3704379562043796,53,154,96,567,42,0.616,0.6637931034482759,0.9310344827586207,0.6984732824427481,0.5396760617760618,0.5464376590330788,0.5613382899628253,18,23,0.0970464135021097,8,0.014571948998178506,20.197930724246515
"Trey Murphy III","NOP",53,1854,3875,1124,223,401,0.5561097256857855,158,438,0.3607305936073059,0.36155606407322655,204,308,138,402,72,0.6905829596412556,0.719626168224299,0.8481012658227848,0.5220500595947557,0.5500633213859021,0.5482717520858165,0.5926517571884984,18,26,0.06483790523690773,3,0.00684931506849315,23.404255319148938
"Zaccharie Risacher","ATL",75,1843,3933,940,234,435,0.5379310344827586,122,344,0.3546511627906977,0.3546511627906977,106,344,124,357,9,0.7350427350427351,0.8,0.9754098360655737,0.441591784338896,0.5835212041884816,0.5353016688061617,0.5583333333333333,38,50,0.11494252873563218,4,0.011627906976744186,20.789649788088333
"Andrew Wiggins","MIA",60,1842,3761,1078,246,489,0.5030674846625767,130,348,0.3735632183908046,0.3735632183908046,196,248,244,339,51,0.5040650406504065,0.5367965367965368,0.8692307692307693,0.4157706093189964,0.5253691888619854,0.5268817204301075,0.5698412698412698,30,59,0.12065439672801637,4,0.011494252873563218,24.296020479404238
"Isaiah Collier","UTA",71,1839,3828,615,192,386,0.49740932642487046,42,169,0.2485207100591716,0.25,105,134,250,75,51,0.3489583333333333,0.3544973544973545,0.5952380952380952,0.3045045045045045,0.5262375932835821,0.4594594594594595,0.49278846153846156,6,51,0.13212435233160622,4,0.023668639053254437,19.130834674637846
"Keldon Johnson","SAS",77,1838,3821,979,284,496,0.5725806451612904,87,274,0.3175182481751825,0.3175182481751825,150,356,212,234,27,0.6267605633802817,0.7035573122529645,0.896551724137931,0.35584415584415585,0.5656026973684211,0.5383116883116883,0.5752056404230317,62,35,0.07056451612903226,2,0.0072992700729927005,21.323529411764703
"Royce O'Neale","PHX",75,1837,3735,680,62,129,0.4806201550387597,179,441,0.40589569160997735,0.4096109839816934,19,88,36,516,21,0.7096774193548387,0.7719298245614035,0.9608938547486033,0.7736842105263158,0.5433838938053098,0.5798245614035088,0.584192439862543,10,16,0.12403100775193798,3,0.006802721088435374,15.609167671893847
"P.J. Washington","DAL",57,1835,3807,836,210,426,0.49295774647887325,91,239,0.3807531380753138,0.3807531380753138,143,220,200,246,27,0.5238095238095238,0.5851063829787234,0.9010989010989011,0.3593984962406015,0.5394178195488721,0.5210526315789473,0.5543766578249337,44,50,0.11737089201877934,0,0,20.269642026964203
"CJ McCollum","NOP",56,1832,3813,1183,273,541,0.5046210720887245,171,459,0.37254901960784315,0.37254901960784315,124,242,304,378,135,0.4432234432234432,0.45149253731343286,0.7368421052631579,0.459,0.5249611611611611,0.5295,0.5492565055762082,10,36,0.066543438077634,3,0.006535947712418301,27.136948529411764
"Dorian Finney-Smith","LAL",63,1821,3632,549,66,121,0.5454545454545454,129,314,0.410828025477707,0.41214057507987223,30,92,40,384,3,0.696969696969697,0.8679245283018868,0.9922480620155039,0.7218390804597701,0.5661228110599078,0.596551724137931,0.6032967032967033,26,18,0.1487603305785124,6,0.01910828025477707,12.639129359386594
"Haywood Highsmith","MIA",74,1818,3605,478,90,158,0.569620253164557,89,233,0.38197424892703863,0.38197424892703863,31,120,60,261,6,0.6666666666666666,0.7792207792207793,0.9775280898876404,0.5959079283887468,0.5691777634961439,0.571611253196931,0.5843520782396088,26,14,0.08860759493670886,1,0.004291845493562232,11.406750431140674
"Alex Sarr","WAS",67,1814,3849,869,221,487,0.4537987679671458,105,341,0.30791788856304986,0.30791788856304986,112,310,132,300,15,0.7013574660633484,0.7989690721649485,0.9523809523809523,0.41183574879227053,0.52571461352657,0.4571256038647343,0.48064159292035397,54,37,0.07597535934291581,2,0.005865102639296188,23.54846171640065
"Kyrie Irving","DAL",50,1804,3699,1234,303,586,0.5170648464163823,144,359,0.4011142061281337,0.4022346368715084,196,194,412,273,159,0.3201320132013201,0.3299319727891156,0.6319444444444444,0.3798941798941799,0.5140421080508474,0.5492063492063493,0.5907766990291262,18,32,0.05460750853242321,8,0.022284122562674095,27.030245296499164
"Kyshawn George","WAS",68,1802,3760,590,89,192,0.4635416666666667,114,354,0.3220338983050847,0.32571428571428573,70,102,76,315,27,0.5730337078651685,0.6071428571428571,0.9210526315789473,0.6483516483516484,0.5443473148148148,0.47619047619047616,0.5008503401360545,10,32,0.16666666666666666,4,0.011299435028248588,16.109279321714556
"Cameron Johnson","BKN",57,1800,3587,1070,196,339,0.5781710914454278,159,408,0.3897058823529412,0.3906633906633907,201,218,174,432,45,0.5561224489795918,0.5860215053763441,0.9056603773584906,0.5461847389558233,0.5482071140939597,0.5816599732262383,0.6291666666666667,20,31,0.09144542772861357,5,0.012254901960784314,22.98991885910991
"Duncan Robinson","MIA",74,1786,3573,817,100,180,0.5555555555555556,190,483,0.39337474120082816,0.39337474120082816,47,152,48,504,66,0.76,0.7835051546391752,0.8842105263157894,0.7285067873303167,0.5431638009049774,0.5806938159879337,0.5951683748169839,6,21,0.11666666666666667,8,0.016563146997929608,19.335347432024168
"Kris Dunn","LAC",74,1783,3606,474,117,213,0.5492957746478874,75,224,0.33482142857142855,0.336322869955157,15,130,104,210,15,0.5555555555555556,0.5855855855855856,0.9333333333333333,0.5125858123569794,0.5440211009174312,0.5251716247139588,0.5302013422818792,12,13,0.06103286384976526,0,0,12.921626984126984
"Luka Dončić","LAL",50,1769,3644,1408,284,544,0.5220588235294118,177,481,0.367983367983368,0.3702928870292887,309,148,420,234,297,0.2605633802816901,0.26811594202898553,0.4406779661016949,0.4692682926829268,0.5122101477832511,0.5360975609756098,0.5896898575020956,16,26,0.04779411764705882,4,0.008316008316008316,33.44718223957062
"Scoot Henderson","POR",66,1759,3632,837,182,388,0.4690721649484536,105,297,0.35353535353535354,0.35494880546075086,158,92,272,243,72,0.25274725274725274,0.26744186046511625,0.7714285714285715,0.4335766423357664,0.5429692077727952,0.49562043795620436,0.5358514724711908,20,43,0.11082474226804123,1,0.003367003367003367,22.470063395163184
"Wendell Carter Jr.","ORL",68,1758,3482,616,188,332,0.5662650602409639,37,158,0.23417721518987342,0.23417721518987342,129,286,90,111,0,0.7606382978723404,0.9285714285714286,1,0.3224489795918367,0.5531022633744856,0.4969387755102041,0.5413005272407733,68,30,0.09036144578313253,1,0.006329113924050633,16.28845184064549
"Collin Sexton","UTA",63,1758,3620,1159,306,596,0.5134228187919463,110,271,0.4059040590405904,0.40892193308550184,217,228,384,225,105,0.37254901960784315,0.3877551020408163,0.6818181818181818,0.31257208765859285,0.5078648711943794,0.5432525951557093,0.591983556012333,24,72,0.12080536912751678,3,0.01107011070110701,27.010260081126226
"Mike Conley","MIN",71,1756,3518,582,60,158,0.379746835443038,127,310,0.4096774193548387,0.4110032362459547,81,52,68,312,69,0.43333333333333335,0.4406779661016949,0.8188976377952756,0.6623931623931624,0.5331799356223176,0.5352564102564102,0.5677290836653387,2,16,0.10126582278481013,2,0.0064516129032258064,14.446670005007512
"Amir Coffey","LAC",72,1748,3538,696,139,263,0.5285171102661597,101,247,0.4089068825910931,0.4089068825910931,115,190,88,294,9,0.6834532374100719,0.7089552238805971,0.9702970297029703,0.4843137254901961,0.5426760826771653,0.5696078431372549,0.6121908127208481,10,22,0.08365019011406843,5,0.020242914979757085,15.372983870967742
"Jimmy Butler","GSW",55,1746,3518,962,268,491,0.5458248472505092,32,104,0.3076923076923077,0.3137254901960784,330,298,238,84,12,0.5559701492537313,0.6157024793388429,0.875,0.17478991596638654,0.5342574742268041,0.5310924369747899,0.6241830065359477,52,49,0.09979633401221996,1,0.009615384615384616,20.9435846230654
"Aaron Wiggins","OKC",76,1744,3626,914,225,389,0.5784061696658098,130,339,0.3834808259587021,0.38461538461538464,74,258,192,360,30,0.5733333333333334,0.6231884057971014,0.9230769230769231,0.46565934065934067,0.5699592159559834,0.5769230769230769,0.5950520833333334,36,33,0.08483290488431877,6,0.017699115044247787,20.469552457813645
"Walker Kessler","UTA",58,1740,3588,641,272,384,0.7083333333333334,6,35,0.17142857142857143,0.17647058823529413,79,336,208,18,0,0.6176470588235294,0.9032258064516129,1,0.08353221957040573,0.5882498789346248,0.6706443914081146,0.6663201663201663,172,39,0.1015625,1,0.02857142857142857,13.564593301435407
"De'Andre Hunter","CLE",64,1740,3716,1088,201,374,0.5374331550802139,157,388,0.40463917525773196,0.4077922077922078,215,256,146,429,42,0.6368159203980099,0.6666666666666666,0.910828025477707,0.5091863517060368,0.5378067423230976,0.5728346456692913,0.6184510250569476,18,38,0.10160427807486631,1,0.002577319587628866,22.786612864941844
"Ochai Agbaji","TOR",64,1739,3618,667,165,281,0.5871886120996441,101,253,0.39920948616600793,0.39920948616600793,34,262,68,291,12,0.793939393939394,0.8733333333333333,0.9603960396039604,0.4737827715355805,0.6068390449438202,0.5926966292134831,0.601985559566787,30,31,0.1103202846975089,5,0.019762845849802372,14.822038030229155
"Brandin Podziemski","GSW",64,1716,3494,747,165,320,0.515625,115,309,0.37216828478964403,0.3770491803278688,72,182,148,291,54,0.5515151515151515,0.5947712418300654,0.8434782608695652,0.4912559618441971,0.5122340460526317,0.5365659777424483,0.5574626865671641,24,21,0.065625,5,0.016181229773462782,18.490940680069496
"Jabari Smith Jr.","HOU",57,1716,3497,698,150,289,0.5190311418685121,98,277,0.35379061371841153,0.35379061371841153,104,170,130,285,9,0.5666666666666667,0.6967213114754098,0.9693877551020408,0.48939929328621906,0.5346499097472924,0.5247349823321554,0.5601926163723917,56,26,0.08996539792387544,4,0.01444043321299639,16.454479942349266
"Anthony Davis","DAL",51,1706,3450,1261,435,786,0.5534351145038168,35,124,0.28225806451612906,0.28225806451612906,286,526,344,93,12,0.6045977011494252,0.6848958333333334,0.8857142857142857,0.13626373626373625,0.5241643956043956,0.5357142857142857,0.5881529850746269,102,39,0.04961832061068702,0,0,30.813347236704903
"Bradley Beal","PHX",53,1702,3466,902,243,430,0.5651162790697675,102,264,0.38636363636363635,0.38636363636363635,110,252,234,267,39,0.5185185185185185,0.5361702127659574,0.8725490196078431,0.3804034582132565,0.5163283141210374,0.5706051873198847,0.5949868073878628,16,19,0.044186046511627906,2,0.007575757575757576,22.561939905113338
"Georges Niang","ATL",79,1697,3549,784,120,211,0.5687203791469194,166,409,0.4058679706601467,0.4058679706601467,46,200,40,492,6,0.8333333333333334,0.8620689655172413,0.9879518072289156,0.6596774193548387,0.5566681669394434,0.5951612903225807,0.6077519379844961,8,16,0.07582938388625593,5,0.012224938875305624,18.229689067201605
"Jakob Poeltl","TOR",57,1686,3481,824,362,576,0.6284722222222222,1,3,0.3333333333333333,0.5,97,540,184,3,0,0.7458563535911602,0.9121621621621622,1,0.0051813471502590676,0.5683692906574395,0.6278065630397237,0.64375,132,35,0.06076388888888889,0,0,18.834756403817178
"Scotty Pippen Jr.","MEM",79,1683,3582,779,198,375,0.528,87,220,0.39545454545454545,0.39908256880733944,122,198,198,255,6,0.5,0.5129533678756477,0.9770114942528736,0.3697478991596639,0.55305,0.5521008403361345,0.5824587706146926,10,41,0.10933333333333334,2,0.00909090909090909,19.50803701899659
"Kevin Huerter","CHI",69,1679,3510,681,125,213,0.5868544600938967,132,391,0.3375959079283887,0.3393316195372751,35,190,60,369,27,0.76,0.811965811965812,0.9318181818181818,0.6473509933774835,0.5478967607973422,0.5347682119205298,0.5431309904153354,16,11,0.051643192488262914,3,0.0076726342710997444,17.513267626990142
"Santi Aldama","MEM",65,1660,3575,811,193,322,0.5993788819875776,120,326,0.36809815950920244,0.37267080745341613,65,248,138,348,12,0.6424870466321243,0.7701863354037267,0.9666666666666667,0.5030864197530864,0.556630612244898,0.5756172839506173,0.5911078717201166,64,21,0.06521739130434782,0,0,18.418491484184916
"AJ Green","MIL",73,1659,3422,541,27,61,0.4426229508196721,155,363,0.42699724517906334,0.42777777777777776,22,40,14,438,27,0.7407407407407407,0.7407407407407407,0.9419354838709677,0.8561320754716981,0.5356595693779904,0.6120283018867925,0.6232718894009217,0,1,0.01639344262295082,2,0.005509641873278237,12.663638792412504
"Al Horford","BOS",60,1659,3304,538,81,147,0.5510204081632653,114,314,0.3630573248407643,0.36421725239616615,34,134,28,339,3,0.8271604938271605,0.8933333333333333,0.9912280701754386,0.6811279826464208,0.5486327173913044,0.5466377440347071,0.5615866388308977,12,8,0.05442176870748299,0,0,13.985082578582846
"Terry Rozier","MIA",64,1658,3357,679,157,327,0.4801223241590214,91,308,0.29545454545454547,0.2993421052631579,92,144,170,219,54,0.4585987261146497,0.4768211920529801,0.8021978021978022,0.48503937007874015,0.5384846275752773,0.4622047244094488,0.4955947136563877,12,32,0.09785932721712538,4,0.012987012987012988,20.074250861840362
"Peyton Watson","DEN",68,1657,3393,551,156,292,0.5342465753424658,48,136,0.35294117647058826,0.35555555555555557,95,250,62,141,3,0.8012820512820513,0.8389261744966443,0.9791666666666666,0.3177570093457944,0.5789259953161593,0.5327102803738317,0.5622448979591836,14,36,0.1232876712328767,0,0,14.30442756091171
"Moses Moody","GSW",74,1649,3349,724,120,231,0.5194805194805194,126,337,0.37388724035608306,0.37388724035608306,106,160,80,366,12,0.6666666666666666,0.7142857142857143,0.9682539682539683,0.5933098591549296,0.5437011711711711,0.5440140845070423,0.5784,16,29,0.12554112554112554,7,0.020771513353115726,17.65011697426566
"Tristan da Silva","ORL",74,1629,3215,533,119,244,0.48770491803278687,80,239,0.33472803347280333,0.33613445378151263,55,146,92,228,12,0.6134453781512605,0.6759259259259259,0.95,0.494824016563147,0.5442787344398341,0.494824016563147,0.5205078125,22,23,0.0942622950819672,1,0.0041841004184100415,15.32846715328467
"Donte DiVincenzo","MIN",62,1606,3256,723,76,156,0.48717948717948717,174,438,0.3972602739726027,0.39908256880733944,49,90,62,444,78,0.5921052631578947,0.6164383561643836,0.8505747126436781,0.7373737373737373,0.5499849407783417,0.5673400673400674,0.5787781350482315,6,17,0.10897435897435898,5,0.01141552511415525,19.516829533116177
"Isaiah Joe","OKC",74,1604,3347,756,67,122,0.5491803278688525,192,466,0.41201716738197425,0.41201716738197425,46,106,28,525,51,0.7910447761194029,0.803030303030303,0.9114583333333334,0.7925170068027211,0.5436377586206897,0.6037414965986394,0.6180327868852459,2,11,0.09016393442622951,8,0.017167381974248927,17.134533898305087
"Corey Kispert","WAS",61,1602,3358,705,135,235,0.574468085106383,120,330,0.36363636363636365,0.36923076923076925,75,214,56,339,21,0.7925925925925926,0.8359375,0.9416666666666667,0.584070796460177,0.5391321428571428,0.5575221238938053,0.5813953488372093,14,30,0.1276595744680851,4,0.012121212121212121,17.455310199789697
"Caris LeVert","ATL",64,1596,3387,776,174,315,0.5523809523809524,106,284,0.3732394366197183,0.3732394366197183,110,224,124,252,66,0.6436781609195402,0.6511627906976745,0.7924528301886793,0.4741235392320534,0.5928798811544992,0.5559265442404007,0.5834586466165413,4,25,0.07936507936507936,2,0.007042253521126761,19.504480759093305
"Miles McBride","NYK",64,1593,3198,611,107,235,0.4553191489361702,115,312,0.3685897435897436,0.37216828478964403,52,84,130,279,66,0.3925233644859813,0.4158415841584158,0.808695652173913,0.5703839122486288,0.5325953038674033,0.5109689213893968,0.5313043478260869,12,32,0.13617021276595745,1,0.003205128205128205,16.766630316248637
"Isaiah Hartenstein","OKC",57,1590,3292,637,279,461,0.6052060737527115,0,19,0,0,79,452,106,0,0,0.8100358422939068,0.904,0,0.03958333333333333,0.541862788259958,0.58125,0.5986842105263158,58,31,0.06724511930585683,0,0,16.809421841541756
"Gradey Dick","TOR",54,1587,3291,777,151,321,0.470404984423676,114,326,0.3496932515337423,0.3507692307692308,133,240,62,324,18,0.7947019867549668,0.821917808219178,0.9473684210526315,0.5038639876352395,0.5533270123839009,0.49768160741885625,0.5376044568245125,10,33,0.102803738317757,3,0.009202453987730062,21.335113484646193
"Paolo Banchero","ORL",46,1582,3150,1191,325,639,0.5086071987480438,87,272,0.31985294117647056,0.3258426966292135,280,246,404,129,132,0.37846153846153846,0.3967741935483871,0.4942528735632184,0.29857299670691545,0.5179935941043083,0.5,0.5515799256505576,30,49,0.07668231611893583,2,0.007352941176470588,33.816964285714285
"Patrick Williams","CHI",63,1576,3388,566,109,244,0.44672131147540983,96,272,0.35294117647058826,0.35424354243542433,60,124,94,270,18,0.5688073394495413,0.6262626262626263,0.9375,0.5271317829457365,0.550733786407767,0.4903100775193798,0.5117540687160941,20,35,0.14344262295081966,2,0.007352941176470588,16.940615058324497
"Obi Toppin","IND",79,1545,3250,833,207,298,0.6946308724832215,110,301,0.3654485049833887,0.3716216216216216,89,314,100,318,12,0.7584541062801933,0.8263157894736842,0.9636363636363636,0.5025041736227045,0.5762666666666666,0.6210350584307178,0.6417565485362096,34,22,0.0738255033557047,3,0.009966777408637873,19.806362378976488
"Grayson Allen","PHX",64,1544,3167,680,70,139,0.5035971223021583,149,350,0.4257142857142857,0.4257142857142857,93,98,42,432,15,0.7,0.7,0.9664429530201343,0.7157464212678937,0.5355559304703477,0.6002044989775052,0.6307977736549165,0,13,0.09352517985611511,5,0.014285714285714285,17.443181818181817
"Ziaire Williams","BKN",63,1541,3056,632,111,218,0.5091743119266054,103,302,0.34105960264900664,0.3433333333333333,101,140,82,303,6,0.6306306306306306,0.7526881720430108,0.9805825242718447,0.5807692307692308,0.5695486486486487,0.510576923076923,0.5477430555555556,36,36,0.1651376146788991,2,0.006622516556291391,18.48327566320646
"Sam Hauser","BOS",71,1541,3027,605,48,75,0.64,166,399,0.41604010025062654,0.41708542713567837,11,78,18,474,24,0.8125,0.8478260869565217,0.9518072289156626,0.8417721518987342,0.5476202959830867,0.6265822784810127,0.6317991631799164,4,1,0.013333333333333334,3,0.007518796992481203,14.363532110091741
