"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"De'Aaron Fox","SAC",73,2435,5126,1826,563,964,0.5840248962655602,119,367,0.3242506811989101,0.3251366120218579,343,180,946,219,138,0.15985790408525755,0.1618705035971223,0.6134453781512605,0.27573253193087904,0.48854296463506397,0.5570999248685199,0.5992767915844839,14,50,0.05186721991701245,3,0.008174386920980926,29.515035633582478
"Donovan Mitchell","CLE",68,2432,4842,1922,434,767,0.5658409387222947,245,635,0.3858267716535433,0.38950715421303655,319,226,642,354,381,0.26036866359447003,0.2684085510688836,0.4816326530612245,0.4529243937232525,0.5215973835125448,0.5716833095577746,0.6148867313915858,26,51,0.06649282920469361,5,0.007874015748031496,31.712707182320443
"Paolo Banchero","ORL",72,2430,5019,1437,394,837,0.47072879330943845,85,285,0.2982456140350877,0.3003533568904594,394,318,470,180,75,0.4035532994923858,0.4228723404255319,0.7058823529411765,0.2540106951871658,0.5071327524575514,0.46479500891265596,0.5279617365710081,36,91,0.1087216248506571,1,0.0035087719298245615,27.62714867978026
"Jaden McDaniels","MIN",79,2416,4996,953,263,447,0.5883668903803132,107,269,0.39776951672862454,0.40225563909774437,106,346,180,318,3,0.6577946768060836,0.7424892703862661,0.9906542056074766,0.3756983240223464,0.554440603085554,0.5914804469273743,0.6134020618556701,60,29,0.06487695749440715,0,0,15.951140650260463
"Shai Gilgeous-Alexander","OKC",68,2416,5140,2135,646,1213,0.5325638911788954,58,168,0.34523809523809523,0.3473053892215569,669,260,1032,54,120,0.20123839009287925,0.2047244094488189,0.3103448275862069,0.1216509775524982,0.5057217391304347,0.5307748008689356,0.6173708920187794,22,96,0.07914262159934048,1,0.005952380952380952,32.48713550600343
"Royce O'Neale","BKN",76,2409,4837,671,66,174,0.3793103448275862,163,419,0.38902147971360385,0.3918269230769231,50,52,80,477,12,0.3939393939393939,0.45614035087719296,0.9754601226993865,0.7065767284991569,0.5394738095238095,0.5236087689713322,0.5368,18,26,0.14942528735632185,2,0.00477326968973747,13.93288084464555
"Jaylen Brown","BOS",67,2405,4965,1784,516,896,0.5758928571428571,163,487,0.3347022587268994,0.33539094650205764,263,492,540,336,153,0.47674418604651164,0.4949698189134809,0.6871165644171779,0.35213304410701374,0.5234908399710354,0.5498915401301518,0.5850854139290408,38,75,0.08370535714285714,2,0.004106776180698152,31.214817504993643
"Luka Doncic","DAL",66,2391,4801,2138,534,908,0.5881057268722467,185,541,0.3419593345656192,0.34774436090225563,515,140,928,120,435,0.13108614232209737,0.13513513513513514,0.21621621621621623,0.37336093857832986,0.4983379707112971,0.5600414078674948,0.6085959885386819,32,43,0.0473568281938326,1,0.0018484288354898336,37.67371026080335
"O.G. Anunoby","TOR",67,2386,4808,1124,279,518,0.5386100386100386,142,367,0.3869209809264305,0.3879781420765027,140,316,242,408,18,0.5663082437275986,0.6124031007751938,0.9577464788732394,0.41468926553672314,0.5605374434389141,0.5559322033898305,0.5867293625914316,42,64,0.12355212355212356,1,0.0027247956403269754,19.565217391304348
"Keegan Murray","SAC",80,2382,4937,976,148,281,0.5266903914590747,206,501,0.4111776447105788,0.412,62,210,86,603,15,0.7094594594594594,0.7894736842105263,0.9757281553398058,0.6406649616368286,0.549703141025641,0.5843989769820972,0.5990159901599016,30,36,0.12811387900355872,4,0.007984031936127744,15.866957470010904
"Kentavious Caldwell-Pope","DEN",76,2381,4905,822,157,313,0.5015974440894568,135,319,0.4231974921630094,0.42452830188679247,103,266,48,375,30,0.8471337579617835,0.875,0.9259259259259259,0.504746835443038,0.5233380952380952,0.5688291139240507,0.593519882179676,10,8,0.025559105431309903,1,0.003134796238244514,13.901018922852984
"P.J. Washington","CHA",73,2380,5013,1144,285,550,0.5181818181818182,149,428,0.34813084112149534,0.34894613583138173,127,422,148,411,36,0.7403508771929824,0.7992424242424242,0.9194630872483222,0.4376278118609407,0.5250339815762539,0.5199386503067485,0.5432098765432098,42,59,0.10727272727272727,3,0.007009345794392523,20.43218552354181
"Jalen Brunson","NYK",68,2379,4788,1633,453,873,0.5189003436426117,134,322,0.4161490683229814,0.4161490683229814,325,150,756,231,171,0.16556291390728478,0.16741071428571427,0.5746268656716418,0.2694560669456067,0.4887706867671692,0.5472803347280335,0.5976418570375829,10,50,0.0572737686139748,1,0.003105590062111801,27.171937477280988
"Brook Lopez","MIL",78,2373,4948,1239,341,535,0.6373831775700934,136,364,0.37362637362637363,0.37362637362637363,149,508,174,396,12,0.7448680351906158,0.8758620689655172,0.9705882352941176,0.40489432703003336,0.5394438820912125,0.6062291434927698,0.6366906474820144,102,25,0.04672897196261682,1,0.0027472527472527475,19.244476122594442
"Josh Giddey","OKC",76,2367,4995,1260,463,884,0.5237556561085973,76,234,0.3247863247863248,0.3261802575107296,106,336,590,213,15,0.36285097192224625,0.3916083916083916,0.9342105263157895,0.20930232558139536,0.516291987466428,0.5161001788908766,0.5361702127659574,68,80,0.09049773755656108,3,0.01282051282051282,24.354243542435427
"Reggie Bullock","DAL",78,2364,4700,561,41,73,0.5616438356164384,151,397,0.380352644836272,0.380352644836272,26,70,12,444,9,0.8536585365853658,0.8974358974358975,0.9801324503311258,0.8446808510638298,0.5569231914893616,0.5691489361702128,0.5769230769230769,4,7,0.0958904109589041,2,0.005037783375314861,10.077821011673151
"Immanuel Quickley","NYK",81,2344,4698,1209,251,482,0.520746887966805,168,454,0.3700440528634361,0.37168141592920356,203,132,370,363,141,0.26294820717131473,0.2716049382716049,0.7202380952380952,0.48504273504273504,0.5134326366559485,0.5373931623931624,0.5777027027027027,16,28,0.058091286307053944,3,0.006607929515418502,20.88479262672811
"Tyler Herro","MIA",67,2336,4652,1347,284,572,0.4965034965034965,203,537,0.3780260707635009,0.3801498127340824,170,222,346,429,180,0.3908450704225352,0.3978494623655914,0.7044334975369458,0.4842200180342651,0.4972573303167421,0.5306582506762849,0.5650337837837838,10,46,0.08041958041958042,6,0.0111731843575419,25.76923076923077
"Nikola Jokic","DEN",69,2323,4798,1690,589,873,0.6746849942726232,57,149,0.3825503355704698,0.3904109589041096,341,714,464,144,27,0.6061120543293718,0.6865384615384615,0.8421052631578947,0.14579256360078277,0.494358390578999,0.6599804305283757,0.7040133779264214,138,49,0.056128293241695305,0,0,26.78471575023299
"Patrick Williams","CHI",82,2323,4732,833,199,400,0.4975,115,277,0.4151624548736462,0.4151624548736462,90,252,146,339,6,0.6331658291457286,0.7159090909090909,0.9826086956521739,0.4091580502215657,0.5456116691285081,0.5487444608567208,0.5760719225449515,46,37,0.0925,1,0.0036101083032490976,15.901196449247395
"Derrick White","BOS",82,2319,4719,1017,201,367,0.547683923705722,149,391,0.38107416879795397,0.38107416879795397,168,202,200,402,45,0.5024875621890548,0.5459459459459459,0.8993288590604027,0.5158311345646438,0.5223313324538258,0.5600263852242744,0.6062052505966588,32,34,0.09264305177111716,0,0,17.81894576012223
"Jaden Ivey","DET",74,2304,4744,1204,289,633,0.4565560821484992,120,350,0.34285714285714286,0.3448275862068966,266,142,436,264,96,0.24567474048442905,0.2581818181818182,0.7333333333333333,0.3560528992878942,0.5155377936670071,0.47711088504577825,0.5262237762237763,28,85,0.13428120063191154,2,0.005714285714285714,25.527192008879023
"D'Angelo Russell","LAL",71,2304,4781,1263,251,458,0.5480349344978166,194,490,0.39591836734693875,0.39591836734693875,179,158,344,396,186,0.3147410358565737,0.32113821138211385,0.6804123711340206,0.5168776371308017,0.5145178118393234,0.5717299578059072,0.603082851637765,10,19,0.04148471615720524,4,0.00816326530612245,22.929936305732483
"Draymond Green","GSW",73,2297,4873,617,210,343,0.6122448979591837,40,131,0.3053435114503817,0.31007751937984496,77,358,62,120,0,0.8523809523809524,0.8861386138613861,1,0.27637130801687765,0.5261375,0.569620253164557,0.5921305182341651,16,20,0.05830903790087463,0,0,13.274660799413274
"Kenyon Martin Jr.","HOU",82,2292,4751,1039,342,504,0.6785714285714286,68,216,0.3148148148148148,0.31627906976744186,151,528,156,204,0,0.7719298245614035,0.8627450980392157,1,0.3,0.5607604311543811,0.6166666666666667,0.6358629130966952,72,50,0.0992063492063492,3,0.013888888888888888,16.425208257877582
"Joel Embiid","PHI",66,2284,4553,2183,662,1128,0.5868794326241135,66,200,0.33,0.3402061855670103,661,794,530,177,21,0.5996978851963746,0.6331738437001595,0.8939393939393939,0.15060240963855423,0.5030336611195159,0.5730421686746988,0.6502403846153846,70,88,0.07801418439716312,3,0.015,37.90192926045016
"Bruce Brown","DEN",80,2280,4609,923,267,487,0.5482546201232033,91,254,0.35826771653543305,0.35968379446640314,116,294,240,252,21,0.550561797752809,0.5856573705179283,0.9230769230769231,0.3427800269905533,0.5295468243243243,0.5445344129554656,0.5726708074534161,32,37,0.07597535934291581,1,0.003937007874015748,17.88884600540332
"Klay Thompson","GSW",69,2279,4841,1509,245,521,0.47024952015355087,301,731,0.4117647058823529,0.4117647058823529,116,356,134,804,99,0.726530612244898,0.7478991596638656,0.8903654485049833,0.5838658146964856,0.5082443645083933,0.5563099041533547,0.5739893211289092,14,24,0.046065259117082535,9,0.012311901504787962,26.238532110091743
"Jalen Williams","OKC",75,2276,4798,1056,341,589,0.5789473684210527,73,205,0.35609756097560974,0.35960591133004927,155,284,398,198,21,0.41642228739002934,0.4551282051282051,0.9041095890410958,0.25818639798488663,0.5419979140328698,0.5673803526448362,0.6020524515393386,58,51,0.0865874363327674,1,0.004878048780487805,18.43513563388079
"Lauri Markkanen","UTA",66,2273,4697,1691,371,634,0.5851735015772871,200,511,0.3913894324853229,0.3929273084479371,349,482,260,561,39,0.6495956873315364,0.7484472049689441,0.935,0.4462882096069869,0.5227699475065617,0.5860262008733624,0.6410060975609756,98,56,0.08832807570977919,9,0.01761252446183953,26.472217094332656
"Luguentz Dort","OKC",74,2272,4791,1013,204,464,0.4396551724137931,135,409,0.33007334963325186,0.33088235294117646,200,208,200,360,45,0.5098039215686274,0.5591397849462365,0.8888888888888888,0.46849942726231386,0.5543689793577982,0.46563573883161513,0.5106382978723404,36,52,0.11206896551724138,1,0.0024449877750611247,19.743589743589745
"Max Strus","MIA",80,2272,4543,923,127,227,0.5594713656387665,197,563,0.34991119005328597,0.34991119005328597,78,180,74,561,30,0.7086614173228346,0.7258064516129032,0.949238578680203,0.7126582278481013,0.5326641139240507,0.5348101265822784,0.558252427184466,6,18,0.07929515418502203,5,0.008880994671403197,17.496081504702193
"Nic Claxton","BKN",76,2271,4516,961,414,585,0.7076923076923077,0,2,0,0,133,632,196,0,0,0.7632850241545893,0.8851540616246498,0,0.0034071550255536627,0.604473083475298,0.7052810902896082,0.694364161849711,114,29,0.04957264957264957,0,0,15.8989898989899
"Jerami Grant","POR",63,2246,4559,1290,290,554,0.5234657039711191,144,359,0.4011142061281337,0.4022346368715084,278,336,244,420,12,0.5793103448275863,0.597864768683274,0.9722222222222222,0.3932092004381161,0.540017927631579,0.5542168674698795,0.6085930122757318,18,52,0.09386281588447654,2,0.005571030640668524,23.193841294907227
"Kyrie Irving","DAL",60,2240,4507,1623,406,707,0.5742574257425742,188,496,0.3790322580645161,0.3805668016194332,247,236,576,288,276,0.29064039408866993,0.30025445292620867,0.5106382978723404,0.41230257689110555,0.50717425,0.57190357439734,0.6115355233002292,26,48,0.06789250353606789,7,0.014112903225806451,29.286736153688942
"Kyle Kuzma","WAS",64,2239,4577,1357,352,661,0.5325264750378215,160,481,0.33264033264033266,0.33403805496828753,173,328,376,375,105,0.4659090909090909,0.486646884272997,0.78125,0.4211908931698774,0.5085666519043401,0.5183887915936952,0.5454180064308681,30,56,0.08472012102874432,3,0.006237006237006237,28.0078125
"Caris LeVert","CLE",74,2237,4454,897,193,418,0.46172248803827753,127,324,0.39197530864197533,0.3931888544891641,130,144,242,270,111,0.37305699481865284,0.3850267379679144,0.7086614173228346,0.4366576819407008,0.5335342818428184,0.5168463611859838,0.5464547677261614,12,31,0.07416267942583732,2,0.006172839506172839,18.709935897435898
"Bennedict Mathurin","IND",78,2222,4680,1302,313,641,0.48829953198127923,100,310,0.3225806451612903,0.32786885245901637,376,376,250,222,78,0.6006389776357828,0.6416382252559727,0.74,0.32597266035751843,0.5287457671957673,0.4868559411146162,0.5644171779141104,40,82,0.12792511700468018,2,0.0064516129032258064,24.162455549316864
"Terry Rozier","CHA",63,2221,4636,1329,328,683,0.4802342606149341,165,505,0.32673267326732675,0.32803180914512925,178,214,442,324,171,0.32621951219512196,0.33647798742138363,0.6545454545454545,0.42508417508417506,0.5207591483979764,0.48442760942760943,0.5164835164835165,20,59,0.08638360175695461,5,0.009900990099009901,26.691943127962084
"Jarrett Allen","CLE",68,2220,4383,969,402,616,0.6525974025974026,1,10,0.1,0.1,162,622,182,3,0,0.7736318407960199,0.9040697674418605,1,0.01597444089456869,0.5745408945686901,0.6445686900958466,0.6664374140302614,116,44,0.07142857142857142,0,0,16.565533980582526
"Dillon Brooks","MEM",73,2214,4617,1047,249,552,0.45108695652173914,143,439,0.32574031890660593,0.32723112128146453,120,218,280,342,87,0.43775100401606426,0.4579831932773109,0.7972027972027972,0.4429868819374369,0.5125883720930232,0.46770938446014126,0.49240986717267554,22,34,0.06159420289855073,4,0.009111617312072893,21.818869351484214
"Kevin Huerter","SAC",75,2203,4554,1140,215,356,0.6039325842696629,205,510,0.4019607843137255,0.4019607843137255,95,286,144,549,66,0.6651162790697674,0.7044334975369458,0.8926829268292683,0.5889145496535797,0.5241376443418014,0.6033487297921478,0.6155943293347873,24,21,0.05898876404494382,3,0.0058823529411764705,19.98423334647221
"Jrue Holiday","MIL",67,2183,4589,1290,332,612,0.5424836601307189,158,411,0.3844282238442822,0.38957816377171217,152,164,500,204,270,0.2469879518072289,0.25705329153605017,0.43037974683544306,0.40175953079178883,0.5160087364264561,0.5562072336265884,0.5832575068243858,26,43,0.07026143790849673,2,0.004866180048661801,24.961479198767332
"Alperen Sengun","HOU",75,2171,4467,1109,423,742,0.5700808625336927,19,57,0.3333333333333333,0.3392857142857143,206,422,424,57,0,0.4988179669030733,0.5672043010752689,1,0.07133917396745933,0.5093704260651629,0.565081351689612,0.601409978308026,102,61,0.08221024258760108,1,0.017543859649122806,21.537570021247827
"Anfernee Simons","POR",62,2171,4389,1306,255,483,0.5279503105590062,212,562,0.37722419928825623,0.3778966131907308,160,148,362,435,201,0.2901960784313726,0.29133858267716534,0.6839622641509434,0.5377990430622009,0.5231439117929051,0.5483253588516747,0.5810205908683975,2,32,0.06625258799171843,10,0.017793594306049824,25.300468527194948
"Ivica Zubac","LAC",76,2170,4366,818,326,512,0.63671875,0,2,0,0,166,478,174,0,0,0.7331288343558282,0.908745247148289,0,0.0038910505836575876,0.5610282651072125,0.6342412451361867,0.6544,126,46,0.08984375,0,0,15.182601559294213
"Killian Hayes","DET",76,2154,4399,786,227,529,0.42911153119092627,80,286,0.27972027972027974,0.27972027972027974,92,64,390,183,57,0.14096916299559473,0.1415929203539823,0.7625,0.350920245398773,0.48136760736196316,0.42576687116564416,0.45005807200929154,2,27,0.05103969754253308,2,0.006993006993006993,20.602914753443798
"Tim Hardaway Jr.","DAL",71,2152,4292,1019,128,297,0.43097643097643096,212,550,0.38545454545454544,0.3897058823529412,127,164,92,570,66,0.640625,0.6612903225806451,0.8962264150943396,0.6493506493506493,0.5323223214285715,0.526564344746163,0.5581140350877193,8,22,0.07407407407407407,3,0.005454545454545455,20.68525218131517
"De'Anthony Melton","PHI",77,2150,4284,780,120,248,0.4838709677419355,157,403,0.38957816377171217,0.3915211970074813,69,116,124,414,57,0.48333333333333334,0.5132743362831859,0.8789808917197452,0.6190476190476191,0.545051001540832,0.5460829493087558,0.5643994211287988,14,21,0.0846774193548387,4,0.009925558312655087,16.684199452977065
"Rudy Gobert","MIN",70,2148,4388,939,360,543,0.6629834254143646,0,3,0,0,219,536,184,0,0,0.7444444444444445,0.9370629370629371,0,0.005494505494505495,0.6189741727941176,0.6593406593406593,0.6755395683453237,148,40,0.07366482504604052,0,0,16.474397895162923
"Jimmy Butler","MIA",64,2138,4245,1466,443,785,0.5643312101910828,36,103,0.34951456310679613,0.35294117647058826,472,334,552,75,33,0.37697516930022573,0.4073170731707317,0.6944444444444444,0.11599099099099099,0.5039436865839909,0.5596846846846847,0.6451612903225806,66,51,0.06496815286624204,2,0.019417475728155338,25.365039632874428
"James Harden","PHI",58,2135,4207,1216,210,424,0.49528301886792453,161,418,0.38516746411483255,0.38516746411483255,313,54,366,201,282,0.12857142857142856,0.13043478260869565,0.4161490683229814,0.49643705463182897,0.5040321258907364,0.5362232779097387,0.6067813765182186,6,48,0.11320754716981132,4,0.009569377990430622,25.37088798107934
"Jamal Murray","DEN",65,2133,4318,1298,301,609,0.4942528735632184,172,432,0.39814814814814814,0.4047058823529412,180,198,404,312,204,0.3289036544850498,0.3402061855670103,0.6046511627906976,0.414985590778098,0.4920746362754607,0.5369836695485111,0.5631625441696113,20,28,0.04597701149425287,7,0.016203703703703703,26.274509803921568
"John Collins","ATL",71,2130,4469,931,289,467,0.6188436830835118,70,240,0.2916666666666667,0.2916666666666667,143,458,120,201,9,0.7923875432525952,0.8544776119402985,0.9571428571428572,0.33946251768033947,0.5514297736916549,0.5572842998585573,0.5911989795918368,42,43,0.09207708779443255,3,0.0125,17.086223984142716
"Saddiq Bey","ATL",77,2129,4445,1062,202,418,0.48325358851674644,151,418,0.361244019138756,0.3700980392156863,205,154,250,414,39,0.3811881188118812,0.4301675977653631,0.9139072847682119,0.5,0.5382909696969698,0.5125598086124402,0.5646367521367521,46,53,0.12679425837320574,2,0.004784688995215311,19.885466034755133
"Russell Westbrook","LAC",73,2126,4536,1159,343,705,0.48652482269503544,89,286,0.3111888111888112,0.30985915492957744,206,158,528,177,90,0.2303206997084548,0.2453416149068323,0.6629213483146067,0.2885973763874874,0.5255596562184024,0.4808274470232089,0.5146536412078153,42,78,0.11063829787234042,1,0.0034965034965034965,27.211822660098523
