"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Mikal Bridges","PHX",82,2854,0.5334099067599067,0.6328671328671329,7.015384615384615,24.364102564102566,182,231,0.2692307692307692,0.7878787878787878,0.8272727272727273,0.8021978021978022,0.047619047619047616,142,250,0.2913752913752914,0.568,0.5991561181434599,0.7323943661971831,0.052,19,65,0.07575757575757576,0.2923076923076923,0.296875,0.631578947368421,0.015384615384615385,71,180,0.2097902097902098,0.39444444444444443,0.4011299435028249,1,0.016666666666666666,44,132,0.15384615384615385,0.3333333333333333,0.33587786259541985,0.9545454545454546,0.007575757575757576,44,132,0.3333333333333333,0,0
"Miles Bridges","CHA",80,2837,0.549024087893864,0.7981878088962109,4.200934579439252,25.688602150537637,346,504,0.41515650741350907,0.6865079365079365,0.7377398720682303,0.638728323699422,0.06944444444444445,81,203,0.1672158154859967,0.39901477832512317,0.45251396648044695,0.4567901234567901,0.11822660098522167,15,42,0.03459637561779242,0.35714285714285715,0.35714285714285715,0.4,0,46,134,0.11037891268533773,0.34328358208955223,0.3484848484848485,0.8043478260869565,0.014925373134328358,108,331,0.2726523887973641,0.32628398791540786,0.32727272727272727,0.8333333333333334,0.0030211480362537764,108,324,0.3333333333333333,7,0
"DeMar DeRozan","CHI",76,2743,0.4695365359477124,0.28273615635179156,11.761737257717156,25.55070422535211,187,292,0.19022801302931597,0.6404109589041096,0.757085020242915,0.32085561497326204,0.1541095890410959,241,448,0.29185667752442995,0.5379464285714286,0.5683962264150944,0.14107883817427386,0.05357142857142857,296,653,0.4254071661237785,0.45329249617151607,0.46322378716744916,0.21283783783783783,0.021439509954058193,18,57,0.03713355048859935,0.3157894736842105,0.32142857142857145,0.8888888888888888,0.017543859649122806,32,85,0.05537459283387622,0.3764705882352941,0.3764705882352941,0.90625,0,32,81,0.3950617283950617,4,0
"Jayson Tatum","BOS",76,2731,0.5143451602564103,0.6873401534526854,7.574479737130339,25.900614439324116,289,424,0.2710997442455243,0.6816037735849056,0.7585301837270341,0.46366782006920415,0.10141509433962265,110,283,0.1809462915601023,0.38869257950530034,0.4435483870967742,0.34545454545454546,0.12367491166077739,79,206,0.13171355498721227,0.38349514563106796,0.3872549019607843,0.4177215189873418,0.009708737864077669,33,85,0.05434782608695652,0.38823529411764707,0.38823529411764707,0.8181818181818182,0,197,566,0.3618925831202046,0.3480565371024735,0.34991119005328597,0.5228426395939086,0.00530035335689046,197,564,0.34929078014184395,2,0
"Saddiq Bey","DET",82,2704,0.5195373777777778,0.7517605633802817,7.29296577946768,26.064426229508197,141,244,0.2147887323943662,0.5778688524590164,0.6558139534883721,0.475177304964539,0.11885245901639344,57,178,0.15669014084507044,0.3202247191011236,0.35625,0.22807017543859648,0.10112359550561797,41,104,0.09154929577464789,0.3942307692307692,0.39805825242718446,0.5609756097560976,0.009615384615384616,63,161,0.14172535211267606,0.391304347826087,0.39375,0.9682539682539683,0.006211180124223602,148,449,0.39524647887323944,0.32962138084632514,0.33183856502242154,0.8581081081081081,0.0066815144766146995,148,440,0.33636363636363636,9,0
"Tyrese Haliburton","IND",77,2694,0.4995339464882943,0.5918591859185919,9.178076923076924,26.80514138817481,96,149,0.1639163916391639,0.6442953020134228,0.6956521739130435,0.375,0.0738255033557047,109,235,0.2585258525852585,0.46382978723404256,0.5117370892018779,0.23853211009174313,0.09361702127659574,64,136,0.1496149614961496,0.47058823529411764,0.47761194029850745,0.203125,0.014705882352941176,25,56,0.061606160616061605,0.44642857142857145,0.45454545454545453,0.88,0.017857142857142856,136,333,0.36633663366336633,0.4084084084084084,0.40963855421686746,0.5294117647058824,0.003003003003003003,136,324,0.41975308641975306,9,0
"Russell Westbrook","LAL",78,2678,0.5141000405515004,0.6463909164639091,6.743285123966942,25.492830188679246,312,532,0.43146796431467965,0.5864661654135338,0.6540880503144654,0.28205128205128205,0.10338345864661654,83,238,0.19302514193025141,0.3487394957983193,0.3915094339622642,0.12048192771084337,0.1092436974789916,74,198,0.16058394160583941,0.37373737373737376,0.37373737373737376,0.14864864864864866,0,23,51,0.0413625304136253,0.45098039215686275,0.45098039215686275,0.8695652173913043,0,56,214,0.1735604217356042,0.2616822429906542,0.26291079812206575,0.5535714285714286,0.004672897196261682,56,214,0.2616822429906542,0,0
"Trae Young","ATL",76,2652,0.5033287171052632,0.5893782383419689,8.995931477516061,27.94459016393443,178,300,0.19430051813471502,0.5933333333333334,0.6716981132075471,0.15168539325842698,0.11666666666666667,180,404,0.2616580310880829,0.44554455445544555,0.4972375690607735,0.17222222222222222,0.10396039603960396,120,230,0.1489637305699482,0.5217391304347826,0.5381165919282511,0.08333333333333333,0.030434782608695653,16,29,0.01878238341968912,0.5517241379310345,0.5517241379310345,0.75,0,217,581,0.37629533678756477,0.37349397590361444,0.3793706293706294,0.18433179723502305,0.01549053356282272,217,580,0.3741379310344828,1,0
"Tyrese Maxey","PHI",75,2650,0.5138694135490395,0.6211055276381909,6.882215743440233,26.218770226537217,192,309,0.31055276381909547,0.6213592233009708,0.6931407942238267,0.484375,0.10355987055016182,113,268,0.2693467336683417,0.4216417910447761,0.4538152610441767,0.40707964601769914,0.0708955223880597,46,109,0.10954773869346733,0.42201834862385323,0.42592592592592593,0.41304347826086957,0.009174311926605505,35,61,0.061306532663316586,0.5737704918032787,0.5833333333333334,0.9714285714285714,0.01639344262295082,97,248,0.2492462311557789,0.3911290322580645,0.39271255060728744,0.6185567010309279,0.004032258064516129,97,245,0.39591836734693875,3,0
"Dorian Finney-Smith","DAL",80,2644,0.5727108695652174,0.8973988439306358,3.808171206225681,24.822528735632183,130,186,0.26878612716763006,0.6989247311827957,0.7558139534883721,0.7846153846153846,0.07526881720430108,20,56,0.08092485549132948,0.35714285714285715,0.40816326530612246,0.6,0.125,4,15,0.02167630057803468,0.26666666666666666,0.26666666666666666,1,0,84,184,0.2658959537572254,0.45652173913043476,0.45652173913043476,0.9880952380952381,0,88,251,0.3627167630057804,0.350597609561753,0.3548387096774194,0.9772727272727273,0.01195219123505976,88,249,0.3534136546184739,2,0
