"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Bradley Beal","WAS",82,3028,0.5128731032338308,0.6805469235550031,8.278282329713722,25.70939597315436,336,499,0.310130515848353,0.6733466933867736,0.7466666666666667,0.5,0.09819639278557114,90,202,0.12554381603480422,0.44554455445544555,0.47619047619047616,0.3333333333333333,0.06435643564356436,129,312,0.19390926041019266,0.41346153846153844,0.4161290322580645,0.29457364341085274,0.00641025641025641,38,90,0.05593536357986327,0.4222222222222222,0.4222222222222222,0.868421052631579,0,171,506,0.31448104412678685,0.33794466403162055,0.33794466403162055,0.6842105263157895,0,171,505,0.33861386138613864,1,0
"James Harden","HOU",78,2867,0.5112145406824147,0.8082765845992667,4.788989784335982,26.264980544747083,304,515,0.26977475117862754,0.5902912621359223,0.6681318681318681,0.09868421052631579,0.11650485436893204,143,314,0.1644840230487166,0.4554140127388535,0.5125448028673835,0.1258741258741259,0.11146496815286625,18,52,0.027239392352016764,0.34615384615384615,0.36,0.05555555555555555,0.038461538461538464,30,85,0.044525929806181246,0.35294117647058826,0.35714285714285715,0.13333333333333333,0.011764705882352941,348,943,0.4939759036144578,0.36903499469777307,0.3745963401506997,0.16379310344827586,0.014846235418875928,348,942,0.36942675159235666,1,0
"Kemba Walker","CHA",82,2863,0.5107399581589958,0.7131828978622328,7.82193074501574,26.148153214774283,259,470,0.27909738717339666,0.551063829787234,0.6675257731958762,0.16988416988416988,0.17446808510638298,89,232,0.1377672209026128,0.38362068965517243,0.4218009478672986,0.19101123595505617,0.09051724137931035,123,251,0.1490498812351544,0.4900398406374502,0.4979757085020243,0.2682926829268293,0.01593625498007968,16,41,0.024346793349168647,0.3902439024390244,0.4,0.875,0.024390243902439025,244,690,0.40973871733966744,0.3536231884057971,0.3630952380952381,0.4098360655737705,0.02608695652173913,243,679,0.35787923416789397,10,1
"Tobias Harris","PHI",82,2848,0.49661031999999994,0.5909090909090909,7.794425087108014,25.618575063613232,215,348,0.27751196172248804,0.617816091954023,0.7003257328990228,0.49767441860465117,0.11781609195402298,152,323,0.25757575757575757,0.47058823529411764,0.495114006514658,0.2631578947368421,0.04953560371517028,88,190,0.15151515151515152,0.4631578947368421,0.4656084656084656,0.36363636363636365,0.005263157894736842,32,69,0.05502392344497608,0.463768115942029,0.463768115942029,0.9375,0,124,324,0.2583732057416268,0.38271604938271603,0.38390092879256965,0.7741935483870968,0.0030864197530864196,124,321,0.3862928348909657,3,0
"Paul George","OKC",77,2841,0.517465876481597,0.7001239157372986,8.508401400233373,25.652972258916776,222,373,0.23110285006195788,0.5951742627345844,0.6747720364741642,0.38738738738738737,0.11796246648793565,90,221,0.1369268897149938,0.4072398190045249,0.43902439024390244,0.2111111111111111,0.07239819004524888,103,263,0.16294919454770757,0.3916349809885932,0.40077821011673154,0.23300970873786409,0.022813688212927757,48,112,0.06939281288723669,0.42857142857142855,0.43636363636363634,0.8541666666666666,0.017857142857142856,244,645,0.3996282527881041,0.37829457364341085,0.3836477987421384,0.6352459016393442,0.013953488372093023,242,633,0.382306477093207,10,2
"Damian Lillard","POR",80,2838,0.5169757357750164,0.7332028701891715,7.712808988764045,26.638258164852257,265,481,0.31376386170906717,0.5509355509355509,0.6447688564476886,0.2188679245283019,0.14553014553014554,60,155,0.10110893672537508,0.3870967741935484,0.4166666666666667,0.13333333333333333,0.07096774193548387,119,254,0.16568819308545335,0.468503937007874,0.476,0.16806722689075632,0.015748031496062992,10,32,0.020874103065883887,0.3125,0.3125,0.9,0,227,611,0.39856490541422046,0.37152209492635024,0.37458745874587457,0.44052863436123346,0.008183306055646482,227,608,0.37335526315789475,3,0
"PJ Tucker","HOU",82,2802,0.557192816091954,0.9101338432122371,4.277205882352941,23.97157622739018,44,89,0.1701720841300191,0.4943820224719101,0.5714285714285714,0.6136363636363636,0.1348314606741573,16,43,0.08221797323135756,0.37209302325581395,0.38095238095238093,0.9375,0.023255813953488372,1,4,0.0076481835564053535,0.25,0.3333333333333333,1,0.25,109,280,0.5353728489483748,0.3892857142857143,0.3920863309352518,1,0.007142857142857143,37,107,0.2045889101338432,0.34579439252336447,0.34579439252336447,1,0,37,106,0.3490566037735849,1,0
"Kevin Durant","GSW",78,2702,0.48303927536231883,0.48590021691973967,10.46070351758794,26.432731958762886,207,284,0.20535068691250905,0.7288732394366197,0.7723880597014925,0.5990338164251208,0.056338028169014086,179,345,0.24945770065075923,0.518840579710145,0.5424242424242425,0.329608938547486,0.043478260869565216,198,366,0.2646420824295011,0.5409836065573771,0.55,0.46464646464646464,0.01639344262295082,7,31,0.022415039768618944,0.22580645161290322,0.22580645161290322,0.8571428571428571,0,130,357,0.25813449023861174,0.3641456582633053,0.3651685393258427,0.5538461538461539,0.0028011204481792717,130,357,0.3641456582633053,0,0
"Ben Simmons","PHI",79,2700,0.5300301041666666,0.6635416666666667,3.9855345911949684,28.766666666666666,424,631,0.6572916666666667,0.6719492868462758,0.7174280879864636,0.4716981132075472,0.06339144215530904,112,295,0.3072916666666667,0.37966101694915255,0.4028776978417266,0.3125,0.0576271186440678,4,28,0.029166666666666667,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,6,0.00625,0,0,0,0,0,6,0,0,0
"DeMar DeRozan","SAS",77,2688,0.45653489702517164,0.27646610814927647,10.27184542586751,25.644444444444446,221,318,0.2421934501142422,0.6949685534591195,0.8095238095238095,0.31221719457013575,0.14150943396226415,226,504,0.38385376999238385,0.44841269841269843,0.48917748917748916,0.2168141592920354,0.08333333333333333,177,446,0.3396801218583397,0.3968609865470852,0.4068965517241379,0.3050847457627119,0.02466367713004484,6,22,0.016755521706016754,0.2727272727272727,0.2727272727272727,1,0,1,23,0.017517136329017517,0.043478260869565216,0.043478260869565216,1,0,1,22,0.045454545454545456,1,0
"LaMarcus Aldridge","SAS",81,2687,0.4661664139499621,0.3434420015163002,9.146671887235708,25.65,284,411,0.3115996967399545,0.6909975669099757,0.7300771208226221,0.6091549295774648,0.0535279805352798,230,500,0.37907505686125853,0.46,0.4781704781704782,0.44782608695652176,0.038,160,366,0.27748294162244125,0.4371584699453552,0.44077134986225897,0.75,0.00819672131147541,1,4,0.003032600454890068,0.25,0.3333333333333333,1,0.25,9,38,0.02880970432145565,0.23684210526315788,0.23684210526315788,0.8888888888888888,0,9,38,0.23684210526315788,0,0
"Steven Adams","OKC",80,2669,0.5473805452292442,0.69221260815822,3.379182156133829,69.5,366,558,0.6897404202719407,0.6559139784946236,0.7079303675048356,0.6229508196721312,0.07347670250896057,114,246,0.30407911001236093,0.4634146341463415,0.4810126582278481,0.7105263157894737,0.036585365853658534,1,3,0.003708281829419036,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,2,0.002472187886279357,0,0,0,0,0,0,0,2,0
