"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Tyreke Evans","NOP",79,2690,0.5334302506482282,0.7939914163090128,5.0525586353944565,25.878854625550662,373,698,0.5991416309012876,0.5343839541547278,0.6165289256198347,0.28418230563002683,0.1332378223495702,21,96,0.08240343347639485,0.21875,0.2692307692307692,0.047619047619047616,0.1875,58,144,0.12360515021459227,0.4027777777777778,0.4027777777777778,0.1206896551724138,0,17,50,0.04291845493562232,0.34,0.3469387755102041,0.8823529411764706,0.02,52,177,0.151931330472103,0.2937853107344633,0.2937853107344633,0.6346153846153846,0,52,171,0.30409356725146197,6,0
"Marc Gasol","MEM",81,2687,0.4582578183520599,0.27798507462686567,9.696113744075829,33.42941176470588,192,281,0.2621268656716418,0.6832740213523132,0.7741935483870968,0.6822916666666666,0.11743772241992882,194,422,0.39365671641791045,0.4597156398104265,0.47901234567901235,0.4484536082474227,0.04028436018957346,141,352,0.3283582089552239,0.4005681818181818,0.4017094017094017,0.8014184397163121,0.002840909090909091,0,0,0,0,0,0,0,3,17,0.01585820895522388,0.17647058823529413,0.17647058823529413,0.6666666666666666,0,3,13,0.23076923076923078,4,0
"Pau Gasol","CHI",78,2681,0.46854999999999997,0.38161318300086733,8.895385980479148,25.396153846153844,244,414,0.3590633130962706,0.5893719806763285,0.6387434554973822,0.5286885245901639,0.07729468599033816,143,350,0.30355594102341715,0.4085714285714286,0.44,0.42657342657342656,0.07142857142857142,171,363,0.3148308759757155,0.47107438016528924,0.475,0.8830409356725146,0.008264462809917356,11,21,0.01821335646140503,0.5238095238095238,0.5238095238095238,1,0,1,5,0.004336513443191674,0.2,0.25,1,0.2,1,4,0.25,1,0
"Ben McLemore","SAC",82,2670,0.5359477575757576,0.7280385078219013,8.226818181818182,24.95728900255754,137,214,0.2575210589651023,0.6401869158878505,0.7098445595854922,0.6715328467153284,0.09813084112149532,24,86,0.10348977135980746,0.27906976744186046,0.32432432432432434,0.4583333333333333,0.13953488372093023,62,140,0.1684717208182912,0.44285714285714284,0.4492753623188406,0.5967741935483871,0.014285714285714285,60,145,0.17448856799037304,0.41379310344827586,0.4166666666666667,0.9666666666666667,0.006896551724137931,80,246,0.296028880866426,0.3252032520325203,0.32653061224489793,0.875,0.0040650406504065045,80,241,0.33195020746887965,5,0
"Ty Lawson","DEN",75,2666,0.4869893906420022,0.4978401727861771,10.265187239944522,26.161951219512193,156,256,0.27645788336933047,0.609375,0.6995515695067265,0.1858974358974359,0.12890625,64,161,0.17386609071274298,0.39751552795031053,0.4444444444444444,0.125,0.10559006211180125,114,304,0.3282937365010799,0.375,0.3825503355704698,0.10526315789473684,0.019736842105263157,8,20,0.02159827213822894,0.4,0.4,1,0,62,185,0.19978401727861772,0.33513513513513515,0.33879781420765026,0.5645161290322581,0.010810810810810811,62,179,0.3463687150837989,6,0
"Goran Dragic","MIA",78,2640,0.5590869760479042,0.687624750499002,6.2954239569313595,24.581467181467183,297,430,0.4291417165668663,0.6906976744186046,0.75,0.4074074074074074,0.07906976744186046,59,166,0.1656686626746507,0.35542168674698793,0.3782051282051282,0.3050847457627119,0.060240963855421686,56,147,0.1467065868263473,0.38095238095238093,0.3835616438356164,0.3392857142857143,0.006802721088435374,29,85,0.08483033932135728,0.3411764705882353,0.35365853658536583,0.896551724137931,0.03529411764705882,61,174,0.17365269461077845,0.3505747126436782,0.35260115606936415,0.6885245901639344,0.005747126436781609,61,174,0.3505747126436782,0,0
"Gordon Hayward","UTA",76,2618,0.4924820902394107,0.5436982520699172,9.61783355350066,25.03939393939394,153,261,0.24011039558417663,0.5862068965517241,0.68,0.47058823529411764,0.13793103448275862,99,236,0.21711131554737811,0.4194915254237288,0.4541284403669725,0.10101010101010101,0.07627118644067797,112,260,0.23919043238270468,0.4307692307692308,0.4357976653696498,0.24107142857142858,0.011538461538461539,21,50,0.045998160073597055,0.42,0.42,1,0,99,280,0.2575896964121435,0.3535714285714286,0.3574007220216607,0.8282828282828283,0.010714285714285714,99,279,0.3548387096774194,1,0
"Stephen Curry","GSW",80,2613,0.516779954954955,0.6927665920954511,9.593237410071943,26.210061919504646,189,283,0.2110365398956003,0.6678445229681979,0.7186311787072244,0.35978835978835977,0.0706713780918728,76,164,0.12229679343773303,0.4634146341463415,0.4935064935064935,0.27631578947368424,0.06097560975609756,102,248,0.1849366144668158,0.4112903225806452,0.4112903225806452,0.3235294117647059,0,47,82,0.061148396718866516,0.573170731707317,0.5802469135802469,0.8936170212765957,0.012195121951219513,239,564,0.42058165548098436,0.4237588652482269,0.4275491949910555,0.5271966527196653,0.008865248226950355,239,555,0.4306306306306306,9,0
"Kentavious Caldwell-Pope","DET",82,2587,0.5255054865424431,0.7016460905349794,8.337878787878788,25.649774774774773,137,238,0.2448559670781893,0.5756302521008403,0.631336405529954,0.6204379562043796,0.08823529411764706,32,108,0.1111111111111111,0.2962962962962963,0.32323232323232326,0.59375,0.08333333333333333,68,182,0.18724279835390947,0.37362637362637363,0.3756906077348066,0.5882352941176471,0.005494505494505495,43,117,0.12037037037037036,0.36752136752136755,0.36752136752136755,0.9767441860465116,0,110,327,0.33641975308641975,0.3363914373088685,0.3374233128834356,0.8181818181818182,0.0030581039755351682,110,321,0.3426791277258567,6,0
"Markieff Morris","PHX",82,2581,0.47763102189781026,0.41,9.91672095548317,25.717877094972067,163,272,0.24727272727272728,0.5992647058823529,0.657258064516129,0.5828220858895705,0.08823529411764706,148,319,0.29,0.46394984326018807,0.4884488448844885,0.39864864864864863,0.050156739811912224,144,330,0.3,0.43636363636363634,0.43902439024390244,0.5833333333333334,0.006060606060606061,7,27,0.024545454545454544,0.25925925925925924,0.25925925925925924,0.8571428571428571,0,50,152,0.13818181818181818,0.32894736842105265,0.32894736842105265,1,0,50,148,0.33783783783783783,4,0
"Victor Oladipo","ORL",72,2573,0.5342879039704524,0.6712707182320442,7.084486873508354,25.256451612903227,267,481,0.4429097605893186,0.5550935550935551,0.6576354679802956,0.3707865168539326,0.15592515592515593,45,139,0.1279926335174954,0.3237410071942446,0.36585365853658536,0.3111111111111111,0.11510791366906475,77,218,0.2007366482504604,0.3532110091743119,0.3598130841121495,0.12987012987012986,0.01834862385321101,19,55,0.05064456721915286,0.34545454545454546,0.34545454545454546,0.9473684210526315,0,65,193,0.17771639042357273,0.33678756476683935,0.33678756476683935,0.6615384615384615,0,65,190,0.34210526315789475,3,0
"Giannis Antetokounmpo","MIL",81,2541,0.5487542635658914,0.6038461538461538,6.383016304347826,27.911363636363635,261,427,0.5474358974358975,0.6112412177985949,0.6978609625668449,0.5670498084291188,0.12412177985948478,49,137,0.17564102564102563,0.35766423357664234,0.3888888888888889,0.20408163265306123,0.08029197080291971,66,172,0.2205128205128205,0.38372093023255816,0.38372093023255816,0.5606060606060606,0,1,7,0.008974358974358974,0.14285714285714285,0.14285714285714285,1,0,6,37,0.047435897435897434,0.16216216216216217,0.16666666666666666,0.8333333333333334,0.02702702702702703,6,34,0.17647058823529413,3,0
"Kevin Love","CLE",75,2532,0.5254546218487395,0.648109243697479,7.7787500000000005,24.787244897959184,133,225,0.23634453781512604,0.5911111111111111,0.6927083333333334,0.6691729323308271,0.14666666666666667,68,193,0.2027310924369748,0.35233160621761656,0.384180790960452,0.7058823529411765,0.08290155440414508,68,142,0.14915966386554622,0.4788732394366197,0.4927536231884058,0.7205882352941176,0.028169014084507043,48,129,0.13550420168067226,0.37209302325581395,0.3779527559055118,1,0.015503875968992248,96,263,0.2762605042016807,0.3650190114068441,0.366412213740458,0.9791666666666666,0.0038022813688212928,96,263,0.3650190114068441,0,0
"Nikola Vucevic","ORL",74,2529,0.47052392205638477,0.3449419568822554,8.9605,27.366666666666664,267,410,0.33996683250414594,0.651219512195122,0.6971279373368147,0.5205992509363296,0.06585365853658537,187,416,0.3449419568822554,0.4495192307692308,0.4675,0.6256684491978609,0.038461538461538464,175,374,0.3101160862354892,0.4679144385026738,0.4679144385026738,0.8914285714285715,0,0,0,0,0,0,0,0,2,6,0.004975124378109453,0.3333333333333333,0.3333333333333333,1,0,2,6,0.3333333333333333,0,0
"Jimmy Butler","CHI",65,2514,0.5109268763796909,0.5778508771929824,8.678025034770515,25.44455958549223,201,334,0.36622807017543857,0.6017964071856288,0.6790540540540541,0.5572139303482587,0.11377245508982035,52,134,0.14692982456140352,0.3880597014925373,0.4369747899159664,0.5384615384615384,0.11194029850746269,95,251,0.27521929824561403,0.3784860557768924,0.38461538461538464,0.6105263157894737,0.01593625498007968,22,48,0.05263157894736842,0.4583333333333333,0.46808510638297873,0.9090909090909091,0.020833333333333332,51,145,0.15899122807017543,0.35172413793103446,0.3541666666666667,0.9215686274509803,0.006896551724137931,51,139,0.3669064748201439,6,0
"LaMarcus Aldridge","POR",71,2512,0.4512200990799717,0.29257950530035337,11.84030534351145,25.184761904761906,204,309,0.2183745583038869,0.6601941747572816,0.6938775510204082,0.4362745098039216,0.04854368932038835,153,356,0.25159010600706716,0.4297752808988764,0.446064139941691,0.16339869281045752,0.03651685393258427,265,645,0.4558303886925795,0.4108527131782946,0.41601255886970173,0.6679245283018868,0.012403100775193798,11,32,0.022614840989399292,0.34375,0.3548387096774194,0.9090909090909091,0.03125,26,73,0.051590106007067135,0.3561643835616438,0.3561643835616438,0.9230769230769231,0,26,72,0.3611111111111111,1,0
"Andre Drummond","DET",82,2502,0.5835182481751825,0.7169614984391259,2.6478623566214807,80.45,400,687,0.7148803329864725,0.5822416302765647,0.6201550387596899,0.5625,0.0611353711790393,93,268,0.27887617065556713,0.34701492537313433,0.36904761904761907,0.6451612903225806,0.05970149253731343,1,4,0.004162330905306972,0.25,0.25,1,0,0,0,0,0,0,0,0,0,2,0.002081165452653486,0,0,0,0,0,0,0,2,0
"Arron Afflalo","POR",78,2502,0.48761368778280545,0.5124434389140271,11.348638838475498,24.5996996996997,65,120,0.13574660633484162,0.5416666666666666,0.6770833333333334,0.6153846153846154,0.2,79,189,0.21380090497737556,0.41798941798941797,0.47878787878787876,0.3924050632911392,0.12698412698412698,113,242,0.2737556561085973,0.4669421487603306,0.4870689655172414,0.6194690265486725,0.04132231404958678,45,130,0.14705882352941177,0.34615384615384615,0.35714285714285715,0.9555555555555556,0.03076923076923077,73,203,0.22963800904977374,0.35960591133004927,0.3613861386138614,0.958904109589041,0.0049261083743842365,73,203,0.35960591133004927,0,0
"LeBron James","CLE",69,2494,0.5250124606918238,0.6200156372165755,7.796595744680851,25.90560471976401,317,454,0.35496481626270526,0.698237885462555,0.7389277389277389,0.4227129337539432,0.05506607929515418,85,223,0.1743549648162627,0.3811659192825112,0.4207920792079208,0.15294117647058825,0.09417040358744394,102,263,0.20562939796716184,0.38783269961977185,0.39080459770114945,0.11764705882352941,0.0076045627376425855,15,41,0.03205629397967162,0.36585365853658536,0.36585365853658536,0.4666666666666667,0,105,298,0.2329945269741986,0.3523489932885906,0.3523489932885906,0.4666666666666667,0,105,294,0.35714285714285715,4,0
"Draymond Green","GSW",79,2490,0.5482911111111111,0.7869281045751634,5.414220183486238,25.669300911854105,178,273,0.3568627450980392,0.652014652014652,0.7063492063492064,0.7247191011235955,0.07692307692307693,28,98,0.12810457516339868,0.2857142857142857,0.32558139534883723,0.75,0.12244897959183673,22,65,0.08496732026143791,0.3384615384615385,0.3384615384615385,0.8181818181818182,0,8,29,0.03790849673202614,0.27586206896551724,0.27586206896551724,1,0,103,300,0.39215686274509803,0.3433333333333333,0.3433333333333333,1,0,103,300,0.3433333333333333,0,0
"Elfrid Payton","ORL",82,2489,0.506058486562942,0.557909604519774,5.741291291291291,25.214285714285715,173,353,0.4985875706214689,0.49008498583569404,0.6091549295774648,0.21965317919075145,0.1954674220963173,89,231,0.326271186440678,0.3852813852813853,0.445,0.14606741573033707,0.1341991341991342,28,82,0.11581920903954802,0.34146341463414637,0.35,0.03571428571428571,0.024390243902439025,5,13,0.018361581920903956,0.38461538461538464,0.38461538461538464,0.8,0,6,29,0.04096045197740113,0.20689655172413793,0.20689655172413793,1,0,6,29,0.20689655172413793,0,0
"Wilson Chandler","DEN",78,2471,0.5249961498973306,0.7148717948717949,6.450263620386643,25.18128078817734,185,291,0.29846153846153844,0.6357388316151202,0.7034220532319392,0.5027027027027027,0.09621993127147767,59,173,0.17743589743589744,0.34104046242774566,0.3710691823899371,0.3559322033898305,0.08092485549132948,35,105,0.1076923076923077,0.3333333333333333,0.33653846153846156,0.34285714285714286,0.009523809523809525,34,101,0.10358974358974359,0.33663366336633666,0.3434343434343434,0.9705882352941176,0.019801980198019802,105,305,0.3128205128205128,0.3442622950819672,0.347682119205298,0.9238095238095239,0.009836065573770493,105,304,0.34539473684210525,1,0
"Anthony Davis","NOP",68,2455,0.4941696488294314,0.3978315262718932,9.24262847514743,34.125,331,465,0.3878231859883236,0.7118279569892473,0.7662037037037037,0.6978851963746223,0.07096774193548387,120,276,0.23019182652210174,0.43478260869565216,0.46875,0.5166666666666667,0.07246376811594203,190,446,0.371976647206005,0.4260089686098655,0.4288939051918736,0.868421052631579,0.006726457399103139,0,4,0.003336113427856547,0,0,0,0,1,8,0.006672226855713094,0.125,0.14285714285714285,1,0.125,1,5,0.2,3,0
"Jeff Green","MEM",78,2455,0.5112952702702702,0.5894519131334023,7.645925925925926,25.478082191780825,175,278,0.2874870734229576,0.6294964028776978,0.7113821138211383,0.56,0.11510791366906475,93,240,0.2481902792140641,0.3875,0.43457943925233644,0.3548387096774194,0.10833333333333334,51,157,0.1623578076525336,0.3248407643312102,0.3355263157894737,0.5490196078431373,0.03184713375796178,34,82,0.08479834539813857,0.4146341463414634,0.4146341463414634,0.9411764705882353,0,63,210,0.2171664943123061,0.3,0.30434782608695654,0.8095238095238095,0.014285714285714285,63,205,0.3073170731707317,5,0
"Klay Thompson","GSW",77,2455,0.5102773745173745,0.6096997690531177,10.155039787798408,25.484220183486237,158,247,0.1901462663587375,0.6396761133603239,0.7117117117117117,0.5569620253164557,0.10121457489878542,93,226,0.1739799846035412,0.41150442477876104,0.4492753623188406,0.5053763440860215,0.084070796460177,112,281,0.21632024634334104,0.398576512455516,0.4043321299638989,0.5982142857142857,0.014234875444839857,67,130,0.10007698229407236,0.5153846153846153,0.5193798449612403,1,0.007692307692307693,172,415,0.31947652040030794,0.41445783132530123,0.4174757281553398,0.872093023255814,0.007228915662650603,172,412,0.4174757281553398,3,0
"Marcin Gortat","WAS",82,2453,0.5234225806451612,0.5019354838709678,5.927331606217616,27.066666666666666,283,386,0.49806451612903224,0.7331606217616581,0.8062678062678063,0.8303886925795053,0.09067357512953368,113,281,0.36258064516129035,0.40213523131672596,0.4232209737827715,0.584070796460177,0.0498220640569395,43,105,0.13548387096774195,0.4095238095238095,0.41346153846153844,0.8372093023255814,0.009523809523809525,0,0,0,0,0,0,0,0,3,0.003870967741935484,0,0,0,0,0,3,0,0,0
"Thaddeus Young","BKN",76,2434,0.5078513457556936,0.5578512396694215,6.34525205158265,25.080869565217395,256,425,0.4390495867768595,0.6023529411764705,0.6790450928381963,0.5859375,0.11294117647058824,111,271,0.2799586776859504,0.4095940959409594,0.444,0.4864864864864865,0.07749077490774908,46,157,0.1621900826446281,0.2929936305732484,0.2929936305732484,0.5652173913043478,0,5,19,0.01962809917355372,0.2631578947368421,0.2631578947368421,1,0,33,96,0.09917355371900827,0.34375,0.34375,0.9090909090909091,0,33,95,0.3473684210526316,1,0
"Avery Bradley","BOS",77,2428,0.5058312685827552,0.5320829220138203,13.27624810892587,24.863920454545454,111,187,0.18460019743336623,0.5935828877005348,0.7161290322580646,0.6756756756756757,0.1711229946524064,18,47,0.04639684106614018,0.3829787234042553,0.45,0.5,0.14893617021276595,181,427,0.4215202369200395,0.4238875878220141,0.431980906921241,0.6685082872928176,0.01873536299765808,51,129,0.12734452122408688,0.3953488372093023,0.3984375,0.9607843137254902,0.007751937984496124,73,223,0.22013820335636722,0.3273542600896861,0.32882882882882886,0.8493150684931506,0.004484304932735426,73,221,0.33031674208144796,2,0
"Luol Deng","MIA",72,2421,0.5187728662420382,0.6048284625158831,8.47936507936508,24.473636363636363,162,256,0.3252858958068615,0.6328125,0.7136563876651982,0.6111111111111112,0.11328125,57,134,0.17026683608640406,0.4253731343283582,0.44881889763779526,0.38596491228070173,0.05223880597014925,72,177,0.22490470139771285,0.4067796610169492,0.41379310344827586,0.7222222222222222,0.01694915254237288,50,116,0.1473951715374841,0.43103448275862066,0.43478260869565216,0.98,0.008620689655172414,28,104,0.13214739517153748,0.2692307692307692,0.27450980392156865,0.9642857142857143,0.019230769230769232,28,102,0.27450980392156865,2,0
"Kyle Korver","ATL",75,2418,0.5361940833333333,0.7983333333333333,14.166225165562913,24.911358574610247,19,30,0.05,0.6333333333333333,0.7037037037037037,0.9473684210526315,0.1,7,23,0.03833333333333333,0.30434782608695654,0.3181818181818182,0.7142857142857143,0.043478260869565216,45,98,0.16333333333333333,0.45918367346938777,0.4639175257731959,0.9333333333333333,0.01020408163265306,61,114,0.19,0.5350877192982456,0.5398230088495575,0.9836065573770492,0.008771929824561403,160,335,0.5583333333333333,0.47761194029850745,0.48632218844984804,0.95625,0.01791044776119403,160,335,0.47761194029850745,0,0
"Kyle Lowry","TOR",70,2415,0.49130403458213256,0.6059443911792906,9.647699386503067,25.622250639386188,146,241,0.23106423777564716,0.6058091286307054,0.6854460093896714,0.3356164383561644,0.11618257261410789,59,171,0.16395014381591563,0.34502923976608185,0.38064516129032255,0.11864406779661017,0.0935672514619883,93,240,0.23010546500479387,0.3875,0.40611353711790393,0.23655913978494625,0.04583333333333333,21,63,0.06040268456375839,0.3333333333333333,0.3333333333333333,0.8095238095238095,0,111,328,0.3144774688398849,0.3384146341463415,0.3415384615384615,0.5315315315315315,0.009146341463414634,111,326,0.34049079754601225,2,0
"JJ Redick","LAC",78,2409,0.5036030383795309,0.591684434968017,14.323749999999999,24.959606986899562,56,97,0.10341151385927505,0.5773195876288659,0.691358024691358,0.8035714285714286,0.16494845360824742,28,63,0.06716417910447761,0.4444444444444444,0.509090909090909,0.75,0.12698412698412698,163,320,0.3411513859275053,0.509375,0.5109717868338558,0.9386503067484663,0.003125,60,134,0.14285714285714285,0.44776119402985076,0.45112781954887216,1,0.007462686567164179,140,324,0.34541577825159914,0.43209876543209874,0.43209876543209874,0.9428571428571428,0,140,324,0.43209876543209874,0,0
"Rudy Gay","SAC",68,2408,0.4766959495949595,0.43637992831541217,9.102566964285714,25.28318181818182,159,267,0.239247311827957,0.5955056179775281,0.6708860759493671,0.3584905660377358,0.11235955056179775,164,372,0.3333333333333333,0.44086021505376344,0.478134110787172,0.2621951219512195,0.07795698924731183,106,257,0.2302867383512545,0.41245136186770426,0.41732283464566927,0.32075471698113206,0.011673151750972763,17,50,0.044802867383512544,0.34,0.34,0.9411764705882353,0,62,170,0.15232974910394265,0.36470588235294116,0.36470588235294116,0.6774193548387096,0,62,166,0.37349397590361444,4,0
