"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Klay Thompson","GSW",81,2868,0.5002366932270916,0.5734710087370929,11.303591160220995,25.18355140186916,113,187,0.14853057982525814,0.6042780748663101,0.6890243902439024,0.6814159292035398,0.12299465240641712,88,219,0.17394757744241462,0.4018264840182648,0.43564356435643564,0.38636363636363635,0.0776255707762557,135,318,0.25258141382049243,0.42452830188679247,0.4299363057324841,0.725925925925926,0.012578616352201259,76,169,0.13423351866560762,0.44970414201183434,0.44970414201183434,0.9736842105263158,0,147,366,0.2907069102462272,0.4016393442622951,0.40607734806629836,0.9319727891156463,0.01092896174863388,147,363,0.4049586776859504,3,0
"Blake Griffin","LAC",80,2864,0.4994186809137804,0.5091979396615158,8.241520912547529,25.836363636363636,461,648,0.4768211920529801,0.7114197530864198,0.7582236842105263,0.6420824295010846,0.06172839506172839,95,248,0.18248712288447388,0.38306451612903225,0.4260089686098655,0.37894736842105264,0.10080645161290322,150,419,0.3083149374540103,0.35799522673031026,0.3597122302158273,0.84,0.00477326968973747,8,18,0.013245033112582781,0.4444444444444444,0.4444444444444444,0.875,0,4,26,0.01913171449595291,0.15384615384615385,0.15384615384615385,0.75,0,4,25,0.16,1,0
"Kyle Lowry","TOR",79,2862,0.4915756517690876,0.6990740740740741,8.406724137931034,25.6492,151,255,0.2361111111111111,0.592156862745098,0.6711111111111111,0.3509933774834437,0.11764705882352941,58,159,0.14722222222222223,0.36477987421383645,0.3945578231292517,0.22413793103448276,0.07547169811320754,58,166,0.1537037037037037,0.3493975903614458,0.3625,0.15517241379310345,0.03614457831325301,21,59,0.05462962962962963,0.3559322033898305,0.3559322033898305,0.8571428571428571,0,169,441,0.4083333333333333,0.3832199546485261,0.3858447488584475,0.6094674556213018,0.006802721088435374,168,436,0.3853211009174312,4,1
"Stephen Curry","GSW",78,2846,0.49591534545454546,0.6066522053506869,11.816276041666667,25.96,134,224,0.16196673897324657,0.5982142857142857,0.6600985221674877,0.2537313432835821,0.09375,71,164,0.11858279103398409,0.4329268292682927,0.461038961038961,0.1267605633802817,0.06097560975609756,186,380,0.274765003615329,0.48947368421052634,0.49076517150395776,0.1827956989247312,0.002631578947368421,35,78,0.05639913232104121,0.44871794871794873,0.44871794871794873,0.8571428571428571,0,226,537,0.3882863340563991,0.4208566108007449,0.4224299065420561,0.3938053097345133,0.0037243947858473,226,531,0.4256120527306968,6,0
"Joakim Noah","CHI",80,2820,0.4988329161451815,0.57875,6.235213032581453,40.7,256,461,0.57625,0.5553145336225597,0.628992628992629,0.625,0.11713665943600868,63,179,0.22375,0.35195530726256985,0.39622641509433965,0.5396825396825397,0.11173184357541899,61,158,0.1975,0.3860759493670886,0.3885350318471338,0.7868852459016393,0.006329113924050633,0,1,0.00125,0,0,0,0,0,1,0.00125,0,0,0,0,0,0,0,1,0
"Jeff Green","BOS",82,2805,0.4998552925989673,0.6131511528608027,8.933806451612902,25.672474747474745,202,322,0.2749786507258753,0.6273291925465838,0.6801346801346801,0.48514851485148514,0.07763975155279502,61,192,0.16396242527754057,0.3177083333333333,0.3609467455621302,0.2786885245901639,0.11979166666666667,84,261,0.2228864218616567,0.3218390804597701,0.3230769230769231,0.5238095238095238,0.0038314176245210726,43,110,0.09393680614859094,0.39090909090909093,0.39090909090909093,0.9534883720930233,0,92,286,0.24423569598633646,0.32167832167832167,0.32167832167832167,0.8260869565217391,0,92,280,0.32857142857142857,6,0
"Gordon Hayward","UTA",77,2800,0.49163970873786406,0.5058139534883721,11.460106382978724,24.710714285714285,141,242,0.23449612403100775,0.5826446280991735,0.6682464454976303,0.44680851063829785,0.128099173553719,55,165,0.15988372093023256,0.3333333333333333,0.3741496598639456,0.2545454545454545,0.10909090909090909,145,345,0.33430232558139533,0.42028985507246375,0.42151162790697677,0.41379310344827586,0.002898550724637681,19,71,0.0687984496124031,0.2676056338028169,0.27941176470588236,1,0.04225352112676056,66,209,0.20251937984496124,0.3157894736842105,0.3173076923076923,0.8636363636363636,0.004784688995215311,66,208,0.3173076923076923,1,0
"Kevin Love","MIN",77,2797,0.5087662190812721,0.633356790992259,8.100545851528384,25.516831683168316,257,395,0.2779732582688248,0.6506329113924051,0.7198879551820728,0.5836575875486382,0.09620253164556962,113,290,0.20408163265306123,0.3896551724137931,0.4139194139194139,0.5309734513274337,0.05862068965517241,90,231,0.1625615763546798,0.38961038961038963,0.3930131004366812,0.5888888888888889,0.008658008658008658,19,48,0.03377902885292048,0.3958333333333333,0.40425531914893614,0.8421052631578947,0.020833333333333332,171,457,0.3216045038705137,0.3741794310722101,0.37831858407079644,0.8596491228070176,0.010940919037199124,171,452,0.37831858407079644,5,0
"Chandler Parsons","HOU",74,2783,0.53276461928934,0.7396149949341438,5.67185534591195,25.088888888888892,227,379,0.3839918946301925,0.5989445910290238,0.6776119402985075,0.5770925110132159,0.11609498680738786,78,166,0.16818642350557245,0.46987951807228917,0.52,0.3717948717948718,0.0963855421686747,31,91,0.09219858156028368,0.34065934065934067,0.34831460674157305,0.5483870967741935,0.02197802197802198,33,78,0.0790273556231003,0.4230769230769231,0.4342105263157895,1,0.02564102564102564,97,273,0.2765957446808511,0.3553113553113553,0.3553113553113553,0.9278350515463918,0,97,273,0.3553113553113553,0,0
"Wesley Matthews","POR",82,2780,0.530122371031746,0.7125867195242814,8.616064257028112,24.479256360078278,128,208,0.20614469772051536,0.6153846153846154,0.6844919786096256,0.6328125,0.10096153846153846,62,153,0.15163528245787908,0.40522875816993464,0.43356643356643354,0.3548387096774194,0.06535947712418301,54,137,0.13577799801783944,0.39416058394160586,0.4122137404580153,0.5740740740740741,0.043795620437956206,72,183,0.18136769078295342,0.39344262295081966,0.39779005524861877,0.9861111111111112,0.01092896174863388,129,328,0.3250743310208127,0.3932926829268293,0.39570552147239263,0.9224806201550387,0.006097560975609756,129,327,0.3944954128440367,1,0
"James Harden","HOU",73,2778,0.5233019933554818,0.7062240663900415,7.553185595567866,25.52712215320911,226,368,0.3053941908713693,0.6141304347826086,0.7018633540372671,0.3141592920353982,0.125,62,153,0.12697095435684647,0.40522875816993464,0.43661971830985913,0.06451612903225806,0.0718954248366013,84,201,0.16680497925311202,0.417910447761194,0.42,0.09523809523809523,0.004975124378109453,12,33,0.027385892116182572,0.36363636363636365,0.375,0.4166666666666667,0.030303030303030304,165,450,0.37344398340248963,0.36666666666666664,0.36830357142857145,0.6,0.0044444444444444444,165,449,0.3674832962138085,1,0
"Lance Stephenson","IND",78,2752,0.5237394341801386,0.7011494252873564,6.659904153354633,26.250409836065575,247,366,0.4206896551724138,0.674863387978142,0.7462235649546828,0.3805668016194332,0.09562841530054644,43,125,0.14367816091954022,0.344,0.36752136752136755,0.27906976744186046,0.064,51,135,0.15517241379310345,0.37777777777777777,0.3805970149253731,0.11764705882352941,0.007407407407407408,24,48,0.05517241379310345,0.5,0.5,0.9583333333333334,0,62,196,0.22528735632183908,0.3163265306122449,0.3163265306122449,0.7258064516129032,0,62,192,0.3229166666666667,4,0
"Josh Smith","DET",77,2730,0.4938119221411192,0.49635036496350365,8.94245867768595,25.40377358490566,232,347,0.28142741281427414,0.6685878962536023,0.7116564417177914,0.5646551724137931,0.06051873198847262,101,299,0.24249797242497972,0.3377926421404682,0.3568904593639576,0.3465346534653465,0.05351170568561873,114,322,0.2611516626115166,0.35403726708074534,0.35514018691588783,0.6754385964912281,0.003105590062111801,11,42,0.0340632603406326,0.2619047619047619,0.2682926829268293,1,0.023809523809523808,59,223,0.18085969180859693,0.2645739910313901,0.2645739910313901,0.9491525423728814,0,59,223,0.2645739910313901,0,0
"Brandon Jennings","DET",80,2728,0.5166361012433393,0.6422907488986784,8.953982300884956,26.218380743982493,136,272,0.239647577092511,0.5,0.5573770491803278,0.29411764705882354,0.10294117647058823,47,165,0.14537444933920704,0.28484848484848485,0.3051948051948052,0.14893617021276595,0.06666666666666667,86,241,0.21233480176211453,0.35684647302904565,0.3644067796610169,0.1744186046511628,0.02074688796680498,20,60,0.05286343612334802,0.3333333333333333,0.3333333333333333,0.7,0,134,397,0.3497797356828194,0.33753148614609574,0.33753148614609574,0.41044776119402987,0,134,388,0.34536082474226804,9,0
"Trevor Ariza","WAS",77,2723,0.5501495277449823,0.7995310668229777,7.317761557177615,25.144796380090497,150,240,0.2813599062133646,0.625,0.7389162561576355,0.5933333333333334,0.15416666666666667,12,48,0.05627198124267292,0.25,0.2727272727272727,0.3333333333333333,0.08333333333333333,47,123,0.14419695193434937,0.3821138211382114,0.3949579831932773,0.6382978723404256,0.032520325203252036,81,180,0.21101992966002345,0.45,0.45,0.9876543209876543,0,99,262,0.3071512309495897,0.37786259541984735,0.3793103448275862,0.9393939393939394,0.003816793893129771,98,256,0.3828125,5,1
"Thaddeus Young","PHI",79,2718,0.524571628994544,0.6625097427903351,5.963773965691221,25.150342465753422,337,558,0.4349181605611847,0.6039426523297491,0.674,0.5548961424332344,0.1039426523297491,97,253,0.19719407638347622,0.383399209486166,0.4199134199134199,0.5979381443298969,0.08695652173913043,58,180,0.1402961808261886,0.32222222222222224,0.3240223463687151,0.5172413793103449,0.005555555555555556,17,55,0.042868277474668745,0.3090909090909091,0.3090909090909091,0.8823529411764706,0,73,237,0.18472330475448168,0.3080168776371308,0.31063829787234043,0.9315068493150684,0.008438818565400843,73,237,0.3080168776371308,0,0
"Zach Randolph","MEM",79,2705,0.468107460184409,0.42237061769616024,7.418166383701188,32.69,263,486,0.4056761268781302,0.5411522633744856,0.6217494089834515,0.46387832699619774,0.12962962962962962,180,413,0.34474123539232054,0.4358353510895884,0.4972375690607735,0.43333333333333335,0.1234866828087167,115,279,0.2328881469115192,0.4121863799283154,0.4136690647482014,0.4956521739130435,0.0035842293906810036,1,2,0.001669449081803005,0.5,0.5,1,0,1,18,0.015025041736227046,0.05555555555555555,0.05555555555555555,1,0,1,14,0.07142857142857142,4,0
"Greg Monroe","DET",82,2690,0.5309649901380671,0.5950738916256157,4.858284023668639,77.1,356,603,0.594088669950739,0.5903814262023217,0.6859344894026975,0.598314606741573,0.13930348258706468,111,287,0.2827586206896552,0.3867595818815331,0.42045454545454547,0.3963963963963964,0.08013937282229965,37,124,0.12216748768472907,0.29838709677419356,0.29838709677419356,0.6486486486486487,0,0,0,0,0,0,0,0,0,1,0.0009852216748768472,0,0,0,0,0,0,0,1,0
"Goran Dragic","PHX",76,2668,0.5428385635864593,0.6477584629460201,7.254156171284635,24.839130434782607,276,409,0.37419945105215,0.6748166259168704,0.7479674796747967,0.2536231884057971,0.097799511002445,63,174,0.15919487648673375,0.3620689655172414,0.391304347826087,0.12698412698412698,0.07471264367816093,91,211,0.19304666056724612,0.4312796208530806,0.441747572815534,0.13186813186813187,0.023696682464454975,31,60,0.05489478499542543,0.5166666666666667,0.5166666666666667,0.8387096774193549,0,91,239,0.21866422689844464,0.3807531380753138,0.38396624472573837,0.42857142857142855,0.008368200836820083,91,239,0.3807531380753138,0,0
"Serge Ibaka","OKC",81,2666,0.4947025562372188,0.4284253578732106,9.722766884531591,23.365000000000002,248,359,0.3670756646216769,0.6908077994428969,0.7469879518072289,0.6935483870967742,0.07520891364902507,72,171,0.17484662576687116,0.42105263157894735,0.4311377245508982,0.75,0.023391812865497075,181,388,0.3967280163599182,0.46649484536082475,0.4689119170984456,0.9392265193370166,0.005154639175257732,17,49,0.050102249488752554,0.3469387755102041,0.3469387755102041,1,0,6,11,0.011247443762781187,0.5454545454545454,0.5454545454545454,0.8333333333333334,0,6,11,0.5454545454545454,0,0
"Marcin Gortat","WAS",81,2655,0.4928516666666667,0.44761904761904764,6.63611442193087,26.5,266,375,0.44642857142857145,0.7093333333333334,0.7800586510263929,0.7255639097744361,0.09066666666666667,139,337,0.4011904761904762,0.4124629080118694,0.43302180685358255,0.5179856115107914,0.04747774480712166,49,127,0.15119047619047618,0.3858267716535433,0.3888888888888889,0.9183673469387755,0.007874015748031496,0,0,0,0,0,0,0,1,1,0.0011904761904761906,1,1,1,0,1,1,1,0,0
"Ricky Rubio","MIN",82,2638,0.5293678624813154,0.6328358208955224,8.502048417132217,25.043609022556392,140,291,0.4343283582089552,0.48109965635738833,0.5714285714285714,0.1357142857142857,0.15807560137457044,16,56,0.08358208955223881,0.2857142857142857,0.35555555555555557,0.125,0.19642857142857142,55,190,0.2835820895522388,0.2894736842105263,0.2956989247311828,0.2909090909090909,0.021052631578947368,6,27,0.04029850746268657,0.2222222222222222,0.23076923076923078,1,0.037037037037037035,38,106,0.1582089552238806,0.3584905660377358,0.37623762376237624,0.9736842105263158,0.04716981132075472,38,105,0.3619047619047619,1,0
"Dirk Nowitzki","DAL",80,2628,0.44898680282796544,0.32992930086410055,13.683474576271188,25.286930091185408,68,91,0.07148468185388845,0.7472527472527473,0.8095238095238095,0.5147058823529411,0.07692307692307693,166,322,0.25294579732914374,0.515527950310559,0.5286624203821656,0.21084337349397592,0.024844720496894408,268,531,0.4171249018067557,0.504708097928437,0.5075757575757576,0.6753731343283582,0.005649717514124294,1,9,0.007069913589945012,0.1111111111111111,0.1111111111111111,1,0,130,320,0.2513747054202671,0.40625,0.40752351097178685,0.9461538461538461,0.003125,130,320,0.40625,0,0
"Andre Drummond","DET",81,2619,0.6199809244791666,0.8686605981794538,1.7615384615384615,54.3,447,666,0.8660598179453837,0.6711711711711712,0.7061611374407583,0.5704697986577181,0.04954954954954955,32,98,0.12743823146944083,0.32653061224489793,0.367816091954023,0.625,0.11224489795918367,0,3,0.0039011703511053317,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002600780234070221,0,0,0,0,0,1,0,1,0
"Kemba Walker","CHA",73,2614,0.4876092756183746,0.5258092738407699,10.674509803921568,26.505198776758412,134,274,0.23972003499562555,0.48905109489051096,0.5903083700440529,0.23134328358208955,0.17153284671532848,58,153,0.13385826771653545,0.3790849673202614,0.40559440559440557,0.15517241379310345,0.06535947712418301,148,389,0.34033245844269466,0.38046272493573263,0.39361702127659576,0.21621621621621623,0.033419023136246784,7,23,0.020122484689413824,0.30434782608695654,0.30434782608695654,1,0,102,304,0.2659667541557305,0.3355263157894737,0.3388704318936877,0.6470588235294118,0.009868421052631578,102,294,0.3469387755102041,10,0
"Corey Brewer","MIN",81,2609,0.5872525657071339,0.7769516728624535,5.116946308724832,24.940284360189573,270,416,0.5154894671623296,0.6490384615384616,0.7142857142857143,0.7,0.09134615384615384,35,92,0.11400247831474597,0.3804347826086957,0.40229885057471265,0.4,0.05434782608695652,24,88,0.1090458488228005,0.2727272727272727,0.2727272727272727,0.7916666666666666,0,40,129,0.15985130111524162,0.31007751937984496,0.31007751937984496,0.95,0,19,82,0.10161090458488228,0.23170731707317074,0.23170731707317074,0.9473684210526315,0,18,73,0.2465753424657534,8,1
"Robin Lopez","POR",82,2604,0.5357124416796267,0.6118012422360248,4.6794712286158635,68.3,252,393,0.610248447204969,0.6412213740458015,0.6829268292682927,0.5992063492063492,0.061068702290076333,77,190,0.2950310559006211,0.4052631578947368,0.41621621621621624,0.6233766233766234,0.02631578947368421,26,60,0.09316770186335403,0.43333333333333335,0.4406779661016949,1,0.016666666666666666,0,0,0,0,0,0,0,0,1,0.0015527950310559005,0,0,0,0,0,0,0,1,0
"Tristan Thompson","CLE",82,2594,0.5130569736842105,0.480946123521682,5.412105263157894,67.5,204,365,0.47963206307490147,0.5589041095890411,0.6962457337883959,0.6568627450980392,0.19726027397260273,139,336,0.44152431011826543,0.41369047619047616,0.44983818770226536,0.60431654676259,0.08035714285714286,20,59,0.07752956636005257,0.3389830508474576,0.3508771929824561,0.9,0.03389830508474576,0,0,0,0,0,0,0,0,1,0.001314060446780552,0,0,0,0,0,0,0,1,0
"Jimmy Butler","CHI",67,2591,0.5193261280931586,0.6782106782106783,8.916556291390728,25.445,131,230,0.3318903318903319,0.5695652173913044,0.6616161616161617,0.6030534351145038,0.1391304347826087,16,55,0.07936507936507936,0.2909090909090909,0.3333333333333333,0.5,0.12727272727272726,60,168,0.24242424242424243,0.35714285714285715,0.37037037037037035,0.6,0.03571428571428571,31,72,0.1038961038961039,0.4305555555555556,0.4492753623188406,0.967741935483871,0.041666666666666664,37,168,0.24242424242424243,0.22023809523809523,0.2215568862275449,1,0.005952380952380952,37,163,0.22699386503067484,5,0
"Mike Dunleavy","CHI",82,2584,0.5019283398184176,0.6188630490956072,12.145333333333333,25.135802469135804,89,155,0.20025839793281655,0.5741935483870968,0.6357142857142857,0.6629213483146067,0.0967741935483871,18,49,0.06330749354005168,0.3673469387755102,0.3829787234042553,0.5,0.04081632653061224,103,246,0.3178294573643411,0.4186991869918699,0.4204081632653061,0.941747572815534,0.0040650406504065045,22,61,0.07881136950904392,0.36065573770491804,0.3728813559322034,1,0.03278688524590164,101,263,0.3397932816537468,0.3840304182509506,0.38549618320610685,0.9504950495049505,0.0038022813688212928,100,260,0.38461538461538464,2,1
"Joe Johnson","BKN",79,2575,0.47051186943620177,0.4931237721021611,10.323941368078176,24.981435643564357,65,98,0.0962671905697446,0.6632653061224489,0.6989247311827957,0.36923076923076925,0.05102040816326531,164,328,0.32220039292730845,0.5,0.5125,0.18902439024390244,0.024390243902439025,71,188,0.18467583497053044,0.3776595744680851,0.3817204301075269,0.28169014084507044,0.010638297872340425,76,170,0.16699410609037327,0.4470588235294118,0.4470588235294118,0.9736842105263158,0,86,234,0.22986247544204322,0.36752136752136755,0.3706896551724138,0.7325581395348837,0.008547008547008548,86,229,0.37554585152838427,5,0
"Jodie Meeks","LAL",77,2556,0.5460172839506173,0.7847533632286996,6.281967213114754,25.163861386138617,188,296,0.33183856502242154,0.6351351351351351,0.7203065134099617,0.7553191489361702,0.11824324324324324,32,101,0.1132286995515695,0.31683168316831684,0.367816091954023,0.6875,0.13861386138613863,31,91,0.10201793721973094,0.34065934065934067,0.34444444444444444,0.7096774193548387,0.01098901098901099,39,96,0.10762331838565023,0.40625,0.4148936170212766,1,0.020833333333333332,123,308,0.3452914798206278,0.39935064935064934,0.40460526315789475,0.8780487804878049,0.012987012987012988,123,308,0.39935064935064934,0,0
"Al Jefferson","CHA",73,2553,0.4635159489051095,0.3328488372093023,8.631520940484938,38.17333333333333,297,443,0.32194767441860467,0.6704288939051919,0.7425,0.4983164983164983,0.09706546275395034,247,511,0.37136627906976744,0.48336594911937375,0.5103305785123967,0.5708502024291497,0.05283757338551859,153,407,0.29578488372093026,0.3759213759213759,0.37965260545905705,0.8954248366013072,0.009828009828009828,0,1,0.0007267441860465116,0,0,0,0,3,14,0.010174418604651164,0.21428571428571427,0.21428571428571427,1,0,2,8,0.25,5,1
"Arron Afflalo","ORL",73,2552,0.47655451388888886,0.4658753709198813,12.382278481012657,25.054,97,171,0.16913946587537093,0.5672514619883041,0.6879432624113475,0.5979381443298969,0.17543859649122806,77,173,0.17111770524233433,0.44508670520231214,0.4935897435897436,0.2987012987012987,0.09826589595375723,162,367,0.3630069238377844,0.44141689373297005,0.45251396648044695,0.5987654320987654,0.02452316076294278,44,90,0.08902077151335312,0.4888888888888889,0.4888888888888889,0.9772727272727273,0,84,210,0.20771513353115728,0.4,0.4057971014492754,0.8333333333333334,0.014285714285714285,84,208,0.40384615384615385,2,0
"Jeff Teague","ATL",79,2542,0.5094114271938284,0.5759615384615384,6.919018404907975,25.39511111111111,212,374,0.3596153846153846,0.5668449197860963,0.6424242424242425,0.22641509433962265,0.11764705882352941,115,298,0.2865384615384615,0.3859060402684564,0.42435424354243545,0.17391304347826086,0.09060402684563758,55,143,0.1375,0.38461538461538464,0.3873239436619718,0.14545454545454545,0.006993006993006993,11,26,0.025,0.4230769230769231,0.4230769230769231,0.6363636363636364,0,63,199,0.19134615384615383,0.3165829145728643,0.3181818181818182,0.5873015873015873,0.005025125628140704,63,197,0.3197969543147208,2,0
