"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Andrew Wiggins","MIN",82,3048,0.49374303959131544,0.5025477707006369,9.618891491022637,25.688581314878892,311,500,0.3184713375796178,0.622,0.7052154195011338,0.49517684887459806,0.118,98,275,0.1751592356687898,0.3563636363636364,0.4016393442622951,0.336734693877551,0.11272727272727273,197,506,0.32229299363057323,0.3893280632411067,0.3971774193548387,0.3248730964467005,0.019762845849802372,11,31,0.019745222929936305,0.3548387096774194,0.3548387096774194,1,0,92,258,0.1643312101910828,0.35658914728682173,0.35797665369649806,0.7282608695652174,0.003875968992248062,92,254,0.36220472440944884,4,0
"Karl-Anthony Towns","MIN",82,3030,0.527537635501355,0.597972972972973,6.113692946058091,25.2,416,610,0.41216216216216217,0.6819672131147541,0.7732342007434945,0.5817307692307693,0.1180327868852459,195,394,0.2662162162162162,0.4949238578680203,0.5172413793103449,0.5435897435897435,0.04314720812182741,90,201,0.1358108108108108,0.44776119402985076,0.45226130653266333,0.7777777777777778,0.009950248756218905,24,57,0.038513513513513516,0.42105263157894735,0.42105263157894735,0.9166666666666666,0,77,218,0.1472972972972973,0.3532110091743119,0.3532110091743119,0.974025974025974,0,77,215,0.3581395348837209,3,0
"James Harden","HOU",81,2947,0.5095449180327869,0.7671232876712328,6.236036036036036,25.84246031746032,275,420,0.273972602739726,0.6547619047619048,0.7372654155495979,0.11272727272727273,0.11190476190476191,83,234,0.15264187866927592,0.3547008547008547,0.39903846153846156,0.060240963855421686,0.1111111111111111,54,123,0.08023483365949119,0.43902439024390244,0.4462809917355372,0.05555555555555555,0.016260162601626018,15,43,0.028049575994781473,0.3488372093023256,0.35714285714285715,0.7333333333333333,0.023255813953488372,247,713,0.46510110893672535,0.34642356241234223,0.35135135135135137,0.291497975708502,0.014025245441795231,247,708,0.3488700564971751,5,0
"Giannis Antetokounmpo","MIL",80,2845,0.5716171999999999,0.6679904686258936,5.708248378127896,26.951666666666668,455,661,0.5250198570293884,0.6883509833585476,0.7459016393442623,0.5098901098901099,0.07715582450832073,81,212,0.16838760921366164,0.38207547169811323,0.413265306122449,0.12345679012345678,0.07547169811320754,71,206,0.1636219221604448,0.3446601941747573,0.3463414634146341,0.18309859154929578,0.0048543689320388345,5,22,0.017474185861795076,0.22727272727272727,0.22727272727272727,0.6,0,44,158,0.1254964257347101,0.27848101265822783,0.28205128205128205,0.7272727272727273,0.012658227848101266,44,152,0.2894736842105263,6,0
"John Wall","WAS",78,2836,0.516633857442348,0.5881533101045296,8.523387790197765,26.290808823529414,335,572,0.3986062717770035,0.5856643356643356,0.654296875,0.18208955223880596,0.1048951048951049,59,175,0.12195121951219512,0.33714285714285713,0.37579617834394907,0,0.10285714285714286,164,416,0.2898954703832753,0.3942307692307692,0.4,0.10365853658536585,0.014423076923076924,7,27,0.018815331010452963,0.25925925925925924,0.25925925925925924,0.7142857142857143,0,82,245,0.17073170731707318,0.3346938775510204,0.3374485596707819,0.6219512195121951,0.00816326530612245,82,241,0.34024896265560167,4,0
"Jimmy Butler","CHI",76,2809,0.48436348314606736,0.49960095770151636,9.667164179104478,25.735887096774192,228,378,0.3016759776536313,0.6031746031746031,0.6705882352941176,0.4298245614035088,0.10052910052910052,117,255,0.20351157222665603,0.4588235294117647,0.4834710743801653,0.2905982905982906,0.050980392156862744,134,372,0.2968874700718276,0.3602150537634409,0.3651226158038147,0.3208955223880597,0.013440860215053764,21,38,0.030327214684756583,0.5526315789473685,0.5526315789473685,0.9047619047619048,0,70,210,0.16759776536312848,0.3333333333333333,0.33653846153846156,0.5571428571428572,0.009523809523809525,70,205,0.34146341463414637,5,0
"Harrison Barnes","DAL",79,2804,0.46790273651290065,0.3734375,10.689130434782609,24.635135135135137,171,256,0.2,0.66796875,0.76,0.5087719298245614,0.12109375,172,367,0.28671875,0.46866485013623976,0.49002849002849,0.2441860465116279,0.043596730245231606,178,435,0.33984375,0.4091954022988506,0.4110854503464203,0.5449438202247191,0.004597701149425287,21,64,0.05,0.328125,0.328125,0.9523809523809523,0,57,158,0.1234375,0.36075949367088606,0.36075949367088606,0.9473684210526315,0,57,158,0.36075949367088606,0,0
"Russell Westbrook","OKC",81,2802,0.5154476018566271,0.60741885625966,8.881885125184095,25.360205831903944,341,596,0.30705821741370426,0.5721476510067114,0.6532567049808429,0.1436950146627566,0.12416107382550336,99,272,0.14013395157135497,0.3639705882352941,0.38223938223938225,0.08080808080808081,0.04779411764705882,184,490,0.25244719216898504,0.37551020408163266,0.37782340862423,0.15217391304347827,0.006122448979591836,18,44,0.02266872746007213,0.4090909090909091,0.4090909090909091,0.7222222222222222,0,182,539,0.27769191138588356,0.33766233766233766,0.3382899628252788,0.3131868131868132,0.0018552875695732839,182,538,0.3382899628252788,1,0
"CJ McCollum","POR",80,2796,0.4796024407252441,0.5121443442054129,10.543712574850298,25.440546697038723,169,299,0.20749479528105483,0.5652173913043478,0.6525096525096525,0.24260355029585798,0.13377926421404682,146,293,0.20333102012491325,0.49829351535836175,0.5387453874538746,0.2808219178082192,0.07508532423208192,192,410,0.28452463566967384,0.4682926829268293,0.47761194029850745,0.2604166666666667,0.01951219512195122,29,69,0.047883414295628035,0.42028985507246375,0.4264705882352941,0.896551724137931,0.014492753623188406,156,370,0.25676613462873005,0.42162162162162165,0.4273972602739726,0.7115384615384616,0.013513513513513514,156,364,0.42857142857142855,6,0
"LeBron James","CLE",74,2795,0.5568524962742176,0.7113095238095238,5.917964071856288,25.846783625730996,467,614,0.4568452380952381,0.760586319218241,0.8250883392226148,0.4197002141327623,0.0781758957654723,74,192,0.14285714285714285,0.3854166666666667,0.4111111111111111,0.16216216216216217,0.0625,71,196,0.14583333333333334,0.3622448979591837,0.3622448979591837,0.1267605633802817,0,15,40,0.02976190476190476,0.375,0.375,0.5333333333333333,0,109,302,0.22470238095238096,0.3609271523178808,0.3609271523178808,0.48623853211009177,0,109,301,0.36212624584717606,1,0
