"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Christian Braun","DEN",79,2675,0.5927517073170732,0.7904993909866017,4.052763819095477,25.325,305,425,0.5176613885505481,0.7176470588235294,0.7963446475195822,0.7868852459016393,0.0988235294117647,66,137,0.1668696711327649,0.48175182481751827,0.559322033898305,0.6818181818181818,0.1386861313868613,16,35,0.04263093788063337,0.45714285714285713,0.45714285714285713,0.625,0,26,74,0.09013398294762484,0.35135135135135137,0.3561643835616438,0.9615384615384616,0.013513513513513514,63,150,0.18270401948842874,0.42,0.42,0.8571428571428571,0,63,149,0.4228187919463087,1,0
"Bam Adebayo","MIA",78,2674,0.5108589579524679,0.43755615453728663,7.876569506726457,25.367727272727272,186,266,0.2389937106918239,0.6992481203007519,0.7410358565737052,0.6344086021505376,0.05639097744360902,216,493,0.44294699011680144,0.4381338742393509,0.4625267665952891,0.5925925925925926,0.05273833671399594,59,133,0.11949685534591195,0.44360902255639095,0.45384615384615384,0.559322033898305,0.022556390977443608,29,65,0.05840071877807727,0.4461538461538462,0.453125,1,0.015384615384615385,50,156,0.14016172506738545,0.32051282051282054,0.3225806451612903,0.82,0.00641025641025641,50,155,0.3225806451612903,1,0
"Ivica Zubac","LAC",80,2624,0.5359506369426752,0.5286624203821656,4.388853503184714,0,356,498,0.5286624203821656,0.714859437751004,0.7672413793103449,0.6657303370786517,0.06827309236947791,231,431,0.4575371549893843,0.5359628770301624,0.5675675675675675,0.7532467532467533,0.05568445475638051,5,13,0.013800424628450107,0.38461538461538464,0.38461538461538464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jayson Tatum","BOS",72,2624,0.5285335728952772,0.7249146757679181,7.544369063772049,26.68736263736264,242,334,0.2279863481228669,0.7245508982035929,0.7934426229508197,0.4132231404958678,0.08682634730538923,99,228,0.15563139931740613,0.4342105263157895,0.47368421052631576,0.2222222222222222,0.08333333333333333,71,175,0.11945392491467577,0.4057142857142857,0.40804597701149425,0.30985915492957744,0.005714285714285714,20,45,0.030716723549488054,0.4444444444444444,0.4444444444444444,0.9,0,230,683,0.4662116040955631,0.3367496339677892,0.34023668639053256,0.4217391304347826,0.010248901903367497,230,681,0.3377386196769457,2,0
"Jaden McDaniels","MIN",82,2614,0.5552837545126355,0.6618705035971223,6.068173258003766,24.535643564356437,176,249,0.29856115107913667,0.7068273092369478,0.7787610619469026,0.6363636363636364,0.09236947791164658,96,231,0.27697841726618705,0.4155844155844156,0.4485981308411215,0.5520833333333334,0.0735930735930736,26,51,0.06115107913669065,0.5098039215686274,0.5306122448979592,0.6538461538461539,0.0392156862745098,52,163,0.19544364508393286,0.31901840490797545,0.31901840490797545,1,0,48,140,0.16786570743405277,0.34285714285714286,0.34285714285714286,0.8958333333333334,0,48,137,0.35036496350364965,3,0
"Keegan Murray","SAC",76,2610,0.5429478829389788,0.7365853658536585,6.691644204851752,25.923370786516852,120,155,0.18902439024390244,0.7741935483870968,0.8391608391608392,0.6666666666666666,0.07741935483870968,74,168,0.2048780487804878,0.44047619047619047,0.4774193548387097,0.6216216216216216,0.07738095238095238,16,48,0.05853658536585366,0.3333333333333333,0.3333333333333333,0.6875,0,47,131,0.1597560975609756,0.35877862595419846,0.35877862595419846,1,0,107,318,0.3878048780487805,0.33647798742138363,0.3396825396825397,0.9813084112149533,0.009433962264150943,107,317,0.33753943217665616,1,0
"Zach LaVine","SAC",74,2603,0.549719884009942,0.7170891251022077,7.71703056768559,26.21654135338346,234,341,0.2788225674570728,0.6862170087976539,0.7597402597402597,0.5854700854700855,0.0967741935483871,73,147,0.12019623875715454,0.4965986394557823,0.5328467153284672,0.4520547945205479,0.06802721088435375,79,199,0.16271463614063778,0.3969849246231156,0.4010152284263959,0.26582278481012656,0.010050251256281407,41,88,0.07195421095666395,0.4659090909090909,0.47126436781609193,0.7804878048780488,0.011363636363636364,198,448,0.36631234668847096,0.4419642857142857,0.4439461883408072,0.494949494949495,0.004464285714285714,198,448,0.4419642857142857,0,0
"Shai Gilgeous-Alexander","OKC",76,2598,0.5212742034313725,0.5157004830917874,8.259541359541359,26.03103448275862,294,419,0.2530193236714976,0.7016706443914081,0.7636363636363637,0.2891156462585034,0.081145584725537,283,558,0.33695652173913043,0.507168458781362,0.5452793834296724,0.1413427561837456,0.06989247311827956,120,244,0.1473429951690821,0.4918032786885246,0.49586776859504134,0.19166666666666668,0.00819672131147541,5,15,0.009057971014492754,0.3333333333333333,0.3333333333333333,1,0,158,420,0.2536231884057971,0.3761904761904762,0.37799043062200954,0.3291139240506329,0.004761904761904762,158,419,0.37708830548926014,1,0
"Michael Porter Jr.","DEN",77,2593,0.5484798557692308,0.7452290076335878,7.01520572450805,26.133333333333336,216,292,0.2786259541984733,0.7397260273972602,0.8150943396226416,0.7407407407407407,0.09246575342465753,70,143,0.1364503816793893,0.48951048951048953,0.5511811023622047,0.7285714285714285,0.11188811188811189,49,124,0.1183206106870229,0.3951612903225806,0.3951612903225806,0.7551020408163265,0,32,63,0.060114503816793896,0.5079365079365079,0.5161290322580645,0.90625,0.015873015873015872,161,426,0.4064885496183206,0.3779342723004695,0.3815165876777251,0.9254658385093167,0.009389671361502348,161,418,0.38516746411483255,8,0
"Derrick White","BOS",76,2574,0.535680031282586,0.8279457768508863,7.06455223880597,26.040086830680174,74,103,0.10740354535974973,0.7184466019417476,0.7789473684210526,0.581081081081081,0.07766990291262135,69,124,0.12930135557872785,0.5564516129032258,0.6216216216216216,0.3333333333333333,0.10483870967741936,16,41,0.04275286757038582,0.3902439024390244,0.3902439024390244,0.5,0,53,123,0.12825860271115747,0.43089430894308944,0.43089430894308944,1,0,212,568,0.5922836287799792,0.3732394366197183,0.3745583038869258,0.7594339622641509,0.0035211267605633804,212,568,0.3732394366197183,0,0
"Dyson Daniels","ATL",76,2571,0.5547978405315614,0.596529284164859,5.048908296943232,26.131489361702126,206,315,0.34164859002169196,0.653968253968254,0.6983050847457627,0.47572815533980584,0.06349206349206349,165,359,0.3893709327548807,0.4596100278551532,0.4896142433234421,0.5636363636363636,0.06128133704735376,4,13,0.014099783080260303,0.3076923076923077,0.3076923076923077,0.75,0,25,57,0.06182212581344902,0.43859649122807015,0.44642857142857145,1,0.017543859649122806,55,178,0.19305856832971802,0.3089887640449438,0.3125,0.9090909090909091,0.011235955056179775,55,172,0.31976744186046513,6,0
"Nikola Jokić","DEN",70,2571,0.5152626871257485,0.5546588407923698,5.944724104549854,28.713939393939395,306,426,0.31254585473220836,0.7183098591549296,0.765,0.6176470588235294,0.06103286384976526,297,524,0.384446074834923,0.566793893129771,0.6073619631901841,0.6902356902356902,0.06679389312977099,45,83,0.06089508437270726,0.5421686746987951,0.5487804878048781,0.6444444444444445,0.012048192771084338,8,15,0.011005135730007337,0.5333333333333333,0.5333333333333333,1,0,130,315,0.23110785033015407,0.4126984126984127,0.4140127388535032,0.8538461538461538,0.0031746031746031746,128,291,0.43986254295532645,22,2
"Austin Reaves","LAL",73,2550,0.5247624148003895,0.7020250723240116,6.882411067193676,26.884745762711862,137,197,0.18997107039537126,0.6954314720812182,0.732620320855615,0.46715328467153283,0.050761421319796954,117,255,0.2459016393442623,0.4588235294117647,0.5223214285714286,0.4188034188034188,0.12156862745098039,23,54,0.052073288331726135,0.42592592592592593,0.4423076923076923,0.391304347826087,0.037037037037037035,32,69,0.0665380906460945,0.463768115942029,0.463768115942029,1,0,168,462,0.4455159112825458,0.36363636363636365,0.36681222707423583,0.6666666666666666,0.008658008658008658,168,454,0.3700440528634361,8,0
