"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Draymond Green","GSW",81,2808,0.5512713325183374,0.8351648351648352,3.520499108734403,25.648449612403102,255,426,0.5201465201465202,0.5985915492957746,0.6589147286821705,0.6313725490196078,0.09154929577464789,38,105,0.1282051282051282,0.3619047619047619,0.4175824175824176,0.5,0.13333333333333333,8,30,0.03663003663003663,0.26666666666666666,0.27586206896551724,0.75,0.03333333333333333,10,25,0.030525030525030524,0.4,0.4,1,0,90,233,0.2844932844932845,0.38626609442060084,0.3879310344827586,0.9555555555555556,0.004291845493562232,90,232,0.3879310344827586,1,0
"DeMar DeRozan","TOR",78,2804,0.449765889212828,0.3732752360203341,10.14410339256866,25.3136690647482,229,375,0.27233115468409586,0.6106666666666667,0.7046153846153846,0.3406113537117904,0.13333333333333333,167,397,0.28830791575889614,0.42065491183879095,0.4638888888888889,0.1377245508982036,0.09319899244332494,171,466,0.3384168482207698,0.3669527896995708,0.3741794310722101,0.24561403508771928,0.019313304721030045,26,60,0.04357298474945534,0.43333333333333335,0.43333333333333335,0.9230769230769231,0,21,79,0.05737109658678286,0.26582278481012656,0.2692307692307692,0.7142857142857143,0.012658227848101266,21,76,0.27631578947368424,3,0
"Kentavious Caldwell-Pope","DET",76,2789,0.5179336831059811,0.628125,8.94788494077834,25.543360433604335,144,234,0.24375,0.6153846153846154,0.6824644549763034,0.5763888888888888,0.09829059829059829,69,163,0.16979166666666667,0.4233128834355828,0.45394736842105265,0.34782608695652173,0.06748466257668712,76,194,0.20208333333333334,0.3917525773195876,0.39378238341968913,0.42105263157894735,0.005154639175257732,38,106,0.11041666666666666,0.3584905660377358,0.3584905660377358,1,0,76,263,0.27395833333333336,0.2889733840304182,0.2889733840304182,0.7631578947368421,0,76,259,0.29343629343629346,4,0
"John Wall","WAS",77,2784,0.5115715401785714,0.5485544848035582,10.332517140058766,25.99634146341463,238,412,0.30541141586360265,0.5776699029126213,0.6556473829201102,0.2857142857142857,0.11893203883495146,41,112,0.08302446256486286,0.36607142857142855,0.41836734693877553,0.04878048780487805,0.125,178,497,0.3684210526315789,0.358148893360161,0.363265306122449,0.0898876404494382,0.014084507042253521,14,42,0.031134173461823574,0.3333333333333333,0.3333333333333333,0.7857142857142857,0,101,286,0.21200889547813195,0.3531468531468531,0.3568904593639576,0.6633663366336634,0.01048951048951049,101,284,0.35563380281690143,2,0
"CJ McCollum","POR",80,2780,0.4801234615384615,0.5303983228511531,10.35912408759124,24.8864406779661,141,287,0.20055904961565338,0.4912891986062718,0.6130434782608696,0.22695035460992907,0.1986062717770035,124,282,0.1970649895178197,0.4397163120567376,0.47876447876447875,0.1532258064516129,0.08156028368794327,179,390,0.27253668763102723,0.45897435897435895,0.468586387434555,0.21787709497206703,0.020512820512820513,48,107,0.07477288609364081,0.4485981308411215,0.4485981308411215,0.8541666666666666,0,149,365,0.25506638714185886,0.40821917808219177,0.4116022099447514,0.6778523489932886,0.00821917808219178,149,364,0.40934065934065933,1,0
"Russell Westbrook","OKC",80,2750,0.5282245138888888,0.6343490304709142,7.019220308250227,25.364516129032257,334,575,0.3981994459833795,0.5808695652173913,0.6600790513833992,0.23053892215568864,0.12,115,287,0.1987534626038781,0.40069686411149824,0.41818181818181815,0.08695652173913043,0.041811846689895474,106,241,0.16689750692520774,0.43983402489626555,0.4435146443514644,0.10377358490566038,0.008298755186721992,11,37,0.025623268698060944,0.2972972972972973,0.2972972972972973,0.8181818181818182,0,90,304,0.21052631578947367,0.29605263157894735,0.297029702970297,0.37777777777777777,0.003289473684210526,90,303,0.297029702970297,1,0
"Monta Ellis","IND",81,2734,0.4901010406342914,0.534769833496572,10.736265223274696,25.72517730496454,156,264,0.25857002938295787,0.5909090909090909,0.6473029045643154,0.28205128205128205,0.08712121212121213,60,132,0.12928501469147893,0.45454545454545453,0.47244094488188976,0.1,0.03787878787878788,133,343,0.33594515181194906,0.3877551020408163,0.39233038348082594,0.20300751879699247,0.011661807580174927,35,89,0.0871694417238002,0.39325842696629215,0.3977272727272727,0.8857142857142857,0.011235955056179775,52,193,0.1890303623898139,0.2694300518134715,0.2694300518134715,0.6153846153846154,0,52,187,0.27807486631016043,6,0
"LeBron James","CLE",76,2709,0.5455744342291372,0.6822033898305084,6.270546737213404,25.418794326241137,478,684,0.4830508474576271,0.6988304093567251,0.7515723270440252,0.4393305439330544,0.07017543859649122,77,205,0.14477401129943504,0.375609756097561,0.4074074074074074,0.15584415584415584,0.07804878048780488,95,245,0.1730225988700565,0.3877551020408163,0.3925619834710744,0.25263157894736843,0.012244897959183673,9,37,0.026129943502824857,0.24324324324324326,0.24324324324324326,1,0,78,245,0.1730225988700565,0.3183673469387755,0.32098765432098764,0.5512820512820513,0.00816326530612245,78,245,0.3183673469387755,0,0
"Joe Johnson","MIA",81,2704,0.45982295081967217,0.4528521536670547,10.733516483516484,25.142172523961662,46,76,0.08847497089639116,0.6052631578947368,0.647887323943662,0.34782608695652173,0.06578947368421052,136,284,0.33061699650756693,0.4788732394366197,0.5055762081784386,0.18382352941176472,0.0528169014084507,75,186,0.21653084982537835,0.4032258064516129,0.4143646408839779,0.16,0.026881720430107527,44,107,0.12456344586728754,0.411214953271028,0.4230769230769231,0.9545454545454546,0.028037383177570093,76,206,0.239813736903376,0.36893203883495146,0.36893203883495146,0.8552631578947368,0,76,202,0.37623762376237624,4,0
"Stephen Curry","GSW",79,2700,0.5213392020265991,0.8035043804755945,7.254494382022472,26.39492099322799,263,398,0.2490613266583229,0.6608040201005025,0.7127371273712737,0.39543726235741444,0.0728643216080402,69,145,0.09073842302878599,0.47586206896551725,0.5227272727272727,0.3188405797101449,0.0896551724137931,71,169,0.10575719649561953,0.42011834319526625,0.43558282208588955,0.3380281690140845,0.03550295857988166,58,118,0.07384230287859825,0.4915254237288136,0.49572649572649574,0.9137931034482759,0.00847457627118644,344,768,0.4806007509386733,0.4479166666666667,0.4496732026143791,0.5,0.00390625,340,750,0.4533333333333333,14,4
"Damian Lillard","POR",75,2676,0.5085719112627987,0.7055630936227951,8.095833333333333,26.007377049180327,223,430,0.29172320217096337,0.5186046511627908,0.6027027027027027,0.20179372197309417,0.13953488372093023,63,175,0.11872455902306649,0.36,0.4117647058823529,0.1746031746031746,0.12571428571428572,103,259,0.1757123473541384,0.39768339768339767,0.40234375,0.22330097087378642,0.011583011583011582,14,37,0.025101763907734057,0.3783783783783784,0.4,0.5714285714285714,0.05405405405405406,215,573,0.3887381275440977,0.37521815008726006,0.37918871252204583,0.46511627906976744,0.010471204188481676,214,568,0.3767605633802817,4,1
"Klay Thompson","GSW",80,2666,0.5175126989869754,0.6688311688311688,9.561141304347826,25.331999999999997,181,277,0.19985569985569984,0.6534296028880866,0.7154150197628458,0.7679558011049724,0.08664259927797834,86,212,0.15295815295815296,0.4056603773584906,0.4215686274509804,0.5348837209302325,0.03773584905660377,108,247,0.1782106782106782,0.43724696356275305,0.4444444444444444,0.8055555555555556,0.016194331983805668,68,165,0.11904761904761904,0.4121212121212121,0.4146341463414634,0.9852941176470589,0.006060606060606061,208,485,0.3499278499278499,0.4288659793814433,0.43333333333333335,0.9038461538461539,0.010309278350515464,208,481,0.43243243243243246,4,0
"Andre Drummond","DET",81,2666,0.5671109004739336,0.6330188679245283,3.2500948766603415,56.300000000000004,397,665,0.6273584905660378,0.5969924812030075,0.6434359805510534,0.5264483627204031,0.07218045112781955,151,382,0.360377358490566,0.39528795811518325,0.42178770949720673,0.5562913907284768,0.06282722513089005,2,7,0.006603773584905661,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0,0,0,0,2,6,0.005660377358490566,0.3333333333333333,0.3333333333333333,0,0,1,1,1,4,1
"Paul Millsap","ATL",81,2647,0.5194370770676692,0.6163227016885553,6.329976019184652,24.84008620689655,262,425,0.398686679174484,0.6164705882352941,0.6931216931216931,0.6908396946564885,0.11058823529411765,109,274,0.2570356472795497,0.3978102189781022,0.436,0.5229357798165137,0.08759124087591241,56,135,0.12664165103189493,0.4148148148148148,0.4148148148148148,0.6607142857142857,0,8,42,0.039399624765478425,0.19047619047619047,0.19047619047619047,1,0,66,190,0.17823639774859287,0.3473684210526316,0.3473684210526316,0.9696969696969697,0,66,189,0.3492063492063492,1,0
"Isaiah Thomas","BOS",82,2644,0.5328622737146995,0.7018813314037626,6.365430752453654,25.177634408602152,280,505,0.3654124457308249,0.5544554455445545,0.6542056074766355,0.35,0.15247524752475247,82,253,0.18306801736613604,0.3241106719367589,0.36283185840707965,0.32926829268292684,0.1067193675889328,62,159,0.1150506512301013,0.389937106918239,0.39490445859872614,0.2903225806451613,0.012578616352201259,33,68,0.049204052098408106,0.4852941176470588,0.4852941176470588,0.8181818181818182,0,134,397,0.28726483357452964,0.33753148614609574,0.3401015228426396,0.6044776119402985,0.007556675062972292,134,397,0.33753148614609574,0,0
"Wesley Matthews","DAL",78,2644,0.509761488862837,0.7306791569086651,9.920060790273556,24.62342857142857,51,99,0.11592505854800937,0.5151515151515151,0.6455696202531646,0.5294117647058824,0.20202020202020202,41,121,0.14168618266978922,0.33884297520661155,0.36283185840707965,0.21951219512195122,0.06611570247933884,50,109,0.12763466042154567,0.45871559633027525,0.4716981132075472,0.46,0.027522935779816515,65,156,0.18266978922716628,0.4166666666666667,0.4276315789473684,0.9384615384615385,0.02564102564102564,124,369,0.43208430913348944,0.33604336043360433,0.33972602739726027,0.8548387096774194,0.01084010840108401,124,368,0.33695652173913043,1,0
"Al Horford","ATL",82,2631,0.5220009064885497,0.5639312977099237,8.879419191919192,24.555859375,243,335,0.3196564885496183,0.7253731343283583,0.7864077669902912,0.7695473251028807,0.07761194029850746,63,166,0.15839694656488548,0.3795180722891566,0.3987341772151899,0.5396825396825397,0.04819277108433735,135,291,0.2776717557251908,0.4639175257731959,0.4639175257731959,0.8962962962962963,0,15,57,0.05438931297709924,0.2631578947368421,0.2631578947368421,1,0,73,199,0.1898854961832061,0.36683417085427134,0.36683417085427134,1,0,73,199,0.36683417085427134,0,0
"Karl-Anthony Towns","MIN",82,2627,0.49405577256944444,0.4562012142237641,8.959061032863849,25.072727272727274,294,438,0.3798785776235906,0.6712328767123288,0.75,0.5714285714285714,0.1050228310502283,122,262,0.22723330442324371,0.46564885496183206,0.5062240663900415,0.6557377049180327,0.08015267175572519,179,365,0.3165654813529922,0.4904109589041096,0.49175824175824173,0.8324022346368715,0.0027397260273972603,2,9,0.007805724197745013,0.2222222222222222,0.2222222222222222,1,0,28,79,0.06851691240242845,0.35443037974683544,0.358974358974359,0.8928571428571429,0.012658227848101266,28,78,0.358974358974359,1,0
"DeAndre Jordan","LAC",77,2598,0.6841548228346457,0.90748031496063,1.4550295857988167,29,345,460,0.905511811023622,0.75,0.7718120805369127,0.7913043478260869,0.02826086956521739,12,45,0.08858267716535433,0.26666666666666666,0.3157894736842105,0.5,0.15555555555555556,0,2,0.003937007874015748,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001968503937007874,0,0,0,0,0,1,0,0,0
"Kevin Durant","OKC",72,2578,0.5142411231884058,0.5734974656046343,9.618555555555556,25.192307692307693,220,311,0.22519913106444606,0.707395498392283,0.7746478873239436,0.6272727272727273,0.08681672025723473,130,265,0.19188993482983346,0.49056603773584906,0.5078125,0.3769230769230769,0.033962264150943396,162,324,0.2346125995655322,0.5,0.5031055900621118,0.48148148148148145,0.006172839506172839,8,21,0.015206372194062274,0.38095238095238093,0.38095238095238093,0.875,0,178,460,0.333091962346126,0.3869565217391304,0.3869565217391304,0.6292134831460674,0,178,460,0.3869565217391304,0,0
"Evan Fournier","ORL",79,2566,0.5220565547128928,0.7481162540365985,6.668460111317255,25.458717948717947,188,305,0.32831001076426264,0.6163934426229508,0.734375,0.526595744680851,0.16065573770491803,47,119,0.12809472551130247,0.3949579831932773,0.44761904761904764,0.2978723404255319,0.11764705882352941,38,115,0.12378902045209902,0.33043478260869563,0.3392857142857143,0.42105263157894735,0.02608695652173913,32,83,0.08934337997847147,0.3855421686746988,0.3902439024390244,1,0.012048192771084338,124,307,0.3304628632938644,0.40390879478827363,0.40789473684210525,0.8306451612903226,0.009771986970684038,124,302,0.4105960264900662,5,0
"Jordan Clarkson","LAL",79,2552,0.49778120989917507,0.5865209471766849,8.082390745501286,25.307499999999997,172,324,0.29508196721311475,0.5308641975308642,0.63003663003663,0.36627906976744184,0.1574074074074074,106,235,0.21402550091074682,0.451063829787234,0.507177033492823,0.27358490566037735,0.11063829787234042,86,219,0.1994535519125683,0.3926940639269406,0.4056603773584906,0.22093023255813954,0.0319634703196347,19,63,0.05737704918032787,0.30158730158730157,0.3064516129032258,0.9473684210526315,0.015873015873015872,92,257,0.23406193078324225,0.35797665369649806,0.3607843137254902,0.717391304347826,0.007782101167315175,91,252,0.3611111111111111,4,1
"Rodney Hood","UTA",79,2541,0.4778888946280992,0.5987654320987654,9.27074569789675,24.753006681514478,78,133,0.1368312757201646,0.5864661654135338,0.6782608695652174,0.3076923076923077,0.13533834586466165,110,254,0.2613168724279835,0.4330708661417323,0.4641350210970464,0.13636363636363635,0.06692913385826772,59,136,0.13991769547325103,0.4338235294117647,0.44029850746268656,0.2033898305084746,0.014705882352941176,39,101,0.10390946502057613,0.38613861386138615,0.39,0.9487179487179487,0.009900990099009901,122,348,0.35802469135802467,0.3505747126436782,0.3515850144092219,0.6885245901639344,0.0028735632183908046,122,346,0.35260115606936415,2,0
"PJ Tucker","PHX",82,2540,0.5381533562822719,0.7646048109965635,5.278723404255319,23.980582524271846,123,239,0.4106529209621993,0.5146443514644351,0.5885167464114832,0.3252032520325203,0.12552301255230125,32,87,0.14948453608247422,0.367816091954023,0.41025641025641024,0.3125,0.10344827586206896,16,50,0.0859106529209622,0.32,0.3333333333333333,0.6875,0.04,50,146,0.2508591065292096,0.3424657534246575,0.34965034965034963,0.96,0.02054794520547945,18,60,0.10309278350515463,0.3,0.3,1,0,18,59,0.3050847457627119,1,0
"Rajon Rondo","SAC",72,2537,0.4887370512820513,0.6253196930946292,7.5967320261437905,24.98,196,319,0.4079283887468031,0.6144200626959248,0.6901408450704225,0.20408163265306123,0.109717868338558,42,134,0.17135549872122763,0.31343283582089554,0.35,0.07142857142857142,0.1044776119402985,55,159,0.20332480818414322,0.34591194968553457,0.3503184713375796,0.23636363636363636,0.012578616352201259,26,60,0.07672634271099744,0.43333333333333335,0.43333333333333335,0.8076923076923077,0,36,110,0.14066496163682865,0.32727272727272727,0.3364485981308411,0.6388888888888888,0.02727272727272727,36,108,0.3333333333333333,2,0
"Avery Bradley","BOS",76,2536,0.5283267190569745,0.620215897939156,11.656699346405228,24.723832923832926,159,225,0.22080471050049066,0.7066666666666667,0.795,0.6477987421383647,0.1111111111111111,19,49,0.04808635917566242,0.3877551020408163,0.4318181818181818,0.5263157894736842,0.10204081632653061,131,338,0.33169774288518156,0.3875739644970414,0.3981762917933131,0.6641221374045801,0.026627218934911243,44,138,0.13542688910696762,0.3188405797101449,0.3235294117647059,0.9318181818181818,0.014492753623188406,103,269,0.26398429833169773,0.3828996282527881,0.38721804511278196,0.9029126213592233,0.011152416356877323,103,269,0.3828996282527881,0,0
"Carmelo Anthony","NYK",72,2530,0.4713973180076628,0.46901300688599845,11.148244734202606,25.315806451612904,159,303,0.23182861514919664,0.5247524752475248,0.6516393442622951,0.25157232704402516,0.19471947194719472,98,230,0.17597551644988524,0.4260869565217391,0.44954128440366975,0.23469387755102042,0.05217391304347826,205,464,0.3550114766641163,0.4418103448275862,0.4466230936819172,0.3073170731707317,0.010775862068965518,13,34,0.026013771996939557,0.38235294117647056,0.38235294117647056,0.9230769230769231,0,92,276,0.2111706197398623,0.3333333333333333,0.3333333333333333,0.717391304347826,0,92,275,0.33454545454545453,1,0
"George Hill","IND",74,2524,0.5144744565217392,0.6603518267929634,9.097882352941177,24.831210191082803,103,174,0.2354533152909337,0.5919540229885057,0.6776315789473685,0.4854368932038835,0.12643678160919541,46,107,0.14479025710419485,0.42990654205607476,0.46938775510204084,0.17391304347826086,0.08411214953271028,49,144,0.19485791610284167,0.3402777777777778,0.34265734265734266,0.1836734693877551,0.006944444444444444,55,126,0.17050067658998647,0.4365079365079365,0.4365079365079365,0.9272727272727272,0,73,188,0.2543978349120433,0.3882978723404255,0.39037433155080214,0.7397260273972602,0.005319148936170213,73,188,0.3882978723404255,0,0
"Tobias Harris","DET",76,2513,0.5323464527027028,0.6670416197975253,5.921384615384616,24.90543933054393,221,354,0.3982002249718785,0.6242937853107344,0.7175324675324676,0.5610859728506787,0.12994350282485875,71,188,0.21147356580427445,0.3776595744680851,0.4303030303030303,0.4788732394366197,0.12234042553191489,45,108,0.12148481439820022,0.4166666666666667,0.4205607476635514,0.6888888888888889,0.009259259259259259,26,86,0.09673790776152981,0.3023255813953488,0.3058823529411765,1,0.011627906976744186,54,153,0.172103487064117,0.35294117647058826,0.35294117647058826,0.9074074074074074,0,54,152,0.35526315789473684,1,0
"Serge Ibaka","OKC",78,2500,0.5005332373271889,0.42692750287687,11.398540145985402,24.13586956521739,123,187,0.21518987341772153,0.6577540106951871,0.7365269461077845,0.7642276422764228,0.10695187165775401,77,150,0.17261219792865362,0.5133333333333333,0.5347222222222222,0.7532467532467533,0.04,156,348,0.4004602991944764,0.4482758620689655,0.4495677233429395,0.9358974358974359,0.0028735632183908046,34,97,0.11162255466052934,0.35051546391752575,0.35051546391752575,1,0,26,87,0.1001150747986191,0.2988505747126437,0.2988505747126437,0.9615384615384616,0,26,86,0.3023255813953488,1,0
"Jimmy Butler","CHI",67,2474,0.4998405945419103,0.5362318840579711,9.196024096385543,25.775609756097563,229,350,0.33816425120772947,0.6542857142857142,0.726984126984127,0.5152838427947598,0.1,64,181,0.1748792270531401,0.35359116022099446,0.3878787878787879,0.328125,0.08839779005524862,113,299,0.28888888888888886,0.3779264214046823,0.3843537414965986,0.35398230088495575,0.016722408026755852,13,35,0.033816425120772944,0.37142857142857144,0.37142857142857144,0.8461538461538461,0,51,170,0.1642512077294686,0.3,0.3,0.6862745098039216,0,50,163,0.3067484662576687,6,1
"Brook Lopez","BKN",73,2457,0.4678679930795848,0.37251512532411407,8.054155730533683,25.814285714285713,253,417,0.36041486603284356,0.6067146282973621,0.6728723404255319,0.5770750988142292,0.09832134292565947,236,487,0.4209161624891962,0.48459958932238195,0.5042735042735043,0.5423728813559322,0.039014373716632446,100,239,0.2065687121866897,0.41841004184100417,0.41841004184100417,0.74,0,0,3,0.0025929127052722557,0,0,0,0,2,11,0.00950734658599827,0.18181818181818182,0.2,1,0.09090909090909091,2,11,0.18181818181818182,0,0
"Nicolas Batum","CHA",70,2448,0.5023255160550458,0.6151202749140894,11.359915611814348,25.34661654135338,92,138,0.15807560137457044,0.6666666666666666,0.7603305785123967,0.4673913043478261,0.12318840579710146,50,111,0.12714776632302405,0.45045045045045046,0.4716981132075472,0.34,0.04504504504504504,91,225,0.25773195876288657,0.40444444444444444,0.4080717488789238,0.43956043956043955,0.008888888888888889,16,43,0.049255441008018326,0.37209302325581395,0.37209302325581395,0.875,0,123,356,0.40778923253150057,0.3455056179775281,0.34844192634560905,0.7723577235772358,0.008426966292134831,123,355,0.3464788732394366,1,0
"Gary Harris","DEN",76,2439,0.5522850130890052,0.7673202614379085,6.327350427350427,24.83164983164983,175,290,0.3790849673202614,0.603448275862069,0.6889763779527559,0.6228571428571429,0.12413793103448276,30,75,0.09803921568627451,0.4,0.43478260869565216,0.5666666666666667,0.08,49,103,0.134640522875817,0.47572815533980584,0.48514851485148514,0.6530612244897959,0.019417475728155338,38,108,0.1411764705882353,0.35185185185185186,0.35185185185185186,1,0,67,189,0.24705882352941178,0.3544973544973545,0.3582887700534759,0.9253731343283582,0.010582010582010581,67,188,0.35638297872340424,1,0
