"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"DeMar DeRozan","CHI",74,2682,0.4743350115295927,0.29700690713737526,12.223169681309216,25.52112676056338,175,245,0.18802762854950114,0.7142857142857143,0.8101851851851852,0.28,0.11836734693877551,166,328,0.25172678434382195,0.5060975609756098,0.5442622950819672,0.10843373493975904,0.0701219512195122,270,588,0.4512663085188028,0.45918367346938777,0.4671280276816609,0.3037037037037037,0.017006802721088437,15,48,0.03683806600153492,0.3125,0.3125,0.9333333333333333,0,31,94,0.07214121258633922,0.32978723404255317,0.32978723404255317,0.8064516129032258,0,31,93,0.3333333333333333,1,0
"Scottie Barnes","TOR",77,2678,0.5114518774703557,0.5580708661417323,6.645833333333333,25.645089285714285,226,343,0.3375984251968504,0.6588921282798834,0.6953846153846154,0.584070796460177,0.052478134110787174,132,328,0.3228346456692913,0.4024390243902439,0.43564356435643564,0.4166666666666667,0.07621951219512195,42,121,0.11909448818897637,0.34710743801652894,0.35294117647058826,0.23809523809523808,0.01652892561983471,25,78,0.07677165354330709,0.32051282051282054,0.32051282051282054,0.88,0,38,146,0.1437007874015748,0.2602739726027397,0.2638888888888889,0.8157894736842105,0.0136986301369863,38,142,0.2676056338028169,4,0
"Harrison Barnes","SAC",82,2662,0.5389333333333333,0.7623261694058154,4.666438356164384,25.004815864022664,169,250,0.31605562579013907,0.676,0.728448275862069,0.6035502958579881,0.072,68,174,0.21997471554993678,0.39080459770114945,0.422360248447205,0.5294117647058824,0.07471264367816093,5,14,0.017699115044247787,0.35714285714285715,0.35714285714285715,0.8,0,52,132,0.16687737041719342,0.3939393939393939,0.3939393939393939,0.9615384615384616,0,80,221,0.27939317319848295,0.36199095022624433,0.36199095022624433,0.9125,0,80,219,0.365296803652968,2,0
"Pascal Siakam","TOR",71,2652,0.4917350152905199,0.46153846153846156,8.50662768031189,25.943554006968643,228,319,0.24295506473724296,0.7147335423197492,0.7354838709677419,0.4649122807017544,0.02821316614420063,215,476,0.3625285605483625,0.45168067226890757,0.47671840354767187,0.21395348837209302,0.052521008403361345,94,231,0.17593297791317594,0.4069264069264069,0.40869565217391307,0.19148936170212766,0.004329004329004329,21,62,0.04722010662604722,0.3387096774193548,0.3387096774193548,1,0,72,225,0.17136329017517135,0.32,0.32,0.8194444444444444,0,72,222,0.32432432432432434,3,0
"CJ McCollum","NOP",75,2649,0.49340375744047615,0.5610119047619048,9.638077403245942,25.761325966850826,125,211,0.15699404761904762,0.5924170616113744,0.6613756613756614,0.28,0.10426540284360189,156,348,0.25892857142857145,0.4482758620689655,0.4890282131661442,0.27564102564102566,0.08333333333333333,95,242,0.1800595238095238,0.3925619834710744,0.39915966386554624,0.37894736842105264,0.01652892561983471,23,68,0.050595238095238096,0.3382352941176471,0.34328358208955223,0.9565217391304348,0.014705882352941176,188,475,0.35342261904761907,0.3957894736842105,0.3991507430997877,0.7340425531914894,0.008421052631578947,188,475,0.3957894736842105,0,0
"Franz Wagner","ORL",80,2609,0.5178372416891285,0.682468694096601,5.241292875989446,26.195277777777775,266,403,0.36046511627906974,0.6600496277915633,0.7348066298342542,0.5037593984962406,0.10173697270471464,126,308,0.27549194991055453,0.4090909090909091,0.4632352941176471,0.3888888888888889,0.11688311688311688,20,47,0.04203935599284436,0.425531914893617,0.43478260869565216,0.4,0.02127659574468085,27,63,0.05635062611806798,0.42857142857142855,0.43548387096774194,0.9629629629629629,0.015873015873015872,103,297,0.26565295169946335,0.3468013468013468,0.3527397260273973,0.7572815533980582,0.016835016835016835,103,293,0.3515358361774744,4,0
"Jalen Green","HOU",76,2602,0.5043380635624538,0.6887417218543046,7.410062111801243,26.43754512635379,210,382,0.28108903605592345,0.5497382198952879,0.6402439024390244,0.4095238095238095,0.14136125654450263,93,238,0.1751287711552612,0.3907563025210084,0.4720812182741117,0.20430107526881722,0.1722689075630252,76,185,0.13612950699043413,0.41081081081081083,0.4175824175824176,0.3684210526315789,0.016216216216216217,24,73,0.05371596762325239,0.3287671232876712,0.3380281690140845,0.75,0.0273972602739726,163,481,0.3539367181751288,0.3388773388773389,0.34243697478991597,0.5460122699386503,0.010395010395010396,163,475,0.3431578947368421,6,0
"Bam Adebayo","MIA",75,2598,0.4945109613656784,0.36804308797127466,7.115880217785843,30.441666666666666,271,398,0.35727109515260325,0.6809045226130653,0.7364130434782609,0.6383763837638377,0.07537688442211055,277,588,0.5278276481149012,0.4710884353741497,0.48596491228070177,0.5812274368231047,0.030612244897959183,53,116,0.10412926391382406,0.45689655172413796,0.45689655172413796,0.5094339622641509,0,0,0,0,0,0,0,0,1,12,0.010771992818671455,0.08333333333333333,0.09090909090909091,1,0.08333333333333333,1,11,0.09090909090909091,1,0
"Trae Young","ATL",73,2541,0.49157166182873735,0.5294964028776978,8.908387096774193,27.37608695652174,150,276,0.1985611510791367,0.5434782608695652,0.6122448979591837,0.18666666666666668,0.11231884057971014,211,454,0.32661870503597124,0.4647577092511013,0.51338199513382,0.1943127962085308,0.0947136563876652,82,200,0.14388489208633093,0.41,0.4205128205128205,0.0975609756097561,0.025,7,26,0.01870503597122302,0.2692307692307692,0.28,0.7142857142857143,0.038461538461538464,147,434,0.3122302158273381,0.3387096774193548,0.34265734265734266,0.30612244897959184,0.01152073732718894,147,432,0.3402777777777778,2,0
"Fred VanVleet","TOR",69,2535,0.5043107012750455,0.7059352517985612,8.939723320158103,26.7486798679868,98,179,0.16097122302158273,0.547486033519553,0.632258064516129,0.14285714285714285,0.1340782122905028,68,182,0.16366906474820145,0.37362637362637363,0.422360248447205,0.1323529411764706,0.11538461538461539,64,145,0.1303956834532374,0.4413793103448276,0.45390070921985815,0.3125,0.027586206896551724,33,78,0.07014388489208633,0.4230769230769231,0.4342105263157895,0.9393939393939394,0.02564102564102564,174,528,0.4748201438848921,0.32954545454545453,0.33397312859884837,0.5287356321839081,0.013257575757575758,174,521,0.33397312859884837,7,0
"Buddy Hield","IND",80,2482,0.5355609073359073,0.8323699421965318,7.3443213296398895,25.81831610044313,119,187,0.18015414258188825,0.6363636363636364,0.7125748502994012,0.6302521008403361,0.10695187165775401,31,86,0.08285163776493257,0.36046511627906974,0.4189189189189189,0.3548387096774194,0.13953488372093023,37,88,0.08477842003853564,0.42045454545454547,0.42528735632183906,0.5135135135135135,0.011363636363636364,59,124,0.11946050096339114,0.47580645161290325,0.47580645161290325,0.9661016949152542,0,229,553,0.5327552986512524,0.4141048824593128,0.4194139194139194,0.868995633187773,0.012658227848101266,229,552,0.4148550724637681,1,0
"RJ Barrett","NYK",73,2475,0.5386382653061224,0.6938775510204082,4.928371501272264,24.87076923076923,252,426,0.3622448979591837,0.5915492957746479,0.6545454545454545,0.4801587301587302,0.09624413145539906,126,321,0.2729591836734694,0.3925233644859813,0.45323741007194246,0.31746031746031744,0.13395638629283488,11,39,0.03316326530612245,0.28205128205128205,0.3055555555555556,0.36363636363636365,0.07692307692307693,39,119,0.10119047619047619,0.3277310924369748,0.3305084745762712,1,0.008403361344537815,82,271,0.2304421768707483,0.3025830258302583,0.30943396226415093,0.8902439024390244,0.02214022140221402,82,271,0.3025830258302583,0,0
"Jordan Poole","GSW",82,2458,0.507789604743083,0.6995305164319249,7.543057722308893,27.09701726844584,173,257,0.20109546165884193,0.6731517509727627,0.7361702127659574,0.5260115606936416,0.08560311284046693,111,256,0.20031298904538342,0.43359375,0.5045454545454545,0.38738738738738737,0.140625,52,128,0.10015649452269171,0.40625,0.41935483870967744,0.3076923076923077,0.03125,26,76,0.0594679186228482,0.34210526315789475,0.3466666666666667,0.9615384615384616,0.013157894736842105,188,561,0.43896713615023475,0.33511586452762926,0.3424408014571949,0.6648936170212766,0.0213903743315508,188,552,0.34057971014492755,9,0
"Josh Hart","NYK",76,2454,0.5755038461538462,0.7980769230769231,4.076123595505618,24.764634146341464,180,251,0.4826923076923077,0.7171314741035857,0.7929515418502202,0.4444444444444444,0.09561752988047809,28,83,0.1596153846153846,0.3373493975903614,0.4057971014492754,0.39285714285714285,0.1686746987951807,6,22,0.04230769230769231,0.2727272727272727,0.3,0.6666666666666666,0.09090909090909091,29,72,0.13846153846153847,0.4027777777777778,0.4027777777777778,1,0,32,92,0.17692307692307693,0.34782608695652173,0.34782608695652173,1,0,32,92,0.34782608695652173,0,0
"Jabari Smith Jr.","HOU",79,2451,0.5047221099887766,0.6266816143497758,8.767265469061876,25.729667519181582,116,168,0.18834080717488788,0.6904761904761905,0.7682119205298014,0.5948275862068966,0.10119047619047619,75,189,0.21188340807174888,0.3968253968253968,0.436046511627907,0.72,0.08994708994708994,53,144,0.16143497757847533,0.3680555555555556,0.3680555555555556,0.660377358490566,0,26,72,0.08071748878923767,0.3611111111111111,0.3611111111111111,1,0,94,319,0.3576233183856502,0.2946708463949843,0.29559748427672955,0.851063829787234,0.003134796238244514,94,318,0.29559748427672955,1,0
"Trey Murphy III","NOP",79,2448,0.5598983061480552,0.86,4.675247524752475,26.111066398390342,142,191,0.23875,0.743455497382199,0.7802197802197802,0.647887323943662,0.04712041884816754,35,85,0.10625,0.4117647058823529,0.4861111111111111,0.7142857142857143,0.15294117647058825,8,27,0.03375,0.2962962962962963,0.2962962962962963,0.875,0,60,141,0.17625,0.425531914893617,0.42857142857142855,1,0.0070921985815602835,142,356,0.445,0.398876404494382,0.398876404494382,0.9436619718309859,0,142,354,0.4011299435028249,2,0
"Darius Garland","CLE",69,2447,0.5015888297872341,0.5651018600531443,8.472803347280335,26.568203883495148,130,226,0.20017714791851196,0.5752212389380531,0.6467661691542289,0.38461538461538464,0.11061946902654868,164,339,0.30026572187776795,0.4837758112094395,0.5173501577287066,0.24390243902439024,0.06489675516224189,59,152,0.13463241806908768,0.3881578947368421,0.3959731543624161,0.1864406779661017,0.019736842105263157,17,40,0.0354295837023915,0.425,0.425,0.9411764705882353,0,152,372,0.32949512843224094,0.40860215053763443,0.41304347826086957,0.5394736842105263,0.010752688172043012,152,371,0.40970350404312667,1,0
"Tobias Harris","PHI",74,2436,0.5399262721893492,0.6887573964497041,5.849712092130518,25.073148148148146,175,258,0.30532544378698223,0.6782945736434108,0.7543103448275862,0.6228571428571429,0.10077519379844961,98,211,0.24970414201183433,0.46445497630331756,0.5212765957446809,0.32653061224489793,0.10900473933649289,24,52,0.06153846153846154,0.46153846153846156,0.46153846153846156,0.25,0,55,136,0.16094674556213018,0.40441176470588236,0.41044776119402987,0.9818181818181818,0.014705882352941176,71,188,0.22248520710059172,0.3776595744680851,0.37967914438502676,0.9014084507042254,0.005319148936170213,71,188,0.3776595744680851,0,0
"De'Aaron Fox","SAC",73,2435,0.48854296463506397,0.4868519909842224,8.962448132780082,25.513896457765668,215,281,0.21111945905334334,0.7651245551601423,0.8237547892720306,0.22790697674418606,0.0711743772241993,250,464,0.3486100676183321,0.5387931034482759,0.5747126436781609,0.112,0.0625,98,219,0.16453794139744554,0.4474885844748858,0.44954128440366975,0.1326530612244898,0.0045662100456621,13,48,0.03606311044327573,0.2708333333333333,0.2708333333333333,0.9230769230769231,0,106,319,0.2396694214876033,0.3322884012539185,0.33544303797468356,0.5754716981132075,0.009404388714733543,106,318,0.3333333333333333,1,0
"Donovan Mitchell","CLE",68,2432,0.5215973835125448,0.6897289586305279,7.8651890482398965,26.583464566929134,227,332,0.23680456490727533,0.6837349397590361,0.7418300653594772,0.28193832599118945,0.0783132530120482,130,258,0.1840228245363766,0.5038759689922481,0.5462184873949579,0.2076923076923077,0.07751937984496124,77,177,0.1262482168330956,0.4350282485875706,0.4476744186046512,0.2857142857142857,0.02824858757062147,14,37,0.026390870185449358,0.3783783783783784,0.3783783783783784,0.8571428571428571,0,231,598,0.42653352353780316,0.3862876254180602,0.38954468802698144,0.4588744588744589,0.008361204013377926,231,592,0.3902027027027027,6,0
"Paolo Banchero","ORL",72,2430,0.5071327524575514,0.5650623885918004,7.78363201911589,26.022807017543858,216,349,0.31105169340463457,0.6189111747851003,0.6990291262135923,0.4722222222222222,0.11461318051575932,101,286,0.2549019607843137,0.3531468531468531,0.4190871369294606,0.3069306930693069,0.15734265734265734,77,202,0.1800356506238859,0.3811881188118812,0.39285714285714285,0.33766233766233766,0.0297029702970297,12,36,0.03208556149732621,0.3333333333333333,0.3333333333333333,1,0,73,249,0.22192513368983957,0.2931726907630522,0.29435483870967744,0.6575342465753424,0.004016064257028112,73,247,0.29554655870445345,2,0
"Jaden McDaniels","MIN",79,2416,0.554440603085554,0.7136871508379888,5.367561521252797,24.405204460966544,175,242,0.33798882681564246,0.7231404958677686,0.7777777777777778,0.6571428571428571,0.07024793388429752,73,170,0.23743016759776536,0.4294117647058823,0.4620253164556962,0.6712328767123288,0.07058823529411765,15,35,0.04888268156424581,0.42857142857142855,0.42857142857142855,0.6,0,62,148,0.20670391061452514,0.4189189189189189,0.4189189189189189,0.9838709677419355,0,45,121,0.16899441340782123,0.371900826446281,0.371900826446281,1,0,45,118,0.3813559322033898,3,0
"Shai Gilgeous-Alexander","OKC",68,2416,0.5057217391304347,0.47936278059377263,7.512283594394064,25.94345238095238,316,494,0.3577118030412744,0.6396761133603239,0.7181818181818181,0.2626582278481013,0.10931174089068826,236,507,0.36712527154236063,0.46548323471400394,0.5010615711252654,0.1440677966101695,0.07100591715976332,94,212,0.15351194786386677,0.44339622641509435,0.4563106796116505,0.13829787234042554,0.02830188679245283,4,17,0.012309920347574221,0.23529411764705882,0.23529411764705882,0.75,0,54,151,0.10934105720492397,0.3576158940397351,0.36,0.2777777777777778,0.006622516556291391,54,150,0.36,1,0
"Royce O'Neale","BKN",76,2409,0.5394738095238095,0.8853288364249579,3.9959770114942526,26.0890214797136,48,106,0.178752107925801,0.4528301886792453,0.5393258426966292,0.4375,0.16037735849056603,18,64,0.10792580101180438,0.28125,0.32727272727272727,0.2777777777777778,0.140625,0,4,0.006745362563237774,0,0,0,0,25,70,0.11804384485666104,0.35714285714285715,0.35714285714285715,1,0,138,349,0.5885328836424958,0.3954154727793696,0.3976945244956772,0.9710144927536232,0.0057306590257879654,138,346,0.3988439306358382,3,0
"Jaylen Brown","BOS",67,2405,0.5234908399710354,0.6644974692697035,7.2046874999999995,26.091375770020534,306,432,0.3123644251626898,0.7083333333333334,0.7707808564231738,0.5359477124183006,0.08101851851851852,120,272,0.19667389732465654,0.4411764705882353,0.5106382978723404,0.4083333333333333,0.13602941176470587,90,192,0.13882863340563992,0.46875,0.47619047619047616,0.36666666666666664,0.015625,19,66,0.04772234273318872,0.2878787878787879,0.2923076923076923,1,0.015151515151515152,144,421,0.30441070137382503,0.342042755344418,0.34285714285714286,0.6458333333333334,0.0023752969121140144,144,420,0.34285714285714286,1,0
"Luka Doncic","DAL",66,2391,0.4983379707112971,0.5893719806763285,7.438325991189427,26.974306839186692,226,313,0.21601104209799862,0.7220447284345048,0.7874564459930313,0.19911504424778761,0.08306709265175719,260,469,0.32367149758454106,0.5543710021321961,0.5739514348785872,0.08846153846153847,0.03411513859275053,48,126,0.08695652173913043,0.38095238095238093,0.384,0.041666666666666664,0.007936507936507936,6,24,0.016563146997929608,0.25,0.25,0.5,0,179,517,0.35679779158040026,0.34622823984526113,0.34689922480620156,0.20670391061452514,0.0019342359767891683,179,508,0.35236220472440943,9,0
"O.G. Anunoby","TOR",67,2386,0.5605374434389141,0.7491525423728813,5.557722007722008,25.045504087193464,193,296,0.3344632768361582,0.652027027027027,0.7568627450980392,0.6217616580310881,0.13851351351351351,58,157,0.17740112994350282,0.36942675159235666,0.43283582089552236,0.4482758620689655,0.1464968152866242,28,65,0.07344632768361582,0.4307692307692308,0.4307692307692308,0.42857142857142855,0,73,162,0.18305084745762712,0.4506172839506173,0.4506172839506173,0.9863013698630136,0,69,205,0.23163841807909605,0.33658536585365856,0.3382352941176471,0.927536231884058,0.004878048780487805,69,204,0.3382352941176471,1,0
"Keegan Murray","SAC",80,2382,0.549703141025641,0.8554987212276215,5.434875444839858,25.277844311377248,106,168,0.21483375959079284,0.6309523809523809,0.7464788732394366,0.7075471698113207,0.15476190476190477,33,85,0.10869565217391304,0.38823529411764707,0.44,0.696969696969697,0.11764705882352941,9,28,0.03580562659846547,0.32142857142857145,0.32142857142857145,0.7777777777777778,0,65,151,0.19309462915601022,0.4304635761589404,0.436241610738255,0.9692307692307692,0.013245033112582781,141,350,0.4475703324808184,0.40285714285714286,0.4051724137931034,0.9787234042553191,0.005714285714285714,141,349,0.4040114613180516,1,0
"Kentavious Caldwell-Pope","DEN",76,2381,0.5233380952380952,0.694620253164557,9.993610223642172,24.92539184952978,75,120,0.189873417721519,0.625,0.646551724137931,0.8266666666666667,0.03333333333333333,28,65,0.10284810126582279,0.4307692307692308,0.45901639344262296,0.8928571428571429,0.06153846153846154,54,128,0.20253164556962025,0.421875,0.421875,0.8518518518518519,0,56,137,0.21677215189873417,0.40875912408759124,0.40875912408759124,0.9821428571428571,0,79,182,0.2879746835443038,0.4340659340659341,0.43646408839779005,0.8860759493670886,0.005494505494505495,79,181,0.43646408839779005,1,0
"P.J. Washington","CHA",73,2380,0.5250339815762539,0.6738241308793456,6.5556363636363635,25.389018691588785,154,231,0.2361963190184049,0.6666666666666666,0.7586206896551724,0.7467532467532467,0.12121212121212122,111,254,0.25971370143149286,0.43700787401574803,0.4955357142857143,0.7207207207207207,0.11811023622047244,20,65,0.06646216768916155,0.3076923076923077,0.3125,0.8,0.015384615384615385,34,95,0.09713701431492842,0.35789473684210527,0.3617021276595745,0.9705882352941176,0.010526315789473684,115,333,0.34049079754601225,0.34534534534534533,0.3474320241691843,0.9043478260869565,0.006006006006006006,115,332,0.3463855421686747,1,0
"Jalen Brunson","NYK",68,2379,0.4887706867671692,0.4610878661087866,8.377777777777778,25.242236024844722,136,229,0.1916317991631799,0.5938864628820961,0.6699507389162561,0.23529411764705882,0.11353711790393013,242,494,0.41338912133891215,0.4898785425101215,0.5127118644067796,0.1652892561983471,0.044534412955465584,75,150,0.12552301255230125,0.5,0.5067567567567568,0.04,0.013333333333333334,34,73,0.06108786610878661,0.4657534246575342,0.4657534246575342,0.9117647058823529,0,100,249,0.2083682008368201,0.40160642570281124,0.4032258064516129,0.46,0.004016064257028112,100,249,0.40160642570281124,0,0
"Brook Lopez","MIL",78,2373,0.5394438820912125,0.7130144605116796,5.769719626168224,26.170054945054943,207,277,0.3081201334816463,0.7472924187725631,0.7840909090909091,0.7391304347826086,0.04693140794223827,106,194,0.21579532814238042,0.5463917525773195,0.5792349726775956,0.7735849056603774,0.05670103092783505,28,64,0.07119021134593993,0.4375,0.4444444444444444,0.6785714285714286,0.015625,31,75,0.08342602892102335,0.41333333333333333,0.41333333333333333,1,0,105,289,0.32146829810901,0.3633217993079585,0.3645833333333333,0.9619047619047619,0.0034602076124567475,105,289,0.3633217993079585,0,0
"Josh Giddey","OKC",76,2367,0.516291987466428,0.5840787119856887,5.326923076923077,25.77991452991453,263,419,0.3747763864042934,0.6276849642004774,0.6848958333333334,0.39923954372623577,0.08353221957040573,187,427,0.3819320214669052,0.4379391100702576,0.48825065274151436,0.3048128342245989,0.10304449648711944,13,38,0.03398926654740608,0.34210526315789475,0.35135135135135137,0.46153846153846156,0.02631578947368421,12,30,0.026833631484794274,0.4,0.4,1,0,64,204,0.18246869409660108,0.3137254901960784,0.31840796019900497,0.921875,0.014705882352941176,64,203,0.31527093596059114,1,0
"Reggie Bullock","DAL",78,2364,0.5569231914893616,0.9361702127659575,6.321917808219178,24.518639798488664,31,43,0.09148936170212765,0.7209302325581395,0.7948717948717948,0.9354838709677419,0.09302325581395349,6,15,0.031914893617021274,0.4,0.5,0.5,0.2,4,15,0.031914893617021274,0.26666666666666666,0.26666666666666666,0.75,0,89,201,0.4276595744680851,0.4427860696517413,0.4472361809045226,0.9887640449438202,0.009950248756218905,62,196,0.41702127659574467,0.3163265306122449,0.3163265306122449,0.967741935483871,0,62,196,0.3163265306122449,0,0
