"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"DeMar DeRozan","CHI",79,2989,0.48714256656804733,0.38671586715867157,10.757964601769912,25.532888888888888,195,299,0.22066420664206643,0.6521739130434783,0.7414448669201521,0.3076923076923077,0.12040133779264214,199,400,0.2952029520295203,0.4975,0.5363881401617251,0.16080402010050251,0.0725,181,431,0.31808118081180814,0.419953596287703,0.4268867924528302,0.3867403314917127,0.016241299303944315,28,71,0.05239852398523985,0.39436619718309857,0.4,0.8928571428571429,0.014084507042253521,47,154,0.11365313653136531,0.3051948051948052,0.3092105263157895,0.8297872340425532,0.012987012987012988,47,151,0.31125827814569534,3,0
"Domantas Sabonis","SAC",82,2928,0.5486782303370786,0.649812734082397,4.418858307849133,25.917241379310347,423,607,0.5683520599250936,0.6968698517298187,0.7663043478260869,0.6028368794326241,0.09060955518945635,154,316,0.2958801498127341,0.4873417721518987,0.5384615384615384,0.5714285714285714,0.0949367088607595,24,58,0.054307116104868915,0.41379310344827586,0.41379310344827586,0.9166666666666666,0,1,5,0.0046816479400749065,0.2,0.2,1,0,32,82,0.07677902621722846,0.3902439024390244,0.3950617283950617,0.90625,0.012195121951219513,32,82,0.3902439024390244,0,0
"Coby White","CHI",79,2881,0.5428684800664452,0.738626964433416,6.346094946401225,26.228057553956834,211,337,0.2787427626137304,0.6261127596439169,0.717687074829932,0.3175355450236967,0.12759643916913946,89,224,0.18527708850289495,0.39732142857142855,0.4362745098039216,0.25842696629213485,0.08928571428571429,32,92,0.076095947063689,0.34782608695652173,0.34782608695652173,0.1875,0,31,75,0.062034739454094295,0.41333333333333333,0.41333333333333333,0.9032258064516129,0,178,481,0.3978494623655914,0.3700623700623701,0.3723849372384937,0.8202247191011236,0.006237006237006237,178,477,0.3731656184486373,4,0
"Mikal Bridges","BKN",82,2854,0.5290817016317017,0.6584234930448223,7.958262108262108,25.30287162162162,162,260,0.2009273570324575,0.6230769230769231,0.6952789699570815,0.6172839506172839,0.10384615384615385,138,317,0.24497681607418856,0.4353312302839117,0.4726027397260274,0.36231884057971014,0.07886435331230283,44,125,0.09659969088098919,0.352,0.35772357723577236,0.45454545454545453,0.016,82,205,0.15842349304482226,0.4,0.4,0.9512195121951219,0,138,387,0.2990726429675425,0.35658914728682173,0.35658914728682173,0.8405797101449275,0,137,381,0.35958005249343833,5,1
"Paolo Banchero","ORL",80,2799,0.5104911387900356,0.5465529495380241,8.037310606060606,26.300854700854703,268,418,0.2970859985785359,0.6411483253588517,0.6979166666666666,0.4664179104477612,0.08133971291866028,147,391,0.27789623312011374,0.37595907928388744,0.42857142857142855,0.2653061224489796,0.12276214833759591,106,247,0.17555081734186212,0.4291497975708502,0.4344262295081967,0.2358490566037736,0.012145748987854251,7,27,0.019189765458422176,0.25925925925925924,0.25925925925925924,0.8571428571428571,0,112,324,0.2302771855010661,0.345679012345679,0.34782608695652173,0.6428571428571429,0.006172839506172839,112,322,0.34782608695652173,2,0
"Kevin Durant","PHX",75,2791,0.4963647284122563,0.4331476323119777,10.777259475218658,25.683046683046683,167,215,0.14972144846796656,0.7767441860465116,0.8308457711442786,0.6287425149700598,0.06511627906976744,220,446,0.31058495821727017,0.49327354260089684,0.5188679245283019,0.45454545454545453,0.04932735426008968,196,368,0.2562674094707521,0.532608695652174,0.547486033519553,0.4744897959183674,0.02717391304347826,32,68,0.04735376044568245,0.47058823529411764,0.47761194029850745,0.96875,0.014705882352941176,136,339,0.23607242339832868,0.40117994100294985,0.4035608308605341,0.7794117647058824,0.0058997050147492625,136,339,0.40117994100294985,0,0
"Dejounte Murray","ATL",78,2783,0.5189634746922025,0.5871496924128503,8.433553355335533,25.385018050541515,178,305,0.20847573479152426,0.5836065573770491,0.6425992779783394,0.30337078651685395,0.09180327868852459,200,416,0.2843472317156528,0.4807692307692308,0.5181347150259067,0.235,0.07211538461538461,93,188,0.12850307587149692,0.4946808510638298,0.5081967213114754,0.23655913978494625,0.026595744680851064,59,136,0.09295967190704033,0.4338235294117647,0.43703703703703706,0.9152542372881356,0.007352941176470588,142,418,0.2857142857142857,0.3397129186602871,0.34382566585956414,0.6197183098591549,0.011961722488038277,142,417,0.3405275779376499,1,0
"Anthony Edwards","MIN",79,2770,0.5242275806451613,0.6110397946084724,8.001656920077973,25.79436090225564,290,420,0.26957637997432604,0.6904761904761905,0.7304785894206549,0.3793103448275862,0.05476190476190476,145,362,0.23234916559691912,0.4005524861878453,0.4367469879518072,0.2689655172413793,0.08287292817679558,93,244,0.15661103979460847,0.38114754098360654,0.38271604938271603,0.27956989247311825,0.004098360655737705,18,53,0.03401797175866496,0.33962264150943394,0.33962264150943394,0.8888888888888888,0,172,479,0.30744544287548137,0.35908141962421714,0.36058700209643607,0.5232558139534884,0.0041753653444676405,172,473,0.36363636363636365,6,0
"Nikola Jokic","DEN",79,2737,0.497303637660485,0.5003543586109143,6.278559322033898,27.303463203463206,334,475,0.33664068036853295,0.7031578947368421,0.7608200455580866,0.5359281437125748,0.07578947368421053,349,571,0.40467753366406806,0.6112084063047285,0.6451016635859519,0.6131805157593123,0.05253940455341506,56,134,0.09496810772501772,0.417910447761194,0.417910447761194,0.5357142857142857,0,2,8,0.005669737774627924,0.25,0.25,1,0,81,223,0.15804394046775336,0.3632286995515695,0.3665158371040724,0.8024691358024691,0.008968609865470852,81,215,0.3767441860465116,8,0
"Jalen Brunson","NYK",77,2726,0.49541975683890577,0.4890776699029126,8.92379679144385,25.77984790874525,167,280,0.16990291262135923,0.5964285714285714,0.6549019607843137,0.2754491017964072,0.08928571428571429,305,597,0.36225728155339804,0.5108877721943048,0.5417406749555951,0.21311475409836064,0.05695142378559464,107,245,0.1486650485436893,0.43673469387755104,0.44214876033057854,0.205607476635514,0.012244897959183673,33,72,0.043689320388349516,0.4583333333333333,0.4583333333333333,1,0,178,454,0.27548543689320387,0.3920704845814978,0.3938053097345133,0.5056179775280899,0.004405286343612335,178,453,0.39293598233995586,1,0
"Josh Hart","NYK",81,2707,0.5571927728613569,0.7378497790868925,5.260570071258907,25.2015503875969,156,243,0.35787923416789397,0.6419753086419753,0.7393364928909952,0.6153846153846154,0.13168724279835392,46,141,0.20765832106038293,0.3262411347517731,0.3865546218487395,0.6304347826086957,0.15602836879432624,13,37,0.054491899852724596,0.35135135135135137,0.3611111111111111,0.8461538461538461,0.02702702702702703,22,65,0.09572901325478646,0.3384615384615385,0.3384615384615385,0.8636363636363636,0,58,193,0.28424153166421207,0.3005181347150259,0.3005181347150259,0.896551724137931,0,58,192,0.3020833333333333,1,0
"Anthony Davis","LAL",76,2700,0.5277804992199688,0.5284489477786438,6.352295918367347,25.814953271028035,432,571,0.4450506625097428,0.7565674255691769,0.8059701492537313,0.6666666666666666,0.06129597197898424,185,429,0.3343725643024162,0.43123543123543123,0.4792746113989637,0.6648648648648648,0.10023310023310024,67,176,0.13717848791894,0.3806818181818182,0.38285714285714284,0.7014925373134329,0.005681818181818182,3,18,0.014029618082618862,0.16666666666666666,0.17647058823529413,1,0.05555555555555555,26,89,0.06936866718628215,0.29213483146067415,0.29213483146067415,0.9615384615384616,0,26,89,0.29213483146067415,0,0
"Fred VanVleet","HOU",73,2684,0.5053403386454183,0.6994106090373281,10.54375,26.728839590443688,61,126,0.1237721021611002,0.48412698412698413,0.5446428571428571,0.13114754098360656,0.1111111111111111,53,138,0.13555992141453832,0.38405797101449274,0.4274193548387097,0.22641509433962265,0.10144927536231885,82,168,0.1650294695481336,0.4880952380952381,0.4939759036144578,0.2804878048780488,0.011904761904761904,27,55,0.054027504911591355,0.4909090909090909,0.4909090909090909,0.9629629629629629,0,200,531,0.5216110019646365,0.3766478342749529,0.3780718336483932,0.515,0.003766478342749529,200,521,0.3838771593090211,10,0
"De'Aaron Fox","SAC",74,2659,0.5021962855297157,0.5416397675919948,8.448606811145511,25.852068965517244,174,259,0.1672046481601033,0.6718146718146718,0.7404255319148936,0.23563218390804597,0.09266409266409266,262,529,0.34151065203357006,0.4952741020793951,0.532520325203252,0.16412213740458015,0.06994328922495274,70,181,0.11684958037443512,0.3867403314917127,0.39106145251396646,0.22857142857142856,0.011049723756906077,35,83,0.05358295674628793,0.42168674698795183,0.42168674698795183,0.8571428571428571,0,179,497,0.3208521626856036,0.36016096579476864,0.3638211382113821,0.5810055865921788,0.01006036217303823,179,496,0.36088709677419356,1,0
"Pascal Siakam","IND",80,2658,0.5299093627065302,0.5601888276947286,6.204878048780488,25.259349593495937,330,466,0.36664044059795436,0.7081545064377682,0.738255033557047,0.5666666666666667,0.0407725321888412,215,446,0.35090479937057434,0.4820627802690583,0.513126491646778,0.4511627906976744,0.06053811659192825,51,113,0.0889063729346971,0.45132743362831856,0.45132743362831856,0.35294117647058826,0,34,75,0.059008654602675056,0.4533333333333333,0.4533333333333333,1,0,51,171,0.13453973249409915,0.2982456140350877,0.3,0.9607843137254902,0.005847953216374269,51,171,0.2982456140350877,0,0
"Jayson Tatum","BOS",74,2645,0.5280528050490884,0.7054698457223001,7.314443084455324,26.315435139573072,283,397,0.27840112201963535,0.7128463476070529,0.7669376693766937,0.392226148409894,0.07052896725440806,80,226,0.1584852734922861,0.35398230088495575,0.40609137055837563,0.275,0.12831858407079647,80,194,0.13604488078541374,0.41237113402061853,0.4166666666666667,0.3125,0.010309278350515464,14,42,0.029453015427769985,0.3333333333333333,0.3333333333333333,0.6428571428571429,0,215,567,0.3976157082748948,0.37918871252204583,0.3805309734513274,0.4744186046511628,0.003527336860670194,215,567,0.37918871252204583,0,0
"Austin Reaves","LAL",82,2629,0.5204281283422459,0.674468085106383,7.658653846153846,26.5,160,214,0.2276595744680851,0.7476635514018691,0.8247422680412371,0.49375,0.09345794392523364,106,214,0.2276595744680851,0.4953271028037383,0.5492227979274611,0.33962264150943394,0.09813084112149532,37,92,0.09787234042553192,0.40217391304347827,0.4157303370786517,0.24324324324324326,0.03260869565217391,21,63,0.06702127659574468,0.3333333333333333,0.3333333333333333,1,0,133,357,0.3797872340425532,0.37254901960784315,0.37677053824362605,0.6240601503759399,0.011204481792717087,133,353,0.37677053824362605,4,0
"Tyrese Maxey","PHI",70,2626,0.5271648514851486,0.6765327695560254,6.573176470588235,26.899297012302284,248,391,0.2755461592670895,0.6342710997442456,0.7065527065527065,0.34274193548387094,0.10230179028132992,135,347,0.244538407329105,0.38904899135446686,0.4383116883116883,0.3925925925925926,0.11239193083573487,43,112,0.07892882311486962,0.38392857142857145,0.40186915887850466,0.18604651162790697,0.044642857142857144,25,45,0.03171247357293869,0.5555555555555556,0.5681818181818182,0.88,0.022222222222222223,187,524,0.3692741367159972,0.3568702290076336,0.3603082851637765,0.5614973262032086,0.009541984732824428,186,519,0.3583815028901734,4,1
"Luka Doncic","DAL",70,2624,0.5098154290931224,0.6089588377723971,8.883259911894273,26.761693548387097,199,262,0.1585956416464891,0.7595419847328244,0.805668016194332,0.271356783919598,0.05725190839694656,226,430,0.2602905569007264,0.5255813953488372,0.5580246913580247,0.13716814159292035,0.05813953488372093,95,216,0.13075060532687652,0.4398148148148148,0.4481132075471698,0.07368421052631578,0.018518518518518517,7,26,0.015738498789346248,0.2692307692307692,0.2692307692307692,0.8571428571428571,0,277,718,0.4346246973365617,0.38579387186629527,0.3890449438202247,0.2851985559566787,0.008356545961002786,277,712,0.3890449438202247,6,0
"Nikola Vucevic","CHI",76,2610,0.5114225433526012,0.5268373245251858,7.249665924276169,25.852715654952075,205,325,0.26837324525185796,0.6307692307692307,0.6833333333333333,0.6292682926829268,0.07692307692307693,223,420,0.3468208092485549,0.530952380952381,0.5617128463476071,0.7982062780269058,0.05476190476190476,66,153,0.1263418662262593,0.43137254901960786,0.43137254901960786,0.9242424242424242,0,7,20,0.016515276630883566,0.35,0.35,1,0,85,293,0.24194880264244426,0.2901023890784983,0.2901023890784983,1,0,85,293,0.2901023890784983,0,0
"Jalen Green","HOU",82,2602,0.5313017722473605,0.740990990990991,7.094773039889958,26.31586776859504,237,382,0.28678678678678676,0.6204188481675392,0.7181818181818181,0.37130801687763715,0.13612565445026178,55,174,0.13063063063063063,0.3160919540229885,0.44,0.3090909090909091,0.28160919540229884,70,171,0.12837837837837837,0.4093567251461988,0.41420118343195267,0.2571428571428571,0.011695906432748537,22,58,0.04354354354354354,0.3793103448275862,0.39285714285714285,0.9090909090909091,0.034482758620689655,179,547,0.41066066066066065,0.3272394881170018,0.3290441176470588,0.5083798882681564,0.005484460694698354,179,543,0.3296500920810313,4,0
"Rudy Gobert","MIN",76,2593,0.6304798531810767,0.8371335504885994,2.502291325695581,35.13333333333333,377,511,0.8322475570032574,0.7377690802348337,0.8072805139186295,0.6737400530503979,0.08610567514677103,26,91,0.1482084690553746,0.2857142857142857,0.325,0.8076923076923077,0.12087912087912088,3,9,0.014657980456026058,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,3,0.004885993485342019,0,0,0,0,0,2,0,1,0
"Keegan Murray","SAC",77,2589,0.5306657597535935,0.7035897435897436,8.22478448275862,25.578864970645792,124,175,0.1794871794871795,0.7085714285714285,0.8104575163398693,0.75,0.12571428571428572,91,175,0.1794871794871795,0.52,0.56875,0.7362637362637363,0.08571428571428572,45,114,0.11692307692307692,0.39473684210526316,0.39473684210526316,0.7555555555555555,0,42,134,0.13743589743589743,0.31343283582089554,0.31343283582089554,1,0,141,377,0.38666666666666666,0.3740053050397878,0.3770053475935829,0.9716312056737588,0.007957559681697613,141,376,0.375,1,0
"Miles Bridges","CHA",69,2581,0.5354878951747087,0.7140495867768595,6.200921052631578,26.14911111111111,272,414,0.3421487603305785,0.6570048309178744,0.699228791773779,0.5625,0.06038647342995169,87,226,0.18677685950413223,0.38495575221238937,0.4393939393939394,0.5402298850574713,0.12389380530973451,43,120,0.09917355371900827,0.35833333333333334,0.36752136752136755,0.5348837209302325,0.025,30,91,0.07520661157024794,0.32967032967032966,0.33707865168539325,1,0.02197802197802198,127,359,0.29669421487603304,0.35376044568245124,0.3597733711048159,0.8503937007874016,0.016713091922005572,127,351,0.36182336182336183,8,0
"Damian Lillard","MIL",73,2579,0.5293881796690307,0.7314017227877838,7.565343511450382,27.289871382636655,188,312,0.24432263116679717,0.6025641025641025,0.6937269372693727,0.20212765957446807,0.13141025641025642,72,195,0.15270164447924825,0.36923076923076925,0.43373493975903615,0.18055555555555555,0.14871794871794872,61,148,0.1158966327329679,0.41216216216216217,0.4295774647887324,0.19672131147540983,0.04054054054054054,11,37,0.028974158183241974,0.2972972972972973,0.2972972972972973,0.6363636363636364,0,209,585,0.4581049334377447,0.3572649572649573,0.3628472222222222,0.5023923444976076,0.015384615384615385,209,579,0.3609671848013817,6,0
"Giannis Antetokounmpo","MIL",73,2567,0.5809953513909224,0.7092768444119796,4.712931726907631,26.712903225806453,659,847,0.618699780861943,0.7780401416765053,0.8320707070707071,0.5174506828528073,0.06493506493506493,98,262,0.19138056975894813,0.37404580152671757,0.4279475982532751,0.5,0.12595419847328243,46,136,0.09934258582907232,0.3382352941176471,0.34074074074074073,0.41304347826086957,0.007352941176470588,0,3,0.002191380569758948,0,0,0,0,34,121,0.08838568298027757,0.2809917355371901,0.2809917355371901,0.5,0,34,119,0.2857142857142857,2,0
