"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Zach Randolph","MEM",79,2705,183,95,88,0.5191256830601093,40,16,55,9,10,13,1,0
"Greg Monroe","DET",82,2690,166,95,71,0.572289156626506,53,11,42,13,21,2,0,1
"Goran Dragic","PHX",76,2668,213,125,88,0.5868544600938967,53,10,72,28,14,0,6,1
"Serge Ibaka","OKC",81,2666,122,47,75,0.38524590163934425,25,9,22,8,16,13,4,7
"Marcin Gortat","WAS",81,2655,126,61,65,0.48412698412698413,32,5,29,13,14,1,0,1
"Ricky Rubio","MIN",82,2638,221,164,57,0.7420814479638009,24,6,140,35,7,0,4,0
"Dirk Nowitzki","DAL",80,2628,117,82,35,0.7008547008547008,40,3,42,12,9,0,1,0
"Andre Drummond","DET",81,2619,110,38,72,0.34545454545454546,19,8,19,7,7,12,4,10
"Kemba Walker","CHA",73,2614,169,114,55,0.6745562130177515,49,11,65,23,6,0,3,0
"Corey Brewer","MIN",81,2609,105,62,43,0.5904761904761905,26,11,36,7,6,0,5,0
"Robin Lopez","POR",82,2604,84,42,42,0.5,24,3,18,2,4,8,0,1
"Tristan Thompson","CLE",82,2594,108,42,66,0.3888888888888889,22,7,20,3,14,11,1,1
"Jimmy Butler","CHI",67,2591,102,55,47,0.5392156862745098,18,4,37,12,7,0,6,1
"Mike Dunleavy","CHI",82,2584,108,70,38,0.6481481481481481,12,6,58,12,1,0,6,0
"Joe Johnson","BKN",79,2575,120,67,53,0.5583333333333333,25,5,42,20,6,1,2,0
"Jodie Meeks","LAL",77,2556,111,79,32,0.7117117117117117,33,6,46,8,4,0,4,0
"Al Jefferson","CHA",73,2553,124,63,61,0.5080645161290323,42,4,21,12,30,4,0,0
"Arron Afflalo","ORL",73,2552,146,71,75,0.4863013698630137,30,9,41,13,20,0,5,0
"Jeff Teague","ATL",79,2542,232,152,80,0.6551724137931034,55,11,97,34,9,0,8,0
"Chris Bosh","MIA",79,2531,124,75,49,0.6048387096774194,33,7,42,14,5,4,2,0
"Rudy Gay","SAC",73,2531,224,139,85,0.6205357142857143,73,14,66,24,13,1,2,1
"Bradley Beal","WAS",73,2530,128,78,50,0.609375,25,14,53,11,8,0,5,0
"LaMarcus Aldridge","POR",69,2499,123,53,70,0.43089430894308944,30,9,23,10,17,2,1,1
"Isaiah Thomas","SAC",72,2497,213,132,81,0.6197183098591549,54,15,78,33,7,0,7,0
"Kyrie Irving","CLE",71,2496,190,109,81,0.5736842105263158,41,17,68,29,5,0,10,0
"PJ Tucker","PHX",81,2490,102,39,63,0.38235294117647056,10,6,29,9,11,4,8,1
"Victor Oladipo","ORL",80,2486,256,154,102,0.6015625,68,18,86,35,6,0,8,0
"Randy Foye","DEN",81,2485,146,91,55,0.6232876712328768,20,9,71,26,4,0,1,0
"Paul Millsap","ATL",74,2482,185,89,96,0.4810810810810811,42,13,47,23,21,2,1,0
"David West","IND",80,2472,133,61,72,0.45864661654135336,18,4,43,22,8,1,0,0
"Spencer Hawes","CLE",80,2470,173,101,72,0.5838150289017341,27,7,74,19,13,6,0,2
"Jose Calderon","DAL",81,2469,103,72,31,0.6990291262135923,15,7,57,12,1,0,1,0
"Gerald Henderson","CHA",77,2461,113,53,60,0.4690265486725664,22,7,31,11,14,0,3,0
"Khris Middleton","MIL",82,2460,123,72,51,0.5853658536585366,29,6,43,12,12,0,5,1
"Evan Turner","IND",81,2457,189,122,67,0.6455026455026455,50,14,72,21,9,0,4,0
"Mike Conley","MEM",73,2446,150,110,40,0.7333333333333333,39,12,71,15,2,0,2,0
"George Hill","IND",76,2434,92,50,42,0.5434782608695652,11,4,39,20,2,2,2,0
"JR Smith","NYK",74,2421,108,66,42,0.6111111111111112,32,4,34,19,2,0,0,0
"Michael Carter-Williams","PHI",70,2414,247,149,98,0.6032388663967612,50,13,99,45,13,0,4,0
"Roy Hibbert","IND",81,2409,148,52,96,0.35135135135135137,32,10,20,11,9,9,0,2
"Shawn Marion","DAL",76,2409,95,61,34,0.6421052631578947,17,6,44,14,6,0,3,1
"Kyle Korver","ATL",71,2408,102,73,29,0.7156862745098039,22,3,51,8,7,0,1,0
"Brandon Knight","MIL",72,2400,188,127,61,0.675531914893617,47,10,80,24,10,0,0,0
"Dwight Howard","HOU",71,2397,229,99,130,0.43231441048034935,61,6,38,17,26,11,7,3
"Josh McRoberts","CHA",78,2360,83,43,40,0.5180722891566265,13,4,30,14,8,1,1,0
"Anthony Davis","NOP",67,2358,109,45,64,0.41284403669724773,24,2,21,11,11,4,1,3
"Taj Gibson","CHI",82,2351,150,59,91,0.3933333333333333,31,9,28,15,25,2,1,0
"DeMarre Carroll","ATL",73,2341,79,45,34,0.569620253164557,18,5,27,3,6,0,3,0
"Kyle Singler","DET",82,2337,79,33,46,0.4177215189873418,19,6,14,9,16,0,3,0
"Gerald Green","PHX",82,2330,145,73,72,0.503448275862069,31,13,42,18,17,0,9,0
"Channing Frye","PHX",82,2312,89,30,59,0.33707865168539325,9,4,21,13,8,2,0,1
"James Anderson","PHI",80,2309,106,59,47,0.5566037735849056,24,3,35,13,7,0,3,2
"DeMarcus Cousins","SAC",71,2298,254,115,139,0.452755905511811,58,13,57,28,29,2,0,3
"David Lee","GSW",69,2289,152,81,71,0.5328947368421053,41,5,40,19,8,3,0,1
"Jonas Valanciunas","TOR",81,2282,136,52,84,0.38235294117647056,37,4,15,3,16,16,1,6
"Reggie Jackson","OKC",80,2278,168,95,73,0.5654761904761905,36,12,59,31,7,0,2,0
"Brandon Bass","BOS",82,2267,102,51,51,0.5,27,7,24,6,11,2,1,0
"Trey Burke","UTA",70,2263,131,89,42,0.6793893129770993,22,7,67,18,3,0,1,0
"Jarrett Jack","CLE",80,2252,133,77,56,0.5789473684210527,27,3,50,30,11,0,5,0
"Wesley Johnson","LAL",79,2240,90,55,35,0.6111111111111112,12,5,43,13,7,0,3,2
"Ty Lawson","DEN",62,2222,200,135,65,0.675,32,5,103,36,13,0,1,0
"Ramon Sessions","MIL",83,2214,148,95,53,0.6418918918918919,31,8,64,23,6,0,1,0
"Amir Johnson","TOR",77,2214,123,54,69,0.43902439024390244,22,3,32,13,8,7,1,0
"Luol Deng","CLE",63,2213,114,64,50,0.5614035087719298,22,12,42,9,15,1,0,0
"Richard Jefferson","UTA",82,2212,93,54,39,0.5806451612903226,18,3,36,9,7,0,3,0
"Harrison Barnes","GSW",78,2204,84,38,46,0.4523809523809524,21,4,17,5,13,0,1,0
"Derrick Favors","UTA",73,2201,129,63,66,0.4883720930232558,26,4,37,9,17,4,3,4
"Alec Burks","UTA",78,2193,149,83,66,0.5570469798657718,33,9,50,14,9,0,5,0
"Ben McLemore","SAC",82,2187,96,55,41,0.5729166666666666,28,3,27,9,7,0,7,0
"Jameer Nelson","ORL",68,2179,166,100,66,0.6024096385542169,36,8,64,34,11,0,3,0
"Mario Chalmers","MIA",73,2178,162,89,73,0.5493827160493827,26,16,63,23,6,0,7,0
"Kenneth Faried","DEN",80,2178,134,79,55,0.5895522388059702,30,6,49,7,3,7,2,4
"Kevin Martin","MIN",68,2177,106,60,46,0.5660377358490566,25,10,35,3,20,0,2,0
"Chris Paul","LAC",62,2171,145,93,52,0.6413793103448275,27,7,66,26,4,0,1,0
"Terrence Ross","TOR",81,2159,88,50,38,0.5681818181818182,18,1,32,15,5,0,7,0
"Tim Duncan","SAS",74,2158,159,92,67,0.5786163522012578,41,7,51,25,7,7,4,0
"Martell Webster","WAS",78,2157,58,29,29,0.5,9,3,20,8,6,0,3,1
"Markieff Morris","PHX",81,2153,147,71,76,0.48299319727891155,34,7,37,16,24,1,1,1
"Carlos Boozer","CHI",76,2141,154,75,79,0.487012987012987,36,6,39,12,12,6,0,0
"Enes Kanter","UTA",80,2138,144,60,84,0.4166666666666667,37,4,23,11,18,5,2,0
"Kirk Hinrich","CHI",73,2116,120,76,44,0.6333333333333333,20,7,56,14,5,0,4,0
"Paul Pierce","BKN",75,2098,153,79,74,0.5163398692810458,27,9,52,22,20,0,2,1
"Jamal Crawford","LAC",69,2094,135,82,53,0.6074074074074074,31,11,51,16,10,0,4,0
"Terrence Jones","HOU",76,2078,71,44,27,0.6197183098591549,21,6,23,3,6,2,2,0
"Dion Waiters","CLE",70,2072,154,81,73,0.525974025974026,34,12,47,23,13,0,6,0
"Darren Collison","LAC",80,2069,132,76,56,0.5757575757575758,22,8,54,18,6,0,6,0
"Deron Williams","BKN",64,2059,143,91,52,0.6363636363636364,33,10,58,23,1,0,3,0
"Eric Gordon","NOP",64,2057,134,83,51,0.6194029850746269,45,9,38,14,9,0,3,0
"Jeremy Lin","HOU",71,2054,176,114,62,0.6477272727272727,34,10,80,27,5,1,3,0
"Al-Farouq Aminu","NOP",80,2045,88,43,45,0.48863636363636365,13,10,30,7,7,1,2,0
"Jared Sullinger","BOS",74,2041,119,50,69,0.42016806722689076,27,8,23,13,10,7,2,0
"Andre Iguodala","GSW",63,2040,100,58,42,0.58,17,4,41,12,10,0,2,0
"Tyreke Evans","NOP",72,2028,176,91,85,0.5170454545454546,35,12,56,14,18,0,6,0
"Raymond Felton","NYK",65,2017,129,89,40,0.689922480620155,29,3,60,22,4,0,1,0
"Marco Belinelli","SAS",80,2016,95,55,40,0.5789473684210527,15,8,40,15,5,1,2,0
"Norris Cole","MIA",82,2014,127,75,52,0.5905511811023622,13,11,62,18,5,0,5,0
"Jason Thompson","SAC",82,2007,95,38,57,0.4,22,3,16,6,8,3,3,0
"Tony Parker","SAS",68,1997,152,71,81,0.46710526315789475,28,15,43,30,10,0,6,0
"Shaun Livingston","BKN",76,1974,105,50,55,0.47619047619047616,17,6,33,21,12,0,1,1
"Boris Diaw","SAS",79,1974,121,63,58,0.5206611570247934,24,7,39,14,13,4,2,0
"Vince Carter","DAL",81,1973,108,56,52,0.5185185185185185,11,5,45,21,6,0,1,0
"Courtney Lee","MEM",79,1973,73,40,33,0.547945205479452,6,4,34,7,6,0,4,0
"Marc Gasol","MEM",59,1970,111,52,59,0.46846846846846846,25,10,27,14,6,1,1,1
"Miles Plumlee","PHX",80,1964,111,47,64,0.42342342342342343,22,5,25,9,19,4,1,6
"Iman Shumpert","NYK",74,1962,79,33,46,0.4177215189873418,15,7,18,17,8,0,3,0
"Rodney Stuckey","DET",73,1950,125,76,49,0.608,29,9,47,9,5,0,1,0
"Maurice Harkless","ORL",80,1950,86,34,52,0.3953488372093023,15,4,19,12,12,0,6,2
"Tayshaun Prince","MEM",76,1948,41,24,17,0.5853658536585366,8,3,16,10,2,0,0,0
"D.J. Augustin","CHI",71,1939,125,77,48,0.616,22,6,55,15,6,0,5,0
"Ray Allen","MIA",73,1936,84,50,34,0.5952380952380952,18,6,32,13,4,0,3,0
"Wilson Chandler","DEN",62,1927,79,39,40,0.4936708860759494,12,3,27,5,10,0,4,0
"Kawhi Leonard","SAS",66,1923,80,36,44,0.45,20,0,16,11,8,1,2,0
"Giannis Antetokounmpo","MIL",77,1897,122,57,65,0.4672131147540984,24,5,33,13,9,3,9,0
"Pau Gasol","LAL",60,1884,141,111,30,0.7872340425531915,54,5,57,15,4,0,0,0
"Tim Hardaway Jr.","NYK",81,1875,47,27,20,0.574468085106383,14,1,13,3,5,0,4,0
"Jordan Crawford","GSW",81,1860,134,74,60,0.5522388059701493,30,5,44,18,8,0,1,0
"JJ Hickson","DEN",69,1860,128,43,85,0.3359375,25,5,18,18,14,13,1,2
"John Henson","MIL",70,1856,114,50,64,0.43859649122807015,25,9,25,12,17,1,4,2
"Avery Bradley","BOS",60,1855,96,50,46,0.5208333333333334,15,13,35,14,2,0,9,1
"Tobias Harris","ORL",61,1850,78,35,43,0.44871794871794873,22,15,13,6,1,1,0,0
"Mo Williams","POR",74,1833,149,95,54,0.6375838926174496,27,11,68,31,2,1,1,0
"Derrick Williams","SAC",78,1820,76,33,43,0.4342105263157895,23,11,10,8,5,0,2,0
"Nikola Vucevic","ORL",57,1812,112,39,73,0.3482142857142857,13,4,26,10,14,14,1,5
"Nick Young","LAL",64,1809,95,59,36,0.6210526315789474,28,6,31,7,8,0,1,0
"Anderson Varejao","CLE",65,1800,72,44,28,0.6111111111111112,21,4,23,10,3,1,0,0
"Marcus Morris","PHX",82,1800,95,45,50,0.47368421052631576,14,7,31,6,15,0,12,0
"Draymond Green","GSW",82,1796,91,38,53,0.4175824175824176,7,2,31,15,4,2,0,0
"Greivis Vasquez","TOR",79,1779,128,85,43,0.6640625,20,4,65,10,8,0,0,0
"Dwyane Wade","MIA",54,1775,161,99,62,0.6149068322981367,35,6,64,30,7,1,2,0
"Alan Anderson","BKN",78,1772,62,34,28,0.5483870967741935,9,4,25,9,3,0,1,0
"Timofey Mozgov","DEN",82,1770,122,43,79,0.3524590163934426,25,7,18,11,13,6,1,5
"Andrew Bogut","GSW",67,1770,97,42,55,0.4329896907216495,12,0,30,12,3,3,1,2
"Tony Wroten","PHI",72,1765,204,96,108,0.47058823529411764,34,17,62,42,12,0,7,0
"Patrick Beverley","HOU",56,1751,66,36,30,0.5454545454545454,10,5,26,6,5,0,1,0
"Hollis Thompson","PHI",77,1742,60,36,24,0.6,9,4,27,6,2,0,4,0
"Marcus Thornton","BKN",72,1741,67,49,18,0.7313432835820896,15,1,34,9,2,0,0,0
"Matt Barnes","LAC",63,1735,85,54,31,0.6352941176470588,10,5,44,10,6,0,3,0
"Jared Dudley","LAC",74,1729,56,29,27,0.5178571428571429,6,3,23,8,3,0,2,0
"John Salmons","TOR",78,1726,54,34,20,0.6296296296296297,9,4,25,5,7,0,1,0
"Mike Miller","MEM",82,1706,77,46,31,0.5974025974025974,9,0,37,14,3,0,0,0
"Jerryd Bayless","BOS",72,1686,82,52,30,0.6341463414634146,12,0,40,13,4,0,2,0
"Marvin Williams","UTA",66,1674,53,27,26,0.5094339622641509,11,0,16,6,3,0,1,0
"Brian Roberts","NOP",72,1667,95,63,32,0.6631578947368421,20,7,43,13,7,0,1,0
"Nikola Pekovic","MIN",54,1664,84,30,54,0.35714285714285715,18,6,12,6,4,11,0,0
"Tyson Chandler","NYK",55,1662,71,27,44,0.38028169014084506,10,6,17,3,5,8,0,2
"Glen Davis","LAC",68,1662,76,34,42,0.4473684210526316,17,2,17,7,5,0,0,0
"Danny Green","SAS",68,1651,76,46,30,0.6052631578947368,14,3,32,12,2,0,4,0
"Dante Cunningham","MIN",81,1635,42,23,19,0.5476190476190477,12,2,11,5,3,0,0,0
"Andray Blatche","BKN",73,1618,110,48,62,0.43636363636363634,27,6,21,7,27,2,1,2
"Samuel Dalembert","DAL",80,1614,89,32,57,0.3595505617977528,17,9,15,6,11,3,0,3
"Thabo Sefolosha","OKC",61,1584,55,29,26,0.5272727272727272,11,5,18,6,5,0,2,0
"Kentavious Caldwell-Pope","DET",80,1582,28,14,14,0.5,5,3,9,3,2,0,0,0
"Kendall Marshall","LAL",54,1564,150,98,52,0.6533333333333333,11,2,87,31,7,0,0,0
"Nene","WAS",53,1560,117,50,67,0.42735042735042733,24,3,26,20,18,0,2,1
"Aaron Brooks","DEN",72,1557,117,79,38,0.6752136752136753,25,10,54,15,4,0,3,0
"Trevor Booker","WAS",72,1554,58,31,27,0.5344827586206896,14,2,17,5,3,4,0,1
"Manu Ginobili","SAS",68,1551,139,87,52,0.6258992805755396,12,3,75,34,8,0,0,0
"Jeremy Lamb","OKC",78,1538,61,40,21,0.6557377049180327,20,5,20,7,5,0,0,0
"Patrick Patterson","TOR",65,1532,65,23,42,0.35384615384615387,7,2,16,3,8,0,1,0
"Patty Mills","SAS",81,1527,63,44,19,0.6984126984126984,13,5,31,7,0,0,0,0
"E'Twaun Moore","ORL",79,1506,55,30,25,0.5454545454545454,9,4,21,8,8,0,2,0
"Evan Fournier","DEN",76,1503,100,56,44,0.56,22,3,34,6,15,0,4,0
"Michael Kidd-Gilchrist","CHA",62,1502,60,25,35,0.4166666666666667,12,9,13,3,13,0,0,0
"Jordan Hill","LAL",72,1500,75,43,32,0.5733333333333334,27,2,16,3,10,3,0,0
"Steve Blake","GSW",55,1498,102,70,32,0.6862745098039216,7,4,63,17,4,0,2,0
"Shelvin Mack","ATL",73,1490,89,57,32,0.6404494382022472,17,6,40,14,4,0,0,0
"Mike Scott","ATL",80,1482,79,43,36,0.5443037974683544,21,7,22,6,4,1,0,0
"Ersan Ilyasova","MIL",55,1479,61,29,32,0.47540983606557374,7,4,22,9,7,1,1,0
"J.J. Barea","MIN",79,1471,125,75,50,0.6,21,5,54,24,4,0,2,1
"Shane Battier","MIA",73,1468,21,13,8,0.6190476190476191,4,0,9,5,1,0,0,0
"Amar'e Stoudemire","NYK",65,1466,91,26,65,0.2857142857142857,18,13,8,3,20,3,1,0
"Lou Williams","ATL",60,1445,92,56,36,0.6086956521739131,14,5,42,14,10,0,0,0
"Derek Fisher","OKC",81,1428,49,35,14,0.7142857142857143,9,3,26,5,2,0,0,0
"Anthony Morrow","NOP",76,1426,51,35,16,0.6862745098039216,18,2,17,4,3,0,3,0
"Caron Butler","OKC",56,1419,60,28,32,0.4666666666666667,10,3,18,9,7,0,2,0
"Cody Zeller","CHA",82,1417,87,43,44,0.4942528735632184,13,2,30,9,10,2,2,1
"Eric Bledsoe","PHX",43,1416,143,86,57,0.6013986013986014,33,8,53,30,5,0,2,0
"Gerald Wallace","BOS",58,1416,97,57,40,0.5876288659793815,17,6,40,18,3,0,0,0
"Elton Brand","ATL",73,1414,60,32,28,0.5333333333333333,17,5,15,4,6,1,0,1
"Russell Westbrook","OKC",46,1412,177,100,77,0.5649717514124294,29,11,71,29,7,0,3,0
"Kelly Olynyk","BOS",70,1400,106,41,65,0.3867924528301887,21,7,20,10,15,2,0,1
"Luis Scola","IND",82,1399,108,55,53,0.5092592592592593,26,3,29,11,6,4,2,0
"Chris Andersen","MIA",72,1396,53,16,37,0.3018867924528302,9,2,7,4,2,5,0,4
"Mirza Teletovic","BKN",72,1396,54,29,25,0.5370370370370371,13,3,16,6,6,0,3,1
"Kris Humphries","BOS",69,1376,64,29,35,0.453125,8,3,21,4,8,2,0,3
"Nick Collison","OKC",81,1353,71,36,35,0.5070422535211268,13,6,23,10,2,1,1,1
"Kosta Koufos","MEM",80,1349,67,26,41,0.3880597014925373,14,4,12,4,10,3,0,1
"O.J. Mayo","MIL",52,1346,95,60,35,0.631578947368421,15,6,45,12,4,0,0,0
"Austin Rivers","NOP",69,1338,77,47,30,0.6103896103896104,20,4,27,5,4,0,2,0
"Zaza Pachulia","MIL",53,1325,92,46,46,0.5,23,3,23,12,8,4,0,0
"Ryan Kelly","LAL",59,1312,47,23,24,0.48936170212765956,10,2,13,5,6,0,2,0
"Nate Wolters","MIL",58,1309,57,40,17,0.7017543859649122,8,4,32,6,3,0,1,0
"Anthony Tolliver","CHA",64,1298,23,11,12,0.4782608695652174,1,1,10,5,2,0,1,0
"Omri Casspi","HOU",71,1283,72,39,33,0.5416666666666666,17,4,22,7,10,0,2,0
"Pablo Prigioni","NYK",66,1282,60,43,17,0.7166666666666667,8,1,35,9,3,0,1,0
"Tony Allen","MEM",55,1278,90,50,40,0.5555555555555556,22,4,28,14,7,0,3,0
"Mason Plumlee","BKN",70,1275,77,45,32,0.5844155844155844,23,2,22,4,6,3,1,1
"Tiago Splitter","SAS",59,1271,75,39,36,0.52,16,2,23,8,7,0,0,1
"Matthew Dellavedova","CLE",72,1271,60,41,19,0.6833333333333333,9,2,32,9,2,0,1,0
"Andrea Bargnani","NYK",42,1257,58,23,35,0.39655172413793105,12,5,11,7,8,1,0,0
"Jae Crowder","DAL",78,1253,41,21,20,0.5121951219512195,8,3,13,5,3,0,2,0
"Ian Mahinmi","IND",77,1248,58,14,44,0.2413793103448276,6,2,8,0,4,6,4,1
"Tony Snell","CHI",77,1231,44,27,17,0.6136363636363636,9,5,18,4,2,0,1,1
"DeJuan Blair","DAL",78,1214,77,38,39,0.4935064935064935,16,9,22,6,6,3,2,0
"Jeremy Evans","UTA",66,1209,40,23,17,0.575,7,0,16,4,1,1,1,1
"Kendrick Perkins","OKC",62,1207,91,36,55,0.3956043956043956,13,4,23,9,3,7,3,0
"Steven Adams","OKC",81,1197,71,29,42,0.4084507042253521,18,6,11,4,0,4,0,0
"C.J. Watson","IND",63,1193,60,24,36,0.4,7,3,17,9,6,0,6,0
"Kyle O'Quinn","ORL",69,1188,78,31,47,0.3974358974358974,10,2,21,12,7,2,0,0
"Andrew Nicholson","ORL",76,1174,51,19,32,0.37254901960784315,12,1,7,3,12,2,0,0
"Nick Calathes","MEM",71,1172,101,61,40,0.6039603960396039,16,4,45,16,3,0,2,0
"Darrell Arthur","DEN",68,1161,58,27,31,0.46551724137931033,7,3,20,9,1,1,0,1
"Elliot Williams","PHI",67,1157,68,33,35,0.4852941176470588,9,4,24,11,5,0,7,0
"Jrue Holiday","NOP",34,1144,105,67,38,0.638095238095238,19,8,48,11,7,0,1,0
"Luke Ridnour","CHA",61,1140,66,46,20,0.696969696969697,7,2,39,11,2,1,0,0
"Phil Pressey","BOS",75,1132,87,59,28,0.6781609195402298,15,4,44,16,3,0,0,0
"Gary Neal","CHA",52,1113,64,34,30,0.53125,11,7,23,5,7,0,0,0
"Kevin Garnett","BKN",54,1109,68,32,36,0.47058823529411764,8,2,24,7,3,3,0,1
"Robert Sacre","LAL",65,1089,44,19,25,0.4318181818181818,10,5,9,0,3,2,1,1
"Francisco Garcia","HOU",55,1083,30,17,13,0.5666666666666667,6,2,11,4,4,0,1,0
"Brandan Wright","DAL",58,1077,35,19,16,0.5428571428571428,15,4,4,3,1,0,1,2
"Bismack Biyombo","CHA",77,1072,40,13,27,0.325,11,4,2,2,3,4,0,2
"Lavoy Allen","IND",65,1071,43,21,22,0.4883720930232558,5,1,16,7,1,1,0,0
"Travis Outlaw","SAC",63,1065,26,14,12,0.5384615384615384,5,1,9,5,1,0,2,0
"Will Bynum","DET",56,1054,103,67,36,0.6504854368932039,25,9,42,13,4,0,0,0
"Tyler Zeller","CLE",70,1050,60,19,41,0.31666666666666665,13,7,6,2,6,0,5,0
"Diante Garrett","UTA",71,1047,75,44,31,0.5866666666666667,7,2,37,15,7,0,0,0
"Jordan Hamilton","HOU",60,1020,46,28,18,0.6086956521739131,12,2,16,2,4,0,5,0
"Alonzo Gee","CLE",65,1020,44,26,18,0.5909090909090909,7,5,19,3,0,0,1,0
"Chris Douglas-Roberts","CHA",49,1016,36,17,19,0.4722222222222222,11,1,6,4,3,0,3,0
"Greg Stiemsma","NOP",55,1006,44,14,30,0.3181818181818182,8,3,6,3,4,1,0,1
"Ish Smith","PHX",70,1006,65,42,23,0.6461538461538462,10,4,32,11,3,0,0,1
"Luc Mbah a Moute","MIN",64,1003,40,17,23,0.425,10,6,7,3,5,1,0,0
"Rajon Rondo","BOS",30,998,99,61,38,0.6161616161616161,20,7,41,23,2,0,0,0
"JJ Redick","LAC",35,987,42,23,19,0.5476190476190477,6,6,17,7,3,0,1,0
"Dorell Wright","POR",68,984,39,28,11,0.717948717948718,11,1,17,2,4,0,2,0
"CJ Miles","CLE",51,984,44,24,20,0.5454545454545454,7,4,17,6,2,0,3,0
"Marreese Speights","GSW",79,982,67,32,35,0.47761194029850745,18,1,14,4,3,2,0,0
"Andre Miller","WAS",58,982,61,45,16,0.7377049180327869,11,1,34,7,1,0,1,0
"Tyler Hansbrough","TOR",64,978,47,17,30,0.3617021276595745,11,4,6,2,11,0,0,1
"Rashard Lewis","MIA",60,971,35,20,15,0.5714285714285714,3,1,17,2,3,2,0,0
"Omer Asik","HOU",48,968,59,19,40,0.3220338983050847,8,2,11,1,8,10,0,2
"Jeff Adrien","MIL",53,962,39,16,23,0.41025641025641024,7,2,9,6,3,2,1,2
"Al Horford","ATL",29,958,64,22,42,0.34375,7,4,15,13,12,0,1,0
"James Johnson","MEM",52,956,66,40,26,0.6060606060606061,15,7,25,4,5,0,0,0
"Ed Davis","MEM",63,956,40,11,29,0.275,7,8,4,4,2,2,0,1
"Jeff Ayres","SAS",73,952,63,30,33,0.47619047619047616,8,4,22,2,3,3,1,0
"Donatas Motiejunas","HOU",62,952,49,24,25,0.4897959183673469,12,2,12,2,4,3,3,1
"Alexis Ajinca","NOP",56,950,63,28,35,0.4444444444444444,14,3,14,3,5,1,0,3
"Cory Joseph","SAS",68,936,43,22,21,0.5116279069767442,7,0,15,7,4,0,1,0
"Pero Antic","ATL",49,925,55,23,32,0.41818181818181815,8,1,15,6,6,3,2,1
"Jordan Farmar","LAL",41,912,95,65,30,0.6842105263157895,14,1,51,12,3,0,3,0
"Kent Bazemore","LAL",67,911,79,52,27,0.6582278481012658,17,2,35,5,3,0,6,0
"Xavier Henry","LAL",43,908,57,31,26,0.543859649122807,17,4,14,5,2,0,0,0
