"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Giannis Antetokounmpo","MIL",72,2358,268,103,165,0.3843283582089552,54,11,49,31,37,6,3,2
"Nicolas Batum","CHA",75,2354,117,85,32,0.7264957264957265,16,3,69,14,3,0,1,0
"Trevor Ariza","WAS",69,2349,106,64,42,0.6037735849056604,13,6,51,16,8,1,2,0
"Mike Conley","MEM",70,2342,130,96,34,0.7384615384615385,25,9,71,17,2,0,1,0
"Stephen Curry","GSW",69,2331,192,127,65,0.6614583333333334,35,15,92,20,9,0,4,0
"Brook Lopez","MIL",81,2322,82,40,42,0.4878048780487805,13,3,27,5,12,0,2,1
"Luka Doncic","DAL",72,2318,247,156,91,0.631578947368421,38,10,118,43,17,0,1,0
"Dennis Schroder","OKC",79,2314,172,125,47,0.7267441860465116,32,7,93,26,2,0,2,0
"Kyle Kuzma","LAL",70,2314,133,60,73,0.45112781954887216,26,11,34,13,18,0,3,1
"Joe Harris","BKN",76,2293,121,72,49,0.5950413223140496,22,8,50,13,6,0,2,0
"Bryn Forbes","SAS",82,2292,80,54,26,0.675,21,5,33,4,5,0,0,1
"Al-Farouq Aminu","POR",81,2292,72,30,42,0.4166666666666667,11,4,19,10,12,0,2,0
"Reggie Jackson","DET",82,2289,148,91,57,0.6148648648648649,23,6,68,20,6,0,3,0
"Eric Bledsoe","MIL",78,2272,165,100,65,0.6060606060606061,35,11,65,29,8,0,0,0
"D.J. Augustin","ORL",81,2269,128,86,42,0.671875,21,8,65,17,3,0,3,0
"Jeremy Lamb","CHA",79,2250,80,50,30,0.625,17,0,33,8,7,0,4,0
"Clint Capela","HOU",67,2249,94,45,49,0.4787234042553192,27,7,18,4,12,3,0,4
"Julius Randle","NOP",73,2232,207,98,109,0.47342995169082125,55,13,43,19,20,0,2,0
"Devin Booker","PHX",64,2230,264,168,96,0.6363636363636364,54,15,114,39,7,1,2,0
"Danny Green","TOR",80,2216,75,42,33,0.56,8,6,34,8,9,0,4,0
"Jordan Clarkson","CLE",81,2214,135,78,57,0.5777777777777777,30,14,48,15,10,0,1,0
"Kyrie Irving","BOS",67,2214,172,118,54,0.686046511627907,38,9,80,20,4,1,5,0
"Kyle Lowry","TOR",65,2213,182,127,55,0.6978021978021978,21,3,106,29,7,0,4,0
"Willie Cauley-Stein","SAC",81,2213,83,39,44,0.46987951807228917,20,7,19,11,9,1,0,1
"Marcus Smart","BOS",80,2200,123,80,43,0.6504065040650406,17,3,63,18,4,0,5,0
"Jimmy Butler","PHI",65,2185,95,50,45,0.5263157894736842,16,5,34,10,8,1,3,1
"Deandre Ayton","PHX",71,2183,126,60,66,0.47619047619047616,36,5,24,8,17,6,4,1
"Shai Gilgeous-Alexander","LAC",82,2174,141,86,55,0.6099290780141844,21,5,65,17,7,0,6,0
"Zach LaVine","CHI",63,2171,215,134,81,0.6232558139534884,48,17,86,23,20,1,8,0
"Jae Crowder","UTA",80,2166,85,47,38,0.5529411764705883,10,7,37,8,6,0,3,0
"Tomas Satoransky","WAS",80,2164,120,78,42,0.65,22,5,56,23,9,0,0,1
"Montrezl Harrell","LAC",82,2158,132,69,63,0.5227272727272727,37,4,32,16,9,0,1,2
"Eric Gordon","HOU",68,2158,90,46,44,0.5111111111111111,19,11,27,11,7,0,8,0
"Kevin Knox","NYK",75,2158,114,47,67,0.41228070175438597,27,12,20,10,23,0,6,0
"Joel Embiid","PHI",64,2154,226,108,118,0.4778761061946903,57,21,51,28,20,3,1,0
"Terrence Ross","ORL",81,2150,90,58,32,0.6444444444444445,12,4,46,13,7,0,0,0
"Darren Collison","IND",76,2143,125,88,37,0.704,23,5,65,13,8,0,1,0
"Patrick Beverley","LAC",78,2137,85,48,37,0.5647058823529412,6,5,42,12,9,0,5,0
"Marvin Williams","CHA",75,2133,47,22,25,0.46808510638297873,10,4,12,4,2,0,2,0
"Myles Turner","IND",74,2119,100,47,53,0.47,20,7,27,13,7,1,0,0
"Jeff Green","WAS",77,2097,101,44,57,0.43564356435643564,20,12,24,15,8,0,3,0
"Jarrett Allen","BKN",80,2096,103,46,57,0.44660194174757284,20,6,26,12,7,0,2,0
"Wesley Matthews","IND",69,2091,91,57,34,0.6263736263736264,21,5,36,14,6,0,2,0
"Marcus Morris","BOS",75,2091,92,40,52,0.43478260869565216,19,7,21,10,10,2,2,1
"Draymond Green","GSW",66,2065,169,106,63,0.6272189349112426,14,5,92,35,4,1,0,1
"Cory Joseph","IND",82,2063,80,56,24,0.7,9,0,47,10,5,0,3,0
"Danilo Gallinari","LAC",68,2059,99,59,40,0.5959595959595959,18,1,41,10,14,0,0,0
"Tim Hardaway Jr.","DAL",65,2057,105,68,37,0.6476190476190476,32,4,36,17,4,0,1,0
"Kevin Huerter","ATL",75,2048,109,69,40,0.6330275229357798,14,6,55,18,4,0,4,0
"DeAndre Jordan","NYK",69,2047,153,72,81,0.47058823529411764,23,4,49,29,7,7,0,1
"Garrett Temple","LAC",75,2041,70,41,29,0.5857142857142857,11,5,30,7,0,0,5,1
"Kawhi Leonard","TOR",60,2040,121,72,49,0.5950413223140496,38,11,34,9,12,0,1,1
"Kentavious Caldwell-Pope","LAL",82,2035,65,41,24,0.6307692307692307,14,6,27,7,1,0,2,0
"Austin Rivers","HOU",76,2028,68,37,31,0.5441176470588235,15,6,22,8,8,0,1,0
"Serge Ibaka","TOR",74,2010,114,34,80,0.2982456140350877,22,10,12,4,17,8,1,4
"Dario Saric","MIN",81,2010,97,54,43,0.5567010309278351,26,2,28,8,10,4,3,0
"Damyean Dotson","NYK",73,2004,71,45,26,0.6338028169014085,13,5,32,8,4,0,0,0
"Jonathan Isaac","ORL",75,1996,75,42,33,0.56,13,6,29,8,2,1,3,1
"Lou Williams","LAC",75,1993,181,139,42,0.7679558011049724,31,13,108,15,4,0,3,0
"Dorian Finney-Smith","DAL",81,1985,74,35,39,0.47297297297297297,8,7,27,6,4,0,5,2
"Josh Jackson","PHX",79,1976,173,109,64,0.630057803468208,20,7,89,12,13,0,6,0
"Jusuf Nurkic","POR",72,1974,168,87,81,0.5178571428571429,34,5,53,10,12,4,0,1
"Al Horford","BOS",68,1973,102,58,44,0.5686274509803921,20,5,38,9,10,1,1,1
"Monte Morris","DEN",82,1970,52,32,20,0.6153846153846154,7,1,25,6,6,0,2,0
"Ryan Arcidiacono","CHI",81,1961,63,35,28,0.5555555555555556,11,4,24,9,3,0,1,0
"Justise Winslow","MIA",66,1960,142,98,44,0.6901408450704225,22,8,76,18,0,0,1,0
"Bogdan Bogdanovic","SAC",70,1947,117,76,41,0.6495726495726496,22,5,54,15,11,0,0,0
"LeBron James","LAL",55,1937,197,114,83,0.5786802030456852,31,13,83,44,5,0,2,0
"DeAndre' Bembry","ATL",82,1931,141,89,52,0.6312056737588653,35,10,54,18,11,0,2,0
"Terrance Ferguson","OKC",74,1931,47,21,26,0.44680851063829785,7,6,14,4,3,0,5,0
"Kelly Oubre Jr.","PHX",69,1923,103,64,39,0.6213592233009708,35,8,29,4,6,0,5,0
"Spencer Dinwiddie","BKN",68,1914,152,75,77,0.4934210526315789,23,9,52,31,8,0,2,0
"Jaylen Brown","BOS",74,1913,99,44,55,0.4444444444444444,22,14,22,6,13,0,4,0
"Bam Adebayo","MIA",82,1913,121,43,78,0.35537190082644626,23,12,20,15,9,1,3,3
"Patty Mills","SAS",82,1908,93,64,29,0.6881720430107527,19,6,45,13,2,0,1,0
"Avery Bradley","MEM",63,1905,89,62,27,0.6966292134831461,9,4,53,6,5,1,5,0
"Ricky Rubio","UTA",68,1899,180,116,64,0.6444444444444445,25,9,91,31,10,0,7,0
"Paul Millsap","DEN",70,1895,95,56,39,0.5894736842105263,29,6,27,7,10,1,2,0
"Rodney Hood","POR",72,1893,55,29,26,0.5272727272727272,12,4,17,6,4,0,2,0
"Dwyane Wade","MIA",72,1885,166,111,55,0.6686746987951807,29,5,82,31,8,1,1,0
"Reggie Bullock","LAL",63,1879,65,41,24,0.6307692307692307,13,5,28,6,3,0,3,0
"Malik Beasley","DEN",81,1879,55,34,21,0.6181818181818182,16,7,18,4,3,0,3,0
"Gordon Hayward","BOS",72,1863,105,62,43,0.5904761904761905,21,3,41,7,6,0,0,0
"Chris Paul","HOU",58,1857,152,105,47,0.6907894736842105,20,2,85,29,2,0,0,0
"Anthony Davis","NOP",56,1850,112,60,52,0.5357142857142857,29,6,31,13,11,1,1,2
"Rudy Gay","SAS",69,1842,114,77,37,0.6754385964912281,29,8,48,14,1,0,1,0
"Domantas Sabonis","IND",74,1838,160,69,91,0.43125,26,6,43,13,11,7,0,3
"Malcolm Brogdon","MIL",64,1832,91,50,41,0.5494505494505495,12,10,38,12,4,1,4,0
"John Collins","ATL",61,1829,120,55,65,0.4583333333333333,27,12,28,9,8,2,1,3
"Marco Belinelli","SAS",79,1815,72,45,27,0.625,17,4,28,11,8,0,1,0
"Kelly Olynyk","MIA",79,1812,114,45,69,0.39473684210526316,14,11,31,16,8,1,4,0
"Landry Shamet","LAC",79,1802,45,25,20,0.5555555555555556,4,2,21,8,4,0,2,0
"Larry Nance Jr.","CLE",67,1795,96,44,52,0.4583333333333333,15,7,29,16,3,3,0,2
"Terry Rozier","BOS",79,1791,68,48,20,0.7058823529411765,16,2,32,3,5,0,3,0
"Nemanja Bjelica","SAC",77,1788,82,45,37,0.5487804878048781,21,2,24,6,10,2,1,0
"Derrick Favors","UTA",76,1766,85,41,44,0.4823529411764706,14,3,27,7,8,3,0,1
"Brandon Ingram","LAL",52,1760,129,77,52,0.5968992248062015,35,7,42,9,8,0,4,0
"Fred VanVleet","TOR",64,1760,82,56,26,0.6829268292682927,15,3,41,14,3,0,0,0
"Darius Miller","NOP",69,1758,59,31,28,0.5254237288135594,3,2,28,12,7,0,3,0
"Josh Okogie","MIN",74,1745,63,33,30,0.5238095238095238,8,9,25,5,6,0,4,0
"Langston Galloway","DET",80,1745,24,16,8,0.6666666666666666,4,1,12,3,0,0,1,0
"Mason Plumlee","DEN",82,1731,125,65,60,0.52,17,3,48,11,6,6,3,1
"Derrick White","SAS",67,1728,97,63,34,0.6494845360824743,15,4,48,13,5,0,3,1
"Jabari Parker","WAS",64,1724,151,78,73,0.5165562913907285,30,9,48,27,9,0,9,1
"Noah Vonleh","NYK",68,1722,88,37,51,0.42045454545454547,21,2,16,6,10,4,2,2
"Josh Hart","LAL",67,1715,58,28,30,0.4827586206896552,11,4,17,8,7,0,2,1
"DeMarre Carroll","BKN",67,1703,73,38,35,0.5205479452054794,21,7,17,8,6,0,3,0
"Delon Wright","MEM",75,1698,77,49,28,0.6363636363636364,19,4,30,8,3,0,2,0
"Miles Bridges","CHA",80,1696,50,33,17,0.66,14,6,19,2,1,0,0,0
"Taj Gibson","MIN",70,1686,73,31,42,0.4246575342465753,19,4,12,5,10,3,2,0
"Otto Porter Jr.","CHI",56,1684,65,41,24,0.6307692307692307,14,3,27,5,5,0,3,0
"Lauri Markkanen","CHI",52,1682,85,48,37,0.5647058823529412,30,4,18,6,6,2,0,1
"Hassan Whiteside","MIA",72,1674,97,31,66,0.31958762886597936,17,0,14,10,13,12,2,1
"Royce O'Neale","UTA",82,1671,70,31,39,0.44285714285714284,12,3,19,12,6,0,9,0
"JaVale McGee","LAL",75,1671,108,50,58,0.46296296296296297,19,6,31,8,7,3,1,0
"Dwight Powell","DAL",77,1662,67,21,46,0.31343283582089554,5,4,16,10,8,2,1,0
"Kent Bazemore","ATL",67,1643,121,81,40,0.6694214876033058,25,6,56,21,6,0,1,0
"Enes Kanter","POR",67,1640,118,58,60,0.4915254237288136,35,6,23,6,15,5,2,2
"Gary Harris","DEN",57,1639,68,35,33,0.5147058823529411,13,10,22,8,6,1,0,0
"Davis Bertans","SAS",76,1632,43,20,23,0.46511627906976744,3,6,17,8,2,0,1,0
"Justin Jackson","DAL",81,1613,28,17,11,0.6071428571428571,9,3,8,1,3,0,1,0
"Dewayne Dedmon","ATL",64,1609,84,42,42,0.5,16,2,26,11,5,1,1,1
"Emmanuel Mudiay","NYK",59,1607,140,92,48,0.6571428571428571,30,12,62,9,6,0,3,0
"Robin Lopez","CHI",74,1606,96,37,59,0.3854166666666667,26,2,11,6,11,8,0,0
"Evan Turner","POR",73,1606,114,84,30,0.7368421052631579,19,2,65,18,3,0,0,1
"Jalen Brunson","DAL",73,1591,88,59,29,0.6704545454545454,19,2,40,11,5,0,1,0
"Andre Iguodala","GSW",68,1578,52,25,27,0.4807692307692308,4,2,21,16,7,1,0,0
"Marvin Bagley III","SAC",62,1567,98,40,58,0.40816326530612246,23,9,17,10,14,1,2,3
"Tyus Jones","MIN",68,1560,47,33,14,0.7021276595744681,3,1,30,7,2,0,0,0
"Taurean Prince","ATL",55,1552,100,60,40,0.6,21,3,39,16,10,0,0,1
"Rodney McGruder","MIA",66,1550,64,43,21,0.671875,13,5,30,3,5,0,4,0
"Alex Len","ATL",77,1544,97,30,67,0.30927835051546393,10,4,20,8,11,7,1,3
"Tyler Johnson","PHX",57,1529,77,47,30,0.6103896103896104,14,5,33,12,6,0,1,0
"Jaren Jackson Jr.","MEM",58,1515,98,40,58,0.40816326530612246,26,8,14,5,6,5,3,0
"Dennis Smith Jr.","NYK",53,1508,154,98,56,0.6363636363636364,22,14,76,22,11,0,1,0
"Torrey Craig","DEN",75,1503,44,18,26,0.4090909090909091,4,3,14,4,2,1,2,0
"Maxi Kleber","DAL",71,1502,54,34,20,0.6296296296296297,8,1,26,4,1,0,2,1
"Thomas Bryant","WAS",72,1496,60,23,37,0.38333333333333336,9,3,14,11,8,1,1,0
"Kevon Looney","GSW",80,1481,51,21,30,0.4117647058823529,7,5,14,1,1,1,1,2
"Iman Shumpert","HOU",62,1481,50,32,18,0.64,12,2,20,11,1,0,1,0
"Gerald Green","HOU",73,1473,55,34,21,0.6181818181818182,13,4,21,6,6,0,0,0
"T.J. McConnell","PHI",76,1470,91,62,29,0.6813186813186813,20,8,42,8,6,0,2,0
"E'Twaun Moore","NOP",53,1463,59,38,21,0.6440677966101694,17,3,21,7,2,0,3,0
"Allonzo Trier","NYK",64,1458,116,61,55,0.5258620689655172,21,7,40,12,10,0,3,0
"Bruce Brown","DET",74,1449,45,30,15,0.6666666666666666,10,4,20,1,3,0,1,0
"Ed Davis","BKN",81,1446,64,21,43,0.328125,12,3,9,4,6,1,0,2
"Wayne Selden","CHI",75,1438,79,43,36,0.5443037974683544,14,7,29,7,4,1,1,0
"Luke Kennard","DET",63,1437,57,32,25,0.5614035087719298,9,2,23,7,7,0,1,0
"Jeremy Lin","TOR",74,1436,123,90,33,0.7317073170731707,28,6,62,13,6,0,0,0
"Shaquille Harrison","CHI",73,1430,60,37,23,0.6166666666666667,12,4,25,7,5,0,2,1
"Lonzo Ball","LAL",47,1423,103,64,39,0.6213592233009708,13,6,51,17,7,0,1,0
"Maurice Harkless","POR",60,1415,45,24,21,0.5333333333333333,6,3,18,3,2,0,2,1
"Tyreke Evans","IND",69,1402,118,60,58,0.5084745762711864,11,8,49,17,16,0,3,0
"Seth Curry","POR",74,1399,60,33,27,0.55,7,3,26,9,8,0,2,0
"Mike Scott","PHI",79,1396,44,19,25,0.4318181818181818,4,3,15,5,4,0,0,0
"Kris Dunn","CHI",46,1389,104,49,55,0.47115384615384615,12,6,37,20,9,0,4,0
"Derrick Rose","MIN",51,1380,82,56,26,0.6829268292682927,23,9,33,8,4,0,1,0
"Alec Burks","SAC",64,1375,65,38,27,0.5846153846153846,11,7,27,8,3,0,1,0
"JaMychal Green","LAC",65,1371,86,44,42,0.5116279069767442,9,2,35,7,10,1,6,1
"Rajon Rondo","LAL",46,1369,127,71,56,0.5590551181102362,7,5,64,40,4,0,0,0
"Mitchell Robinson","NYK",66,1360,35,14,21,0.4,7,4,7,4,0,3,0,3
"Juancho Hernangomez","DEN",70,1358,37,25,12,0.6756756756756757,17,0,8,1,4,0,0,0
"Zach Collins","POR",77,1356,77,30,47,0.38961038961038963,12,2,18,5,7,1,3,1
"OG Anunoby","TOR",67,1352,55,29,26,0.5272727272727272,13,0,16,5,6,0,2,0
"T.J. Warren","PHX",43,1348,52,30,22,0.5769230769230769,13,0,17,4,6,0,0,0
"Doug McDermott","IND",77,1340,42,23,19,0.5476190476190477,4,1,19,2,4,0,3,0
"Kyle Korver","UTA",70,1334,59,36,23,0.6101694915254238,7,2,29,7,1,0,1,0
"Vince Carter","ATL",76,1330,48,29,19,0.6041666666666666,7,0,22,9,2,1,0,0
"Jake Layman","POR",71,1327,46,22,24,0.4782608695652174,7,3,15,5,2,0,2,1
"Mike Muscala","LAL",64,1306,48,25,23,0.5208333333333334,4,4,21,5,2,0,2,1
"Tony Snell","MIL",74,1304,23,14,9,0.6086956521739131,4,1,10,5,1,0,0,1
"George Hill","MIL",60,1302,51,27,24,0.5294117647058824,9,6,18,8,1,0,1,1
"Bobby Portis","WAS",50,1298,74,35,39,0.47297297297297297,28,3,7,3,6,2,2,1
"Wayne Ellington","DET",53,1297,40,24,16,0.6,5,1,19,6,2,0,0,0
"Rodions Kurucs","BKN",63,1294,77,33,44,0.42857142857142855,14,8,19,7,7,0,2,1
"Kyle Anderson","MEM",43,1281,58,29,29,0.5,9,2,20,8,7,0,2,0
"Jakob Poeltl","SAS",77,1273,48,22,26,0.4583333333333333,7,2,15,8,1,3,0,0
"Markieff Morris","OKC",58,1271,54,30,24,0.5555555555555556,10,0,20,7,2,2,2,0
"Jeff Teague","MIN",42,1264,97,59,38,0.6082474226804123,16,3,43,23,5,0,1,0
"Pat Connaughton","MIL",61,1261,33,16,17,0.48484848484848486,5,4,11,4,3,0,1,0
"Malik Monk","CHA",73,1258,86,53,33,0.6162790697674418,12,5,41,9,9,0,4,0
"Ish Smith","DET",56,1251,61,40,21,0.6557377049180327,18,3,22,8,3,0,3,0
"Elfrid Payton","NOP",42,1250,112,76,36,0.6785714285714286,19,8,57,14,3,0,0,0
"Shelvin Mack","CHA",57,1247,66,49,17,0.7424242424242424,13,2,36,7,3,0,1,0
"Nikola Mirotic","MIL",46,1245,48,23,25,0.4791666666666667,6,2,17,10,1,1,1,0
"Cody Zeller","CHA",49,1243,62,22,40,0.3548387096774194,5,4,17,5,5,3,2,0
"Rondae Hollis-Jefferson","BKN",59,1234,68,39,29,0.5735294117647058,21,7,18,1,3,1,0,0
"Wes Iwundu","ORL",68,1233,44,26,18,0.5909090909090909,8,2,18,5,3,0,1,0
"Ersan Ilyasova","MIL",67,1231,47,18,29,0.3829787234042553,4,2,14,4,8,0,0,0
"James Ennis III","PHI",58,1230,34,14,20,0.4117647058823529,5,1,9,5,2,0,1,0
"Jared Dudley","BKN",59,1220,43,26,17,0.6046511627906976,3,0,23,7,1,0,0,0
"Jonas Jerebko","GSW",73,1218,43,24,19,0.5581395348837209,5,4,19,2,3,0,1,0
"Stanley Johnson","NOP",66,1207,81,44,37,0.5432098765432098,17,4,27,9,8,0,1,0
"Mario Hezonja","NYK",58,1206,88,45,43,0.5113636363636364,13,6,32,11,11,0,3,0
"Robert Covington","MIN",35,1203,46,18,28,0.391304347826087,5,5,13,4,10,0,1,0
"Jamal Crawford","PHX",64,1199,99,67,32,0.6767676767676768,15,4,52,19,2,0,0,0
"Tristan Thompson","CLE",43,1198,59,31,28,0.5254237288135594,17,4,14,5,4,3,0,0
"Will Barton","DEN",43,1189,65,40,25,0.6153846153846154,18,6,22,12,3,0,1,0
"Richaun Holmes","PHX",70,1184,52,13,39,0.25,5,4,8,10,2,2,0,0
"Michael Kidd-Gilchrist","CHA",64,1179,42,16,26,0.38095238095238093,9,5,7,1,6,0,1,0
"Wilson Chandler","LAC",51,1176,46,26,20,0.5652173913043478,4,2,22,5,5,0,1,0
"Frank Jackson","NOP",61,1169,48,27,21,0.5625,1,4,26,3,2,0,4,0
"James Johnson","MIA",55,1164,74,33,41,0.44594594594594594,13,4,20,13,8,0,0,0
"Derrick Jones Jr.","MIA",60,1153,43,22,21,0.5116279069767442,7,1,15,3,4,0,3,1
"Victor Oladipo","IND",36,1147,82,57,25,0.6951219512195121,21,8,36,9,2,0,1,0
"Dion Waiters","MIA",44,1138,64,31,33,0.484375,6,9,25,13,1,0,1,0
"Allen Crabbe","BKN",43,1133,46,13,33,0.2826086956521739,3,5,10,6,5,0,6,0
"Norman Powell","TOR",60,1126,65,40,25,0.6153846153846154,13,3,27,9,4,0,3,0
"Trey Burke","DAL",58,1124,49,27,22,0.5510204081632653,5,3,22,6,2,0,2,0
"Lance Stephenson","LAL",68,1123,86,48,38,0.5581395348837209,14,6,34,15,4,0,1,0
"Trey Lyles","DEN",63,1120,68,39,29,0.5735294117647058,17,1,22,5,10,0,1,0
"Tim Frazier","MIL",59,1120,76,41,35,0.5394736842105263,17,4,24,20,3,0,1,0
"Wendell Carter Jr.","CHI",44,1110,65,25,40,0.38461538461538464,13,5,12,8,3,2,1,2
"John Wall","WAS",32,1104,121,85,36,0.7024793388429752,26,7,59,14,2,0,2,0
"Jonas Valanciunas","MEM",49,1091,90,45,45,0.5,18,5,27,6,6,4,2,0
"Ante Zizic","CLE",59,1082,61,24,37,0.39344262295081966,18,8,6,4,3,7,0,0
"Kenrich Williams","NOP",46,1079,36,24,12,0.6666666666666666,5,1,19,5,2,0,1,0
"Devin Harris","DAL",68,1071,56,34,22,0.6071428571428571,10,4,24,7,3,0,2,0
"Anthony Tolliver","MIN",65,1067,36,16,20,0.4444444444444444,4,3,12,8,1,0,1,0
"Yogi Ferrell","SAC",71,1067,40,24,16,0.6,8,1,16,6,3,0,1,0
"Jonathon Simmons","PHI",56,1064,68,46,22,0.6764705882352942,23,2,23,9,2,0,6,0
"Caris LeVert","BKN",40,1063,69,44,25,0.6376811594202898,14,4,30,6,7,0,1,0
"Quinn Cook","GSW",74,1059,50,26,24,0.52,6,7,20,11,2,0,1,0
"Nerlens Noel","OKC",77,1055,47,28,19,0.5957446808510638,14,2,14,2,3,0,0,1
"Ivica Zubac","LAC",59,1039,70,34,36,0.4857142857142857,25,4,9,1,4,4,0,3
"Sterling Brown","MIL",58,1034,46,27,19,0.5869565217391305,5,2,22,7,6,0,0,0
"Gorgui Dieng","MIN",76,1031,57,27,30,0.47368421052631576,15,1,12,5,13,1,1,0
"Nik Stauskas","CLE",68,1015,51,35,16,0.6862745098039216,11,1,24,5,0,0,4,0
"Alfonzo McKinnie","GSW",72,1003,30,14,16,0.4666666666666667,4,0,10,1,2,0,6,2
"Tony Parker","CHA",56,1003,75,41,34,0.5466666666666666,13,1,28,12,12,0,2,0
"Goran Dragic","MIA",36,991,71,43,28,0.6056338028169014,12,5,31,9,3,0,2,0
"David Nwaba","CLE",51,984,29,17,12,0.5862068965517241,6,0,11,5,3,0,0,0
