"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Day'Ron Sharpe","BKN",61,921,70,36,34,0.5142857142857142,12,4,24,6,0,2,3,0
"Jonathan Isaac","ORL",58,914,27,14,13,0.5185185185185185,7,3,7,0,4,0,3,1
"Markelle Fultz","ORL",43,910,50,35,15,0.7,11,3,24,5,0,0,1,0
"Doug McDermott","IND",64,904,28,20,8,0.7142857142857143,2,0,18,0,3,0,2,0
"Jaylin Williams","OKC",69,897,34,17,17,0.5,3,1,14,7,0,0,0,1
"Nikola Jovic","MIA",46,896,42,27,15,0.6428571428571429,6,2,21,5,2,0,1,0
"Bryce McGowens","CHA",59,882,30,13,17,0.43333333333333335,0,5,13,2,4,0,0,0
"Cam Whitmore","HOU",47,880,46,29,17,0.6304347826086957,18,2,11,5,2,0,0,0
"Jaxson Hayes","LAL",70,877,43,11,32,0.2558139534883721,4,1,7,4,2,1,1,0
"Malachi Flynn","DET",69,877,63,37,26,0.5873015873015873,13,3,24,11,2,0,3,0
"Blake Wesley","SAS",61,876,55,36,19,0.6545454545454545,7,2,29,9,2,0,1,0
"Christian Wood","LAL",50,872,50,23,27,0.46,13,5,10,6,4,0,0,0
"Zach LaVine","CHI",25,872,52,25,27,0.4807692307692308,12,7,13,8,5,0,0,0
"Maxi Kleber","DAL",43,871,28,14,14,0.5,5,2,9,4,1,0,0,0
"Justin Holiday","DEN",57,862,14,10,4,0.7142857142857143,2,1,8,2,0,0,0,0
"Chimezie Metu","DET",51,859,52,30,22,0.5769230769230769,18,5,12,8,2,0,2,0
"Trendon Watford","BKN",63,857,63,37,26,0.5873015873015873,14,3,23,5,7,0,0,0
"Taylor Hendricks","UTA",40,856,27,14,13,0.5185185185185185,6,1,8,0,6,0,2,0
"Dwight Powell","DAL",63,836,32,13,19,0.40625,8,2,5,5,2,0,1,0
"Troy Brown Jr.","DET",59,827,30,19,11,0.6333333333333333,5,1,14,5,1,0,1,0
"Marcus Morris Sr.","CLE",49,817,30,16,14,0.5333333333333333,4,0,12,3,2,0,2,0
"Caleb Houstan","ORL",59,815,16,8,8,0.5,2,1,6,2,1,0,3,0
"Ben Sheppard","IND",57,814,15,9,6,0.6,2,1,7,1,0,0,0,0
"Jake LaRavia","MEM",35,806,45,28,17,0.6222222222222222,13,1,15,6,1,0,2,1
"Bismack Biyombo","OKC",39,792,42,15,27,0.35714285714285715,7,2,8,6,4,0,1,1
"JT Thor","CHA",63,781,15,9,6,0.6,6,0,3,1,2,0,0,1
"Isaiah Jackson","IND",59,771,39,10,29,0.2564102564102564,2,1,8,4,1,0,0,2
"Mitchell Robinson","NYK",31,768,25,12,13,0.48,12,2,0,1,0,2,1,2
"Jock Landale","HOU",56,764,31,13,18,0.41935483870967744,7,0,6,2,2,1,0,1
"Cody Martin","CHA",28,753,44,27,17,0.6136363636363636,12,3,15,11,2,0,1,0
"KJ Martin","PHI",60,747,32,11,21,0.34375,6,3,5,2,0,0,2,1
"Delon Wright","MIA",47,742,14,9,5,0.6428571428571429,6,1,3,2,0,0,0,0
"Ish Smith","CHA",43,741,47,36,11,0.7659574468085106,8,3,28,5,0,0,2,0
"Mo Bamba","PHI",57,740,39,14,25,0.358974358974359,4,1,10,2,2,0,0,1
"Nick Smith Jr.","CHA",51,729,39,18,21,0.46153846153846156,2,6,16,7,4,0,2,0
"Landry Shamet","WAS",46,726,30,19,11,0.6333333333333333,8,1,11,5,1,0,2,0
"Chris Duarte","SAC",59,719,26,14,12,0.5384615384615384,5,3,9,1,3,0,2,0
"LaMelo Ball","CHA",22,711,83,39,44,0.46987951807228917,11,11,28,9,6,0,6,0
"Jordan Nwora","TOR",52,711,53,30,23,0.5660377358490566,10,2,20,9,3,1,5,0
"Chris Boucher","TOR",50,705,28,12,16,0.42857142857142855,9,2,3,3,5,1,1,0
"Jacob Gilyard","BKN",41,698,30,22,8,0.7333333333333333,3,0,19,6,0,0,0,0
"Bruno Fernando","ATL",45,682,44,16,28,0.36363636363636365,6,2,10,5,0,1,0,0
"Dalen Terry","CHI",59,681,32,15,17,0.46875,2,2,13,6,4,0,1,1
"Gary Payton II","GSW",44,680,27,12,15,0.4444444444444444,3,3,9,3,2,0,0,0
"Mason Plumlee","LAC",46,674,36,26,10,0.7222222222222222,12,1,14,4,1,0,0,0
"Davis Bertans","CHA",43,674,18,9,9,0.5,1,2,8,1,0,0,0,0
"Keita Bates-Diop","BKN",53,665,15,9,6,0.6,7,0,2,2,2,0,1,0
"Jalen Wilson","BKN",43,664,19,6,13,0.3157894736842105,5,3,1,2,4,0,0,0
"Craig Porter Jr.","CLE",51,649,45,31,14,0.6888888888888889,5,3,26,5,3,0,1,0
"Rayan Rupert","POR",39,633,31,21,10,0.6774193548387096,8,3,13,1,3,0,0,0
"Oshae Brissett","BOS",55,630,20,10,10,0.5,5,2,5,3,1,0,1,1
"Danilo Gallinari","MIL",49,629,23,17,6,0.7391304347826086,11,3,6,1,1,0,0,0
"Jordan McLaughlin","MIN",56,626,19,14,5,0.7368421052631579,3,1,11,2,0,0,0,0
"Seth Curry","CHA",44,615,21,13,8,0.6190476190476191,4,0,9,1,1,0,1,0
"AJ Green","MIL",56,614,12,8,4,0.6666666666666666,3,0,5,2,1,0,0,0
"Johnny Davis","WAS",50,613,13,10,3,0.7692307692307693,7,1,3,0,0,0,0,0
"MarJon Beauchamp","MIL",48,608,27,13,14,0.48148148148148145,5,5,8,3,5,0,0,0
"Marcus Smart","MEM",20,605,62,32,30,0.5161290322580645,9,3,23,11,1,0,2,0
"Mike Muscala","OKC",53,600,22,14,8,0.6363636363636364,4,2,10,1,1,0,1,0
"Jericho Sims","NYK",45,585,16,6,10,0.375,2,1,4,2,0,0,0,0
"Brice Sensabaugh","UTA",32,584,47,29,18,0.6170212765957447,15,3,14,5,5,0,0,0
"Jarred Vanderbilt","LAL",29,581,28,13,15,0.4642857142857143,6,1,7,4,2,0,2,1
"Shake Milton","NYK",48,581,31,18,13,0.5806451612903226,5,2,13,7,1,0,1,0
"Evan Fournier","DET",32,580,21,14,7,0.6666666666666666,5,3,9,2,0,0,1,0
"Zeke Nnaji","DEN",58,576,27,10,17,0.37037037037037035,6,1,4,2,0,1,0,0
"Trey Jemison","MEM",25,574,34,16,18,0.47058823529411764,9,2,7,4,2,1,0,0
"Andre Jackson Jr.","MIL",57,572,28,19,9,0.6785714285714286,5,0,14,3,0,0,2,0
"Jared Butler","WAS",40,566,50,32,18,0.64,9,2,23,12,2,0,0,0
"Kevin Knox II","DET",31,560,22,9,13,0.4090909090909091,1,3,8,3,4,0,1,0
"Lamar Stevens","MEM",38,559,24,15,9,0.625,9,1,6,5,0,0,1,0
"Richaun Holmes","WAS",40,554,24,8,16,0.3333333333333333,4,2,4,1,0,2,1,1
"Tristan Thompson","CLE",49,549,29,12,17,0.41379310344827586,7,1,5,1,1,2,3,0
"Julian Strawther","DEN",50,545,23,10,13,0.43478260869565216,6,2,4,0,1,0,2,0
"Omer Yurtseven","UTA",48,545,37,19,18,0.5135135135135135,10,1,9,3,0,1,0,0
"Vit Krejci","ATL",22,541,20,13,7,0.65,4,2,9,3,1,0,0,0
"Bones Hyland","LAC",37,540,44,26,18,0.5909090909090909,10,3,16,5,2,0,3,0
"Jalen McDaniels","TOR",50,538,30,19,11,0.6333333333333333,6,5,13,1,2,0,0,0
"Scotty Pippen Jr.","MEM",21,527,56,39,17,0.6964285714285714,12,2,27,6,0,1,2,1
"Sasha Vezenkov","SAC",42,511,12,7,5,0.5833333333333334,4,0,3,1,2,0,0,0
"Danuel House Jr.","PHI",34,509,19,13,6,0.6842105263157895,3,0,10,1,1,0,2,0
"Mark Williams","CHA",19,508,17,7,10,0.4117647058823529,2,0,5,0,2,1,0,0
"Jaden Springer","BOS",49,507,34,17,17,0.5,8,2,9,2,5,0,0,1
"Patrick Baldwin Jr.","WAS",38,494,19,9,10,0.47368421052631576,4,3,5,1,0,0,1,0
"Robert Covington","PHI",29,488,11,5,6,0.45454545454545453,4,0,1,1,1,0,0,0
"P.J. Tucker","LAC",31,486,8,2,6,0.25,0,0,2,3,1,0,1,0
"Tari Eason","HOU",22,480,20,9,11,0.45,2,1,7,2,5,0,0,0
"Monte Morris","MIN",33,476,7,6,1,0.8571428571428571,1,0,5,1,0,0,0,0
"Isaiah Livers","DET",23,469,16,7,9,0.4375,2,2,5,1,4,0,1,0
"Bol Bol","PHX",42,469,19,12,7,0.631578947368421,6,2,6,1,0,0,3,0
"Anthony Gill","WAS",50,466,23,14,9,0.6086956521739131,4,1,10,4,1,0,0,0
"Yuta Watanabe","MEM",34,464,19,11,8,0.5789473684210527,2,3,9,3,1,0,1,0
"Nassir Little","PHX",45,458,14,8,6,0.5714285714285714,1,2,7,2,1,0,0,0
"Sandro Mamukelashvili","SAS",46,451,19,12,7,0.631578947368421,5,0,7,3,1,0,0,0
"Alex Len","SAC",48,444,27,9,18,0.3333333333333333,5,1,4,1,0,1,0,0
"Thomas Bryant","MIA",38,441,21,2,19,0.09523809523809523,1,1,1,1,2,3,0,2
"Thaddeus Young","PHX",33,440,15,10,5,0.6666666666666666,5,1,5,2,1,0,0,0
"Skylar Mays","LAL",38,433,20,17,3,0.85,4,0,13,0,2,0,1,0
"Chuma Okeke","ORL",47,432,16,8,8,0.5,2,1,6,2,1,0,3,0
"Dominick Barlow","SAS",33,420,9,4,5,0.4444444444444444,0,0,4,1,0,0,1,0
"Reggie Bullock Jr.","HOU",44,418,10,8,2,0.8,0,0,8,1,0,0,0,0
"Patty Mills","MIA",32,415,16,10,6,0.625,1,2,9,2,0,0,0,0
"Trent Forrest","ATL",38,414,20,15,5,0.75,6,0,9,2,1,0,0,0
"Svi Mykhailiuk","BOS",41,413,12,9,3,0.75,0,0,9,2,0,0,0,0
"Wesley Matthews","ATL",36,413,8,4,4,0.5,2,1,2,1,0,0,0,0
"Aleksej Pokusevski","CHA",28,405,19,12,7,0.631578947368421,2,1,10,2,2,0,1,0
"Luka Samanic","UTA",43,404,28,15,13,0.5357142857142857,8,3,7,1,3,0,1,0
"Javon Freeman-Liberty","TOR",22,403,25,12,13,0.48,3,3,9,4,2,0,0,0
"Derrick Rose","MEM",24,399,31,21,10,0.6774193548387096,3,1,18,6,1,0,1,0
"DeAndre Jordan","DEN",36,396,23,6,17,0.2608695652173913,3,0,3,4,0,1,0,1
"Lester Quinones","GSW",37,394,17,9,8,0.5294117647058824,1,0,8,1,1,0,3,0
"Kobe Brown","LAC",44,394,9,6,3,0.6666666666666666,3,0,3,0,1,0,0,0
"Eugene Omoruyi","WAS",43,393,21,10,11,0.47619047619047616,3,1,7,3,1,0,0,0
"Matt Ryan","NOP",28,390,19,10,9,0.5263157894736842,3,1,7,1,4,0,1,0
"Justin Minaya","POR",34,381,9,2,7,0.2222222222222222,0,2,2,1,0,0,3,0
"Johnny Juzang","UTA",20,372,13,7,6,0.5384615384615384,4,0,3,2,0,0,2,0
"Noah Clowney","BKN",23,370,15,5,10,0.3333333333333333,4,3,1,4,0,0,0,0
"Tosan Evbuomwan","DET",17,367,9,6,3,0.6666666666666666,1,1,5,0,0,0,0,0
"Ousmane Dieng","OKC",33,365,19,16,3,0.8421052631578947,8,1,8,1,0,0,0,0
"Jontay Porter","TOR",25,360,21,12,9,0.5714285714285714,0,2,12,4,0,0,0,0
"Ben Simmons","BKN",15,359,27,20,7,0.7407407407407407,4,0,16,1,1,0,0,1
"Brandon Boston Jr.","LAC",32,345,24,8,16,0.3333333333333333,7,4,1,3,4,0,1,0
"Jarace Walker","IND",33,340,17,14,3,0.8235294117647058,3,2,11,1,0,0,0,0
"JaVale McGee","SAC",46,339,34,14,20,0.4117647058823529,7,0,7,5,2,0,0,0
"Olivier-Maxence Prosper","DAL",40,336,8,4,4,0.5,2,1,2,1,0,0,0,0
"Jeremiah Robinson-Earl","NOP",39,334,16,8,8,0.5,4,2,4,5,0,0,1,0
"Neemias Queta","BOS",28,333,13,4,9,0.3076923076923077,2,0,2,0,1,1,0,0
"Julian Phillips","CHI",40,323,10,4,6,0.4,2,1,2,1,3,0,1,0
"Cody Zeller","NOP",43,320,16,5,11,0.3125,1,1,4,2,1,1,0,0
"Ja Morant","MEM",9,318,27,19,8,0.7037037037037037,10,0,9,7,0,0,0,0
"Ashton Hagans","POR",19,316,30,20,10,0.6666666666666666,3,3,17,2,2,0,0,0
"Devonte' Graham","SAS",23,313,17,9,8,0.5294117647058824,0,1,9,4,1,0,2,0
"A.J. Lawson","DAL",42,311,14,6,8,0.42857142857142855,2,0,4,3,2,0,1,0
"Stanley Umude","DET",24,307,14,9,5,0.6428571428571429,2,2,7,0,2,0,0,0
"Nathan Mensah","CHA",25,307,14,3,11,0.21428571428571427,3,0,0,0,0,0,1,0
"Orlando Robinson","MIA",36,304,18,5,13,0.2777777777777778,1,1,4,5,1,1,0,0
"Furkan Korkmaz","PHI",35,300,10,4,6,0.4,2,1,2,3,1,0,0,0
"Cory Joseph","GSW",26,296,12,7,5,0.5833333333333334,2,0,5,1,0,0,3,0
"Garrett Temple","TOR",27,289,14,10,4,0.7142857142857143,2,0,8,1,1,0,0,0
"Ricky Council IV","PHI",32,289,5,1,4,0.2,0,0,1,1,2,0,0,0
"Leaky Black","CHA",26,284,6,3,3,0.5,1,0,2,1,0,0,0,0
"Lindy Waters III","OKC",38,280,7,4,3,0.5714285714285714,0,1,4,0,1,0,0,0
"Kessler Edwards","SAC",54,275,4,2,2,0.5,0,0,2,1,0,0,1,0
"Damian Jones","CLE",39,270,13,4,9,0.3076923076923077,2,0,2,2,1,1,0,0
"Onuralp Bitim","CHI",23,268,10,7,3,0.7,1,0,6,0,2,0,0,0
"Kira Lewis Jr.","UTA",28,264,14,6,8,0.42857142857142855,1,0,5,4,2,0,0,0
"Jamal Cain","MIA",26,259,8,3,5,0.375,2,0,1,1,0,0,3,0
"Jared Rhoden","DET",17,245,7,6,1,0.8571428571428571,2,1,4,0,0,0,0,0
"Justin Champagnie","WAS",15,235,10,8,2,0.8,2,0,6,2,0,0,0,0
"Javonte Green","CHI",9,230,7,2,5,0.2857142857142857,1,2,1,1,0,0,2,0
"Ibou Badji","POR",22,226,15,8,7,0.5333333333333333,7,0,1,1,0,0,0,1
"Collin Gillespie","DEN",24,225,14,5,9,0.35714285714285715,0,1,5,2,2,0,1,0
"Gabe Vincent","LAL",11,218,5,4,1,0.8,1,1,3,0,0,0,0,0
"Markieff Morris","DAL",26,216,12,7,5,0.5833333333333334,2,2,5,1,0,0,1,0
"Jaylen Nowell","DET",13,214,7,3,4,0.42857142857142855,0,0,3,3,1,0,0,0
"Theo Maledon","PHX",17,213,18,11,7,0.6111111111111112,2,1,9,2,2,0,0,0
"Charles Bassey","SAS",19,205,15,7,8,0.4666666666666667,1,1,6,4,0,0,0,1
"Taj Gibson","DET",20,204,5,1,4,0.2,1,1,0,0,0,0,0,0
"Moses Brown","POR",22,200,11,6,5,0.5454545454545454,3,1,3,0,2,0,0,0
"Kenneth Lofton Jr.","MEM",21,198,14,7,7,0.5,4,1,3,1,0,0,0,0
"Kobe Bufkin","ATL",17,196,10,4,6,0.4,0,0,4,3,1,0,2,0
"Gui Santos","GSW",23,192,7,5,2,0.7142857142857143,0,1,5,0,0,0,0,0
"Colby Jones","SAC",30,192,10,4,6,0.4,0,2,4,2,0,0,1,0
"Terry Taylor","CHI",31,188,7,3,4,0.42857142857142855,2,0,1,1,0,0,0,0
"Micah Potter","UTA",16,186,5,3,2,0.6,0,0,3,0,0,0,0,0
"Saben Lee","PHX",24,185,8,4,4,0.5,0,0,4,0,1,0,1,0
"Otto Porter Jr.","TOR",15,174,2,1,1,0.5,0,0,1,0,0,0,0,0
"AJ Griffin","ATL",20,171,8,7,1,0.875,3,0,4,0,1,0,0,0
"Joe Harris","DET",16,170,4,3,1,0.75,0,0,3,0,0,0,0,0
"Trevelin Queen","ORL",14,165,7,4,3,0.5714285714285714,1,1,3,2,0,0,0,0
"Zavier Simpson","MEM",7,161,10,7,3,0.7,2,0,5,3,0,0,0,0
"Thanasis Antetokounmpo","MIL",34,155,14,7,7,0.5,4,1,3,1,1,0,1,1
"Tristan Vukcevic","WAS",10,153,10,6,4,0.6,2,0,4,0,2,0,0,0
"Darius Bazley","UTA",9,152,8,5,3,0.625,3,1,2,1,0,0,1,0
"DeJon Jarreau","MEM",9,150,9,7,2,0.7777777777777778,0,1,7,0,1,0,0,0
"Jules Bernard","WAS",19,149,8,6,2,0.75,3,0,3,0,1,0,0,0
"Jeff Dowtin Jr.","PHI",12,142,5,2,3,0.4,2,0,0,2,0,0,0,0
"Sidy Cissoko","SAS",12,141,3,2,1,0.6666666666666666,2,0,0,0,1,0,0,0
"Brandon Clarke","MEM",6,134,3,1,2,0.3333333333333333,0,1,1,0,0,0,0,0
"Emoni Bates","CLE",15,133,8,3,5,0.375,1,3,2,2,0,0,0,0
"Dru Smith","MIA",9,131,5,5,0,1,0,0,5,0,0,0,0,0
"Nate Williams","HOU",22,129,4,2,2,0.5,0,0,2,0,1,0,1,0
"Timmy Allen","MEM",5,125,2,1,1,0.5,0,0,1,0,1,0,0,0
"T.J. Warren","MIN",11,125,4,1,3,0.25,0,0,1,0,1,0,0,0
"Luka Garza","MIN",25,122,6,5,1,0.8333333333333334,3,0,2,1,0,0,0,0
"Jalen Pickett","DEN",27,122,9,5,4,0.5555555555555556,1,0,4,1,2,0,0,0
"Maozinha Pereira","MEM",7,122,5,4,1,0.8,3,1,1,0,0,0,0,0
"Marques Bolden","CHA",11,121,3,0,3,0,0,0,0,0,0,0,1,0
"Jahmi'us Ramsey","TOR",7,121,7,4,3,0.5714285714285714,0,0,4,2,0,0,0,0
"Mouhamadou Gueye","TOR",11,120,12,6,6,0.5,1,1,5,2,0,0,1,0
"Xavier Moon","LAC",14,119,5,3,2,0.6,1,0,2,2,0,0,0,0
"Robert Williams III","POR",6,119,7,2,5,0.2857142857142857,1,1,1,1,0,1,0,0
"Matt Hurt","MEM",8,113,2,1,1,0.5,0,0,1,0,0,0,0,0
"Udoka Azubuike","PHX",16,113,4,2,2,0.5,2,0,0,0,0,0,0,0
"Brandon Williams","DAL",17,113,7,5,2,0.7142857142857143,1,0,4,1,0,0,1,0
"Jalen Hood-Schifino","LAL",21,109,9,5,4,0.5555555555555556,2,1,3,3,0,0,0,0
"Dylan Windler","ATL",17,108,2,0,2,0,0,0,0,1,0,0,1,0
"Malik Williams","TOR",7,107,3,1,2,0.3333333333333333,0,0,1,0,0,0,0,0
"Armoni Brooks","BKN",10,104,3,1,2,0.3333333333333333,0,0,1,2,0,0,0,0
"Maxwell Lewis","LAL",34,103,10,5,5,0.5,2,2,3,1,1,0,0,0
"Harry Giles III","LAL",23,100,6,1,5,0.16666666666666666,1,1,0,2,0,0,0,0
"Olivier Sarr","OKC",15,98,3,2,1,0.6666666666666666,2,0,0,0,0,0,0,0
"Jamaree Bouyea","SAS",9,95,9,3,6,0.3333333333333333,0,3,3,1,1,0,0,0
"Josh Minott","MIN",32,91,2,1,1,0.5,1,0,0,0,0,0,1,0
"Chris Livingston","MIL",21,90,5,3,2,0.6,2,1,1,0,0,0,0,0
"Cole Swider","MIA",18,87,8,5,3,0.625,3,1,2,1,0,0,1,0
"Terquavion Smith","PHI",16,84,7,5,2,0.7142857142857143,2,0,3,2,0,0,0,0
"Admiral Schofield","ORL",23,84,5,3,2,0.6,2,0,1,0,0,0,0,0
"Buddy Boeheim","DET",10,84,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Walsh","BOS",9,83,3,1,2,0.3333333333333333,1,0,0,0,1,0,0,0
"Wenyen Gabriel","MEM",5,81,8,4,4,0.5,2,0,2,0,0,0,0,0
"James Bouknight","CHA",14,81,2,2,0,1,0,0,2,0,0,0,0,0
"Jerome Robinson","GSW",22,81,2,0,2,0,0,0,0,1,1,0,0,0
"Ryan Rollins","MIL",13,78,8,8,0,1,5,0,3,0,0,0,0,0
"R.J. Hampton","MIA",8,76,3,3,0,1,0,0,3,0,0,0,0,0
"Wendell Moore Jr.","MIN",25,75,4,2,2,0.5,2,0,0,1,1,0,0,0
"Nate Hinton","HOU",15,75,3,2,1,0.6666666666666666,0,0,2,1,0,0,0,0
"Mouhamed Gueye","ATL",6,73,1,1,0,1,0,0,1,0,0,0,0,0
"Isaiah Mobley","CLE",10,72,2,1,1,0.5,1,0,0,0,0,0,0,0
"Jason Preston","UTA",7,71,2,1,1,0.5,0,0,1,1,0,0,0,0
"Boban Marjanovic","HOU",14,71,5,5,0,1,0,0,5,0,0,0,0,0
"Jett Howard","ORL",18,67,3,2,1,0.6666666666666666,0,1,2,0,0,0,0,0
"Adama Sanogo","CHI",9,66,5,1,4,0.2,1,1,0,1,0,1,0,0
