"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Daniel Theis","BOS",47,977,46,27,19,0.5869565217391305,10,0,17,5,3,0,0,0
"Jaylen Nowell","MIN",62,975,36,21,15,0.5833333333333334,8,1,13,8,3,0,2,0
"Nic Claxton","BKN",47,974,38,13,25,0.34210526315789475,9,3,4,3,5,0,1,1
"Dwight Howard","LAL",60,971,47,17,30,0.3617021276595745,13,1,4,4,1,6,0,0
"Ricky Rubio","CLE",34,970,90,64,26,0.7111111111111111,13,5,51,10,2,0,3,0
"Duane Washington Jr.","IND",48,968,57,40,17,0.7017543859649122,14,4,26,12,1,0,0,0
"Joshua Primo","SAS",50,965,57,36,21,0.631578947368421,5,2,31,9,1,0,2,0
"Moritz Wagner","ORL",63,960,56,25,31,0.44642857142857145,11,2,14,5,6,0,0,0
"Blake Griffin","BKN",56,958,31,17,14,0.5483870967741935,7,2,10,4,2,0,0,0
"Keita Bates-Diop","SAS",59,956,45,23,22,0.5111111111111111,10,5,13,5,6,0,0,0
"Isaiah Roby","OKC",45,948,43,22,21,0.5116279069767442,14,4,8,5,4,0,1,0
"Kemba Walker","NYK",37,948,48,37,11,0.7708333333333334,11,3,26,4,1,0,2,0
"Taj Gibson","NYK",52,946,27,7,20,0.25925925925925924,3,0,4,4,1,0,2,1
"Rui Hachimura","WAS",42,943,33,13,20,0.3939393939393939,7,3,6,5,6,0,2,0
"Klay Thompson","GSW",32,941,43,27,16,0.627906976744186,11,2,16,4,1,0,7,0
"Jeremy Lamb","SAC",56,935,37,23,14,0.6216216216216216,8,0,15,6,7,0,0,0
"Jalen Smith","IND",51,924,42,17,25,0.40476190476190477,8,2,9,3,3,1,2,1
"Theo Maledon","OKC",51,908,65,34,31,0.5230769230769231,11,3,23,14,7,0,3,0
"Tomas Satoransky","WAS",55,906,46,31,15,0.6739130434782609,6,4,25,7,1,0,0,0
"Jevon Carter","MIL",66,905,34,20,14,0.5882352941176471,3,2,17,7,3,0,1,0
"Jordan McLaughlin","MIN",62,902,38,26,12,0.6842105263157895,6,3,20,9,0,0,0,0
"Derrick Jones Jr.","CHI",51,899,30,10,20,0.3333333333333333,6,2,4,3,4,0,2,0
"Tristan Thompson","CHI",57,896,45,15,30,0.3333333333333333,12,2,3,1,2,2,1,1
"Jalen McDaniels","CHA",55,895,36,21,15,0.5833333333333334,14,2,7,3,4,0,2,0
"Dillon Brooks","MEM",32,885,50,23,27,0.46,15,9,8,2,4,0,2,1
"D.J. Augustin","LAL",55,883,56,39,17,0.6964285714285714,8,0,31,13,1,0,1,0
"Serge Ibaka","MIL",54,878,43,19,24,0.4418604651162791,12,2,7,6,1,3,0,0
"Trendon Watford","POR",48,869,44,20,24,0.45454545454545453,5,1,15,5,2,0,0,1
"Trey Murphy III","NOP",62,864,16,9,7,0.5625,2,3,7,3,0,0,0,0
"Maurice Harkless","SAC",47,863,31,11,20,0.3548387096774194,5,1,6,6,2,1,3,0
"Thaddeus Young","TOR",52,845,52,36,16,0.6923076923076923,14,2,22,11,0,0,0,0
"Armoni Brooks","TOR",54,844,27,16,11,0.5925925925925926,7,0,9,3,4,0,3,0
"Willy Hernangomez","NOP",49,839,51,26,25,0.5098039215686274,12,2,14,6,1,0,0,1
"Jose Alvarado","NOP",54,834,40,26,14,0.65,8,3,18,8,0,0,0,0
"Josh Jackson","SAC",51,830,47,32,15,0.6808510638297872,5,3,27,6,0,0,1,0
"Tony Snell","NOP",53,822,19,13,6,0.6842105263157895,2,2,11,1,1,0,0,0
"Lance Stephenson","IND",46,814,71,40,31,0.5633802816901409,10,5,30,9,3,0,0,0
"Wayne Ellington","LAL",43,810,19,14,5,0.7368421052631579,1,0,13,3,0,0,1,0
"Davis Bertans","DAL",56,806,19,12,7,0.631578947368421,2,2,10,2,0,0,0,0
"Ty Jerome","OKC",48,801,37,25,12,0.6756756756756757,10,2,15,4,2,0,1,0
"Lou Williams","ATL",56,799,43,33,10,0.7674418604651163,8,4,25,5,1,0,0,0
"Quentin Grimes","NYK",46,786,28,16,12,0.5714285714285714,3,1,13,3,4,0,2,0
"Justise Winslow","POR",48,775,49,34,15,0.6938775510204082,15,1,19,9,0,0,0,0
"Romeo Langford","SAS",48,771,16,8,8,0.5,2,1,6,3,1,0,2,0
"Trent Forrest","UTA",60,765,48,26,22,0.5416666666666666,6,1,20,9,4,0,2,0
"Kelly Olynyk","DET",40,764,58,34,24,0.5862068965517241,13,0,21,6,1,0,1,0
"Brandon Boston Jr.","LAC",51,760,30,11,19,0.36666666666666664,7,2,4,6,8,0,1,0
"Rodney McGruder","DET",51,754,24,13,11,0.5416666666666666,6,2,7,3,1,0,0,0
"Eric Paschall","UTA",58,736,27,17,10,0.6296296296296297,12,1,5,2,0,0,0,0
"Naji Marshall","NOP",55,735,46,22,24,0.4782608695652174,5,5,17,7,2,0,2,0
"Goga Bitadze","IND",50,729,46,25,21,0.5434782608695652,12,0,13,2,1,3,1,1
"Danuel House Jr.","UTA",42,727,33,22,11,0.6666666666666666,9,0,13,8,1,0,1,0
"DeMarcus Cousins","DEN",48,717,85,39,46,0.4588235294117647,12,1,27,10,6,0,0,1
"Svi Mykhailiuk","TOR",56,716,32,22,10,0.6875,10,1,12,2,1,0,3,0
"Terry Taylor","IND",33,714,23,14,9,0.6086956521739131,5,1,9,0,1,0,1,0
"Rodney Hood","LAC",52,709,11,6,5,0.5454545454545454,0,1,6,2,0,0,2,0
"Omer Yurtseven","MIA",56,706,41,17,24,0.4146341463414634,8,3,9,4,2,2,0,0
"Xavier Tillman","MEM",53,701,34,16,18,0.47058823529411764,8,0,8,1,3,0,1,0
"Rajon Rondo","CLE",39,698,68,51,17,0.75,9,0,42,14,0,0,0,0
"Zeke Nnaji","DEN",41,698,23,14,9,0.6086956521739131,7,0,7,1,1,0,0,0
"Keon Johnson","POR",37,696,46,33,13,0.717391304347826,12,5,21,1,6,0,0,0
"Dalano Banton","TOR",64,696,53,26,27,0.49056603773584906,10,4,16,5,2,0,2,0
"Vit Krejci","OKC",30,690,29,17,12,0.5862068965517241,2,5,15,1,3,0,0,0
"Timothe Luwawu-Cabarrot","ATL",52,685,20,11,9,0.55,3,0,8,5,1,0,1,0
"Frank Ntilikina","DAL",58,685,31,20,11,0.6451612903225806,2,0,18,6,0,0,0,0
"Davon Reed","DEN",48,668,16,7,9,0.4375,3,1,4,2,3,0,1,0
"Derrick Favors","OKC",39,653,9,3,6,0.3333333333333333,1,2,2,1,2,0,0,1
"T.J. McConnell","IND",27,652,29,20,9,0.6896551724137931,4,1,16,6,2,0,0,0
"Greg Brown III","POR",48,640,36,16,20,0.4444444444444444,10,3,6,2,3,0,2,4
"Brandon Williams","POR",24,640,58,41,17,0.7068965517241379,15,3,26,10,0,0,1,0
"Dennis Smith Jr.","POR",37,638,51,31,20,0.6078431372549019,9,4,22,9,0,0,4,0
"Derrick Rose","NYK",26,636,39,27,12,0.6923076923076923,9,4,18,7,1,0,0,0
"Sterling Brown","DAL",49,628,23,16,7,0.6956521739130435,7,2,9,0,1,0,1,0
"DeAndre Jordan","PHI",48,622,37,19,18,0.5135135135135135,7,3,12,1,1,0,2,2
"Alex Len","SAC",39,620,43,20,23,0.46511627906976744,9,2,11,3,2,0,0,0
"Robin Lopez","ORL",36,612,44,18,26,0.4090909090909091,9,2,9,0,5,2,0,1
"Isaiah Joe","PHI",55,609,19,8,11,0.42105263157894735,1,1,7,5,0,0,1,0
"David Nwaba","HOU",46,609,21,11,10,0.5238095238095238,3,2,8,3,1,0,2,0
"Moses Moody","GSW",52,607,13,6,7,0.46153846153846156,1,0,5,4,1,0,0,0
"Saben Lee","DET",37,604,36,25,11,0.6944444444444444,6,1,19,5,3,0,1,0
"Andre Iguodala","GSW",31,603,28,14,14,0.5,1,3,13,9,2,0,0,0
"Mike Muscala","OKC",43,592,14,9,5,0.6428571428571429,6,0,3,1,1,0,0,0
"Jock Landale","SAS",54,589,31,19,12,0.6129032258064516,6,0,13,1,2,1,1,1
"Aaron Nesmith","BOS",52,574,31,16,15,0.5161290322580645,3,2,13,4,3,0,2,0
"Keifer Sykes","IND",32,566,33,18,15,0.5454545454545454,7,3,11,5,3,0,2,0
"Nerlens Noel","NYK",25,562,19,6,13,0.3157894736842105,3,4,3,0,0,2,1,0
"Jericho Sims","NYK",41,555,20,7,13,0.35,4,2,3,0,2,2,0,0
"Elfrid Payton","PHX",50,549,47,32,15,0.6808510638297872,6,1,26,4,5,0,3,0
"Tony Bradley","CHI",55,549,34,13,21,0.38235294117647056,10,1,3,2,0,1,0,0
"Kent Bazemore","LAL",39,545,21,16,5,0.7619047619047619,3,1,13,2,0,0,1,0
"Isaiah Jackson","IND",36,541,39,13,26,0.3333333333333333,3,2,10,2,0,0,4,1
"Malachi Flynn","TOR",44,537,13,9,4,0.6923076923076923,1,0,8,2,0,0,0,0
"Terence Davis","SAC",30,536,33,16,17,0.48484848484848486,3,2,13,3,1,0,4,1
"Ignas Brazdeikis","ORL",42,536,17,9,8,0.5294117647058824,2,0,7,1,2,0,2,0
"Josh Okogie","MIN",49,516,23,12,11,0.5217391304347826,4,2,8,2,2,0,2,0
"Bismack Biyombo","PHX",36,506,25,9,16,0.36,5,0,4,2,4,1,0,0
"Zach Collins","SAS",28,502,45,21,24,0.4666666666666667,10,3,11,8,3,0,0,1
"Brandon Goodwin","CLE",36,502,36,26,10,0.7222222222222222,3,1,23,5,0,0,0,0
"Goran Dragic","BKN",21,497,34,18,16,0.5294117647058824,7,2,11,6,1,0,4,0
"Thanasis Antetokounmpo","MIL",48,473,26,10,16,0.38461538461538464,4,2,6,2,3,1,3,0
"Admiral Schofield","ORL",38,469,21,12,9,0.5714285714285714,4,1,8,2,3,0,2,0
"Lindy Waters III","OKC",25,465,11,9,2,0.8181818181818182,1,0,8,0,0,0,1,0
"Anthony Gill","WAS",44,463,18,9,9,0.5,3,0,6,3,1,0,1,0
"Trevor Ariza","LAL",24,462,11,6,5,0.5454545454545454,3,0,3,2,1,0,2,0
"Killian Tillie","MEM",36,461,13,9,4,0.6923076923076923,1,1,8,0,2,0,0,0
"Matt Thomas","CHI",40,459,8,4,4,0.5,1,0,3,1,3,0,0,0
"Dylan Windler","CLE",50,459,16,10,6,0.625,2,0,8,0,1,0,2,0
"Kelan Martin","BOS",30,450,14,9,5,0.6428571428571429,1,0,8,1,1,0,1,0
"Yuta Watanabe","TOR",38,445,19,13,6,0.6842105263157895,5,1,8,1,1,0,1,0
"Juancho Hernangomez","UTA",40,445,16,13,3,0.8125,2,1,11,0,0,0,1,0
"Trey Burke","DAL",42,441,26,16,10,0.6153846153846154,4,3,12,3,1,0,0,0
"Thomas Bryant","WAS",27,439,19,6,13,0.3157894736842105,0,1,6,3,0,2,0,0
"Elijah Hughes","POR",36,434,17,8,9,0.47058823529411764,5,4,3,2,1,0,1,0
"Joe Harris","BKN",14,423,16,9,7,0.5625,3,0,6,1,1,0,1,0
"Patrick Williams","CHI",17,422,16,11,5,0.6875,4,2,7,2,1,0,0,0
"Olivier Sarr","OKC",22,421,22,9,13,0.4090909090909091,4,2,5,2,0,0,0,1
"Enes Freedom","BOS",35,411,20,10,10,0.5,7,2,3,0,3,1,0,0
"Sandro Mamukelashvili","MIL",41,407,15,10,5,0.6666666666666666,3,0,7,0,2,0,1,0
"Semi Ojeleye","LAC",30,406,9,5,4,0.5555555555555556,2,1,3,3,0,0,0,0
"Day'Ron Sharpe","BKN",32,391,30,11,19,0.36666666666666664,6,4,5,5,1,4,0,1
"Luka Garza","DET",32,389,18,5,13,0.2777777777777778,1,1,4,3,0,0,1,0
"Isaiah Livers","DET",19,383,15,12,3,0.8,6,0,6,1,1,0,0,0
"Gary Clark","NOP",38,378,10,5,5,0.5,1,1,4,2,2,0,0,0
"Paul Millsap","PHI",33,376,19,9,10,0.47368421052631576,5,3,4,1,2,0,0,0
"Miles McBride","NYK",40,372,5,3,2,0.6,2,0,1,1,0,0,0,0
"Chris Chiozza","GSW",34,372,32,21,11,0.65625,10,1,11,7,1,0,1,0
"Gorgui Dieng","ATL",44,371,20,6,14,0.3,1,0,5,1,6,0,0,0
"Nick Richards","CHA",50,367,24,9,15,0.375,4,1,5,1,0,0,0,1
"Santi Aldama","MEM",32,360,16,8,8,0.5,2,1,6,1,1,0,0,0
"Markelle Fultz","ORL",18,360,40,33,7,0.825,14,1,19,4,1,0,0,0
"Jared Butler","UTA",42,360,33,20,13,0.6060606060606061,10,4,10,6,1,0,0,0
"Wenyen Gabriel","LAL",26,359,16,9,7,0.5625,4,1,5,1,0,0,0,0
"Ish Wainright","PHX",45,359,13,5,8,0.38461538461538464,0,1,5,1,0,0,0,0
"Cody Zeller","POR",27,355,19,6,13,0.3157894736842105,2,1,4,1,1,0,0,1
"Keljin Blevins","POR",31,349,17,13,4,0.7647058823529411,8,1,5,1,1,0,0,0
"Marquese Chriss","DAL",34,346,17,6,11,0.35294117647058826,3,0,3,1,0,1,0,0
"Moses Brown","CLE",40,344,19,5,14,0.2631578947368421,3,1,2,0,1,3,0,1
"Kira Lewis Jr.","NOP",24,341,26,16,10,0.6153846153846154,3,2,13,6,0,0,1,0
"David Duke Jr.","BKN",22,341,9,4,5,0.4444444444444444,0,1,4,0,0,0,2,0
"P.J. Dozier","DEN",18,340,13,8,5,0.6153846153846154,0,1,8,2,2,0,0,0
"Jarrett Culver","MEM",37,338,20,9,11,0.45,2,4,7,1,0,0,1,0
"Kris Dunn","POR",14,336,32,26,6,0.8125,11,1,15,1,1,0,1,0
"Isaiah Thomas","CHA",22,333,15,10,5,0.6666666666666666,3,0,7,2,0,0,1,0
"Brad Wanamaker","WAS",23,320,23,11,12,0.4782608695652174,3,2,8,7,2,0,0,0
"Collin Sexton","CLE",11,316,31,18,13,0.5806451612903226,7,2,11,3,3,0,2,0
"Justin Anderson","IND",16,316,8,7,1,0.875,2,0,5,0,0,0,0,0
"James Bouknight","CHA",31,304,15,8,7,0.5333333333333333,5,1,3,0,1,0,1,0
"Justin Robinson","DET",25,304,17,13,4,0.7647058823529411,3,0,10,3,1,0,0,0
"Paul Reed","PHI",38,302,10,4,6,0.4,3,1,1,0,0,0,0,0
"Brook Lopez","MIL",13,298,12,6,6,0.5,2,0,4,0,1,0,0,0
"Markieff Morris","MIA",17,298,20,10,10,0.5,4,1,6,1,1,1,1,0
"Justin Champagnie","TOR",36,281,8,3,5,0.375,2,0,1,0,0,0,4,0
"Nathan Knight","MIN",37,267,18,8,10,0.4444444444444444,5,0,3,3,1,0,0,0
"Michael Porter Jr.","DEN",9,265,12,5,7,0.4166666666666667,2,0,3,2,1,0,0,0
"JT Thor","CHA",33,262,10,8,2,0.8,3,0,5,0,0,0,0,0
"Daishen Nix","HOU",24,261,26,22,4,0.8461538461538461,5,0,17,2,0,0,1,0
"KZ Okpala","MIA",21,244,5,3,2,0.6,2,0,1,0,0,0,0,0
"Leandro Bolmaro","MIN",35,241,13,7,6,0.5384615384615384,1,0,6,2,2,0,1,0
"Jaylen Hoard","OKC",7,240,8,6,2,0.75,2,0,4,1,0,0,0,0
"Mychal Mulder","MIA",17,240,8,5,3,0.625,1,0,4,1,1,0,0,0
"Usman Garuba","HOU",24,239,6,4,2,0.6666666666666666,1,0,3,0,0,0,0,0
"Jake Layman","MIN",34,231,10,6,4,0.6,2,1,4,1,0,0,1,0
"Kevin Knox II","ATL",30,222,7,2,5,0.2857142857142857,0,1,2,1,2,0,1,0
"Denzel Valentine","UTA",24,222,12,10,2,0.8333333333333334,6,0,4,0,0,0,2,0
"Skylar Mays","ATL",28,220,10,6,4,0.6,1,1,5,1,1,0,0,0
"Georgios Kalaitzakis","OKC",13,213,20,13,7,0.65,4,2,9,3,1,0,0,0
"Malcolm Hill","CHI",19,212,3,2,1,0.6666666666666666,1,0,1,0,0,0,0,0
"Tim Frazier","CLE",12,208,15,8,7,0.5333333333333333,3,0,5,4,1,0,0,0
"Alfonzo McKinnie","CHI",17,206,7,3,4,0.42857142857142855,1,0,2,0,1,0,2,0
"Joe Wieskamp","SAS",29,205,2,2,0,1,0,0,2,0,0,0,0,0
"Ed Davis","CLE",31,201,5,1,4,0.2,0,0,1,1,0,0,0,0
"Javonte Smart","MIA",17,200,11,5,6,0.45454545454545453,3,0,2,5,0,0,0,0
"Tyler Cook","CHI",20,200,7,2,5,0.2857142857142857,1,0,1,0,0,0,0,0
"Lindell Wigginton","MIL",19,199,12,6,6,0.5,2,0,4,4,1,0,0,0
"Braxton Key","DET",11,197,11,8,3,0.7272727272727273,2,0,6,2,0,0,0,0
"Udoka Azubuike","UTA",17,195,12,2,10,0.16666666666666666,1,1,1,1,0,3,0,0
"Greg Monroe","MIN",14,195,12,6,6,0.5,2,1,4,4,0,0,0,1
"Mamadi Diakite","OKC",13,188,7,2,5,0.2857142857142857,1,0,1,0,0,1,0,0
"Reggie Perry","POR",10,187,11,8,3,0.7272727272727273,4,0,4,1,0,0,0,0
"Kyle Guy","MIA",19,186,13,10,3,0.7692307692307693,2,0,8,2,0,0,1,0
"Willie Cauley-Stein","PHI",20,183,7,1,6,0.14285714285714285,1,1,0,2,1,0,0,0
"Frank Kaminsky","PHX",9,181,5,3,2,0.6,3,0,0,0,1,0,0,0
"Charlie Brown Jr.","PHI",22,178,5,5,0,1,1,0,4,0,0,0,0,0
"Markus Howard","DEN",31,176,7,3,4,0.42857142857142855,0,0,3,2,0,0,0,0
"Jamorko Pickett","DET",13,176,5,4,1,0.8,3,1,1,0,0,0,0,0
"Vlatko Cancar","DEN",15,176,9,4,5,0.4444444444444444,1,1,3,2,0,0,0,0
"Zavier Simpson","OKC",4,174,10,6,4,0.6,1,0,5,2,0,1,0,0
"Victor Oladipo","MIA",8,173,16,11,5,0.6875,5,1,6,3,0,0,1,0
"Hassani Gravett","ORL",8,171,9,5,4,0.5555555555555556,1,0,4,4,0,0,0,0
"Charles Bassey","PHI",23,168,8,4,4,0.5,3,1,1,0,1,0,0,1
"Alize Johnson","NOP",23,167,12,6,6,0.5,5,1,1,0,0,1,1,0
"Kevin Pangos","CLE",24,166,7,4,3,0.5714285714285714,1,2,3,0,0,0,0,0
"Haywood Highsmith","MIA",19,163,3,2,1,0.6666666666666666,1,0,1,0,0,0,1,0
"Sam Hauser","BOS",26,158,2,1,1,0.5,0,0,1,0,1,0,0,0
"Paul Watson","OKC",9,156,4,1,3,0.25,0,0,1,1,0,0,0,0
"Cassius Stanley","DET",9,155,6,5,1,0.8333333333333334,2,0,3,0,0,0,0,0
"Bruno Fernando","HOU",30,153,14,5,9,0.35714285714285715,3,0,2,1,1,0,1,0
"Theo Pinson","DAL",19,148,5,4,1,0.8,0,0,4,1,0,0,0,0
"Abdel Nader","PHX",14,145,11,6,5,0.5454545454545454,1,1,5,3,0,0,0,0
"Devin Cannady","ORL",5,145,5,3,2,0.6,1,0,2,1,0,0,0,0
"Solomon Hill","ATL",13,139,1,0,1,0,0,0,0,0,0,0,0,0
"Xavier Moon","LAC",10,137,6,5,1,0.8333333333333334,2,0,3,1,0,0,0,0
"Jahmi'us Ramsey","SAC",19,134,5,3,2,0.6,3,1,0,0,0,0,0,0
"Didi Louzada","POR",9,129,5,3,2,0.6,1,1,2,0,0,0,1,0
"Marcus Garrett","MIA",12,128,2,2,0,1,1,0,1,0,0,0,0,0
"Boban Marjanovic","DAL",22,128,15,9,6,0.6,7,0,2,0,3,0,0,0
"Jay Scrubb","LAC",18,121,7,6,1,0.8571428571428571,2,0,4,0,0,0,0,0
"Devontae Cacok","SAS",15,121,3,2,1,0.6666666666666666,0,0,2,0,0,0,0,0
"Jalen Johnson","ATL",22,120,9,5,4,0.5555555555555556,0,0,5,2,1,0,0,0
"Neemias Queta","SAC",14,120,6,1,5,0.16666666666666666,0,1,1,0,0,1,0,0
"Melvin Frazier Jr.","OKC",3,120,3,2,1,0.6666666666666666,1,0,1,0,0,0,1,0
"Freddie Gillespie","ORL",9,119,5,2,3,0.4,1,0,1,0,1,0,0,0
"Jabari Parker","BOS",12,112,8,6,2,0.75,2,0,4,1,0,0,0,0
"Derrick Walton Jr.","DET",3,108,11,6,5,0.5454545454545454,0,2,6,1,1,0,0,0
"Jeff Dowtin","ORL",9,108,5,5,0,1,1,0,4,0,0,0,0,0
"Langston Galloway","MIL",7,107,6,2,4,0.3333333333333333,1,0,1,2,0,0,1,0
"Chaundee Brown Jr.","ATL",5,104,1,0,1,0,0,1,0,0,0,0,0,0
"Louis King","SAC",10,104,0,0,0,0,0,0,0,0,0,0,0,0
"Luke Kornet","BOS",15,103,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Johnson","SAS",6,91,2,0,2,0,0,1,0,1,0,0,0,0
"Chris Silva","MIA",10,91,8,2,6,0.25,1,1,1,1,0,0,0,0
"Devon Dotson","CHI",11,85,5,1,4,0.2,0,0,1,2,0,0,0,0
"Udonis Haslem","MIA",13,83,5,1,4,0.2,0,2,1,0,0,1,0,0
