"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Cam Thomas","BKN",57,948,63,34,29,0.5396825396825397,16,2,18,4,13,0,4,0
"Mike Muscala","BOS",63,945,23,7,16,0.30434782608695654,3,0,4,3,0,0,1,0
"Maxi Kleber","DAL",37,930,27,11,16,0.4074074074074074,5,2,6,4,2,1,2,0
"Yuta Watanabe","BKN",58,928,22,9,13,0.4090909090909091,4,1,5,5,3,0,0,0
"Ish Wainright","PHX",60,915,22,7,15,0.3181818181818182,0,0,7,6,2,0,2,0
"Daishen Nix","HOU",57,914,86,60,26,0.6976744186046512,14,3,46,13,3,0,0,0
"Jaylin Williams","OKC",49,914,37,9,28,0.24324324324324326,2,2,7,10,3,0,0,0
"Chris Duarte","IND",46,897,41,25,16,0.6097560975609756,9,1,16,3,2,0,3,0
"Derrick Jones Jr.","CHI",64,893,25,10,15,0.4,5,3,5,1,0,0,2,0
"Dean Wade","CLE",44,891,17,12,5,0.7058823529411765,4,0,8,2,2,0,1,0
"Vlatko Cancar","DEN",60,889,37,21,16,0.5675675675675675,10,2,11,5,2,0,1,0
"Nickeil Alexander-Walker","MIN",59,884,55,28,27,0.509090909090909,5,4,23,15,3,0,0,0
"Bismack Biyombo","PHX",61,874,51,20,31,0.39215686274509803,12,0,8,2,2,5,0,2
"Goran Dragic","MIL",58,870,63,32,31,0.5079365079365079,6,4,26,11,11,0,1,0
"James Wiseman","DET",45,867,51,18,33,0.35294117647058826,8,2,10,4,6,4,0,0
"Theo Maledon","CHA",44,854,59,34,25,0.576271186440678,10,1,24,13,7,0,1,0
"Andre Drummond","CHI",67,849,75,26,49,0.3466666666666667,12,5,14,7,4,5,2,0
"Aaron Holiday","ATL",63,845,36,21,15,0.5833333333333334,4,2,17,3,4,0,2,0
"Romeo Langford","SAS",43,844,30,15,15,0.5,5,4,10,4,3,0,1,0
"Terence Davis","SAC",64,841,53,30,23,0.5660377358490566,8,3,22,7,2,0,3,0
"George Hill","IND",46,833,34,14,20,0.4117647058823529,2,7,12,8,1,0,0,0
"Mark Williams","CHA",43,828,40,15,25,0.375,8,4,7,3,1,0,0,1
"Robert Williams III","BOS",35,824,34,13,21,0.38235294117647056,4,2,9,7,0,0,0,2
"Wesley Matthews","MIL",52,820,18,10,8,0.5555555555555556,4,0,6,1,1,0,1,0
"Moses Moody","GSW",63,817,34,19,15,0.5588235294117647,5,1,14,6,5,0,2,0
"Ty Jerome","GSW",45,816,30,15,15,0.5,4,3,11,5,3,0,2,0
"Rudy Gay","UTA",56,816,37,19,18,0.5135135135135135,8,1,11,6,1,0,5,0
"Jeremiah Robinson-Earl","OKC",43,814,19,8,11,0.42105263157894735,4,1,4,2,4,0,1,1
"Jericho Sims","NYK",52,812,27,8,19,0.2962962962962963,4,1,4,2,2,0,1,1
"Caleb Houstan","ORL",51,812,18,7,11,0.3888888888888889,2,1,5,3,3,0,2,0
"Danuel House Jr.","PHI",56,807,26,10,16,0.38461538461538464,2,2,8,3,3,0,2,0
"Landry Shamet","PHX",40,807,36,22,14,0.6111111111111112,8,5,14,4,2,0,1,0
"Dario Saric","OKC",57,806,55,28,27,0.509090909090909,11,2,17,5,5,1,0,0
"Luke Kornet","BOS",69,804,25,10,15,0.4,5,1,5,2,3,2,1,0
"Christian Koloko","TOR",58,802,20,7,13,0.35,2,2,5,0,1,0,0,0
"Khris Middleton","MIL",33,801,71,46,25,0.647887323943662,14,5,32,7,2,0,6,0
"JaMychal Green","GSW",57,797,52,22,30,0.4230769230769231,9,3,13,3,5,0,0,2
"Thaddeus Young","TOR",54,795,42,34,8,0.8095238095238095,7,0,27,4,2,0,0,0
"Bryce McGowens","CHA",46,787,43,25,18,0.5813953488372093,10,2,15,4,4,0,1,0
"Josh Christopher","HOU",64,786,60,44,16,0.7333333333333333,20,2,24,4,3,0,0,0
"Robert Covington","LAC",48,779,32,17,15,0.53125,2,1,15,8,4,0,1,0
"Justise Winslow","POR",29,776,43,23,20,0.5348837209302325,8,4,15,6,2,0,0,0
"Mo Bamba","LAL",49,768,30,13,17,0.43333333333333335,6,3,7,4,1,0,0,1
"Simone Fontecchio","UTA",52,766,39,23,16,0.5897435897435898,7,3,16,1,6,0,1,0
"Miles McBride","NYK",64,760,25,10,15,0.4,3,2,7,6,5,0,0,0
"Paul Reed","PHI",69,755,45,21,24,0.4666666666666667,13,1,8,2,6,0,1,3
"John Wall","LAC",34,755,80,59,21,0.7375,17,4,42,7,2,0,2,0
"R.J. Hampton","DET",47,750,42,18,24,0.42857142857142855,3,3,15,6,5,0,2,0
"Edmond Sumner","BKN",53,736,50,24,26,0.48,7,6,17,8,6,0,3,0
"Zeke Nnaji","DEN",53,728,31,7,24,0.22580645161290322,2,1,5,1,2,1,1,1
"Jaden Hardy","DAL",48,708,46,26,20,0.5652173913043478,12,2,14,6,2,0,1,0
"Justin Holiday","DAL",46,706,22,15,7,0.6818181818181818,2,1,13,2,3,0,0,0
"Aleksej Pokusevski","OKC",34,701,43,22,21,0.5116279069767442,8,2,14,8,6,0,1,1
"MarJon Beauchamp","MIL",52,700,45,18,27,0.4,7,4,11,5,10,0,1,0
"Juan Toscano-Anderson","UTA",52,700,34,18,16,0.5294117647058824,5,3,13,2,2,0,1,0
"Malachi Flynn","TOR",53,691,25,15,10,0.6,6,2,9,4,0,0,0,0
"Duncan Robinson","MIA",42,690,28,15,13,0.5357142857142857,1,0,14,6,3,0,0,0
"Chimezie Metu","SAC",66,689,32,15,17,0.46875,10,3,5,6,2,0,1,0
"T.J. Warren","PHX",42,687,20,8,12,0.4,5,0,3,1,7,0,0,0
"Garrison Mathews","ATL",54,686,19,8,11,0.42105263157894735,2,0,6,2,3,0,2,0
"Montrezl Harrell","PHI",57,681,35,18,17,0.5142857142857142,10,1,8,5,0,0,0,0
"Jordan McLaughlin","MIN",43,678,33,23,10,0.696969696969697,3,0,20,8,0,0,1,0
"Jae'Sean Tate","HOU",31,678,47,19,28,0.40425531914893614,7,1,12,4,8,0,2,0
"Blake Wesley","SAS",37,669,65,40,25,0.6153846153846154,13,4,27,10,5,0,2,0
"Sandro Mamukelashvili","SAS",43,661,35,15,20,0.42857142857142855,8,1,7,9,5,0,0,0
"Eugene Omoruyi","DET",40,645,34,14,20,0.4117647058823529,4,3,10,4,4,0,1,1
"Payton Pritchard","BOS",48,643,40,25,15,0.625,9,0,16,5,6,1,2,0
"Amir Coffey","LAC",50,625,21,10,11,0.47619047619047616,3,4,7,4,1,0,0,0
"Anthony Gill","WAS",59,625,15,7,8,0.4666666666666667,2,1,5,3,2,0,0,0
"Jabari Walker","POR",56,619,29,16,13,0.5517241379310345,8,0,8,2,1,0,2,0
"Darius Bazley","PHX",43,616,27,14,13,0.5185185185185185,6,3,8,4,5,0,0,0
"Juancho Hernangomez","TOR",42,614,15,6,9,0.4,3,2,3,0,1,0,1,1
"Jaxson Hayes","NOP",47,610,31,16,15,0.5161290322580645,1,1,15,2,1,0,1,0
"Frank Ntilikina","DAL",47,607,29,15,14,0.5172413793103449,7,0,8,4,6,0,1,1
"DeAndre Jordan","DEN",39,586,48,13,35,0.2708333333333333,3,4,10,10,3,2,0,0
"Blake Griffin","BOS",41,569,22,5,17,0.22727272727272727,2,0,3,2,3,0,0,1
"Ousmane Dieng","OKC",39,569,26,17,9,0.6538461538461539,8,0,9,1,6,0,0,0
"Kris Dunn","UTA",22,568,35,18,17,0.5142857142857142,4,3,14,7,3,0,0,0
"Patty Mills","BKN",40,567,30,14,16,0.4666666666666667,4,4,10,7,2,0,1,0
"Ricky Rubio","CLE",33,566,31,18,13,0.5806451612903226,2,1,16,9,1,0,2,0
"Ziaire Williams","MEM",37,561,37,21,16,0.5675675675675675,7,2,14,2,4,0,4,1
"Day'Ron Sharpe","BKN",48,553,42,18,24,0.42857142857142855,8,3,10,3,0,1,1,0
"Kai Jones","CHA",46,550,31,7,24,0.22580645161290322,4,1,3,2,6,1,0,1
"Lindy Waters III","OKC",41,531,10,4,6,0.4,2,2,2,1,3,0,0,0
"Rodney McGruder","DET",32,524,11,8,3,0.7272727272727273,2,0,6,2,0,0,0,0
"Chuma Okeke","ORL",27,518,17,8,9,0.47058823529411764,2,1,6,1,0,0,6,0
"James Bouknight","CHA",34,515,32,16,16,0.5,9,3,7,1,3,0,2,0
"Max Christie","LAL",41,512,13,7,6,0.5384615384615384,0,1,7,1,1,0,1,0
"Charles Bassey","SAS",35,508,41,18,23,0.43902439024390244,7,0,11,3,6,0,0,1
"Raul Neto","CLE",48,505,24,16,8,0.6666666666666666,3,2,13,4,0,0,1,0
"Davis Bertans","DAL",45,492,10,7,3,0.7,1,0,6,1,0,0,0,0
"Taj Gibson","WAS",48,480,26,8,18,0.3076923076923077,2,3,6,1,3,1,2,0
"Javonte Green","CHI",32,480,20,9,11,0.45,5,1,4,3,2,0,1,0
"Damian Jones","UTA",41,477,23,6,17,0.2608695652173913,1,1,5,3,1,0,2,0
"Isaiah Roby","SAS",42,474,31,16,15,0.5161290322580645,7,3,9,4,4,0,0,1
"Stanley Johnson","SAS",30,469,33,25,8,0.7575757575757576,5,0,20,3,1,0,0,0
"Svi Mykhailiuk","CHA",32,468,24,15,9,0.625,6,4,9,2,0,0,0,0
"Evan Fournier","NYK",27,459,22,15,7,0.6818181818181818,6,1,9,2,1,0,0,0
"Willy Hernangomez","NOP",37,458,39,13,26,0.3333333333333333,7,2,6,1,8,1,0,0
"Kevon Harris","ORL",34,457,21,10,11,0.47619047619047616,5,1,5,5,1,0,0,0
"Goga Bitadze","ORL",38,457,22,12,10,0.5454545454545454,7,1,5,2,0,1,0,0
"Admiral Schofield","ORL",37,451,16,11,5,0.6875,2,0,9,2,0,0,0,0
"TyTy Washington Jr.","HOU",31,433,14,9,5,0.6428571428571429,3,1,6,2,0,0,1,0
"Dewayne Dedmon","PHI",38,426,25,7,18,0.28,4,0,3,1,5,1,0,0
"Orlando Robinson","MIA",31,425,16,6,10,0.375,3,2,3,1,1,0,0,0
"Johnny Davis","WAS",28,423,17,12,5,0.7058823529411765,7,1,5,0,1,0,1,0
"Keon Johnson","POR",40,416,43,24,19,0.5581395348837209,5,3,19,4,3,0,2,0
"Jake LaRavia","MEM",35,414,18,8,10,0.4444444444444444,3,1,5,2,1,0,3,0
"Dominick Barlow","SAS",28,408,15,8,7,0.5333333333333333,4,0,4,1,1,0,0,0
"Bruno Fernando","ATL",39,405,25,9,16,0.36,3,2,6,1,2,0,1,0
"Cade Cunningham","DET",12,400,39,27,12,0.6923076923076923,10,1,17,4,2,0,0,0
"Ish Smith","DEN",43,398,44,31,13,0.7045454545454546,8,3,23,7,1,0,1,0
"Duane Washington Jr.","PHX",31,394,34,27,7,0.7941176470588235,9,2,18,4,0,0,1,0
"Kessler Edwards","SAC",35,386,13,9,4,0.6923076923076923,3,1,6,0,1,0,0,0
"Saben Lee","PHX",25,374,24,18,6,0.75,2,1,16,2,0,0,0,0
"Gary Payton II","GSW",22,368,16,7,9,0.4375,3,1,4,1,1,0,0,0
"Udoka Azubuike","UTA",36,359,18,5,13,0.2777777777777778,4,1,1,1,7,0,1,1
"Gorgui Dieng","SAS",31,358,32,12,20,0.375,2,2,10,7,6,0,0,0
"Markieff Morris","DAL",35,355,18,8,10,0.4444444444444444,1,0,7,3,2,0,0,0
"JaVale McGee","DAL",42,355,36,14,22,0.3888888888888889,5,1,9,1,1,1,2,1
"Furkan Korkmaz","PHI",37,353,24,13,11,0.5416666666666666,3,1,10,1,3,0,2,0
"Richaun Holmes","SAC",42,348,14,4,10,0.2857142857142857,2,0,2,0,2,1,0,0
"AJ Green","MIL",35,345,9,5,4,0.5555555555555556,4,1,1,1,0,0,2,0
"Davon Reed","LAL",43,342,20,8,12,0.4,1,2,7,2,3,0,2,0
"Jae Crowder","MIL",18,340,7,1,6,0.14285714285714285,1,1,0,1,0,0,0,0
"Derrick Rose","NYK",27,338,22,12,10,0.5454545454545454,4,1,8,4,0,0,1,0
"McKinley Wright IV","DAL",27,335,19,12,7,0.631578947368421,6,3,6,2,1,0,0,0
"Theo Pinson","DAL",40,323,12,6,6,0.5,1,1,5,2,2,0,0,0
"Julian Champagnie","SAS",17,320,11,6,5,0.5454545454545454,3,2,3,1,0,0,1,0
"Matt Ryan","MIN",34,310,7,3,4,0.42857142857142855,1,0,2,0,2,0,1,0
"Robin Lopez","CLE",37,299,25,8,17,0.32,3,1,5,2,7,0,0,0
"Moses Brown","BKN",36,294,15,5,10,0.3333333333333333,3,0,2,0,2,1,0,1
"Nathan Knight","MIN",38,291,21,13,8,0.6190476190476191,9,0,4,0,2,0,1,0
"Kennedy Chandler","MEM",36,281,18,11,7,0.6111111111111112,7,1,4,3,3,0,0,0
"Dalano Banton","TOR",31,279,18,10,8,0.5555555555555556,6,1,4,3,1,0,0,0
"Trent Forrest","ATL",23,277,15,11,4,0.7333333333333333,2,0,9,3,1,0,0,0
"Bryn Forbes","MIN",25,268,12,5,7,0.4166666666666667,3,0,2,2,5,0,0,0
"Terry Taylor","CHI",31,263,9,2,7,0.2222222222222222,1,1,1,0,1,0,2,0
"Jeff Dowtin Jr.","TOR",25,259,5,3,2,0.6,0,0,3,0,1,0,1,0
"Brandon Boston Jr.","LAC",22,248,12,6,6,0.5,4,2,2,0,2,0,0,0
"KZ Okpala","SAC",35,248,7,3,4,0.42857142857142855,1,0,2,2,1,0,0,0
"Luka Garza","MIN",28,243,14,4,10,0.2857142857142857,3,1,1,0,1,0,0,0
"Jamal Cain","MIA",18,240,6,4,2,0.6666666666666666,2,0,2,0,0,0,0,0
"Frank Kaminsky","HOU",36,235,9,5,4,0.5555555555555556,1,0,4,0,1,0,0,0
"Kira Lewis Jr.","NOP",25,235,10,8,2,0.8,3,0,5,1,0,0,0,0
"Johnny Juzang","UTA",18,232,3,2,1,0.6666666666666666,2,0,0,0,0,0,0,0
"David Duke Jr.","BKN",23,228,18,10,8,0.5555555555555556,2,0,8,2,2,0,0,0
"Patrick Baldwin Jr.","GSW",31,226,11,5,6,0.45454545454545453,0,0,5,0,2,0,1,0
"John Butler Jr.","POR",19,221,1,1,0,1,0,0,1,0,0,0,0,0
"Cody Zeller","MIA",15,217,14,4,10,0.2857142857142857,0,0,4,2,2,0,0,0
"Dalen Terry","CHI",38,214,8,4,4,0.5,2,0,2,0,1,0,2,0
"Matthew Dellavedova","SAC",32,213,10,6,4,0.6,1,0,5,2,0,0,0,0
"Thanasis Antetokounmpo","MIL",37,206,12,3,9,0.25,2,0,1,0,5,0,0,0
"Nikola Jovic","MIA",15,204,10,6,4,0.6,0,0,6,1,2,0,0,0
"Jared Rhoden","DET",14,198,3,1,2,0.3333333333333333,0,0,1,0,0,0,0,0
"Moussa Diabate","LAC",22,195,9,3,6,0.3333333333333333,1,1,2,0,1,1,0,0
"Nerlens Noel","BKN",17,195,13,6,7,0.46153846153846156,3,2,3,1,0,0,1,0
"Skylar Mays","POR",6,189,10,5,5,0.5,1,2,4,1,0,0,0,0
"Peyton Watson","DEN",23,186,8,5,3,0.625,3,0,2,2,0,0,0,1
"Serge Ibaka","MIL",16,185,11,5,6,0.45454545454545453,4,0,1,0,0,1,0,0
"Kenneth Lofton Jr.","MEM",24,176,12,5,7,0.4166666666666667,3,0,2,1,1,0,0,0
"Mamadi Diakite","CLE",22,176,12,2,10,0.16666666666666666,2,0,0,3,3,0,0,0
"Ryan Arcidiacono","POR",20,172,7,6,1,0.8571428571428571,2,1,4,0,0,0,0,0
"Noah Vonleh","BOS",23,172,11,2,9,0.18181818181818182,2,0,0,2,0,0,0,0
"Boban Marjanovic","HOU",31,171,14,9,5,0.6428571428571429,7,0,2,1,1,1,1,0
"Vit Krejci","ATL",29,165,5,2,3,0.4,0,1,2,0,1,0,0,0
"James Johnson","IND",18,162,8,3,5,0.375,1,0,2,1,0,0,0,0
"Khem Birch","TOR",20,162,8,1,7,0.125,1,0,0,1,0,0,0,0
"Garrett Temple","NOP",25,162,4,2,2,0.5,0,0,2,1,1,0,0,0
"Alex Len","SAC",26,161,16,8,8,0.5,4,0,4,2,1,0,0,0
"Luka Samanic","UTA",7,161,10,6,4,0.6,0,1,6,0,1,0,0,0
"Dru Smith","BKN",15,158,3,2,1,0.6666666666666666,1,0,1,0,0,0,1,0
"Wendell Moore Jr.","MIN",29,153,8,4,4,0.5,1,0,3,2,1,0,1,0
"Otto Porter Jr.","TOR",8,146,4,3,1,0.75,1,0,2,0,1,0,0,0
"Kemba Walker","DAL",9,144,4,3,1,0.75,0,0,3,1,0,0,0,0
"Danny Green","CLE",11,139,10,4,6,0.4,1,0,3,3,1,0,0,0
"Jarrett Culver","ATL",10,137,7,4,3,0.5714285714285714,2,0,2,0,2,0,0,0
"Quenton Jackson","WAS",9,135,4,1,3,0.25,1,0,0,1,2,0,0,0
"Cody Martin","CHA",7,134,2,1,1,0.5,0,0,1,1,0,0,0,0
"Jeenathan Williams","POR",5,127,4,2,2,0.5,0,0,2,0,1,0,0,0
"Xavier Cooks","WAS",10,126,8,6,2,0.75,5,0,1,0,0,0,1,0
"Jonathan Isaac","ORL",11,124,4,1,3,0.25,1,1,0,0,0,0,1,1
"Jason Preston","LAC",14,124,10,8,2,0.8,3,1,5,0,0,0,0,0
"Shaquille Harrison","POR",5,120,6,2,4,0.3333333333333333,0,0,2,3,1,0,0,0
"Meyers Leonard","MIL",9,114,6,1,5,0.16666666666666666,0,0,1,1,0,0,0,0
"Olivier Sarr","OKC",9,114,4,2,2,0.5,2,0,0,0,0,0,0,0
"Andre Iguodala","GSW",8,113,9,7,2,0.7777777777777778,0,1,7,0,0,0,0,0
"Daniel Theis","IND",7,109,3,0,3,0,0,0,0,0,1,1,0,0
"A.J. Lawson","DAL",15,108,3,2,1,0.6666666666666666,0,0,2,0,0,0,0,1
"Justin Jackson","BOS",23,107,2,0,2,0,0,0,0,2,0,0,0,0
"Vince Williams Jr.","MEM",15,105,5,0,5,0,0,1,0,2,1,0,0,0
"Josh Minott","MIN",15,96,3,3,0,1,1,0,2,0,0,0,0,0
"Jay Huff","WAS",7,95,5,3,2,0.6,2,0,1,0,0,0,0,0
"Joshua Primo","SAS",4,93,11,5,6,0.45454545454545453,2,1,3,3,1,0,1,0
"Greg Brown III","POR",16,93,6,0,6,0,0,1,0,2,2,0,0,0
"Buddy Boeheim","DET",10,90,0,0,0,0,0,0,0,0,0,0,0,0
"Jaden Springer","PHI",16,89,3,3,0,1,1,0,2,0,0,0,0,0
"Justin Minaya","POR",4,89,4,2,2,0.5,0,0,2,1,0,0,1,0
"Lindell Wigginton","MIL",7,87,12,6,6,0.5,1,1,5,4,0,0,0,0
"Isaiah Mobley","CLE",12,84,1,0,1,0,0,0,0,0,0,0,0,0
"Omer Yurtseven","MIA",9,83,4,3,1,0.75,2,0,1,0,0,0,0,0
"Jordan Hall","SAS",9,83,7,2,5,0.2857142857142857,0,0,2,0,3,0,0,0
"PJ Dozier","SAC",16,79,5,2,3,0.4,0,0,2,3,0,0,0,0
"Jared Butler","OKC",6,77,5,3,2,0.6,1,0,2,2,0,0,0,0
"Udonis Haslem","MIA",7,72,1,0,1,0,0,1,0,0,0,0,0,0
"Keon Ellis","SAC",16,71,1,1,0,1,0,0,1,0,0,0,0,0
"Jamaree Bouyea","WAS",5,71,4,2,2,0.5,2,0,0,0,1,0,0,0
"Trevelin Queen","IND",7,70,7,5,2,0.7142857142857143,3,1,2,0,0,0,1,0
"Leandro Bolmaro","UTA",14,68,7,6,1,0.8571428571428571,1,0,5,0,1,0,0,0
"Jack White","DEN",17,66,2,0,2,0,0,0,0,0,1,0,0,1
"JD Davison","BOS",12,66,4,3,1,0.75,1,0,2,1,0,0,0,0
"Tyrese Martin","ATL",16,66,2,2,0,1,2,0,0,0,0,0,0,0
"Ryan Rollins","GSW",12,62,16,8,8,0.5,4,1,4,3,2,0,0,0
"Isaiah Todd","WAS",6,61,2,0,2,0,0,1,0,0,0,0,0,0
"Sam Merrill","CLE",5,59,0,0,0,0,0,0,0,0,0,0,0,0
"Carlik Jones","CHI",7,56,2,1,1,0.5,1,0,0,1,0,0,0,0
"Gabe York","IND",3,56,0,0,0,0,0,0,0,0,0,0,0,0
"Devon Dotson","WAS",6,53,3,1,2,0.3333333333333333,0,0,1,2,0,0,0,0
"Micah Potter","UTA",7,52,2,1,1,0.5,0,1,1,0,0,0,0,0
"Facundo Campazzo","DAL",8,52,3,0,3,0,0,0,0,2,1,0,0,0
"Joe Wieskamp","TOR",9,50,1,1,0,1,1,0,0,0,0,0,0,0
"Xavier Sneed","CHA",4,48,3,1,2,0.3333333333333333,1,1,0,0,0,0,0,0
"Kendall Brown","IND",6,40,1,0,1,0,0,0,0,0,0,0,1,0
