"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Taurean Prince","ATL",82,2464,192,118,74,0.6145833333333334,47,16,71,27,11,0,2,0
"Dwight Howard","CHA",81,2463,207,60,147,0.2898550724637681,39,10,21,13,33,16,11,3
"Kentavious Caldwell-Pope","LAL",74,2458,97,55,42,0.5670103092783505,23,6,32,20,7,0,3,1
"Jayson Tatum","BOS",80,2443,114,49,65,0.4298245614035088,26,10,23,13,9,1,8,0
"Nikola Jokic","DEN",75,2443,207,106,101,0.5120772946859904,40,16,66,30,16,4,0,1
"Otto Porter Jr.","WAS",77,2432,75,46,29,0.6133333333333333,15,4,31,8,3,0,5,0
"DeAndre Jordan","LAC",77,2424,137,68,69,0.49635036496350365,21,3,47,23,4,11,0,4
"Marc Gasol","MEM",73,2408,194,99,95,0.5103092783505154,46,12,53,24,21,6,1,0
"Kyle Kuzma","LAL",77,2401,139,64,75,0.460431654676259,32,9,32,17,20,0,5,4
"Goran Dragic","MIA",75,2378,166,91,75,0.5481927710843374,29,15,62,24,8,0,6,0
"Dillon Brooks","MEM",82,2350,123,62,61,0.5040650406504065,16,8,46,18,19,0,0,1
"Wilson Chandler","DEN",74,2346,92,56,36,0.6086956521739131,28,6,28,8,7,1,1,1
"Kevin Durant","GSW",68,2325,207,129,78,0.6231884057971014,41,9,88,23,13,0,6,1
"Eric Bledsoe","MIL",74,2322,218,128,90,0.5871559633027523,38,12,90,42,9,0,4,0
"Jeff Teague","MIN",70,2311,177,127,50,0.7175141242937854,35,6,92,26,4,0,3,0
"Dario Saric","PHI",78,2310,148,83,65,0.5608108108108109,31,4,52,18,12,3,6,0
"Courtney Lee","NYK",76,2310,84,50,34,0.5952380952380952,13,5,37,17,5,0,4,0
"Spencer Dinwiddie","BKN",80,2306,127,73,54,0.5748031496062992,17,6,56,21,8,0,3,0
"Gary Harris","DEN",67,2304,119,70,49,0.5882352941176471,27,7,43,17,4,0,6,0
"Draymond Green","GSW",70,2287,202,121,81,0.599009900990099,19,7,102,52,3,0,1,0
"Yogi Ferrell","DAL",82,2281,78,47,31,0.6025641025641025,8,6,39,12,0,0,6,0
"PJ Tucker","HOU",82,2281,74,30,44,0.40540540540540543,6,4,24,6,8,1,9,0
"Al Horford","BOS",72,2277,130,70,60,0.5384615384615384,18,5,52,18,10,3,3,0
"Trevor Ariza","HOU",67,2269,52,25,27,0.4807692307692308,11,6,14,8,5,0,1,0
"Justin Holiday","CHI",72,2265,93,55,38,0.5913978494623656,19,6,36,13,5,0,10,0
"Ricky Rubio","UTA",77,2254,206,145,61,0.7038834951456311,28,11,117,26,11,0,4,0
"JR Smith","CLE",80,2244,81,55,26,0.6790123456790124,14,5,41,14,2,0,0,0
"Kelly Oubre Jr.","WAS",81,2231,90,49,41,0.5444444444444444,20,8,29,8,5,1,4,0
"Cory Joseph","IND",82,2210,87,56,31,0.6436781609195402,16,4,40,10,5,0,6,0
"Allen Crabbe","BKN",75,2192,78,44,34,0.5641025641025641,14,5,30,6,5,0,7,0
"Julius Randle","LAL",82,2190,213,99,114,0.4647887323943662,57,13,42,20,20,1,0,1
"DeMarre Carroll","BKN",73,2180,103,54,49,0.5242718446601942,30,5,24,10,9,0,12,0
"Bogdan Bogdanovic","SAC",78,2175,125,80,45,0.64,16,10,64,17,9,0,1,0
"Jimmy Butler","MIN",59,2164,109,61,48,0.5596330275229358,18,6,43,15,10,0,6,0
"Eric Gordon","HOU",69,2154,130,71,59,0.5461538461538461,34,10,37,16,14,0,6,0
"Derrick Favors","UTA",77,2153,88,28,60,0.3181818181818182,14,9,14,8,17,3,3,2
"Jaylen Brown","BOS",70,2152,123,68,55,0.5528455284552846,33,11,35,13,7,0,4,0
"T.J. Warren","PHX",65,2142,84,37,47,0.44047619047619047,14,4,23,8,14,0,3,0
"Wesley Matthews","DAL",63,2131,83,58,25,0.6987951807228916,18,6,40,12,3,0,0,0
"JJ Redick","PHI",70,2116,103,61,42,0.5922330097087378,19,4,42,15,9,0,2,0
"Patty Mills","SAS",82,2107,106,69,37,0.6509433962264151,19,6,50,19,3,0,1,0
"Denzel Valentine","CHI",77,2095,99,54,45,0.5454545454545454,16,12,38,16,7,0,2,0
"Serge Ibaka","TOR",76,2093,89,40,49,0.449438202247191,22,3,18,4,14,0,4,0
"Jae Crowder","UTA",80,2090,74,33,41,0.44594594594594594,10,6,23,15,1,1,1,1
"Jusuf Nurkic","POR",79,2088,183,91,92,0.4972677595628415,41,12,50,22,9,4,0,0
"Dennis Schroder","ATL",67,2078,183,122,61,0.6666666666666666,31,12,91,21,7,0,4,0
"Marcin Gortat","WAS",82,2075,98,37,61,0.37755102040816324,11,1,26,9,9,7,1,2
"Al-Farouq Aminu","POR",69,2072,79,45,34,0.569620253164557,17,4,28,6,10,1,3,1
"Dragan Bender","PHX",82,2069,112,60,52,0.5357142857142857,15,7,45,18,16,0,1,1
"Terry Rozier","BOS",80,2068,80,48,32,0.6,18,4,30,5,4,0,6,0
"Austin Rivers","LAC",61,2057,109,64,45,0.5871559633027523,29,10,35,18,6,0,4,0
"Tony Snell","MIL",75,2053,36,22,14,0.6111111111111112,6,0,16,5,5,0,0,0
"Tyler Johnson","MIA",72,2052,81,51,30,0.6296296296296297,12,5,39,11,4,0,1,0
"Dennis Smith Jr.","DAL",69,2049,194,124,70,0.6391752577319587,49,13,75,32,9,0,2,0
"Willie Cauley-Stein","SAC",73,2044,108,54,54,0.5,26,6,28,13,8,1,2,1
"Ish Smith","DET",82,2043,107,68,39,0.6355140186915887,26,10,42,14,4,0,2,0
"Wayne Ellington","MIA",77,2041,52,30,22,0.5769230769230769,9,6,21,5,6,0,3,0
"Clint Capela","HOU",74,2034,103,46,57,0.44660194174757284,25,3,21,7,12,3,4,2
"Evan Turner","POR",79,2034,98,61,37,0.6224489795918368,29,5,32,18,3,0,2,0
"Jonathon Simmons","ORL",69,2029,145,92,53,0.6344827586206897,50,8,42,17,6,1,5,0
"De'Aaron Fox","SAC",73,2026,173,115,58,0.6647398843930635,40,15,75,27,8,0,2,0
"Buddy Hield","SAC",80,2024,124,79,45,0.6370967741935484,36,11,43,10,6,0,5,1
"Lauri Markkanen","CHI",68,2020,83,43,40,0.5180722891566265,20,9,23,9,12,1,2,0
"Darren Collison","IND",69,2018,86,50,36,0.5813953488372093,14,8,36,13,5,0,2,0
"Marvin Williams","CHA",78,2006,66,36,30,0.5454545454545454,9,3,27,8,4,0,2,0
"Nicolas Batum","CHA",64,1981,131,89,42,0.6793893129770993,10,2,79,22,11,0,0,0
"Kyle Anderson","SAS",74,1978,94,52,42,0.5531914893617021,12,3,40,18,12,1,3,0
"Brandon Ingram","LAL",59,1975,150,93,57,0.62,43,6,50,24,5,0,3,1
"Joe Harris","BKN",78,1975,91,46,45,0.5054945054945055,13,4,33,13,6,0,5,0
"Blake Griffin","DET",58,1970,165,96,69,0.5818181818181818,31,3,65,30,12,1,3,2
"John Henson","MIL",76,1970,84,27,57,0.32142857142857145,8,5,19,11,13,8,2,2
"Markieff Morris","WAS",73,1968,127,48,79,0.3779527559055118,15,5,33,20,12,1,6,1
"Jeremy Lamb","CHA",80,1967,93,62,31,0.6666666666666666,22,6,40,4,11,0,1,0
"Josh Jackson","PHX",77,1959,146,87,59,0.5958904109589042,38,12,49,14,10,0,1,1
"Marco Belinelli","PHI",80,1947,94,58,36,0.6170212765957447,18,6,40,14,5,0,3,0
"Darius Miller","NOP",82,1944,57,38,19,0.6666666666666666,13,2,25,4,5,0,3,0
"James Johnson","MIA",73,1943,141,71,70,0.5035460992907801,27,14,44,29,5,0,1,0
"Kyrie Irving","BOS",60,1931,139,96,43,0.6906474820143885,36,8,60,15,4,0,1,0
"Rondae Hollis-Jefferson","BKN",68,1921,121,60,61,0.49586776859504134,32,14,28,21,3,0,2,0
"Joel Embiid","PHI",63,1912,232,119,113,0.5129310344827587,68,19,51,24,16,2,2,1
"Aaron Gordon","ORL",58,1909,107,51,56,0.4766355140186916,22,7,29,8,11,0,5,4
"Dirk Nowitzki","DAL",77,1900,51,31,20,0.6078431372549019,14,4,17,7,1,0,1,1
"Stanley Johnson","DET",69,1894,77,46,31,0.5974025974025974,14,3,32,5,5,0,3,0
"Jordan Clarkson","CLE",81,1887,127,74,53,0.5826771653543307,33,10,41,13,12,0,5,1
"Tim Hardaway Jr.","NYK",57,1885,92,56,36,0.6086956521739131,18,4,38,14,4,0,3,0
"Devin Booker","PHX",54,1865,194,118,76,0.6082474226804123,42,9,76,26,5,0,0,0
"Caris LeVert","BKN",71,1864,153,98,55,0.6405228758169934,34,7,64,18,10,0,8,0
"Michael Kidd-Gilchrist","CHA",74,1850,53,29,24,0.5471698113207547,20,4,9,4,7,0,1,0
"Lance Stephenson","IND",82,1850,131,83,48,0.6335877862595419,17,3,66,17,6,0,1,2
"Chris Paul","HOU",58,1847,128,83,45,0.6484375,29,6,54,18,6,0,2,0
"Evan Fournier","ORL",57,1837,95,56,39,0.5894736842105263,25,4,31,9,10,1,0,0
"Myles Turner","IND",65,1836,96,35,61,0.3645833333333333,14,3,21,5,11,4,3,0
"Frank Kaminsky","CHA",79,1835,66,35,31,0.5303030303030303,13,2,22,6,11,0,0,0
"Enes Kanter","NYK",71,1830,121,57,64,0.47107438016528924,31,9,26,9,14,5,1,0
"Jeff Green","CLE",78,1828,75,34,41,0.4533333333333333,22,3,12,6,7,1,4,0
"Rudy Gobert","UTA",56,1816,106,48,58,0.4528301886792453,32,8,16,12,4,4,0,3
"George Hill","CLE",67,1812,88,45,43,0.5113636363636364,13,12,32,9,4,0,7,0
"Pau Gasol","SAS",77,1812,108,75,33,0.6944444444444444,22,3,53,13,4,2,0,2
"Domantas Sabonis","IND",74,1810,137,57,80,0.41605839416058393,28,8,29,12,17,2,0,0
"Elfrid Payton","PHX",63,1809,168,105,63,0.625,34,9,71,21,9,0,7,0
"Danny Green","SAS",70,1791,74,48,26,0.6486486486486487,8,6,40,9,5,1,1,0
"Kent Bazemore","ATL",65,1789,157,117,40,0.7452229299363057,40,5,77,19,1,0,2,0
"John Collins","ATL",74,1785,105,52,53,0.49523809523809526,28,4,24,10,8,3,2,0
"Lonzo Ball","LAL",52,1780,136,83,53,0.6102941176470589,15,7,68,27,5,0,3,0
"Kelly Olynyk","MIA",76,1779,147,74,73,0.5034013605442177,32,11,42,13,15,2,3,0
"Doug McDermott","DAL",81,1768,56,24,32,0.42857142857142855,11,5,13,7,9,0,4,0
"D.J. Augustin","ORL",75,1760,123,76,47,0.6178861788617886,23,6,53,16,7,2,2,0
"Anthony Tolliver","DET",79,1757,58,34,24,0.5862068965517241,10,6,24,6,3,0,1,0
"Dejounte Murray","SAS",81,1743,134,78,56,0.582089552238806,36,14,42,19,4,0,4,1
"DeMarcus Cousins","NOP",48,1737,242,130,112,0.5371900826446281,53,10,77,25,17,5,1,2
"Brook Lopez","LAL",74,1735,98,43,55,0.4387755102040816,16,5,27,11,11,2,0,0
"Reggie Bullock","DET",62,1732,47,29,18,0.6170212765957447,11,3,18,6,3,0,3,0
"Ersan Ilyasova","PHI",69,1730,72,34,38,0.4722222222222222,12,4,22,6,9,1,1,1
"Jonas Valanciunas","TOR",77,1727,115,56,59,0.48695652173913045,35,5,21,10,9,2,2,0
"Ryan Anderson","HOU",66,1725,42,22,20,0.5238095238095238,14,0,8,4,3,0,2,1
"T.J. McConnell","PHI",76,1706,112,63,49,0.5625,10,5,53,13,14,0,9,0
"Frank Ntilikina","NYK",78,1706,131,100,31,0.7633587786259542,20,0,80,12,9,0,1,0
"Rajon Rondo","NOP",65,1705,150,84,66,0.56,10,6,74,40,6,0,4,0
"Robin Lopez","CHI",64,1690,107,45,62,0.4205607476635514,23,4,22,9,15,7,1,1
"Jerian Grant","CHI",74,1686,89,59,30,0.6629213483146067,15,3,44,12,5,0,0,0
"Nikola Vucevic","ORL",57,1683,109,64,45,0.5871559633027523,19,5,45,14,10,1,1,0
"Justise Winslow","MIA",68,1680,77,45,32,0.5844155844155844,14,4,31,10,4,0,5,0
"Pascal Siakam","TOR",81,1679,67,37,30,0.5522388059701493,13,0,24,8,8,0,3,0
"Dwight Powell","DAL",79,1672,59,24,35,0.4067796610169492,11,5,13,12,5,0,4,0
"Jarell Martin","MEM",73,1661,86,53,33,0.6162790697674418,23,4,30,9,4,0,2,0
"Tyler Ulis","PHX",71,1658,127,91,36,0.7165354330708661,16,7,75,20,4,0,0,0
"Mario Hezonja","ORL",75,1657,86,49,37,0.5697674418604651,22,11,27,7,10,0,0,1
"Michael Beasley","NYK",74,1653,143,90,53,0.6293706293706294,42,9,48,13,12,0,3,0
"Jamal Crawford","MIN",80,1653,95,59,36,0.6210526315789474,14,4,45,14,6,0,1,0
"Kevin Love","CLE",59,1651,89,49,40,0.550561797752809,17,5,32,9,8,1,3,0
"Jerami Grant","OKC",81,1647,54,31,23,0.5740740740740741,20,1,11,3,6,1,0,1
"David Nwaba","CHI",70,1646,77,37,40,0.4805194805194805,14,5,23,12,7,0,4,0
"Tomas Satoransky","WAS",73,1643,83,58,25,0.6987951807228916,18,6,40,11,2,0,0,1
"Bobby Portis","CHI",73,1642,103,49,54,0.47572815533980584,31,5,18,3,13,2,3,2
"Stephen Curry","GSW",51,1631,153,98,55,0.6405228758169934,24,5,74,23,10,0,2,0
"Andre Iguodala","GSW",64,1622,67,42,25,0.6268656716417911,16,3,26,14,4,0,1,0
"Troy Daniels","PHX",79,1622,56,30,26,0.5357142857142857,10,3,20,4,3,0,3,0
"Rodney Hood","CLE",60,1615,70,39,31,0.5571428571428572,19,4,20,9,6,0,0,0
"Garrett Temple","SAC",65,1615,78,49,29,0.6282051282051282,14,5,35,8,4,0,1,0
"Marcus Smart","BOS",54,1614,129,78,51,0.6046511627906976,19,5,59,14,7,1,5,1
"Tyreke Evans","MEM",52,1607,117,70,47,0.5982905982905983,16,4,54,18,7,0,3,0
"James Ennis III","DET",72,1604,56,31,25,0.5535714285714286,7,3,24,4,6,0,1,0
"J.J. Barea","DAL",69,1603,143,103,40,0.7202797202797203,22,4,81,26,4,0,0,0
"Kyle Korver","CLE",73,1574,54,24,30,0.4444444444444444,6,4,18,10,3,0,3,0
"Luc Mbah a Moute","HOU",61,1564,68,30,38,0.4411764705882353,12,10,18,4,5,0,6,0
"Dante Cunningham","BKN",73,1562,33,16,17,0.48484848484848486,5,4,11,5,2,1,0,0
"Kristaps Porzingis","NYK",48,1553,92,44,48,0.4782608695652174,32,7,12,8,7,1,1,0
"Jarrett Jack","NYK",62,1548,115,80,35,0.6956521739130435,27,7,53,18,3,0,1,0
"Dewayne Dedmon","ATL",62,1542,84,35,49,0.4166666666666667,12,3,23,10,8,1,2,5
"JaMychal Green","MEM",55,1542,76,38,38,0.5,13,4,25,9,8,0,7,1
"Dwyane Wade","MIA",67,1536,140,90,50,0.6428571428571429,27,13,63,21,7,0,0,0
"Shabazz Napier","POR",74,1535,90,55,35,0.6111111111111112,24,9,31,12,5,0,3,0
"Marquese Chriss","PHX",72,1527,107,48,59,0.4485981308411215,16,5,32,17,9,0,0,0
"Kris Dunn","CHI",52,1525,150,91,59,0.6066666666666667,28,6,63,27,3,0,2,0
"Jakob Poeltl","TOR",82,1524,85,33,52,0.38823529411764707,17,4,16,4,3,4,2,1
"Fred VanVleet","TOR",76,1520,74,44,30,0.5945945945945946,15,6,29,9,3,0,3,0
"Bryn Forbes","SAS",80,1517,37,19,18,0.5135135135135135,11,3,8,0,8,0,0,0
"Zach Randolph","SAC",59,1508,116,69,47,0.5948275862068966,30,9,39,15,6,3,2,0
"Justin Jackson","SAC",68,1506,40,25,15,0.625,5,1,20,0,6,0,6,0
"Bismack Biyombo","ORL",82,1495,84,33,51,0.39285714285714285,16,0,17,7,10,5,0,3
"Nikola Mirotic","NOP",55,1494,62,36,26,0.5806451612903226,14,1,22,10,4,2,1,0
"Pat Connaughton","POR",82,1488,43,21,22,0.4883720930232558,4,4,17,5,1,0,5,1
"Wesley Johnson","LAC",74,1486,54,30,24,0.5555555555555556,5,8,25,6,3,0,2,1
"Aron Baynes","BOS",81,1485,80,27,53,0.3375,6,3,21,6,7,6,0,5
"OG Anunoby","TOR",74,1482,45,26,19,0.5777777777777777,12,3,14,5,6,0,1,0
"Ed Davis","POR",78,1471,66,25,41,0.3787878787878788,16,4,9,2,3,3,0,2
"Tyus Jones","MIN",82,1467,59,32,27,0.5423728813559322,8,3,24,9,1,0,2,0
"Luke Kennard","DET",73,1463,69,43,26,0.6231884057971014,19,6,24,10,5,0,2,0
"Josh Hart","LAL",63,1460,47,32,15,0.6808510638297872,7,1,25,7,3,0,0,0
"Ian Clark","NOP",74,1454,57,36,21,0.631578947368421,9,5,27,8,1,0,4,0
"Marcus Morris","BOS",54,1442,65,26,39,0.4,11,5,15,7,9,1,2,0
"Jarrett Allen","BKN",72,1441,82,41,41,0.5,20,3,21,6,7,1,0,0
"Mason Plumlee","DEN",74,1440,101,56,45,0.5544554455445545,21,14,35,6,6,2,1,2
"Malcolm Brogdon","MIL",48,1436,66,38,28,0.5757575757575758,10,5,28,11,0,0,6,0
"Avery Bradley","LAC",46,1433,101,56,45,0.5544554455445545,18,11,38,15,5,0,7,1
"Delon Wright","TOR",69,1433,78,45,33,0.5769230769230769,12,4,33,11,2,0,4,0
"Mario Chalmers","MEM",66,1421,117,65,52,0.5555555555555556,19,6,46,17,3,0,4,0
"Larry Nance Jr.","CLE",66,1421,51,22,29,0.43137254901960786,7,1,15,5,1,1,1,0
"John Wall","WAS",41,1410,158,116,42,0.7341772151898734,38,7,78,27,0,0,0,0
"Mike Scott","WAS",76,1406,79,34,45,0.43037974683544306,16,7,18,9,7,1,1,0
"Alex Len","PHX",69,1395,79,36,43,0.45569620253164556,11,4,25,6,2,3,0,1
"Nick Young","GSW",80,1393,39,22,17,0.5641025641025641,7,1,15,3,5,0,1,0
"Kosta Koufos","SAC",71,1391,49,23,26,0.46938775510204084,14,1,9,1,4,0,3,1
"Trey Lyles","DEN",73,1391,61,40,21,0.6557377049180327,15,5,25,5,4,0,2,1
"Kyle O'Quinn","NYK",77,1387,99,38,61,0.3838383838383838,8,2,30,12,10,2,3,2
"Nemanja Bjelica","MIN",67,1371,52,30,22,0.5769230769230769,16,4,14,3,5,1,2,0
"Bam Adebayo","MIA",69,1368,66,28,38,0.42424242424242425,18,6,10,6,1,2,0,1
"Shelvin Mack","ORL",69,1365,89,58,31,0.651685393258427,14,4,44,12,6,0,1,0
"Raymond Felton","OKC",82,1365,76,51,25,0.6710526315789473,19,5,32,11,2,0,2,0
"Hassan Whiteside","MIA",54,1364,92,49,43,0.532608695652174,28,2,21,5,9,4,1,1
"Quincy Acy","BKN",70,1359,60,21,39,0.35,9,5,12,9,6,0,2,0
"Lance Thomas","NYK",73,1353,41,18,23,0.43902439024390244,7,6,11,1,6,0,2,1
"Devin Harris","DEN",71,1340,76,48,28,0.631578947368421,9,5,39,12,2,0,0,0
"CJ Miles","TOR",70,1336,39,22,17,0.5641025641025641,12,3,10,2,4,0,3,0
"Gorgui Dieng","MIN",79,1333,59,22,37,0.3728813559322034,11,2,11,7,10,1,2,2
"Andrew Harrison","MEM",56,1326,81,49,32,0.6049382716049383,8,5,41,10,6,1,2,0
"Manu Ginobili","SAS",65,1299,105,73,32,0.6952380952380952,16,5,57,19,3,0,1,0
"Montrezl Harrell","LAC",76,1293,68,42,26,0.6176470588235294,22,3,20,3,7,3,1,0
"Patrick Patterson","OKC",82,1270,33,15,18,0.45454545454545453,4,1,11,2,1,0,1,0
"Maurice Harkless","POR",59,1264,40,16,24,0.4,7,2,9,5,5,1,1,0
"Emmanuel Mudiay","NYK",64,1244,113,61,52,0.5398230088495575,16,10,45,25,6,0,4,0
"Skal Labissiere","SAC",60,1240,73,37,36,0.5068493150684932,19,8,18,3,9,1,3,1
"Thon Maker","MIL",74,1238,44,24,20,0.5454545454545454,8,3,16,7,2,1,0,0
"D'Angelo Russell","BKN",48,1234,146,97,49,0.6643835616438356,36,3,61,24,8,0,2,0
"Rudy Gay","SAS",57,1231,77,42,35,0.5454545454545454,14,2,28,14,6,0,1,0
"Corey Brewer","OKC",72,1208,49,26,23,0.5306122448979592,6,1,20,9,3,0,1,0
"Maxi Kleber","DAL",72,1206,30,21,9,0.7,5,0,16,2,3,0,0,1
"Joe Johnson","HOU",55,1205,49,34,15,0.6938775510204082,20,4,14,4,3,0,1,0
"Reggie Jackson","DET",45,1201,98,67,31,0.6836734693877551,26,5,41,12,6,0,2,0
"Amir Johnson","PHI",74,1170,56,25,31,0.44642857142857145,9,2,16,6,3,2,0,1
"Isaiah Taylor","ATL",67,1167,85,42,43,0.49411764705882355,8,4,34,9,7,0,6,0
"Trevor Booker","IND",68,1158,59,25,34,0.423728813559322,14,5,11,7,4,2,2,0
"Sindarius Thornwell","LAC",73,1156,53,30,23,0.5660377358490566,11,3,19,9,2,0,4,0
"Tyson Chandler","PHX",46,1151,59,28,31,0.4745762711864407,4,4,24,2,2,0,0,3
"Semi Ojeleye","BOS",73,1150,25,9,16,0.36,4,5,5,2,4,0,2,0
"Royce O'Neale","UTA",69,1149,55,31,24,0.5636363636363636,9,5,22,9,4,0,1,0
"Ian Mahinmi","WAS",77,1145,101,35,66,0.3465346534653465,12,3,23,10,10,4,1,1
"Paul Millsap","DEN",38,1144,73,36,37,0.4931506849315068,18,7,18,13,8,0,1,0
"Milos Teodosic","LAC",45,1134,97,61,36,0.6288659793814433,13,3,48,18,7,0,0,0
"Alex Abrines","OKC",75,1134,25,17,8,0.68,7,0,10,3,3,0,1,0
"Jonas Jerebko","UTA",74,1134,27,11,16,0.4074074074074074,3,1,8,4,2,0,2,0
"Shaun Livingston","GSW",71,1129,58,29,29,0.5,7,3,22,15,5,0,1,0
"Jodie Meeks","WAS",77,1119,37,22,15,0.5945945945945946,5,6,17,5,1,0,0,0
"Tyler Zeller","MIL",66,1113,47,21,26,0.44680851063829785,14,1,7,3,2,2,1,1
"Ben McLemore","MEM",56,1091,61,37,24,0.6065573770491803,9,8,28,4,4,0,0,0
"Davis Bertans","SAS",77,1086,36,23,13,0.6388888888888888,4,4,19,4,2,0,2,0
"Tristan Thompson","CLE",53,1072,35,12,23,0.34285714285714286,7,6,5,0,0,2,0,1
"Tony Parker","SAS",55,1071,68,46,22,0.6764705882352942,16,3,30,10,4,0,3,0
"Norman Powell","TOR",70,1061,67,32,35,0.47761194029850745,15,14,17,6,5,0,2,0
"Mike Muscala","ATL",53,1060,42,22,20,0.5238095238095238,11,2,11,4,1,0,3,0
"Alec Burks","UTA",64,1059,60,34,26,0.5666666666666667,15,3,19,6,4,0,3,0
"Treveon Graham","CHA",63,1049,27,6,21,0.2222222222222222,3,1,3,3,5,0,6,0
