"Name","TeamAbbreviation","GamesPlayed","Minutes","Turnovers","LiveBallTurnovers","DeadBallTurnovers","LiveBallTurnoverPct","LostBallTurnovers","LostBallOutOfBoundsTurnovers","BadPassTurnovers","BadPassOutOfBoundsTurnovers","Travels","3SecondViolations","StepOutOfBoundsTurnovers","OffensiveGoaltends"
"Wesley Matthews","DAL",78,2644,78,52,26,0.6666666666666666,25,6,27,8,4,0,2,0
"Al Horford","ATL",82,2631,107,59,48,0.5514018691588785,20,8,39,12,5,3,3,1
"Karl-Anthony Towns","MIN",82,2627,183,78,105,0.4262295081967213,27,12,51,25,12,10,1,2
"DeAndre Jordan","LAC",77,2598,107,48,59,0.4485981308411215,23,9,25,11,4,4,0,9
"Kevin Durant","OKC",72,2578,250,173,77,0.692,71,11,102,31,4,1,10,0
"Evan Fournier","ORL",79,2566,133,87,46,0.6541353383458647,34,6,53,6,12,0,9,0
"Jordan Clarkson","LAL",79,2552,135,70,65,0.5185185185185185,33,10,37,19,11,0,1,0
"Rodney Hood","UTA",79,2541,125,83,42,0.664,32,4,51,8,10,0,1,0
"PJ Tucker","PHX",82,2540,111,51,60,0.4594594594594595,14,3,37,20,10,4,6,0
"Rajon Rondo","SAC",72,2537,278,161,117,0.579136690647482,29,18,132,71,9,0,5,0
"Avery Bradley","BOS",76,2536,109,64,45,0.5871559633027523,21,8,43,18,5,0,6,0
"Carmelo Anthony","NYK",72,2530,176,88,88,0.5,31,10,57,23,14,2,6,0
"George Hill","IND",74,2524,101,52,49,0.5148514851485149,15,11,37,13,2,0,7,0
"Tobias Harris","DET",76,2513,108,55,53,0.5092592592592593,30,10,25,13,4,1,2,0
"Serge Ibaka","OKC",78,2500,108,51,57,0.4722222222222222,26,10,25,6,10,5,3,3
"Jimmy Butler","CHI",67,2474,132,87,45,0.6590909090909091,33,7,54,18,1,0,1,0
"Brook Lopez","BKN",73,2457,175,93,82,0.5314285714285715,43,4,50,9,16,5,2,1
"Nicolas Batum","CHA",70,2448,205,130,75,0.6341463414634146,32,4,98,37,10,1,3,1
"Gary Harris","DEN",76,2439,98,54,44,0.5510204081632653,25,16,29,5,2,0,11,0
"Kevin Love","CLE",77,2425,142,90,52,0.6338028169014085,27,5,63,17,9,1,1,2
"Reggie Jackson","DET",79,2424,224,153,71,0.6830357142857143,42,13,111,25,8,0,1,0
"Chris Paul","LAC",74,2420,194,121,73,0.6237113402061856,28,6,93,38,6,0,4,0
"Jabari Parker","MIL",76,2408,116,61,55,0.5258620689655172,23,9,38,18,9,0,6,3
"Thaddeus Young","BKN",73,2408,136,78,58,0.5735294117647058,41,13,37,12,12,1,2,0
"Kyle Korver","ATL",80,2401,98,53,45,0.5408163265306123,11,5,42,17,3,0,8,0
"Luol Deng","MIA",74,2394,81,47,34,0.5802469135802469,15,5,32,5,7,1,5,1
"Kawhi Leonard","SAS",72,2380,105,52,53,0.49523809523809526,22,10,30,8,10,1,4,0
"Victor Oladipo","ORL",72,2379,153,97,56,0.6339869281045751,36,15,61,18,7,0,2,0
"Rudy Gay","SAC",70,2379,139,91,48,0.6546762589928058,41,13,50,12,5,2,2,0
"Arron Afflalo","NYK",71,2371,82,41,41,0.5,18,4,23,6,8,1,7,0
"Dirk Nowitzki","DAL",75,2364,84,53,31,0.6309523809523809,23,4,30,17,1,0,0,0
"Goran Dragic","MIA",72,2363,185,105,80,0.5675675675675675,31,8,74,30,13,2,6,0
"JR Smith","CLE",77,2362,59,29,30,0.4915254237288136,11,5,18,14,3,0,0,0
"Will Barton","DEN",82,2353,139,79,60,0.5683453237410072,38,6,41,18,13,0,5,1
"Al-Farouq Aminu","POR",82,2341,120,62,58,0.5166666666666667,30,14,32,12,12,0,0,2
"Marvin Williams","CHA",81,2338,62,29,33,0.46774193548387094,9,4,20,4,3,0,2,0
"Courtney Lee","CHA",79,2334,72,42,30,0.5833333333333334,12,6,30,2,12,0,1,0
"Ricky Rubio","MIN",76,2323,193,131,62,0.6787564766839378,28,10,103,37,7,0,2,0
"Greg Monroe","MIL",79,2314,129,71,58,0.5503875968992248,39,13,32,16,12,2,0,0
"Jae Crowder","BOS",73,2308,83,45,38,0.5421686746987951,7,7,38,5,8,1,0,0
"Zach LaVine","MIN",82,2293,155,90,65,0.5806451612903226,34,8,56,14,13,1,8,0
"Pau Gasol","CHI",72,2292,164,117,47,0.7134146341463414,35,11,82,21,5,1,1,1
"Julius Randle","LAL",81,2286,149,75,74,0.5033557046979866,36,11,39,16,10,6,0,2
"Dwight Howard","HOU",71,2280,166,58,108,0.3493975903614458,27,6,31,19,11,21,3,4
"Otto Porter Jr.","WAS",75,2276,70,36,34,0.5142857142857142,15,5,21,8,8,0,4,0
"Evan Turner","BOS",81,2271,169,120,49,0.7100591715976331,36,10,84,24,5,0,0,0
"Tristan Thompson","CLE",82,2269,61,26,35,0.4262295081967213,15,2,11,3,1,9,2,1
"LaMarcus Aldridge","SAS",74,2261,99,50,49,0.5050505050505051,26,6,24,10,14,5,1,1
"D'Angelo Russell","LAL",80,2259,196,122,74,0.6224489795918368,41,10,81,34,3,0,5,0
"Dwyane Wade","MIA",74,2258,203,134,69,0.6600985221674877,53,16,81,32,5,0,2,0
"Marcin Gortat","WAS",75,2256,121,55,66,0.45454545454545453,25,8,30,10,12,3,0,1
"Jeff Teague","ATL",79,2255,218,147,71,0.6743119266055045,54,9,93,27,9,0,1,0
"Jeff Green","LAC",80,2253,93,52,41,0.5591397849462365,24,5,28,9,8,1,3,1
"DeMarcus Cousins","SAC",65,2246,249,140,109,0.5622489959839357,69,18,71,25,10,2,3,1
"Ish Smith","PHI",77,2239,175,133,42,0.76,40,13,93,13,8,0,4,0
"Justise Winslow","MIA",78,2232,95,54,41,0.5684210526315789,22,2,32,9,7,2,7,0
"Gorgui Dieng","MIN",82,2220,140,50,90,0.35714285714285715,21,6,29,9,26,12,1,2
"Robin Lopez","NYK",82,2219,134,67,67,0.5,35,4,32,6,12,12,0,3
"Darren Collison","SAC",74,2219,130,82,48,0.6307692307692307,25,11,57,13,5,0,3,0
"Raymond Felton","DAL",80,2192,121,79,42,0.6528925619834711,16,6,63,19,5,0,3,0
"Matt Barnes","MEM",76,2190,121,75,46,0.6198347107438017,16,8,59,23,3,0,0,1
"Anthony Davis","NOP",61,2164,121,56,65,0.4628099173553719,32,8,24,18,15,1,0,2
"Hollis Thompson","PHI",77,2154,76,38,38,0.5,8,4,30,6,8,1,7,0
"Dion Waiters","OKC",78,2152,121,62,59,0.512396694214876,19,6,43,26,12,0,3,0
"Elfrid Payton","ORL",73,2145,177,111,66,0.6271186440677966,30,10,81,21,12,0,10,0
"Jamal Crawford","LAC",79,2126,113,70,43,0.6194690265486725,25,8,45,19,4,0,5,0
"Hassan Whiteside","MIA",73,2126,135,53,82,0.3925925925925926,30,5,23,6,19,16,0,6
"Bojan Bogdanovic","BKN",79,2115,115,70,45,0.6086956521739131,37,10,33,11,10,1,1,0
"Devin Booker","PHX",76,2108,160,107,53,0.66875,27,6,80,19,4,0,3,0
"Deron Williams","DAL",65,2106,150,99,51,0.66,27,11,72,26,2,0,3,0
"Allen Crabbe","POR",81,2105,64,33,31,0.515625,16,3,17,6,6,0,8,0
"Jared Dudley","WAS",81,2098,80,58,22,0.725,18,1,40,12,1,0,2,1
"Derrick Rose","CHI",66,2098,175,108,67,0.6171428571428571,36,18,72,30,7,0,4,0
"JJ Redick","LAC",75,2097,78,47,31,0.6025641025641025,14,8,33,11,4,0,4,0
"Mason Plumlee","POR",82,2084,154,86,68,0.5584415584415584,36,7,50,23,7,0,1,1
"Kent Bazemore","ATL",75,2083,138,83,55,0.6014492753623188,27,11,56,11,5,0,11,0
"Emmanuel Mudiay","DEN",68,2068,217,130,87,0.5990783410138248,40,12,90,36,13,0,6,0
"Jerami Grant","PHI",77,2066,110,46,64,0.41818181818181815,19,7,27,12,9,1,4,1
"Danny Green","SAS",79,2061,75,44,31,0.5866666666666667,13,2,31,10,2,1,8,0
"Jeremy Lin","CHA",78,2048,150,83,67,0.5533333333333333,43,9,40,25,11,0,3,0
"Kristaps Porzingis","NYK",72,2046,121,73,48,0.6033057851239669,37,7,36,10,7,1,0,0
"Cory Joseph","TOR",80,2046,102,63,39,0.6176470588235294,30,8,33,13,2,2,1,0
"Harrison Barnes","GSW",66,2041,57,26,31,0.45614035087719296,10,4,16,13,3,1,1,0
"Patrick Beverley","HOU",71,2041,92,47,45,0.5108695652173914,9,3,38,22,6,0,5,0
"Nikola Vucevic","ORL",65,2037,122,61,61,0.5,28,6,33,9,19,11,2,1
"Langston Galloway","NYK",82,2033,61,33,28,0.5409836065573771,4,4,29,11,2,0,4,0
"Jose Calderon","NYK",72,2024,87,66,21,0.7586206896551724,14,3,52,11,4,1,1,0
"Patrick Patterson","TOR",79,2020,65,39,26,0.6,17,0,22,6,7,0,1,0
"Zach Randolph","MEM",68,2017,105,56,49,0.5333333333333333,21,10,35,11,11,4,0,0
"Steven Adams","OKC",80,2015,84,28,56,0.3333333333333333,12,9,16,9,5,8,0,1
"Ryan Anderson","NOP",66,2008,90,42,48,0.4666666666666667,22,8,20,12,10,0,1,2
"Zaza Pachulia","DAL",76,2004,119,58,61,0.48739495798319327,33,7,25,9,9,6,0,1
"Derrick Favors","UTA",62,1983,104,51,53,0.49038461538461536,16,5,35,8,14,1,2,1
"Tony Parker","SAS",72,1981,131,77,54,0.5877862595419847,28,8,49,24,12,0,3,0
"Dante Cunningham","NOP",80,1971,41,23,18,0.5609756097560976,7,1,16,2,4,0,5,0
"Isaiah Canaan","PHI",77,1966,91,52,39,0.5714285714285714,10,9,42,7,8,0,3,0
"Nerlens Noel","PHI",67,1965,157,86,71,0.5477707006369427,42,15,44,26,7,6,0,2
"Garrett Temple","WAS",80,1951,64,42,22,0.65625,16,1,26,6,0,0,5,0
"Taj Gibson","CHI",73,1936,78,32,46,0.41025641025641024,17,4,15,5,7,4,2,2
"Rudy Gobert","UTA",61,1932,114,55,59,0.4824561403508772,26,4,29,10,9,3,2,2
"Jared Sullinger","BOS",81,1915,102,41,61,0.4019607843137255,17,3,24,15,9,4,0,1
"Lou Williams","LAL",67,1907,107,73,34,0.6822429906542056,22,6,51,11,6,0,4,0
"Robert Covington","PHI",67,1903,143,72,71,0.5034965034965035,34,8,38,16,20,0,4,0
"Ersan Ilyasova","ORL",74,1880,71,26,45,0.36619718309859156,9,6,17,8,10,5,2,0
"Omri Casspi","SAC",69,1880,94,49,45,0.5212765957446809,12,10,37,15,8,0,3,0
"Roy Hibbert","LAL",81,1878,76,33,43,0.4342105263157895,11,2,22,9,6,3,0,0
"Brandon Knight","PHX",52,1870,177,127,50,0.7175141242937854,32,10,95,19,5,0,7,0
"Matthew Dellavedova","CLE",76,1867,116,75,41,0.646551724137931,16,2,59,21,2,0,3,0
"Kobe Bryant","LAL",66,1863,129,92,37,0.7131782945736435,26,8,66,19,3,0,2,0
"Aaron Gordon","ORL",78,1863,66,30,36,0.45454545454545453,17,2,13,4,7,1,2,3
"Doug McDermott","CHI",81,1860,53,31,22,0.5849056603773585,14,4,17,2,5,0,2,0
"Danilo Gallinari","DEN",53,1839,77,38,39,0.4935064935064935,17,7,21,10,9,1,1,0
"Jrue Holiday","NOP",65,1831,167,120,47,0.718562874251497,33,10,87,22,6,0,0,0
"Alex Len","PHX",78,1821,145,64,81,0.4413793103448276,25,7,39,18,14,9,1,0
"Ian Mahinmi","IND",71,1816,100,38,62,0.38,15,10,23,15,4,3,6,0
"Nik Stauskas","PHI",73,1809,94,64,30,0.6808510638297872,23,7,41,16,0,0,3,0
"Bismack Biyombo","TOR",82,1808,71,20,51,0.28169014084507044,14,3,6,3,7,4,1,1
"Amir Johnson","BOS",79,1800,94,48,46,0.5106382978723404,18,4,30,11,4,5,0,2
"Chandler Parsons","DAL",61,1799,95,64,31,0.6736842105263158,28,2,36,15,3,0,2,0
"Marc Gasol","MEM",52,1791,118,71,47,0.6016949152542372,40,6,31,10,6,1,0,0
"Chris Bosh","MIA",53,1778,78,50,28,0.6410256410256411,21,7,29,8,4,1,1,0
"Cody Zeller","CHA",73,1774,68,27,41,0.39705882352941174,15,5,12,2,4,5,1,2
"Mike Conley","MEM",56,1761,85,57,28,0.6705882352941176,15,4,42,14,1,0,1,0
"Thabo Sefolosha","ATL",75,1758,68,36,32,0.5294117647058824,13,10,23,7,7,0,1,1
"Shane Larkin","BKN",78,1751,146,103,43,0.7054794520547946,29,7,74,20,5,0,5,0
"Terrence Ross","TOR",73,1747,46,23,23,0.5,13,6,10,9,3,0,2,0
"Nikola Jokic","DEN",80,1733,104,54,50,0.5192307692307693,19,7,35,12,10,4,1,1
"Andre Iguodala","GSW",65,1732,79,51,28,0.6455696202531646,11,4,40,13,6,0,1,0
"Enes Kanter","OKC",82,1721,115,38,77,0.33043478260869563,23,7,15,8,18,4,3,2
"Bradley Beal","WAS",55,1708,112,62,50,0.5535714285714286,34,7,28,20,6,0,2,0
"Frank Kaminsky","CHA",81,1708,58,28,30,0.4827586206896552,17,2,11,2,6,0,2,0
"Kenneth Faried","DEN",67,1695,91,46,45,0.5054945054945055,23,7,23,4,5,0,2,3
"Stanley Johnson","DET",73,1687,114,55,59,0.4824561403508772,19,7,36,8,18,1,2,0
"Mirza Teletovic","PHX",79,1685,84,47,37,0.5595238095238095,21,3,26,11,4,0,3,1
"Ed Davis","POR",81,1684,64,27,37,0.421875,15,6,12,4,3,3,0,1
"Shabazz Muhammad","MIN",82,1682,70,32,38,0.45714285714285713,14,11,18,8,5,1,1,1
"Marco Belinelli","SAC",68,1672,80,51,29,0.6375,11,4,40,12,5,1,1,0
"Corey Brewer","HOU",82,1669,78,53,25,0.6794871794871795,14,5,39,7,2,0,2,1
"Kyrie Irving","CLE",53,1667,124,81,43,0.6532258064516129,38,11,43,14,4,0,6,0
"Ramon Sessions","WAS",82,1667,115,65,50,0.5652173913043478,20,13,45,19,5,0,1,0
"J.J. Barea","DAL",74,1667,113,82,31,0.7256637168141593,22,3,60,11,6,0,4,0
"Marcus Smart","BOS",61,1667,80,47,33,0.5875,9,4,38,12,2,0,4,0
"Wesley Johnson","LAC",80,1666,54,29,25,0.5370370370370371,6,3,23,11,2,0,5,0
"Patty Mills","SAS",81,1662,76,54,22,0.7105263157894737,12,4,42,7,1,0,4,0
"Michael Carter-Williams","MIL",54,1649,153,100,53,0.6535947712418301,25,13,75,19,9,0,1,2
"Nikola Mirotic","CHI",66,1646,102,57,45,0.5588235294117647,23,10,34,9,4,4,1,0
"Randy Foye","OKC",81,1641,86,54,32,0.627906976744186,12,3,42,17,2,0,5,0
"Luis Scola","TOR",76,1636,68,37,31,0.5441176470588235,17,1,20,9,5,3,0,0
"Trevor Booker","UTA",79,1632,81,33,48,0.4074074074074074,11,2,22,9,9,2,1,2
"Alonzo Gee","NOP",73,1632,56,25,31,0.44642857142857145,12,6,13,8,5,0,2,1
"Markieff Morris","WAS",64,1629,135,63,72,0.4666666666666667,21,4,42,15,9,1,3,2
"Dennis Schroder","ATL",80,1621,183,117,66,0.639344262295082,34,10,83,28,8,1,2,0
"Tony Allen","MEM",64,1620,78,45,33,0.5769230769230769,18,6,27,8,7,0,3,1
"Tyson Chandler","PHX",66,1618,93,36,57,0.3870967741935484,7,3,29,13,5,12,0,3
"Wayne Ellington","BKN",76,1615,45,30,15,0.6666666666666666,7,4,23,6,2,0,1,0
"T.J. McConnell","PHI",81,1606,140,89,51,0.6357142857142857,25,18,64,18,5,0,5,0
"Lavoy Allen","IND",79,1599,69,40,29,0.5797101449275363,10,1,30,9,2,3,1,0
"Jahlil Okafor","PHI",53,1591,124,53,71,0.4274193548387097,32,13,21,9,15,2,5,0
"Jonas Valanciunas","TOR",60,1557,85,24,61,0.2823529411764706,14,4,10,5,9,13,1,2
"Gerald Green","MIA",69,1557,46,17,29,0.3695652173913043,5,1,12,4,7,0,7,0
"Andre Roberson","OKC",70,1553,35,12,23,0.34285714285714286,4,8,8,8,4,0,2,0
"Tim Duncan","SAS",61,1537,90,56,34,0.6222222222222222,16,1,40,12,1,6,0,0
"Shaun Livingston","GSW",78,1519,78,42,36,0.5384615384615384,9,5,33,14,3,0,3,0
"Darrell Arthur","DEN",70,1516,66,36,30,0.5454545454545454,7,2,29,9,5,0,2,0
"Jordan Hill","IND",73,1513,92,45,47,0.4891304347826087,23,6,22,11,9,1,2,0
"Jerryd Bayless","MIL",52,1505,73,42,31,0.5753424657534246,9,2,33,9,7,0,5,0
"Raul Neto","UTA",81,1499,109,72,37,0.6605504587155964,19,3,53,17,6,1,5,0
"Kosta Koufos","SAC",78,1482,48,19,29,0.3958333333333333,9,4,10,1,4,3,0,0
"Eric Gordon","NOP",45,1481,73,36,37,0.4931506849315068,18,7,18,15,9,0,0,0
"Clint Capela","HOU",77,1471,60,30,30,0.5,16,1,14,6,3,3,1,1
"CJ Miles","IND",64,1464,70,41,29,0.5857142857142857,10,2,31,6,3,0,3,0
"Austin Rivers","LAC",67,1463,61,37,24,0.6065573770491803,13,7,24,7,1,0,6,0
"Tayshaun Prince","MIN",77,1461,27,13,14,0.48148148148148145,7,0,6,9,2,0,1,0
"Maurice Harkless","POR",78,1457,62,33,29,0.532258064516129,14,2,19,4,6,2,6,0
"Andrew Bogut","GSW",70,1451,83,48,35,0.5783132530120482,7,2,41,12,0,0,1,3
"JaMychal Green","MEM",78,1446,83,33,50,0.39759036144578314,19,6,14,13,8,1,3,0
"Ben McLemore","SAC",68,1443,99,53,46,0.5353535353535354,34,6,19,10,9,1,3,0
"Derrick Williams","NYK",80,1435,61,39,22,0.639344262295082,20,4,19,2,7,0,0,1
"Gerald Henderson","POR",72,1431,68,34,34,0.5,10,7,24,6,6,0,4,0
"Mario Hezonja","ORL",79,1413,97,54,43,0.5567010309278351,19,4,35,16,7,0,4,0
"Willie Cauley-Stein","SAC",66,1411,46,29,17,0.6304347826086957,13,3,16,1,5,2,1,0
"Ty Lawson","IND",66,1411,95,68,27,0.7157894736842105,11,1,57,15,2,0,1,0
"David West","SAS",78,1404,68,32,36,0.47058823529411764,7,0,25,13,5,2,2,0
"Kelly Olynyk","BOS",69,1395,74,30,44,0.40540540540540543,16,2,14,4,15,4,2,0
"Boris Diaw","SAS",76,1386,97,54,43,0.5567010309278351,18,5,36,17,6,1,5,0
"Trey Lyles","UTA",80,1382,65,29,36,0.4461538461538462,10,0,19,11,7,0,5,0
"Mario Chalmers","MEM",61,1373,110,63,47,0.5727272727272728,19,10,44,18,6,0,1,0
"Lance Stephenson","MEM",69,1372,94,44,50,0.46808510638297873,14,8,30,13,12,0,2,1
"Myles Turner","IND",60,1367,67,22,45,0.3283582089552239,10,8,12,5,3,4,1,0
"Trey Burke","UTA",64,1366,80,52,28,0.65,17,3,35,13,2,0,0,0
"Brandon Bass","LAL",66,1342,42,14,28,0.3333333333333333,6,5,8,5,4,3,0,1
"Anthony Tolliver","DET",72,1341,28,13,15,0.4642857142857143,2,2,11,5,0,0,0,0
"Meyers Leonard","POR",61,1332,77,39,38,0.5064935064935064,11,3,28,9,2,1,5,0
"Timofey Mozgov","CLE",76,1326,71,33,38,0.4647887323943662,19,7,14,1,4,7,3,1
"Richard Jefferson","CLE",74,1325,43,18,25,0.4186046511627907,7,6,11,7,3,0,4,1
"Donald Sloan","BKN",61,1318,80,57,23,0.7125,14,6,43,8,1,0,2,0
"Iman Shumpert","CLE",54,1316,57,30,27,0.5263157894736842,11,2,19,10,3,0,3,0
"Lance Thomas","NYK",59,1313,57,32,25,0.5614035087719298,13,3,19,4,8,0,4,0
"PJ Hairston","MEM",66,1313,41,23,18,0.5609756097560976,8,3,15,2,1,0,2,0
"Tony Snell","CHI",64,1301,52,26,26,0.5,8,2,18,6,2,0,3,0
"Devin Harris","DAL",64,1280,66,37,29,0.5606060606060606,6,4,31,13,4,0,3,0
"Rodney Stuckey","IND",58,1275,76,48,28,0.631578947368421,18,5,30,10,1,0,1,0
"Luc Mbah a Moute","LAC",74,1274,34,18,16,0.5294117647058824,9,2,9,6,3,0,0,0
"Larry Nance Jr.","LAL",63,1266,40,19,21,0.475,8,1,11,5,4,0,0,1
"Jerian Grant","NYK",76,1265,87,63,24,0.7241379310344828,15,3,48,13,2,0,1,0
"E'Twaun Moore","CHI",59,1263,53,31,22,0.5849056603773585,14,0,17,15,2,0,1,0
"Toney Douglas","NOP",61,1262,64,35,29,0.546875,8,1,27,7,9,0,4,0
"Jason Terry","HOU",72,1258,49,34,15,0.6938775510204082,3,2,31,7,1,0,2,0
"Jon Leuer","PHX",67,1255,75,46,29,0.6133333333333333,13,9,33,10,5,0,0,0
"Kyle Anderson","SAS",78,1245,59,33,26,0.559322033898305,6,1,27,8,5,1,3,0
"Joe Ingles","UTA",81,1241,65,37,28,0.5692307692307692,3,0,34,8,4,0,4,0
"Aron Baynes","DET",81,1233,67,23,44,0.34328358208955223,13,4,10,2,5,5,0,0
"Paul Pierce","LAC",68,1230,58,34,24,0.5862068965517241,11,1,23,10,4,0,1,0
"Jeremy Lamb","CHA",66,1227,50,32,18,0.64,6,2,26,3,3,0,2,0
"Ronnie Price","PHX",62,1211,70,47,23,0.6714285714285714,14,6,33,12,0,0,2,0
"Channing Frye","CLE",70,1199,43,19,24,0.4418604651162791,3,0,16,5,1,2,2,0
"Norris Cole","NOP",45,1198,75,51,24,0.68,10,0,41,9,1,0,5,0
"Jason Smith","ORL",76,1181,57,23,34,0.40350877192982454,7,1,16,5,4,0,1,0
"Omer Asik","NOP",68,1178,60,27,33,0.45,9,6,18,5,2,2,2,0
"D.J. Augustin","DEN",62,1178,84,50,34,0.5952380952380952,16,2,34,18,0,0,5,0
"Jonas Jerebko","BOS",78,1177,52,23,29,0.4423076923076923,11,5,12,1,9,3,0,1
"Noah Vonleh","POR",78,1174,50,13,37,0.26,7,2,6,2,9,2,2,0
"Blake Griffin","LAC",35,1170,83,52,31,0.6265060240963856,26,4,26,11,1,0,1,0
"JaKarr Sampson","DEN",73,1160,70,34,36,0.4857142857142857,21,7,13,2,11,0,2,1
"Mike Scott","ATL",75,1146,42,21,21,0.5,7,3,14,5,5,0,0,1
"Manu Ginobili","SAS",58,1134,99,64,35,0.6464646464646465,11,9,53,17,2,0,0,0
"Archie Goodwin","PHX",57,1114,100,69,31,0.69,21,3,48,16,2,0,1,1
"Marcus Thornton","WAS",61,1108,51,32,19,0.6274509803921569,11,3,21,6,1,0,2,0
"Aaron Brooks","CHI",69,1108,82,48,34,0.5853658536585366,13,6,35,19,4,0,0,0
"Josh Richardson","MIA",52,1107,35,18,17,0.5142857142857142,4,2,14,4,3,0,3,0
"Bobby Portis","CHI",62,1102,54,29,25,0.5370370370370371,14,2,15,6,3,1,1,0
"Al Jefferson","CHA",47,1097,34,19,15,0.5588235294117647,12,1,7,5,3,0,0,0
"Kevin Martin","SAS",55,1095,54,32,22,0.5925925925925926,15,3,17,2,5,0,3,1
"Nene","WAS",57,1094,76,41,35,0.5394736842105263,21,2,20,12,5,0,0,0
"O.J. Mayo","MIL",41,1090,72,47,25,0.6527777777777778,11,3,36,8,4,0,0,0
"Leandro Barbosa","GSW",68,1079,53,32,21,0.6037735849056604,11,5,21,6,1,0,0,0
"Nemanja Bjelica","MIN",60,1075,47,26,21,0.5531914893617021,13,2,13,2,7,3,0,0
"TJ Warren","PHX",47,1070,32,16,16,0.5,6,1,10,3,5,0,2,0
"Eric Bledsoe","PHX",31,1059,110,67,43,0.6090909090909091,14,8,53,14,5,0,2,0
"Shelvin Mack","UTA",52,1058,95,65,30,0.6842105263157895,20,0,45,16,3,0,1,0
"Brandon Rush","GSW",72,1055,33,22,11,0.6666666666666666,9,1,13,2,2,1,1,0
"Terrence Jones","HOU",50,1044,49,23,26,0.46938775510204084,12,3,11,4,7,1,0,0
"Joffrey Lauvergne","DEN",59,1041,54,20,34,0.37037037037037035,6,4,14,3,3,3,1,3
"Jameer Nelson","DEN",39,1036,66,52,14,0.7878787878787878,10,4,42,5,2,0,1,0
"Spencer Hawes","CHA",57,1035,58,27,31,0.46551724137931033,9,1,18,7,7,4,0,0
"Nick Young","LAL",54,1033,30,14,16,0.4666666666666667,7,5,7,4,1,0,3,0
"Jarrett Jack","BKN",32,1027,94,66,28,0.7021276595744681,19,4,47,18,1,0,0,0
"Vince Carter","MEM",60,1005,35,19,16,0.5428571428571428,6,1,13,6,2,0,1,0
"Rashad Vaughn","MIL",70,1001,28,19,9,0.6785714285714286,7,0,12,3,1,0,3,0
"Dwight Powell","DAL",69,992,40,20,20,0.5,12,2,8,5,3,0,1,0
"Steve Blake","DET",58,986,81,57,24,0.7037037037037037,9,4,48,12,6,0,0,0
"Markel Brown","BKN",62,982,54,39,15,0.7222222222222222,12,4,27,8,2,0,0,1
"Kyle Singler","OKC",68,977,32,17,15,0.53125,7,2,10,2,4,0,1,0
"John Henson","MIL",57,959,64,32,32,0.5,11,2,21,5,8,3,3,1
"Chase Budinger","PHX",66,930,44,22,22,0.5,5,1,17,10,6,0,1,0
