"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Pascal Siakam","TOR",71,2652,556,425,42,0.34710743801652894,197,0.16737468139337297,186,0.17464788732394365,0.17082961641391614,131,0,0,76,0.05029781601588352,55,0.04968383017163505,0.05003819709702063,0.1382488479262673,0.17477477477477477,0.2127659574468085,0.18453188602442333,0.1524390243902439,0.0735930735930736,0.05285118219749652,0.012121212121212121,0.040455120101137804,0.07278481012658228,38,0.060126582278481014
"CJ McCollum","NOP",75,2649,328,273,7,0.050724637681159424,119,0.0997485331098072,147,0.11750599520383694,0.1088379705400982,55,0,0,26,0.017699115044247787,29,0.02968270214943705,0.022485690923957483,0.06459948320413436,0.1056338028169014,0.14285714285714285,0.11443298969072165,0.12811387900355872,0.020242914979757085,0.017673048600883652,0.013513513513513514,0.0273224043715847,0.036734693877551024,26,0.03773584905660377
"Franz Wagner","ORL",80,2609,329,259,7,0.051470588235294115,121,0.10245554614733277,131,0.10429936305732485,0.10340582683627411,70,0,0,40,0.029607698001480384,30,0.02862595419847328,0.02917882451021259,0.08762886597938144,0.11030741410488246,0.10833333333333334,0.09946524064171124,0.11838006230529595,0.02952755905511811,0.034129692832764506,0.019455252918287938,0.030303030303030304,0.02242152466367713,18,0.0375
"Jalen Green","HOU",76,2602,284,241,2,0.013793103448275862,91,0.07982456140350877,148,0.11580594679186229,0.09884201819685691,43,0,0,30,0.021216407355021217,13,0.012048192771084338,0.017248295226634576,0.072992700729927,0.06769825918762089,0.12264150943396226,0.11735205616850551,0.1103202846975089,0.02973977695167286,0.016897081413210446,0.013333333333333334,0.013318534961154272,0.0056179775280898875,15,0.022727272727272728
"Bam Adebayo","MIA",75,2598,688,504,33,0.2727272727272727,247,0.22660550458715598,224,0.18744769874476988,0.20612691466083152,184,0,0,115,0.08921644685802949,69,0.06521739130434782,0.0783979548359608,0.19533527696793002,0.24765478424015008,0.22429906542056074,0.19483568075117372,0.16909620991253643,0.13367609254498714,0.0776978417266187,0.04390243902439024,0.06919060052219321,0.0547945205479452,25,0.05506607929515418
"Trae Young","ATL",73,2541,217,161,1,0.008403361344537815,59,0.044062733383121735,101,0.09430438842203548,0.06639004149377593,56,0,0,40,0.028591851322373123,16,0.015444015444015444,0.02299794661190965,0.04864864864864865,0.03508771929824561,0.056074766355140186,0.08020050125313283,0.13553113553113552,0.025806451612903226,0.03645007923930269,0.0165016501650165,0.017173051519154558,0.010752688172043012,21,0.030523255813953487
"Fred VanVleet","TOR",69,2535,280,250,3,0.023076923076923078,126,0.11753731343283583,121,0.11932938856015779,0.1184084372003835,30,0,0,17,0.012168933428775949,13,0.011565836298932384,0.01190003966679889,0.12090680100755667,0.10204081632653061,0.15135135135135136,0.12375533428165007,0.10932475884244373,0.013157894736842105,0.014084507042253521,0.006622516556291391,0.00878293601003764,0.01834862385321101,7,0.011824324324324325
"Buddy Hield","IND",80,2482,400,333,17,0.13934426229508196,183,0.13821752265861026,133,0.12630579297245964,0.13294068153134203,67,2,0.017699115044247787,22,0.02,43,0.034482758620689655,0.027694929697486152,0.12802768166089964,0.14615384615384616,0.14601769911504425,0.1272965879265092,0.12371134020618557,0.025806451612903226,0.014989293361884369,0.017857142857142856,0.04279749478079332,0.006920415224913495,9,0.017509727626459144
"RJ Barrett","NYK",73,2475,368,308,41,0.3106060606060606,101,0.08409658617818484,166,0.1420017108639863,0.11265822784810127,60,1,0.006211180124223602,34,0.026771653543307086,25,0.02256317689530686,0.0248107653490328,0.056485355648535567,0.08091286307053942,0.14522821576763487,0.15497737556561086,0.10175438596491228,0.03406813627254509,0.026143790849673203,0.006289308176100629,0.01653944020356234,0.037267080745341616,20,0.03597122302158273
"Jordan Poole","GSW",82,2458,225,193,4,0.028985507246376812,86,0.06510219530658592,103,0.09196428571428572,0.07742728390004097,32,0,0,13,0.012206572769953052,19,0.014415781487101669,0.013428451531682753,0.04081632653061224,0.0791268758526603,0.05714285714285714,0.09026128266033254,0.09712230215827339,0.005780346820809248,0.016129032258064516,0.013452914798206279,0.015223596574690771,0.011235955056179775,6,0.009569377990430622
"Josh Hart","NYK",76,2454,593,451,26,0.19548872180451127,230,0.18341307814992025,195,0.19716885743174925,0.18947837717342844,142,7,0.04697986577181208,54,0.0510879848628193,81,0.07303877366997295,0.062326869806094184,0.17623762376237623,0.16923076923076924,0.2314410480349345,0.21207865168539325,0.1588447653429603,0.0755939524838013,0.03667481662591687,0.021621621621621623,0.07475490196078431,0.06825938566552901,9,0.045
"Jabari Smith Jr.","HOU",79,2451,569,447,43,0.30714285714285716,206,0.18761384335154827,198,0.162428219852338,0.17436340094950367,122,3,0.01875,78,0.05555555555555555,41,0.04095904095904096,0.04948024948024948,0.16883116883116883,0.19960474308300397,0.1932367149758454,0.1671957671957672,0.145985401459854,0.06857142857142857,0.04754601226993865,0.048458149779735685,0.04028436018957346,0.044585987261146494,15,0.03054989816700611
"Trey Murphy III","NOP",79,2448,281,222,27,0.22131147540983606,91,0.08154121863799284,104,0.0913884007029877,0.0865128660159716,59,0,0,36,0.027314112291350532,23,0.02505446623093682,0.026386404293381037,0.06631299734748011,0.08778625954198473,0.09302325581395349,0.08650519031141868,0.1070110701107011,0.036613272311212815,0.01620745542949757,0.03787878787878788,0.024285714285714285,0.027522935779816515,15,0.0390625
"Darius Garland","CLE",69,2447,185,157,2,0.018867924528301886,70,0.056451612903225805,85,0.09052183173588925,0.07113354749885269,28,0,0,19,0.015859766277128547,9,0.009793253536452665,0.013226263580538498,0.05112474437627812,0.062381852551984876,0.05405405405405406,0.10556348074179743,0.046218487394957986,0.009237875288683603,0.025,0.004878048780487805,0.01347305389221557,0,13,0.024029574861367836
"Tobias Harris","PHI",74,2436,424,357,19,0.14960629921259844,167,0.143101970865467,171,0.16316793893129772,0.1525959367945824,67,0,0,46,0.04114490161001789,21,0.021450459652706845,0.03195040534096328,0.13451776649746192,0.14836223506743737,0.14566929133858267,0.15063291139240506,0.20155038759689922,0.05198019801980198,0.03780718336483932,0.02702702702702703,0.024320457796852647,0.014285714285714285,13,0.035422343324250684
"De'Aaron Fox","SAC",73,2435,306,266,5,0.042735042735042736,129,0.10732113144758736,132,0.1286549707602339,0.11714542190305206,40,2,0.014084507042253521,22,0.019981834695731154,16,0.014427412082957619,0.017194570135746608,0.08706467661691543,0.10707803992740472,0.14056224899598393,0.11827956989247312,0.15602836879432624,0.012531328320802004,0.027833001988071572,0.01507537688442211,0.013986013986013986,0.01593625498007968,10,0.017361111111111112
"Donovan Mitchell","CLE",68,2432,289,226,4,0.03571428571428571,119,0.0952,103,0.11343612334801761,0.10287303058387395,63,2,0.019230769230769232,36,0.0313588850174216,25,0.024703557312252964,0.02824074074074074,0.06693711967545639,0.1,0.1417004048582996,0.11463046757164404,0.11020408163265306,0.047619047619047616,0.02214022140221402,0.024154589371980676,0.025815217391304348,0.021739130434782608,32,0.049689440993788817
"Paolo Banchero","ORL",72,2430,497,413,31,0.25203252032520324,184,0.17005545286506468,198,0.1771019677996422,0.17363636363636364,84,0,0,45,0.034403669724770644,39,0.042116630669546434,0.03760071620411817,0.15492957746478872,0.15717092337917485,0.22477064220183487,0.18870192307692307,0.14335664335664336,0.03991130820399113,0.033391915641476276,0.027777777777777776,0.03872752420470263,0.054187192118226604,20,0.03683241252302026
"Jaden McDaniels","MIN",79,2416,307,215,20,0.15037593984962405,110,0.08390541571319603,85,0.08292682926829269,0.08347602739726027,92,0,0,49,0.04159592529711375,43,0.0443298969072165,0.04283054003724395,0.06496062992125984,0.1059245960502693,0.07317073170731707,0.08729139922978177,0.06910569105691057,0.05161290322580645,0.036053130929791274,0.03225806451612903,0.04526748971193416,0.04149377593360996,19,0.060897435897435896
"Shai Gilgeous-Alexander","OKC",68,2416,329,270,15,0.09554140127388536,132,0.11468288444830582,123,0.11081081081081082,0.11278195488721804,59,0,0,42,0.0298932384341637,17,0.017507723995880537,0.024831649831649833,0.12910284463894967,0.09939148073022312,0.11940298507462686,0.10943396226415095,0.11428571428571428,0.05128205128205128,0.01951219512195122,0,0.016927083333333332,0.019704433497536946,19,0.03368794326241135
"Royce O'Neale","BKN",76,2409,384,329,31,0.2421875,155,0.1151560178306092,143,0.14243027888446216,0.12680851063829787,55,1,0.008620689655172414,30,0.028544243577545196,24,0.023278370514064017,0.025936599423631124,0.10728744939271255,0.10651828298887123,0.15695067264573992,0.13900134952766532,0.1520912547528517,0.04857142857142857,0.016913319238900635,0.021929824561403508,0.023989898989898988,0.02092050209205021,16,0.049689440993788817
"Jaylen Brown","BOS",67,2405,459,381,39,0.325,172,0.1344800625488663,170,0.1588785046728972,0.14559386973180077,78,1,0.00980392156862745,51,0.05029585798816568,26,0.020850040096230954,0.034055727554179564,0.08488063660477453,0.12231404958677686,0.2222222222222222,0.15123094958968347,0.1889400921658986,0.064,0.05470459518599562,0.01098901098901099,0.020703933747412008,0.021352313167259787,27,0.04361873990306947
"Luka Doncic","DAL",66,2391,569,515,52,0.416,248,0.21621621621621623,215,0.22073921971252566,0.2182932578972183,54,4,0.021505376344086023,19,0.02243211334120425,31,0.026006711409395974,0.024521824423737126,0.16584158415841585,0.24084778420038536,0.25,0.2317596566523605,0.19272727272727272,0.025889967637540454,0.015306122448979591,0.03424657534246575,0.02386634844868735,0.031073446327683617,18,0.027522935779816515
"O.G. Anunoby","TOR",67,2386,332,237,25,0.22727272727272727,80,0.07662835249042145,132,0.13735691987513007,0.1057356608478803,95,4,0.032,53,0.039640987284966345,38,0.0364333652924257,0.03823529411764706,0.08557457212713937,0.08050847457627118,0.04294478527607362,0.1415525114155251,0.12828947368421054,0.056433408577878104,0.032520325203252036,0.02867383512544803,0.036193029490616625,0.037037037037037035,19,0.04773869346733668
"Keegan Murray","SAC",80,2382,371,282,16,0.128,131,0.11017661900756939,135,0.1412133891213389,0.124009324009324,89,3,0.023622047244094488,34,0.03291384317521781,52,0.04585537918871252,0.03968620212275035,0.10462287104622871,0.10526315789473684,0.13008130081300814,0.13953488372093023,0.1455223880597015,0.034666666666666665,0.022964509394572025,0.055865921787709494,0.04027617951668585,0.06415094339622641,14,0.03655352480417755
"Kentavious Caldwell-Pope","DEN",76,2381,208,173,1,0.010526315789473684,54,0.04560810810810811,118,0.1145631067961165,0.07768744354110207,35,0,0,20,0.017497812773403325,15,0.016816143497757848,0.0171990171990172,0.04,0.04482758620689655,0.056768558951965066,0.10657894736842105,0.13703703703703704,0.020930232558139535,0.01598173515981735,0.014545454545454545,0.02,0.008264462809917356,9,0.027777777777777776
"P.J. Washington","CHA",73,2380,358,285,29,0.25663716814159293,133,0.10955518945634267,123,0.11658767772511848,0.1128250330542089,73,2,0.013513513513513514,44,0.03283582089552239,27,0.02456778889899909,0.02911029110291103,0.120817843866171,0.10515021459227468,0.09047619047619047,0.10861423220973783,0.14173228346456693,0.04251386321626617,0.03145695364238411,0.010256410256410256,0.0161892901618929,0.0472972972972973,23,0.04831932773109244
"Jalen Brunson","NYK",68,2379,241,201,2,0.015748031496062992,92,0.08371246587807098,107,0.09825528007346189,0.09095063985374771,40,0,0,26,0.021757322175732216,14,0.013631937682570594,0.018001800180018002,0.06542056074766354,0.08656036446469248,0.11206896551724138,0.09101941747572816,0.12075471698113208,0.020454545454545454,0.01896551724137931,0.03428571428571429,0.016574585635359115,0.006600660066006601,15,0.027522935779816515
"Brook Lopez","MIL",78,2373,520,363,18,0.17142857142857143,226,0.15437158469945356,119,0.11008325624421832,0.13555992141453832,157,10,0.07575757575757576,97,0.08762420957542909,50,0.041701417848206836,0.06374674761491761,0.15738498789346247,0.1679506933744222,0.12935323383084577,0.10751445086705202,0.12037037037037036,0.09595959595959595,0.10085836909871244,0.04897959183673469,0.041349292709466814,0.04285714285714286,25,0.06361323155216285
"Josh Giddey","OKC",76,2367,599,451,40,0.28368794326241137,205,0.18014059753954306,206,0.19074074074074074,0.18530207394048692,148,7,0.07446808510638298,102,0.0736462093862816,39,0.03816046966731898,0.05857914416285833,0.10514541387024609,0.19917864476386038,0.29901960784313725,0.20363164721141375,0.15857605177993528,0.08117443868739206,0.07763975155279502,0.030864197530864196,0.03980099502487562,0.03211009174311927,44,0.08943089430894309
"Reggie Bullock","DAL",78,2364,283,251,9,0.06766917293233082,114,0.09965034965034965,128,0.1391304347826087,0.11724806201550388,32,0,0,6,0.0068415051311288486,26,0.021487603305785124,0.015333013895543843,0.08564231738035265,0.0940959409594096,0.14146341463414633,0.140117994100295,0.13636363636363635,0.015105740181268883,0.002617801047120419,0,0.020642201834862386,0.023668639053254437,7,0.026119402985074626
"Immanuel Quickley","NYK",81,2344,337,279,6,0.04316546762589928,133,0.11009933774834436,140,0.12589928057553956,0.11767241379310345,58,1,0.005847953216374269,29,0.025349650349650348,28,0.025830258302583026,0.025583482944344704,0.09722222222222222,0.12337662337662338,0.1115702479338843,0.1278928136419001,0.12027491408934708,0.015151515151515152,0.03682170542635659,0.018072289156626505,0.029411764705882353,0.016556291390728478,13,0.02736842105263158
"Tyler Herro","MIA",67,2336,360,333,27,0.21951219512195122,116,0.12008281573498965,190,0.18357487922705315,0.15292353823088456,27,0,0,12,0.01073345259391771,15,0.015136226034308779,0.012802275960170697,0.09385113268608414,0.10515021459227468,0.19895287958115182,0.18733153638814015,0.17406143344709898,0.002849002849002849,0.015544041450777202,0.010638297872340425,0.012430939226519336,0.02247191011235955,9,0.016216216216216217
"Nikola Jokic","DEN",69,2323,817,650,38,0.37623762376237624,374,0.32778264680105174,238,0.23310479921645447,0.28307123034227566,167,0,0,124,0.11787072243346007,43,0.04908675799086758,0.08661825726141079,0.3247863247863248,0.3509700176366843,0.273542600896861,0.23004059539918809,0.24113475177304963,0.15763546798029557,0.11192214111922141,0.059574468085106386,0.044374009508716325,0.061224489795918366,53,0.167192429022082
"Patrick Williams","CHI",82,2323,327,249,15,0.13274336283185842,95,0.08936970837253057,139,0.12488769092542677,0.10753676470588236,78,1,0.011627906976744186,45,0.03637833468067906,32,0.03764705882352941,0.03689506468615237,0.08525345622119816,0.07109004739336493,0.13526570048309178,0.12734082397003746,0.11858974358974358,0.05,0.02877697841726619,0.03,0.0397456279809221,0.03167420814479638,11,0.033846153846153845
"Derrick White","BOS",82,2319,293,241,5,0.0423728813559322,118,0.09254901960784313,118,0.11637080867850098,0.10310179117518567,52,1,0.011111111111111112,25,0.027563395810363836,26,0.020750199521149242,0.02361111111111111,0.07547169811320754,0.10144927536231885,0.09540636042402827,0.12004950495049505,0.10194174757281553,0.024922118380062305,0.03294117647058824,0.018633540372670808,0.019916142557651992,0.023411371237458192,9,0.024390243902439025
"Jaden Ivey","DET",74,2304,288,215,1,0.007142857142857143,101,0.08977777777777778,113,0.11601642710472279,0.10195331110052405,73,3,0.02586206896551724,45,0.035101404056162244,25,0.0254323499491353,0.03090507726269316,0.07363420427553444,0.09037328094302555,0.12307692307692308,0.11160058737151249,0.12627986348122866,0.045351473922902494,0.03511705685618729,0.01646090534979424,0.02282453637660485,0.031914893617021274,14,0.029227557411273485
"D'Angelo Russell","LAL",71,2304,215,180,6,0.05128205128205128,91,0.07551867219917012,83,0.08003857280617165,0.07760927743086529,35,0,0,19,0.017335766423357664,16,0.016477857878475798,0.016932752781809387,0.08441558441558442,0.0691699604743083,0.07172995780590717,0.07692307692307693,0.08949416342412451,0.019464720194647202,0.018907563025210083,0.009569377990430622,0.013297872340425532,0.0273972602739726,11,0.023060796645702306
"Draymond Green","GSW",73,2297,525,459,47,0.42342342342342343,232,0.1870967741935484,180,0.16483516483516483,0.17667238421955403,66,3,0.03296703296703297,36,0.03777544596012592,27,0.022295623451692816,0.02911275415896488,0.17667844522968199,0.19559228650137742,0.17316017316017315,0.1710843373493976,0.1450381679389313,0.040268456375838924,0.045454545454545456,0.015544041450777202,0.02265705458290422,0.020833333333333332,10,0.05025125628140704
"Kenyon Martin Jr.","HOU",82,2292,452,326,17,0.1328125,111,0.11431513903192585,198,0.1742957746478873,0.14665401044138585,126,1,0.00641025641025641,70,0.057283142389525366,55,0.05623721881390593,0.056818181818181816,0.0782122905027933,0.11818181818181818,0.1791907514450867,0.17620137299771166,0.16793893129770993,0.05765407554671968,0.056261343012704176,0.05952380952380952,0.05946601941747573,0.03896103896103896,21,0.08300395256916997
"Joel Embiid","PHI",66,2284,670,557,33,0.2682926829268293,299,0.2708333333333333,225,0.2234359483614697,0.2482235907153008,113,0,0,73,0.07336683417085427,40,0.04640371229698376,0.06085083467959074,0.20498614958448755,0.2927835051546392,0.32170542635658916,0.21910828025477708,0.23873873873873874,0.09523809523809523,0.08352668213457076,0.014492753623188406,0.04012841091492777,0.06276150627615062,27,0.054878048780487805
"Bruce Brown","DEN",80,2280,328,265,17,0.15315315315315314,135,0.12032085561497326,113,0.11311311311311312,0.11692597831211693,63,0,0,47,0.042805100182149364,16,0.01820250284414107,0.03186646433990895,0.08870967741935484,0.12059369202226346,0.17535545023696683,0.11357340720221606,0.11191335740072202,0.04866180048661801,0.04477611940298507,0.027522935779816515,0.015723270440251572,0.024691358024691357,19,0.05604719764011799
"Klay Thompson","GSW",69,2279,286,247,18,0.15384615384615385,104,0.08517608517608517,125,0.11870845204178537,0.10070360598065084,39,3,0.030927835051546393,18,0.01820020222446916,18,0.01485148514851485,0.01635620172648796,0.07586206896551724,0.07790368271954674,0.12,0.11282051282051282,0.13553113553113552,0.02158273381294964,0.014522821576763486,0.021834061135371178,0.017708333333333333,0.003968253968253968,14,0.020895522388059702
"Jalen Williams","OKC",75,2276,337,253,26,0.17567567567567569,70,0.06463527239150507,157,0.15169082125603864,0.10717658168083097,84,1,0.009523809523809525,54,0.0410958904109589,29,0.030366492146596858,0.036579991185544294,0.07142857142857142,0.0455531453362256,0.09574468085106383,0.1495956873315364,0.15699658703071673,0.056672760511883,0.03547297297297297,0.011428571428571429,0.032552083333333336,0.0213903743315508,14,0.04430379746835443
"Lauri Markkanen","UTA",66,2273,570,440,44,0.3283582089552239,191,0.1524341580207502,205,0.2122153209109731,0.17845876520955387,130,2,0.015267175572519083,74,0.07047619047619047,54,0.04804270462633452,0.05887764489420423,0.13986013986013987,0.15714285714285714,0.16494845360824742,0.21409574468085107,0.205607476635514,0.1,0.05103969754253308,0.05405405405405406,0.04983012457531144,0.04149377593360996,32,0.06349206349206349
"Luguentz Dort","OKC",74,2272,344,216,7,0.047619047619047616,99,0.09041095890410959,110,0.10318949343339587,0.0967144840351689,128,1,0.01,84,0.06407322654462243,43,0.044147843942505136,0.05557986870897155,0.08088235294117647,0.08385744234800839,0.12380952380952381,0.1011826544021025,0.10819672131147541,0.08159722222222222,0.05017921146953405,0.05084745762711865,0.04504504504504504,0.04060913705583756,22,0.046908315565031986
"Max Strus","MIA",80,2272,258,209,17,0.15315315315315314,92,0.09583333333333334,100,0.0970873786407767,0.0964824120603015,49,1,0.012658227848101266,22,0.0205799812909261,26,0.024231127679403542,0.022408963585434174,0.0914826498422713,0.09401709401709402,0.10857142857142857,0.10150891632373114,0.08637873754152824,0.023952095808383235,0.01981981981981982,0.016666666666666666,0.022613065326633167,0.02888086642599278,11,0.02576112412177986
"Nic Claxton","BKN",76,2271,702,518,53,0.3897058823529412,262,0.1949404761904762,203,0.22381477398015434,0.20657485561972458,184,0,0,115,0.11442786069651742,69,0.07451403887688984,0.09528741584671155,0.13496932515337423,0.22966507177033493,0.22807017543859648,0.23788546255506607,0.18141592920353983,0.12307692307692308,0.13135593220338984,0.0625,0.07215007215007214,0.0815450643776824,11,0.07801418439716312
"Jerami Grant","POR",63,2246,283,230,21,0.1794871794871795,96,0.08212147134302823,113,0.12899543378995434,0.10220048899755502,53,3,0.02564102564102564,23,0.023638232271325797,27,0.026732673267326732,0.025214321734745335,0.06708595387840671,0.08222222222222222,0.1115702479338843,0.1265625,0.13559322033898305,0.026785714285714284,0.02564102564102564,0.011494252873563218,0.031209362808842653,0.012448132780082987,7,0.016706443914081145
"Kyrie Irving","DAL",60,2240,304,245,11,0.09401709401709402,116,0.09438567941415785,118,0.12896174863387977,0.10914179104477612,59,3,0.02857142857142857,33,0.03642384105960265,23,0.023735810113519093,0.029866666666666666,0.09555555555555556,0.09137931034482759,0.10050251256281408,0.12408759124087591,0.14347826086956522,0.05319148936170213,0.030162412993039442,0.025906735751295335,0.024456521739130436,0.02145922746781116,12,0.0223463687150838
"Kyle Kuzma","WAS",64,2239,463,408,26,0.25742574257425743,206,0.1619496855345912,176,0.18683651804670912,0.17253839205058719,55,0,0,37,0.0334841628959276,18,0.019801980198019802,0.02730883813306852,0.1175,0.1703125,0.21551724137931033,0.17704011065006917,0.2191780821917808,0.04844290657439446,0.031413612565445025,0.0205761316872428,0.0182328190743338,0.025510204081632654,18,0.0325497287522604
"Caris LeVert","CLE",74,2237,282,229,19,0.16666666666666666,89,0.07679033649698015,121,0.142018779342723,0.10442565887618101,53,1,0.0072992700729927005,25,0.02204585537918871,27,0.0313588850174216,0.02606516290726817,0.07510729613733906,0.06626506024096386,0.1076923076923077,0.12026359143327842,0.19591836734693877,0.024630541871921183,0.02040816326530612,0.021164021164021163,0.033690658499234305,0.02403846153846154,9,0.023936170212765957
