"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Klay Thompson","GSW",73,2504,277,246,4,0.03278688524590164,131,0.08202880400751408,111,0.11326530612244898,0.09390764454792394,31,0,0,22,0.017727639000805803,9,0.010180995475113122,0.014588235294117647,0.07865168539325842,0.08006279434850863,0.0892018779342723,0.11741935483870967,0.0975609756097561,0.030456852791878174,0.010582010582010581,0.01279317697228145,0.010899182561307902,0.006666666666666667,7,0.01232394366197183
"Carmelo Anthony","OKC",78,2501,454,386,32,0.27350427350427353,188,0.14506172839506173,166,0.17131062951496387,0.1562913907284768,68,7,0.03867403314917127,42,0.026905829596412557,19,0.020902090209020903,0.024696356275303644,0.10183299389002037,0.16846652267818574,0.17543859649122806,0.16690042075736325,0.18359375,0.03722504230118443,0.02457002457002457,0.017761989342806393,0.02,0.023923444976076555,26,0.04081632653061224
"Steven Adams","OKC",76,2487,685,301,2,0.018518518518518517,167,0.1295577967416602,132,0.13226452905811623,0.13073895933537386,384,19,0.1111111111111111,252,0.16205787781350484,113,0.12137486573576799,0.14682220434432824,0.16015625,0.12168141592920353,0.09230769230769231,0.12211668928086838,0.16091954022988506,0.20394736842105263,0.16080402010050251,0.11657559198542805,0.1156558533145275,0.13963963963963963,42,0.19626168224299065
"Bojan Bogdanovic","IND",80,2464,270,240,17,0.1619047619047619,103,0.0753474762253109,120,0.12474012474012475,0.0957492486045513,30,1,0.010101010101010102,12,0.00808080808080808,17,0.021794871794871794,0.012803532008830023,0.061752988047808766,0.06564551422319474,0.10294117647058823,0.13082901554404144,0.1,0.009652509652509652,0.002531645569620253,0.01048951048951049,0.022364217252396165,0.01948051948051948,6,0.015706806282722512
"Taurean Prince","ATL",82,2464,388,338,11,0.09166666666666666,178,0.13136531365313653,149,0.15700737618545837,0.14192708333333334,50,2,0.019801980198019802,30,0.021567217828900073,18,0.018769551616266946,0.020425531914893616,0.11952191235059761,0.12249443207126949,0.15594059405940594,0.16279069767441862,0.13761467889908258,0.020637898686679174,0.030501089324618737,0.012531328320802004,0.0228494623655914,0.004651162790697674,11,0.022357723577235773
"Dwight Howard","CHA",81,2463,1012,757,41,0.4880952380952381,439,0.2926666666666667,277,0.29562433297758806,0.2938038572014772,255,3,0.014492753623188406,176,0.11764705882352941,76,0.0970625798212005,0.11057481351469943,0.2336244541484716,0.3054545454545455,0.3333333333333333,0.3116883116883117,0.2215568862275449,0.15711645101663585,0.11203319502074689,0.07822410147991543,0.09848484848484848,0.08943089430894309,25,0.0778816199376947
"Kentavious Caldwell-Pope","LAL",74,2458,387,327,6,0.05172413793103448,166,0.11231393775372124,155,0.16829533116178066,0.133805752396832,60,2,0.012578616352201259,37,0.026278409090909092,21,0.021852237252861603,0.02448290417897847,0.07747747747747748,0.12,0.14893617021276595,0.17574931880108993,0.13903743315508021,0.02280701754385965,0.034274193548387094,0.02046783625730994,0.020910209102091022,0.02702702702702703,8,0.018823529411764704
"Jayson Tatum","BOS",80,2443,402,352,15,0.13392857142857142,176,0.1183591123066577,161,0.17790055248618786,0.14088628762541805,50,0,0,21,0.014935988620199146,29,0.034482758620689655,0.022251891410769914,0.09369024856596558,0.09615384615384616,0.17342342342342343,0.18157894736842106,0.15862068965517243,0.021526418786692758,0.015384615384615385,0.005333333333333333,0.028831562974203338,0.054945054945054944,9,0.02406417112299465
"Nikola Jokic","DEN",75,2443,803,608,57,0.4596774193548387,371,0.27339719970523213,180,0.20618556701030927,0.24708520179372198,195,4,0.036036036036036036,141,0.1086286594761171,50,0.053022269353128315,0.08522980812137439,0.2816593886462882,0.2891791044776119,0.2396694214876033,0.2076069730586371,0.2024793388429752,0.12048192771084337,0.1150278293135436,0.07279693486590039,0.04834605597964377,0.07643312101910828,52,0.11479028697571744
"Otto Porter Jr.","WAS",77,2432,492,389,28,0.24347826086956523,218,0.16366366366366367,143,0.1545945945945946,0.1599468320779796,103,0,0,66,0.04631578947368421,37,0.048302872062663184,0.04701049748973072,0.12684989429175475,0.1945031712473573,0.17098445595854922,0.14304993252361672,0.20108695652173914,0.04207920792079208,0.0521415270018622,0.04338842975206612,0.04862236628849271,0.04697986577181208,11,0.026442307692307692
"DeAndre Jordan","LAC",77,2424,1171,842,59,0.5462962962962963,451,0.3318616629874908,332,0.3391215526046987,0.334901625320787,329,2,0.014084507042253521,227,0.1613361762615494,100,0.11037527593818984,0.14137483787289234,0.2550335570469799,0.3490990990990991,0.3888888888888889,0.3422459893048128,0.329004329004329,0.17391304347826086,0.18333333333333332,0.11079545454545454,0.10014513788098693,0.14285714285714285,29,0.1686046511627907
"Marc Gasol","MEM",73,2408,592,514,51,0.3923076923076923,277,0.2214228617106315,186,0.21478060046189376,0.21870571563533303,78,2,0.021739130434782608,40,0.029239766081871343,36,0.04142692750287687,0.033974072418417524,0.2163355408388521,0.2361111111111111,0.2103825136612022,0.20351390922401172,0.2568306010928962,0.029357798165137616,0.03411513859275053,0.022598870056497175,0.033973412112259974,0.06770833333333333,7,0.012844036697247707
"Kyle Kuzma","LAL",77,2401,483,395,42,0.3157894736842105,181,0.12737508796622096,172,0.18435155412647375,0.14995751911639763,88,2,0.011111111111111112,54,0.03873744619799139,32,0.035555555555555556,0.037489102005231034,0.09892086330935251,0.12025316455696203,0.17647058823529413,0.18438761776581428,0.18421052631578946,0.04304635761589404,0.032989690721649485,0.03934426229508197,0.030789825970548863,0.058823529411764705,18,0.03550295857988166
"Goran Dragic","MIA",75,2378,306,252,6,0.047619047619047616,147,0.1016597510373444,99,0.12757731958762886,0.11071107110711072,54,2,0.018018018018018018,32,0.02337472607742878,20,0.02304147465437788,0.0232454179704962,0.09236947791164658,0.0970873786407767,0.12424242424242424,0.12155591572123177,0.1509433962264151,0.024193548387096774,0.026565464895635674,0.017341040462427744,0.022508038585209004,0.024390243902439025,15,0.02835538752362949
"Dillon Brooks","MEM",82,2350,257,208,8,0.06015037593984962,109,0.09030654515327258,91,0.10340909090909091,0.09583133684714902,49,3,0.02702702702702703,30,0.021567217828900073,16,0.02077922077922078,0.02128644146228598,0.10089686098654709,0.07399103139013453,0.09841269841269841,0.09143686502177069,0.14659685863874344,0.027472527472527472,0.021645021645021644,0.013054830287206266,0.01631321370309951,0.03821656050955414,10,0.026881720430107527
"Wilson Chandler","DEN",74,2346,398,296,28,0.2014388489208633,142,0.11067809820732658,126,0.14600231749710313,0.12488350419384903,102,2,0.01680672268907563,61,0.0479559748427673,39,0.04314159292035398,0.04595588235294118,0.09009009009009009,0.0933852140077821,0.16615384615384615,0.14743589743589744,0.14225941422594143,0.06485355648535565,0.04066543438077634,0.03162055335968379,0.04842931937172775,0.014285714285714285,18,0.05572755417956656
"Kevin Durant","GSW",68,2325,464,433,34,0.288135593220339,266,0.1794871794871795,133,0.14794215795328142,0.16757664846703066,31,0,0,21,0.01881720430107527,10,0.011778563015312132,0.015776081424936386,0.152,0.1793103448275862,0.21393034825870647,0.1401360544217687,0.18292682926829268,0.021108179419525065,0.022598870056497175,0.013054830287206266,0.011363636363636364,0.013793103448275862,8,0.014732965009208104
"Eric Bledsoe","MIL",74,2322,284,233,5,0.0390625,124,0.09212481426448738,104,0.12967581047381546,0.10614525139664804,51,6,0.046875,30,0.023291925465838508,15,0.02097902097902098,0.022466300549176237,0.0625,0.08501118568232663,0.14647887323943662,0.1298904538341158,0.12883435582822086,0.023809523809523808,0.024752475247524754,0.021052631578947368,0.020676691729323307,0.02185792349726776,14,0.030303030303030304
"Jeff Teague","MIN",70,2311,209,185,3,0.02564102564102564,100,0.08216926869350863,82,0.09172259507829977,0.08621506395073425,24,1,0.00847457627118644,19,0.012607830126078301,4,0.006557377049180328,0.01086443079829948,0.08373205741626795,0.05694760820045558,0.1111111111111111,0.08771929824561403,0.10476190476190476,0.013761467889908258,0.01282051282051282,0.011185682326621925,0.008316008316008316,0,6,0.015544041450777202
"Dario Saric","PHI",78,2310,520,366,32,0.2302158273381295,214,0.14881780250347706,120,0.136986301369863,0.14433880726015558,154,8,0.0625,80,0.0644122383252818,66,0.07390817469204927,0.06838407494145199,0.12418300653594772,0.148975791433892,0.17420814479638008,0.13933236574746008,0.12834224598930483,0.0702576112412178,0.055327868852459015,0.07033639143730887,0.07466666666666667,0.06993006993006994,10,0.02336448598130841
"Courtney Lee","NYK",76,2310,224,194,6,0.061855670103092786,86,0.06661502711076685,102,0.11074918566775244,0.08499095840867993,30,0,0,23,0.014973958333333334,7,0.010687022900763359,0.013692377909630305,0.052941176470588235,0.06018518518518518,0.09455587392550144,0.11898016997167139,0.08372093023255814,0.022271714922048998,0.0111731843575419,0.012727272727272728,0.013282732447817837,0,5,0.013404825737265416
