"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Mikal Bridges","NYK",82,3036,259,188,3,0.02459016393442623,69,0.04745529573590096,116,0.08498168498168499,0.0656261085491309,71,0,0,31,0.02069425901201602,40,0.03192338387869114,0.025808796801163214,0.04886561954624782,0.04173354735152488,0.05813953488372093,0.087248322147651,0.07763975155279502,0.028169014084507043,0.011940298507462687,0.026923076923076925,0.029239766081871343,0.03768844221105527,7,0.012867647058823529
"Josh Hart","NYK",77,2897,737,576,35,0.2892561983471074,303,0.22312223858615612,238,0.18057663125948406,0.20216741405082211,161,2,0.01694915254237288,95,0.06606397774687066,64,0.053691275167785234,0.06045627376425856,0.19659735349716445,0.22521008403361345,0.2777777777777778,0.17889447236180905,0.18575851393188855,0.0812274368231047,0.06542056074766354,0.03305785123966942,0.04342581423401689,0.07713498622589532,9,0.030716723549488054
"Anthony Edwards","MIN",79,2871,450,389,10,0.06666666666666667,167,0.11768851303735024,212,0.1612167300380228,0.13862472567666423,61,2,0.014705882352941176,29,0.022906793048973143,30,0.02127659574468085,0.022047832585949178,0.09037328094302555,0.1251798561151079,0.15813953488372093,0.15688259109311742,0.1743119266055046,0.029661016949152543,0.01957585644371941,0.016574585635359115,0.01937984496124031,0.026455026455026454,19,0.02357320099255583
"Devin Booker","PHX",75,2795,305,229,4,0.02857142857142857,106,0.0797592174567344,119,0.08967596081386586,0.08471385542168675,76,0,0,37,0.03042763157894737,39,0.02846715328467153,0.029389017788089715,0.06937799043062201,0.08320950965824665,0.08823529411764706,0.08737864077669903,0.09764309764309764,0.052830188679245285,0.025677603423680456,0.02,0.029075804776739357,0.02702702702702703,36,0.05172413793103448
"James Harden","LAC",79,2789,456,401,58,0.4,172,0.13281853281853281,171,0.13093415007656967,0.1318723567858516,55,2,0.014492753623188406,34,0.026133743274404306,19,0.01568951279933939,0.02109872611464968,0.13267813267813267,0.12135176651305683,0.16455696202531644,0.13705583756345177,0.11214953271028037,0.03546099290780142,0.020689655172413793,0.026143790849673203,0.015267175572519083,0.017006802721088437,20,0.029542097488921712
"DeMar DeRozan","SAC",77,2768,298,248,11,0.07913669064748201,100,0.07880220646178093,137,0.10386656557998483,0.09157650695517774,50,1,0.009523809523809525,29,0.020350877192982456,20,0.016764459346186086,0.01871657754010695,0.05397727272727273,0.08892128279883382,0.08658008658008658,0.10277492291880781,0.1069364161849711,0.02702702702702703,0.024096385542168676,0.009345794392523364,0.014161220043572984,0.025454545454545455,19,0.03125
"Trae Young","ATL",76,2739,236,200,3,0.023622047244094488,67,0.05145929339477726,130,0.10268562401263823,0.07671339563862928,36,1,0.006535947712418301,20,0.014673514306676448,15,0.011355034065102196,0.013040238450074515,0.05436893203883495,0.04180602006688963,0.07407407407407407,0.10810810810810811,0.08797653958944282,0.010638297872340425,0.014534883720930232,0.036036036036036036,0.012282497441146366,0.00872093023255814,14,0.019417475728155338
"Tyler Herro","MIA",77,2725,399,364,16,0.14678899082568808,150,0.11372251705837756,198,0.15529411764705883,0.1341557440246723,35,1,0.009523809523809525,15,0.012048192771084338,19,0.014809041309431021,0.013449367088607595,0.08803611738148984,0.11145038167938931,0.17194570135746606,0.14954221770091555,0.17465753424657535,0.004750593824228029,0.016467065868263474,0.01282051282051282,0.016129032258064516,0.0113314447592068,13,0.020440251572327043
"OG Anunoby","NYK",74,2706,358,261,20,0.18518518518518517,97,0.07637795275590552,144,0.11584875301689461,0.09590131317150816,97,1,0.009259259259259259,50,0.03717472118959108,46,0.040492957746478875,0.03869407496977025,0.06326530612244897,0.07414104882459313,0.11013215859030837,0.1109936575052854,0.13131313131313133,0.05202312138728324,0.03322259136212625,0.013392857142857142,0.042606516290726815,0.03550295857988166,19,0.043478260869565216
"Jalen Green","HOU",82,2697,377,332,14,0.10218978102189781,149,0.10552407932011332,169,0.14619377162629757,0.12383177570093458,45,1,0.006493506493506494,25,0.016181229773462782,19,0.015510204081632653,0.01588447653429603,0.08167770419426049,0.10136986301369863,0.16593886462882096,0.15375854214123008,0.1223021582733813,0.014814814814814815,0.019943019943019943,0.009900990099009901,0.015400410677618069,0.01593625498007968,16,0.022988505747126436
