"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Ben McLemore","SAC",82,2670,-36,106.53976630229928,107.03668861712136,911,0.2396694214876033,0.4473684210526316,0.27419354838709675,0.2948717948717949,19,18,1,13,3,2,0,1,13,0.6842105263157895,77,25,52,1
"Ty Lawson","DEN",75,2666,-32,108.4663943557371,109.50782997762863,1067,0.2903225806451613,0.3877551020408163,0.40860215053763443,0.2864864864864865,9,8,1,4,3,1,0,1,5,0.5555555555555556,92,21,71,0
"Goran Dragic","MIA",78,2640,20,107.5651016916936,107.47093577282257,1187,0.22289156626506024,0.4122137404580153,0.2641509433962264,0.2696629213483146,15,15,0,6,6,3,0,0,7,0.4666666666666667,78,25,53,0
"Gordon Hayward","UTA",76,2618,105,107.64408493427705,105.92773041006903,1328,0.3235294117647059,0.5185185185185185,0.43283582089552236,0.25170068027210885,30,29,1,19,8,2,1,0,18,0.6,108,28,80,2
"Stephen Curry","GSW",80,2613,920,116.57793280704975,100.18450184501845,1757,0.21965317919075145,0.3617021276595745,0.3793103448275862,0.1793103448275862,16,16,0,2,13,1,0,0,8,0.5,163,60,103,0
"Kentavious Caldwell-Pope","DET",82,2587,70,108.24208640254828,106.65739268680446,949,0.25806451612903225,0.43,0.5866666666666667,0.20353982300884957,18,17,1,12,5,0,1,0,9,0.5,93,37,56,0
"Markieff Morris","PHX",82,2581,105,106.13034229356023,104.42289039767216,1106,0.19298245614035087,0.27522935779816515,0.24705882352941178,0.1956521739130435,39,39,0,24,15,0,0,0,23,0.5897435897435898,101,35,66,1
"Victor Oladipo","ORL",72,2573,-305,103.32140015910899,109.43095901313173,1176,0.15723270440251572,0.4009433962264151,0.4111111111111111,0.2536231884057971,19,18,1,16,0,2,0,1,12,0.631578947368421,120,29,91,0
"Giannis Antetokounmpo","MIL",81,2541,8,103.19838056680162,102.89064079239944,893,0.1,0.41358024691358025,0.3764705882352941,0.23300970873786409,85,84,1,65,12,7,0,1,56,0.6588235294117647,73,20,53,3
"Kevin Love","CLE",75,2532,399,112.85831285831286,105.29242174629324,1063,0.22857142857142856,0.391304347826087,0.304,0.2191780821917808,39,39,0,26,11,2,0,0,23,0.5897435897435898,51,14,37,0
"Nikola Vucevic","ORL",74,2529,-302,102.78057626435623,109.21770770163735,1143,0.25,0.41843971631205673,0.1965065502183406,0.1457286432160804,54,52,2,32,17,3,1,1,38,0.7037037037037037,54,17,37,1
"Jimmy Butler","CHI",65,2514,238,109.17147568013189,104.33078985357805,1161,0.22123893805309736,0.44696969696969696,0.4024390243902439,0.18543046357615894,36,33,3,18,8,7,2,1,18,0.5,114,34,80,1
"LaMarcus Aldridge","POR",71,2512,338,111.54941032940219,105.06122448979592,1364,0.24193548387096775,0.5384615384615384,0.3251231527093596,0.21899736147757257,68,68,0,51,16,1,0,0,37,0.5441176470588235,48,26,22,1
"Andre Drummond","DET",82,2502,-57,106.58794282162833,108.17217716781035,723,0,0.3881118881118881,0.21965317919075145,0.3333333333333333,153,152,1,94,54,4,0,1,86,0.5620915032679739,73,18,55,12
"Arron Afflalo","POR",78,2502,-21,108.00975808091076,108.50284784377544,938,0.2830188679245283,0.38181818181818183,0.2727272727272727,0.31496062992125984,7,7,0,5,1,1,0,0,2,0.2857142857142857,41,13,28,0
"LeBron James","CLE",69,2494,541,115.7544224765869,104.82254697286012,1573,0.26,0.41911764705882354,0.35555555555555557,0.3141025641025641,49,49,0,29,19,1,0,0,32,0.6530612244897959,109,27,82,3
"Draymond Green","GSW",79,2490,839,114.8861646234676,98.94510646610667,830,0.21962616822429906,0.3617021276595745,0.34782608695652173,0.09302325581395349,99,89,10,55,29,5,2,8,55,0.5555555555555556,123,53,70,1
"Elfrid Payton","ORL",82,2489,-204,104.26892142709836,107.69860769860769,646,0.07407407407407407,0.4745762711864407,0.4057971014492754,0.19230769230769232,20,20,0,14,2,4,0,0,8,0.4,142,44,98,0
"Wilson Chandler","DEN",78,2471,-217,106.30465731136871,110.53807106598985,943,0.2339622641509434,0.5283018867924528,0.3274336283185841,0.2714285714285714,29,29,0,23,4,2,0,0,12,0.41379310344827586,58,17,41,0
"Anthony Davis","NOP",68,2455,268,111.21257167126778,105.79093038109431,1409,0.16666666666666666,0.4198473282442748,0.2645161290322581,0.24015748031496062,200,191,9,104,72,15,1,8,126,0.63,100,28,72,5
"Jeff Green","MEM",78,2455,-135,103.31872260488417,106.49214659685863,1054,0.2275132275132275,0.42718446601941745,0.3333333333333333,0.20952380952380953,34,28,6,18,8,2,2,4,19,0.5588235294117647,53,16,37,0
"Klay Thompson","GSW",77,2455,776,115.73122529644269,100.6339144215531,1556,0.22,0.3595505617977528,0.3233082706766917,0.2289156626506024,60,53,7,24,19,10,4,3,38,0.6333333333333333,87,35,52,0
"Marcin Gortat","WAS",82,2453,256,105.86164043082022,100.977537437604,828,0,0.24271844660194175,0.21428571428571427,0.1864406779661017,110,109,1,71,34,4,1,0,64,0.5818181818181818,49,12,37,1
"Thaddeus Young","BKN",76,2434,-214,105.21227406473308,109.50283196979233,911,0.1917808219178082,0.39644970414201186,0.31446540880503143,0.2727272727272727,25,25,0,19,5,1,0,0,12,0.48,124,47,77,3
"Avery Bradley","BOS",77,2428,-87,102.88225674570727,105.11188667624718,988,0.25,0.32894736842105265,0.3448275862068966,0.1680327868852459,15,14,1,10,3,1,0,1,8,0.5333333333333333,82,41,41,0
"Luol Deng","MIA",72,2421,-9,108.2368363556915,108.26788830715532,882,0.2517985611510791,0.40860215053763443,0.2597402597402597,0.21904761904761905,22,22,0,17,5,0,0,0,15,0.6818181818181818,65,10,55,1
"Kyle Korver","ATL",75,2418,624,113.85453783273947,102.62540021344716,844,0.1894273127753304,0.45454545454545453,0.3333333333333333,0.1509433962264151,42,37,5,22,9,6,2,3,24,0.5714285714285714,52,18,34,0
"Kyle Lowry","TOR",70,2415,202,110.95600676818951,107.34198765694828,1125,0.21052631578947367,0.45161290322580644,0.3944954128440367,0.2676056338028169,13,13,0,11,2,0,0,0,6,0.46153846153846156,109,55,54,0
"JJ Redick","LAC",78,2409,626,116.72940192388123,104.4467860906217,1160,0.1889763779527559,0.275,0.20588235294117646,0.27741935483870966,8,8,0,6,2,0,0,0,5,0.625,39,11,28,0
"Rudy Gay","SAC",68,2408,-107,107.95739348370927,109.91666666666667,1260,0.20149253731343283,0.411214953271028,0.3671497584541063,0.24666666666666667,41,39,2,16,17,6,0,2,25,0.6097560975609756,71,24,47,4
"Paul Millsap","ATL",73,2390,408,111.80968564146134,103.67207514944491,1040,0.18382352941176472,0.3424657534246575,0.3037037037037037,0.1746031746031746,69,69,0,56,13,0,0,0,45,0.6521739130434783,130,49,81,6
"PJ Tucker","PHX",78,2383,-48,104.63450600379187,105.6234203875316,600,0.2236024844720497,0.5166666666666667,0.3275862068965517,0.22,23,22,1,16,6,0,0,1,13,0.5652173913043478,107,41,66,2
"Solomon Hill","IND",82,2381,-180,102.76558384547849,106.43607705779334,640,0.21641791044776118,0.4251968503937008,0.2833333333333333,0.2857142857142857,18,17,1,12,3,2,0,1,13,0.7222222222222222,66,21,45,2
"Nicolas Batum","POR",71,2380,214,110.24379811804963,105.80299785867237,596,0.2679425837320574,0.3783783783783784,0.3103448275862069,0.2261904761904762,40,39,1,23,11,5,0,1,22,0.55,78,19,59,6
"Khris Middleton","MIL",79,2378,320,105.5950075317409,98.56037816931672,968,0.29936305732484075,0.4411764705882353,0.3333333333333333,0.16993464052287582,11,10,1,5,3,2,0,1,7,0.6363636363636364,122,42,80,0
"Tobias Harris","ORL",68,2369,-294,102.82118055555556,109.70132984521474,1028,0.22972972972972974,0.35398230088495575,0.2196969696969697,0.2018348623853211,36,34,2,20,11,3,0,2,13,0.3611111111111111,69,28,41,2
"Mario Chalmers","MIA",80,2368,-145,102.7369826435247,106.29464285714286,723,0.2751677852348993,0.3557692307692308,0.38028169014084506,0.325,10,9,1,7,2,0,1,0,8,0.8,122,46,76,0
"Blake Griffin","LAC",67,2356,583,118.39896707553261,106.4949123186837,1289,0.16666666666666666,0.391304347826087,0.45384615384615384,0.27017543859649124,35,35,0,29,6,0,0,0,21,0.6,63,26,37,6
"Courtney Lee","MEM",77,2354,120,107.68376637797024,105.46387154326493,710,0.26153846153846155,0.3170731707317073,0.29333333333333333,0.2403846153846154,12,11,1,3,6,2,0,1,8,0.6666666666666666,75,25,50,0
"Harrison Barnes","GSW",82,2318,531,112.29473684210527,101.22233930453108,713,0.2222222222222222,0.3424657534246575,0.328125,0.28,19,17,2,9,5,3,1,1,13,0.6842105263157895,61,26,35,1
"Al Horford","ATL",76,2318,287,110.41527870308683,103.99556048834629,1022,0.3333333333333333,0.4024390243902439,0.2127659574468085,0.2193877551020408,98,96,2,57,32,7,1,1,65,0.6632653061224489,68,21,47,4
"Gerald Henderson","CHA",80,2315,-32,101.86349348899866,102.42098184263618,892,0.19318181818181818,0.3088235294117647,0.24468085106382978,0.22580645161290322,22,21,1,13,6,2,1,0,12,0.5454545454545454,51,20,31,5
"Danny Green","SAS",81,2311,430,110.93333333333334,101.87583742742295,846,0.22178988326848248,0.3148148148148148,0.2631578947368421,0.2631578947368421,87,84,3,63,20,1,1,2,49,0.5632183908045977,101,38,63,4
"Nerlens Noel","PHI",75,2311,-432,93.9008336989908,102.92704237658366,581,0,0.3816793893129771,0.2709677419354839,0.14285714285714285,142,142,0,94,47,1,0,0,84,0.5915492957746479,133,59,74,11
"Zach Randolph","MEM",71,2304,345,109.35792349726775,102.36509758897819,871,0.25,0.42948717948717946,0.2682926829268293,0.16546762589928057,14,14,0,10,4,0,0,0,11,0.7857142857142857,69,25,44,0
"Russell Westbrook","OKC",67,2302,248,112.40178381822042,107.68409818569904,1718,0.20418848167539266,0.4024896265560166,0.3419354838709677,0.24793388429752067,14,14,0,13,1,0,0,0,8,0.5714285714285714,140,49,91,3
"Josh Smith","HOU",83,2301,15,104.92972972972973,104.67330160103852,883,0.22818791946308725,0.4351145038167939,0.32571428571428573,0.19626168224299065,116,114,2,83,26,5,2,0,74,0.6379310344827587,87,29,58,4
"Trey Burke","UTA",76,2288,-47,106.33557669993037,107.62613345733551,919,0.2857142857142857,0.5368421052631579,0.3865546218487395,0.2789115646258503,15,14,1,1,9,4,1,0,7,0.4666666666666667,65,22,43,0
"Tyson Chandler","DAL",75,2286,230,109.57212174680193,105.00886524822695,553,0,0.45098039215686275,0.3333333333333333,0.038461538461538464,91,90,1,55,33,2,0,1,56,0.6153846153846154,42,20,22,1
"Dirk Nowitzki","DAL",77,2282,240,111.35051088405153,107.9864253393665,1202,0.25149700598802394,0.3225806451612903,0.30701754385964913,0.18532818532818532,33,32,1,25,6,1,1,0,13,0.3939393939393939,39,19,20,0
"Derrick Favors","UTA",74,2280,61,107.31592566454952,105.78143360752057,962,0,0.30952380952380953,0.21739130434782608,0.19424460431654678,123,122,1,85,36,1,1,0,80,0.6504065040650406,60,13,47,7
"Matt Barnes","LAC",76,2271,524,117.52738654147106,105.4355090220539,703,0.3135593220338983,0.3787878787878788,0.21428571428571427,0.4,50,44,6,27,13,4,5,1,34,0.68,67,22,45,1
"Reggie Jackson","DET",77,2268,113,107.88334472544999,105.42883211678831,1013,0.24836601307189543,0.4491525423728814,0.41911764705882354,0.23484848484848486,9,8,1,4,4,0,1,0,4,0.4444444444444444,62,16,46,2
"Evan Turner","BOS",82,2260,-101,103.68725011106174,106.33221850613154,687,0.2682926829268293,0.45054945054945056,0.25,0.22857142857142856,19,16,3,9,4,3,1,2,10,0.5263157894736842,83,32,51,1
"Wesley Johnson","LAL",76,2245,-310,104.24762765476729,111.57942442782686,647,0.22085889570552147,0.4878048780487805,0.2857142857142857,0.1686746987951807,45,45,0,30,12,3,0,0,23,0.5111111111111111,59,16,43,1
"Jarrett Jack","BKN",80,2241,-314,101.65517241379311,108.92364305427783,917,0.22727272727272727,0.37254901960784315,0.2949640287769784,0.15723270440251572,13,11,2,5,6,0,1,1,8,0.6153846153846154,75,33,42,0
"Jeff Teague","ATL",73,2228,388,111.18659420289856,102.77272727272727,1090,0.2,0.32450331125827814,0.26515151515151514,0.17543859649122806,31,22,9,11,5,6,1,8,17,0.5483870967741935,125,59,66,0
"Tim Duncan","SAS",77,2227,305,108.56748042376785,102.1784472769409,919,0.3333333333333333,0.37142857142857144,0.2422680412371134,0.08695652173913043,151,151,0,116,30,5,0,0,93,0.6158940397350994,63,22,41,0
"Mike Conley","MEM",70,2225,216,108.58823529411765,103.9461247637051,1036,0.25625,0.39814814814814814,0.28205128205128205,0.32608695652173914,14,12,2,8,3,1,1,1,8,0.5714285714285714,89,38,51,0
"Dion Waiters","OKC",80,2208,57,107.85292782569223,106.6560654248069,877,0.30303030303030304,0.4550898203592814,0.3968253968253968,0.29518072289156627,21,19,2,14,5,0,1,1,10,0.47619047619047616,90,48,42,0
"Tristan Thompson","CLE",82,2194,218,112.959846116855,106.89572894297305,511,0,0.3125,0.27848101265822783,0.2857142857142857,61,60,1,42,17,1,0,1,38,0.6229508196721312,34,14,20,6
"Gorgui Dieng","MIN",73,2193,-383,102.44470314318976,111.4918414918415,542,0,0.3956043956043956,0.21348314606741572,0.25806451612903225,126,126,0,99,26,1,0,0,56,0.4444444444444444,71,18,53,16
"DeMarre Carroll","ATL",70,2189,207,110.40597293513765,104.81816075978689,768,0.2222222222222222,0.48717948717948717,0.4090909090909091,0.17857142857142858,17,14,3,9,1,4,1,2,6,0.35294117647058826,94,34,60,0
"Chandler Parsons","DAL",66,2186,202,110.86107921928819,106.93481276005548,931,0.22897196261682243,0.3963963963963964,0.36363636363636365,0.19047619047619047,19,17,2,11,4,2,1,1,9,0.47368421052631576,69,17,52,4
"Rudy Gobert","UTA",82,2158,5,102.67990074441688,101.94869264923533,422,1,0.44537815126050423,0.2972972972972973,0.2857142857142857,189,188,1,100,74,14,0,1,110,0.582010582010582,64,16,48,12
"Patrick Patterson","TOR",81,2156,253,114.00815543295755,108.66940352571844,525,0.20114942528735633,0.4878048780487805,0.3488372093023256,0.3333333333333333,44,42,2,32,10,0,2,0,21,0.4772727272727273,60,15,45,1
"Michael Carter-Williams","MIL",66,2150,-165,97.0754716981132,100.84805653710247,873,0.23214285714285715,0.35947712418300654,0.34965034965034963,0.18115942028985507,30,30,0,19,8,3,0,0,20,0.6666666666666666,111,57,54,0
"Greg Monroe","DET",69,2137,-24,105.6640625,105.81084366642352,843,0,0.37383177570093457,0.2896174863387978,0.3103448275862069,34,34,0,25,8,1,0,0,26,0.7647058823529411,78,37,41,1
"Enes Kanter","OKC",75,2136,-34,110.26570048309179,111.38290142891742,834,0.14285714285714285,0.3879781420765027,0.2857142857142857,0.12949640287769784,29,29,0,16,13,0,0,0,18,0.6206896551724138,36,4,32,0
"Kemba Walker","CHA",62,2119,-188,100.96082779009608,105.77492596248766,990,0.3023255813953488,0.32592592592592595,0.22935779816513763,0.2549019607843137,31,25,6,11,11,3,0,6,19,0.6129032258064516,89,30,59,0
"Serge Ibaka","OKC",64,2116,162,108.42911877394637,104.54980842911878,744,0.25,0.36666666666666664,0.26865671641791045,0.23717948717948717,155,152,3,132,19,1,0,3,103,0.6645161290322581,30,12,18,10
"Deron Williams","BKN",68,2114,-14,106.9437652811736,106.9722086786933,834,0.22377622377622378,0.45714285714285713,0.32038834951456313,0.19130434782608696,17,16,1,12,3,1,0,1,9,0.5294117647058824,64,33,31,0
"Bradley Beal","WAS",63,2108,192,107.21951219512195,103.34316617502458,871,0.2781456953642384,0.44285714285714284,0.3157894736842105,0.23529411764705882,18,15,3,11,3,1,2,1,7,0.3888888888888889,76,23,53,0
"Brook Lopez","BKN",72,2101,-104,105.27223454052721,108.36840802178757,984,0,0.45038167938931295,0.18807339449541285,0.0847457627118644,126,125,1,92,32,1,0,1,75,0.5952380952380952,43,14,29,3
"DeMar DeRozan","TOR",60,2100,131,109.76331360946745,106.90252350321623,1128,0.2857142857142857,0.34615384615384615,0.3219178082191781,0.21180555555555555,11,9,2,7,1,1,1,1,4,0.36363636363636365,73,14,59,2
"Jonas Valanciunas","TOR",80,2096,-27,107.91366906474819,108.55654761904762,674,0,0.35384615384615387,0.2396694214876033,0.07692307692307693,95,95,0,71,22,2,0,0,61,0.6421052631578947,33,9,24,3
"Terrence Ross","TOR",82,2092,37,112.03888334995015,110.95072175211548,726,0.2742616033755274,0.3191489361702128,0.26865671641791045,0.21951219512195122,25,25,0,17,4,4,0,0,11,0.44,53,11,42,3
"Corey Brewer","HOU",80,2087,-31,105.62529056252905,106.42009769713887,812,0.27564102564102566,0.4148148148148148,0.3048780487804878,0.2753623188405797,19,18,1,10,7,1,0,1,11,0.5789473684210527,114,53,61,0
"Kenneth Faried","DEN",75,2086,-38,109.13913672534362,110.05546177959971,705,0,0.34759358288770054,0.24822695035460993,0.14814814814814814,57,56,1,47,8,1,1,0,35,0.6140350877192983,62,24,38,10
"JR Smith","CLE",70,2079,160,110.84037792143212,107.10191876401694,752,0.29098360655737704,0.30952380952380953,0.2631578947368421,0.12631578947368421,22,18,4,11,4,3,2,2,10,0.45454545454545453,82,22,60,0
"Andre Iguodala","GSW",77,2068,440,111.28413991375179,100.28619127116623,571,0.3153846153846154,0.23684210526315788,0.40540540540540543,0.16326530612244897,25,23,2,17,4,2,0,2,11,0.44,89,36,53,1
"Joakim Noah","CHI",67,2049,78,106.62285136501517,104.62471569370736,330,0,0.4125874125874126,0.2631578947368421,0.19230769230769232,74,74,0,52,18,4,0,0,41,0.5540540540540541,48,33,15,3
"Timofey Mozgov","CLE",81,2046,260,112.08406304728547,106.08345902463549,616,0.25,0.3697478991596639,0.2972972972972973,0.24528301886792453,97,97,0,70,26,1,0,0,45,0.4639175257731959,33,6,27,3
"Marcus Morris","PHX",81,2045,-61,106.95630949475226,108.4981684981685,743,0.3005464480874317,0.3392857142857143,0.30985915492957744,0.21,16,16,0,8,6,2,0,0,10,0.625,63,19,44,0
"Donatas Motiejunas","HOU",71,2037,100,107.03455132985336,104.57483838886127,716,0.25301204819277107,0.3333333333333333,0.28994082840236685,0.1,34,34,0,22,12,0,0,0,22,0.6470588235294118,56,12,44,0
"Brandon Knight","PHX",63,2035,-78,102.65748031496062,104.19220397156165,1014,0.28421052631578947,0.36792452830188677,0.35714285714285715,0.17687074829931973,10,9,1,5,2,2,0,1,5,0.5,90,32,58,1
"Marvin Williams","CHA",78,2035,-157,100.58022199798184,105.0709939148073,470,0.23353293413173654,0.3870967741935484,0.3333333333333333,0.25925925925925924,36,36,0,27,7,2,0,0,24,0.6666666666666666,69,19,50,0
"Kawhi Leonard","SAS",64,2033,440,111.27895266868077,100.22664316293125,942,0.25203252032520324,0.49122807017543857,0.3023255813953488,0.22123893805309736,48,45,3,29,13,3,1,2,26,0.5416666666666666,148,61,87,1
"Wesley Matthews","POR",60,2024,273,109.0909090909091,102.05565304587616,873,0.24719101123595505,0.3541666666666667,0.3125,0.2608695652173913,10,9,1,3,4,2,0,1,7,0.7,77,38,39,0
"Rajon Rondo","DAL",68,2019,-60,103.77914110429448,105.45856896975657,548,0.2222222222222222,0.38823529411764707,0.3448275862068966,0.13970588235294118,7,7,0,2,4,1,0,0,2,0.2857142857142857,91,53,38,0
"Eric Gordon","NOP",61,2018,68,108.77284595300262,107.38993710691825,748,0.24561403508771928,0.4725274725274725,0.3783783783783784,0.21739130434782608,14,12,2,5,4,3,0,2,9,0.6428571428571429,50,30,20,0
"Lou Williams","TOR",80,2015,298,114.78282956565914,108.00921187308086,1167,0.2454212454212454,0.4827586206896552,0.345679012345679,0.22429906542056074,10,10,0,5,3,2,0,0,7,0.7,88,23,65,0
"DeMarcus Cousins","SAC",59,2013,59,107.04856787048568,105.92203898050974,1178,0,0.37089201877934275,0.2732919254658385,0.16853932584269662,103,103,0,61,39,3,0,0,58,0.5631067961165048,90,26,64,15
"Al Jefferson","CHA",65,1992,-116,101.24837451235369,105.08519003931849,968,0,0.2601626016260163,0.19391634980988592,0.12878787878787878,84,84,0,41,40,3,0,0,40,0.47619047619047616,47,24,23,0
"Jason Thompson","SAC",81,1991,-186,105.380476556495,109.66836734693877,373,0,0.5,0.25,0.14102564102564102,57,57,0,35,22,0,0,0,26,0.45614035087719296,33,10,23,3
"Greivis Vasquez","TOR",82,1991,72,110.11795543905636,108.3158447009444,706,0.27230046948356806,0.39285714285714285,0.33663366336633666,0.2037037037037037,10,10,0,6,4,0,0,0,3,0.3,46,19,27,0
"Boris Diaw","SAS",81,1984,291,108.59517008569203,101.53966597077245,632,0.16216216216216217,0.4117647058823529,0.3877551020408163,0.21428571428571427,23,21,2,14,5,2,1,1,17,0.7391304347826086,36,10,26,1
"Omer Asik","NOP",76,1982,19,106.91503618332887,105.83844308184484,362,0,0.30386740331491713,0.5714285714285714,0,54,54,0,45,8,1,0,0,35,0.6481481481481481,29,7,22,0
"Mo Williams","CHA",68,1980,-100,103.94871794871794,107.31077241022992,865,0.2975609756097561,0.3870967741935484,0.2037037037037037,0.22885572139303484,14,14,0,7,3,4,0,0,6,0.42857142857142855,46,21,25,0
"Amir Johnson","TOR",75,1979,59,109.60732984293193,107.61209593326382,528,0.25925925925925924,0.4019607843137255,0.3815789473684211,0.26666666666666666,59,57,2,45,10,2,0,2,43,0.7288135593220338,44,8,36,3
"Dwyane Wade","MIA",62,1971,-58,107.20407070166041,109.02013422818791,1226,0.19696969696969696,0.3409090909090909,0.3202247191011236,0.25,21,20,1,11,9,0,1,0,8,0.38095238095238093,73,26,47,0
"D.J. Augustin","OKC",82,1964,-72,105.53524804177546,107.49934674679905,724,0.30344827586206896,0.43373493975903615,0.4444444444444444,0.15384615384615385,3,3,0,1,1,1,0,0,2,0.6666666666666666,49,19,30,0
"Robert Covington","PHI",70,1956,-146,99.12053802379721,103.19066147859922,834,0.24727272727272728,0.4794520547945205,0.40298507462686567,0.2702702702702703,31,31,0,21,10,0,0,0,11,0.3548387096774194,97,31,66,0
"Tony Parker","SAS",68,1953,200,110.22936989190615,105.0118702189396,930,0.2765957446808511,0.35294117647058826,0.20909090909090908,0.16049382716049382,2,2,0,0,1,1,0,0,2,1,44,13,31,0
"Brandon Bass","BOS",82,1929,-177,103.21899736147758,106.12509732675836,730,0.21052631578947367,0.34065934065934067,0.2804878048780488,0.1956521739130435,32,31,1,18,10,3,0,1,21,0.65625,41,12,29,3
"Roy Hibbert","IND",76,1927,-64,103.01039956212371,104.73324213406293,666,0.5,0.4044943820224719,0.22164948453608246,0.14423076923076922,125,125,0,89,34,2,0,0,74,0.592,18,5,13,1
"Luc Mbah a Moute","PHI",67,1916,-365,93.99198931909211,103.62763403574286,563,0.2246376811594203,0.34615384615384615,0.32142857142857145,0.13392857142857142,21,21,0,14,7,0,0,0,13,0.6190476190476191,81,35,46,0
"Paul Pierce","WAS",73,1914,163,105.90250329380764,102.36262277674541,790,0.23626373626373626,0.43636363636363634,0.22857142857142856,0.17647058823529413,24,21,3,11,6,4,1,2,14,0.5833333333333334,46,18,28,0
"Jeremy Lin","LAL",74,1907,-253,104.36854646544876,110.97883597883599,783,0.36538461538461536,0.4166666666666667,0.25757575757575757,0.27,32,32,0,22,10,0,0,0,17,0.53125,82,33,49,1
"Zach LaVine","MIN",77,1902,-540,100.69742489270386,114.75146980224478,737,0.16161616161616163,0.3783783783783784,0.46153846153846156,0.23484848484848486,10,10,0,9,1,0,0,0,4,0.4,54,22,32,0
"David West","IND",66,1896,-19,103.7669376693767,104.59363957597174,654,0.14285714285714285,0.43137254901960786,0.26126126126126126,0.15934065934065933,48,46,2,29,12,5,0,2,28,0.5833333333333334,48,28,20,0
"Aaron Brooks","CHI",82,1885,209,109.66942148760332,104.71960022209882,904,0.29714285714285715,0.3875968992248062,0.4222222222222222,0.2692307692307692,15,15,0,8,6,1,0,0,7,0.4666666666666667,54,21,33,0
"Jordan Hill","LAL",70,1874,-398,101.13605626183393,112.14421252371916,637,0.2,0.3614457831325301,0.3217391304347826,0.2132701421800948,52,52,0,44,8,0,0,0,28,0.5384615384615384,34,4,30,2
