"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Tobias Harris","DET",76,2513,18,106.39417239983811,106.0514065978547,954,0.14102564102564102,0.42424242424242425,0.33043478260869563,0.26229508196721313,40,39,1,24,13,2,1,0,20,0.5,65,25,40,1
"Serge Ibaka","OKC",78,2500,532,116.21997220567799,105.46967895362663,797,0.35537190082644626,0.3968253968253968,0.3972602739726027,0.2631578947368421,148,147,1,130,14,3,0,1,92,0.6216216216216216,38,22,16,7
"Jimmy Butler","CHI",67,2474,-12,105.62347188264059,106.12745098039215,1241,0.1951219512195122,0.37815126050420167,0.3247863247863248,0.20786516853932585,43,38,5,26,9,3,1,4,25,0.5813953488372093,110,34,76,0
"Brook Lopez","BKN",73,2457,-121,104.72473294987675,108.21065726726104,1255,0,0.38271604938271603,0.23694779116465864,0.11678832116788321,124,123,1,97,26,0,1,0,78,0.6290322580645161,58,14,44,2
"Nicolas Batum","CHA",70,2448,211,109.30949445129471,105.01644736842105,972,0.18181818181818182,0.32608695652173914,0.16393442622950818,0.17293233082706766,43,40,3,30,8,2,3,0,26,0.6046511627906976,65,9,56,3
"Gary Harris","DEN",76,2439,-211,106.63390663390663,110.88602414569266,858,0.24867724867724866,0.4690265486725664,0.37777777777777777,0.2037037037037037,18,18,0,9,6,3,0,0,10,0.5555555555555556,97,45,52,0
"Kevin Love","CLE",77,2425,428,114.37768240343347,105.6693252856219,1054,0.2571428571428571,0.38202247191011235,0.2892561983471074,0.23684210526315788,41,41,0,30,11,0,0,0,30,0.7317073170731707,58,13,45,0
"Reggie Jackson","DET",79,2424,130,108.98526665283255,106.66389004581424,1366,0.23902439024390243,0.49079754601226994,0.39408866995073893,0.23214285714285715,11,11,0,8,3,0,0,0,6,0.5454545454545454,59,27,32,0
"Chris Paul","LAC",74,2420,553,113.91572456320658,103.27054440074518,1343,0.20812182741116753,0.3548387096774194,0.3877551020408163,0.21052631578947367,13,13,0,8,5,0,0,0,5,0.38461538461538464,152,67,85,0
"Jabari Parker","MIL",76,2408,-193,105.54262745927649,109.6951735817104,945,0.13043478260869565,0.39622641509433965,0.2777777777777778,0.1206896551724138,29,27,2,20,7,0,2,0,12,0.41379310344827586,69,14,55,2
"Thaddeus Young","BKN",73,2408,-232,105.27648796960743,109.96418790815252,939,0.21052631578947367,0.384180790960452,0.27906976744186046,0.1,37,36,1,32,3,1,0,1,15,0.40540540540540543,112,49,63,3
"Kyle Korver","ATL",80,2401,428,107.1384990848078,101.48878171524429,651,0.22594142259414227,0.058823529411764705,0.45454545454545453,0.1951219512195122,35,32,3,21,8,3,1,2,18,0.5142857142857142,60,19,41,0
"Luol Deng","MIA",74,2394,25,106.68796592119276,105.68278201865989,785,0.15853658536585366,0.4375,0.34328358208955223,0.15294117647058825,29,28,1,17,10,1,1,0,17,0.5862068965517241,74,15,59,2
"Kawhi Leonard","SAS",72,2380,653,111.59076192531838,97.60155574762317,1404,0.24050632911392406,0.3472222222222222,0.25,0.2261904761904762,71,69,2,42,21,6,1,1,45,0.6338028169014085,128,43,85,1
"Victor Oladipo","ORL",72,2379,-24,107.01975620008407,107.09650408205987,1067,0.20348837209302326,0.366412213740458,0.27710843373493976,0.2097902097902098,54,48,6,32,14,2,5,1,38,0.7037037037037037,116,40,76,0
"Rudy Gay","SAC",70,2379,-82,106.8163430420712,108.84919829510858,1061,0.18248175182481752,0.3884297520661157,0.2916666666666667,0.24770642201834864,51,49,2,26,21,2,1,1,25,0.49019607843137253,100,29,71,3
"Arron Afflalo","NYK",71,2371,-151,105.95968448729185,109.29213236905544,843,0.25517241379310346,0.43478260869565216,0.23770491803278687,0.16666666666666666,10,10,0,6,2,2,0,0,3,0.3,25,11,14,0
"Dirk Nowitzki","DAL",75,2364,254,109.9097162510748,107.00286280554944,1235,0.11682242990654206,0.34615384615384615,0.1875,0.1598360655737705,52,52,0,40,9,3,0,0,28,0.5384615384615384,52,18,34,0
"Goran Dragic","MIA",72,2363,202,108.39447561501942,104.23783783783784,951,0.17518248175182483,0.3888888888888889,0.3592233009708738,0.2692307692307692,17,17,0,9,4,4,0,0,5,0.29411764705882354,71,20,51,0
"JR Smith","CLE",77,2362,308,113.79986919555266,107.27233020310112,832,0.2808219178082192,0.46875,0.3333333333333333,0.25842696629213485,21,20,1,17,3,0,0,1,16,0.7619047619047619,81,25,56,0
"Will Barton","DEN",82,2353,-131,105.92386655260907,108.49338454972258,1079,0.23857868020304568,0.36764705882352944,0.3524590163934426,0.19480519480519481,39,34,5,28,4,2,3,2,20,0.5128205128205128,71,21,50,6
"Al-Farouq Aminu","POR",82,2341,59,110.07209499575913,108.6137566137566,722,0.19724770642201836,0.40217391304347827,0.17543859649122806,0.2608695652173913,53,52,1,34,15,3,1,0,31,0.5849056603773585,72,21,51,2
"Marvin Williams","CHA",81,2338,248,110.42253521126761,105.75916230366491,792,0.16517857142857142,0.4594594594594595,0.36538461538461536,0.20754716981132076,77,76,1,63,10,3,1,0,45,0.5844155844155844,58,24,34,2
"Courtney Lee","CHA",79,2334,149,109.09291061206517,106.02250165453343,718,0.20454545454545456,0.3018867924528302,0.32,0.11711711711711711,28,27,1,12,11,4,0,1,18,0.6428571428571429,85,22,63,0
"Ricky Rubio","MIN",76,2323,18,109.16756756756757,108.94326548289303,730,0.27419354838709675,0.3387096774193548,0.3142857142857143,0.2198581560283688,10,10,0,6,4,0,0,0,6,0.6,162,59,103,0
"Greg Monroe","MIL",79,2314,-110,107.60246804759805,110.31816173221388,953,0,0.39148936170212767,0.24375,0.12244897959183673,67,67,0,55,12,0,0,0,34,0.5074626865671642,72,31,41,1
"Jae Crowder","BOS",73,2308,217,108.96464646464646,104.46409770477995,913,0.21551724137931033,0.34210526315789475,0.3148148148148148,0.2345679012345679,35,35,0,23,12,0,0,0,18,0.5142857142857142,126,41,85,0
"Zach LaVine","MIN",82,2293,-294,106.42500542652485,112.36756756756756,1056,0.3,0.4411764705882353,0.43859649122807015,0.20118343195266272,17,15,2,6,6,3,0,2,8,0.47058823529411764,69,29,40,1
"Pau Gasol","CHI",72,2292,-3,105.50239234449762,106.2842128311802,993,0.13333333333333333,0.4956521739130435,0.2578616352201258,0.16666666666666666,146,143,3,107,28,8,2,1,81,0.5547945205479452,42,11,31,1
"Julius Randle","LAL",81,2286,-681,100.52666227781435,115.11704222270838,724,0.2,0.45365853658536587,0.33064516129032256,0.09243697478991597,29,29,0,25,4,0,0,0,16,0.5517241379310345,53,18,35,1
"Dwight Howard","HOU",71,2280,19,108.58519491896628,108.45410628019324,763,0,0.328125,0.16483516483516483,0.5,113,113,0,66,46,1,0,0,52,0.46017699115044247,69,24,45,26
"Otto Porter Jr.","WAS",75,2276,45,106.8011156404205,105.90382138256763,748,0.22839506172839505,0.4032258064516129,0.24444444444444444,0.16831683168316833,32,32,0,21,10,1,0,0,18,0.5625,105,25,80,0
"Evan Turner","BOS",81,2271,96,104.60878885316184,103.0812324929972,782,0.3,0.4125,0.3115942028985507,0.256,28,28,0,18,8,2,0,0,11,0.39285714285714285,80,29,51,0
"Tristan Thompson","CLE",82,2269,357,113.3318088268923,104.35670524166099,430,0,0.3490566037735849,0.22807017543859648,0,51,51,0,37,14,0,0,0,33,0.6470588235294118,38,12,26,10
"LaMarcus Aldridge","SAS",74,2261,509,111.10857142857142,99.7707473635947,1104,0.26666666666666666,0.43617021276595747,0.2546583850931677,0.14042553191489363,81,81,0,47,32,2,0,0,52,0.6419753086419753,38,7,31,2
"D'Angelo Russell","LAL",80,2259,-546,100,112.29398663697106,962,0.2149122807017544,0.3058823529411765,0.30303030303030304,0.2391304347826087,13,13,0,7,4,2,0,0,7,0.5384615384615384,93,29,64,1
"Dwyane Wade","MIA",74,2258,-7,107.1379859058877,107.19963661140132,1256,0.1935483870967742,0.40601503759398494,0.3319327731092437,0.21739130434782608,42,39,3,21,12,6,0,3,20,0.47619047619047616,79,31,48,0
"Marcin Gortat","WAS",75,2256,62,106.73202614379085,105.95837897042716,851,0,0.3017241379310345,0.14857142857142858,0.23684210526315788,96,94,2,63,30,1,1,1,61,0.6354166666666666,47,15,32,1
"Jeff Teague","ATL",79,2255,67,104.87062404870623,104.18400876232202,1170,0.18518518518518517,0.34946236559139787,0.2767857142857143,0.18823529411764706,24,21,3,10,3,8,1,2,13,0.5416666666666666,97,47,50,1
"Jeff Green","LAC",80,2253,-40,106.12666360715926,107.06908423226992,841,0.2074074074074074,0.312,0.3504273504273504,0.15584415584415584,40,39,1,33,6,0,1,0,20,0.5,58,8,50,0
"DeMarcus Cousins","SAC",65,2246,38,107.41525423728812,106.99553476504359,1513,0.17037037037037037,0.3651452282157676,0.29015544041450775,0.09740259740259741,92,92,0,53,37,2,0,0,52,0.5652173913043478,101,36,65,6
"Ish Smith","PHI",77,2239,-345,103.24419114423499,110.78238001314924,901,0.19801980198019803,0.34911242603550297,0.2923076923076923,0.16326530612244897,24,21,3,8,7,6,0,3,13,0.5416666666666666,88,32,56,0
"Justise Winslow","MIA",78,2232,111,105.45454545454545,101.86830713146503,434,0.12345679012345678,0.38372093023255816,0.3541666666666667,0.17777777777777778,26,26,0,23,1,2,0,0,20,0.7692307692307693,68,22,46,2
"Gorgui Dieng","MIN",82,2220,-7,108.96172358468942,108.52518805561888,691,0.3333333333333333,0.25,0.2125,0.10204081632653061,96,96,0,75,19,2,0,0,52,0.5416666666666666,94,26,68,12
"Robin Lopez","NYK",82,2219,-99,106.23534927332396,108.5560243788092,588,0,0.4140625,0.23308270676691728,0.15,129,129,0,104,25,0,0,0,82,0.6356589147286822,16,4,12,1
"Darren Collison","SAC",74,2219,-70,107.71073840121979,109.49781659388647,977,0.23275862068965517,0.3645833333333333,0.23214285714285715,0.1875,4,4,0,0,2,2,0,0,2,0.5,77,43,34,0
"Raymond Felton","DAL",80,2192,-67,107.2078376487054,108.19025522041763,713,0.20833333333333334,0.3972602739726027,0.3246753246753247,0.19791666666666666,15,15,0,7,6,2,0,0,9,0.6,68,25,43,0
"Matt Barnes","MEM",76,2190,-210,105.12400561534861,109.70375554000468,675,0.21224489795918366,0.4105263157894737,0.375,0.2647058823529412,57,56,1,36,16,4,0,1,30,0.5263157894736842,78,25,53,2
"Anthony Davis","NOP",61,2164,-200,104.98627630375114,109.61098398169335,1285,0.15942028985507245,0.3508771929824561,0.23204419889502761,0.1553398058252427,125,117,8,64,44,9,3,5,81,0.648,78,26,52,1
"Hollis Thompson","PHI",77,2154,-369,101.43377332726446,110.4600595101854,696,0.18565400843881857,0.37254901960784315,0.3469387755102041,0.15625,24,23,1,12,10,1,0,1,14,0.5833333333333334,36,13,23,1
"Dion Waiters","OKC",78,2152,213,112.73812256139546,108.37177121771218,694,0.30344827586206896,0.5225225225225225,0.45161290322580644,0.25396825396825395,15,14,1,8,5,1,1,0,10,0.6666666666666666,81,41,40,0
"Elfrid Payton","ORL",73,2145,-70,105.34759358288771,107.09962756052141,686,0.2033898305084746,0.4264705882352941,0.35294117647058826,0.15384615384615385,20,20,0,9,7,4,0,0,7,0.35,89,31,58,0
"Jamal Crawford","LAC",79,2126,169,107.53264925373134,105.91320934668575,1045,0.19047619047619047,0.2692307692307692,0.2736842105263158,0.20540540540540542,12,9,3,5,4,0,0,3,7,0.5833333333333334,52,22,30,0
"Hassan Whiteside","MIA",73,2126,86,107.67533104462971,105.25672371638142,751,0,0.4148936170212766,0.24166666666666667,0.2,269,264,5,156,89,19,0,5,149,0.5539033457249071,44,8,36,20
"Bojan Bogdanovic","BKN",79,2115,-391,103.255925305243,112.18697829716194,810,0.21359223300970873,0.3563218390804598,0.34831460674157305,0.1794871794871795,5,5,0,4,1,0,0,0,2,0.4,29,6,23,1
"Devin Booker","PHX",76,2108,-373,102.11578702627297,111.02050326188257,973,0.25405405405405407,0.36585365853658536,0.3409090909090909,0.2463768115942029,20,18,2,14,3,1,1,1,9,0.45,44,11,33,0
"Deron Williams","DAL",65,2106,2,106.53753026634384,107.0854638422206,863,0.21787709497206703,0.34285714285714286,0.31958762886597936,0.20618556701030927,14,12,2,2,9,1,2,0,6,0.42857142857142855,61,36,25,0
"Allen Crabbe","POR",81,2105,42,109.20897284533648,108.88572107388927,725,0.3475609756097561,0.4666666666666667,0.39473684210526316,0.28,16,12,4,6,3,3,2,2,8,0.5,63,24,39,0
"Jared Dudley","WAS",81,2098,60,107.26415094339623,105.74929311969841,568,0.27205882352941174,0.4,0.08333333333333333,0.22727272727272727,18,18,0,10,8,0,0,0,11,0.6111111111111112,75,25,50,0
"Derrick Rose","CHI",66,2098,-166,104.77775136676966,108.49146110056927,1011,0.18446601941747573,0.43783783783783786,0.3904109589041096,0.22012578616352202,14,12,2,6,4,2,1,1,9,0.6428571428571429,44,22,22,0
"JJ Redick","LAC",75,2097,509,113.75059269796112,102.63220866235942,1142,0.1689497716894977,0.3333333333333333,0.25,0.13253012048192772,5,5,0,2,3,0,0,0,1,0.2,42,17,25,0
"Mason Plumlee","POR",82,2084,36,110.96681096681097,109.41682600382408,618,0,0.38686131386861317,0.35555555555555557,0.17647058823529413,85,85,0,73,12,0,0,0,52,0.611764705882353,68,30,38,15
"Kent Bazemore","ATL",75,2083,76,105.17568850902185,102.882797731569,787,0.16230366492146597,0.3671875,0.39473684210526316,0.2,38,36,2,25,7,4,1,1,16,0.42105263157894735,98,27,71,1
"Emmanuel Mudiay","DEN",68,2068,-118,106.52121793334932,109.35027571325821,806,0.2,0.358974358974359,0.3008849557522124,0.24324324324324326,35,30,5,20,6,4,2,3,18,0.5142857142857142,65,26,39,0
"Jerami Grant","PHI",77,2066,-494,98.82069795427196,109.3935790725327,675,0.18518518518518517,0.29577464788732394,0.2676056338028169,0.047619047619047616,127,123,4,83,40,0,2,2,70,0.5511811023622047,54,16,38,9
"Danny Green","SAS",79,2061,506,110.59236947791163,98.26152683295541,502,0.273542600896861,0.40476190476190477,0.2,0.1836734693877551,64,60,4,38,17,5,2,2,39,0.609375,79,32,47,2
"Jeremy Lin","CHA",78,2048,84,105.8707934168509,103.62923001471309,849,0.2198581560283688,0.3047619047619048,0.21333333333333335,0.21505376344086022,42,40,2,22,17,1,0,2,26,0.6190476190476191,58,20,38,0
"Kristaps Porzingis","NYK",72,2046,12,106.94619853498357,106.88607594936708,842,0.24050632911392406,0.3068181818181818,0.3137254901960784,0.1743119266055046,134,132,2,101,25,6,1,1,83,0.6194029850746269,53,13,40,6
"Cory Joseph","TOR",80,2046,275,109.97978777160182,103.3975659229209,642,0.17647058823529413,0.4268292682926829,0.32608695652173914,0.16417910447761194,20,20,0,11,8,1,0,0,6,0.3,63,25,38,0
"Harrison Barnes","GSW",66,2041,451,114.36713369745904,104.27615862398471,687,0.25384615384615383,0.2698412698412698,0.2571428571428571,0.1388888888888889,10,10,0,4,4,2,0,0,8,0.8,41,11,30,0
"Patrick Beverley","HOU",71,2041,136,111.27966723758259,107.45250852411105,605,0.24175824175824176,0.40350877192982454,0.4142857142857143,0.15789473684210525,26,22,4,12,10,0,1,3,14,0.5384615384615384,94,41,53,0
"Nikola Vucevic","ORL",65,2037,-46,106.39506172839506,107.77035387280377,1008,0,0.40384615384615385,0.28431372549019607,0.15025906735751296,70,69,1,47,18,4,0,1,48,0.6857142857142857,53,16,37,0
"Langston Galloway","NYK",82,2033,-105,103.44307614978638,105.78947368421053,575,0.1791044776119403,0.32857142857142857,0.3142857142857143,0.3173076923076923,22,22,0,10,7,5,0,0,10,0.45454545454545453,77,27,50,2
"Jose Calderon","NYK",72,2024,-75,107.2178141796775,109.58622462092008,507,0.3217391304347826,0.5625,0.23809523809523808,0.2696629213483146,7,7,0,3,2,2,0,0,3,0.42857142857142855,63,29,34,0
"Patrick Patterson","TOR",79,2020,403,113.58344113842173,103.77407600208224,447,0.22162162162162163,0.4838709677419355,0.37037037037037035,0.23076923076923078,32,32,0,22,9,1,0,0,21,0.65625,53,17,36,2
"Zach Randolph","MEM",68,2017,-11,107.34914904589995,108.69791666666667,804,0.5,0.4405594405594406,0.33962264150943394,0.18421052631578946,13,13,0,11,2,0,0,0,5,0.38461538461538464,43,20,23,0
"Steven Adams","OKC",80,2015,478,113.83928571428571,101.908302354399,470,0,0.39344262295081966,0.4878048780487805,0.5,89,87,2,52,32,3,0,2,56,0.6292134831460674,42,6,36,0
"Ryan Anderson","NOP",66,2008,31,108.64799025578563,109.27707870713051,951,0.1527777777777778,0.4260869565217391,0.2028985507246377,0.16806722689075632,25,25,0,21,4,0,0,0,18,0.72,38,8,30,0
"Zaza Pachulia","DAL",76,2004,0,106.008806008806,106.28408205660868,524,0,0.4247787610619469,0.15714285714285714,0.1111111111111111,22,22,0,19,2,1,0,0,9,0.4090909090909091,64,27,37,1
"Derrick Favors","UTA",62,1983,97,107.93269230769232,105.90762620837808,828,0,0.3490566037735849,0.22900763358778625,0.24,91,90,1,64,25,1,0,1,58,0.6373626373626373,74,12,62,4
"Tony Parker","SAS",72,1981,412,109.81979629145991,99.3972746331237,817,0.2894736842105263,0.29473684210526313,0.26436781609195403,0.19424460431654678,11,10,1,7,2,1,0,1,9,0.8181818181818182,54,25,29,0
"Dante Cunningham","NOP",80,1971,-280,104.9113924050633,111.60443995963674,445,0.15384615384615385,0.3333333333333333,0.32,0.3,33,33,0,30,3,0,0,0,17,0.5151515151515151,42,16,26,4
"Isaiah Canaan","PHI",77,1966,-484,98.23766364551864,110.59001512859305,779,0.20655737704918034,0.3114754098360656,0.41818181818181815,0.10810810810810811,12,10,2,9,1,0,2,0,2,0.16666666666666666,56,23,33,0
"Nerlens Noel","PHI",67,1965,-460,97.57759273277819,109.15741675075681,586,0,0.2524271844660194,0.19047619047619047,0.08695652173913043,100,100,0,69,30,1,0,0,50,0.5,118,56,62,2
"Garrett Temple","WAS",80,1951,-38,104.1224076884168,104.1092458030569,522,0.22981366459627328,0.4375,0.16666666666666666,0.15555555555555556,18,18,0,13,5,0,0,0,12,0.6666666666666666,69,33,36,1
"Taj Gibson","CHI",73,1936,-153,104.82502651113468,107.2884012539185,472,0,0.375,0.2647058823529412,0.11666666666666667,77,75,2,57,16,2,1,1,43,0.5584415584415584,47,11,36,0
"Rudy Gobert","UTA",61,1932,150,107.47301411569332,103.12154696132596,366,0,0.39166666666666666,0.3125,0,135,132,3,80,42,10,0,3,67,0.4962962962962963,45,10,35,5
"Jared Sullinger","BOS",81,1915,214,109.43930041152262,104.28387096774193,629,0.15714285714285714,0.4954954954954955,0.24074074074074073,0.15384615384615385,47,47,0,28,17,2,0,0,26,0.5531914893617021,75,18,57,1
"Lou Williams","LAL",67,1907,-399,102.76762402088774,113.06729264475743,933,0.2512315270935961,0.39285714285714285,0.2647058823529412,0.273972602739726,19,16,3,9,7,0,1,2,8,0.42105263157894735,62,15,47,0
