"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Anthony Davis","LAL",56,1905,205,116.14192903548225,111.80171112229492,1163,0.22641509433962265,0.4166666666666667,0.2737430167597765,0.15730337078651685,114,109,5,53,55,1,2,3,77,0.6754385964912281,59,13,46,4
"Donte DiVincenzo","GSW",72,1894,125,116.45064805583252,113.36325105958613,605,0.2398190045248869,0.3939393939393939,0.4838709677419355,0.2727272727272727,10,10,0,4,6,0,0,0,5,0.5,97,31,66,1
"Bojan Bogdanovic","DET",59,1893,-330,113.23641928079572,121.74578866768759,1148,0.2560386473429952,0.5178571428571429,0.3305785123966942,0.24615384615384617,8,8,0,3,4,1,0,0,3,0.375,34,5,29,0
"Chris Paul","PHX",59,1889,84,116.51715039577837,115.0597609561753,754,0.24516129032258063,0.42857142857142855,0.27835051546391754,0.24489795918367346,22,21,1,7,14,0,0,1,13,0.5909090909090909,91,46,45,0
"Tyrese Haliburton","IND",56,1883,-35,118.7850944359367,119.80071538068472,1073,0.2217391304347826,0.25,0.2891566265060241,0.36666666666666664,25,18,7,6,10,2,0,7,13,0.52,91,18,73,0
"Jarred Vanderbilt","LAL",78,1880,-101,117.28427053640839,119.43727413526071,489,0.18333333333333332,0.3493975903614458,0.22033898305084745,0,21,20,1,10,10,0,0,1,8,0.38095238095238093,83,21,62,2
"Terance Mann","LAC",81,1872,2,116.36170776982233,115.8784676354029,629,0.1440677966101695,0.3898305084745763,0.3684210526315789,0.2857142857142857,22,21,1,12,8,1,0,1,17,0.7727272727272727,42,16,26,2
"Troy Brown Jr.","LAL",76,1860,-15,114.66252909231962,115.16955733885581,511,0.25,0.41025641025641024,0.14285714285714285,0.2,16,15,1,10,5,0,0,1,6,0.375,59,13,46,0
"Onyeka Okongwu","ATL",80,1849,63,116.87565308254963,114.92965085982281,566,0.125,0.33707865168539325,0.1509433962264151,0.07407407407407407,107,106,1,67,38,1,0,1,63,0.5887850467289719,56,14,42,2
"Austin Reaves","LAL",64,1843,214,117.89473684210526,113.0973908550762,763,0.25,0.30434782608695654,0.36363636363636365,0.2631578947368421,19,15,4,6,5,4,0,4,12,0.631578947368421,33,8,25,0
"Desmond Bane","MEM",58,1842,355,119.35817805383023,110.65765531583052,1117,0.2616033755274262,0.32673267326732675,0.34545454545454546,0.2647058823529412,22,16,6,7,8,1,2,4,15,0.6818181818181818,56,25,31,0
"Devin Booker","PHX",53,1835,247,120.86771360127761,115.368081676518,1359,0.25773195876288657,0.3333333333333333,0.34838709677419355,0.26851851851851855,18,17,1,9,7,1,0,1,8,0.4444444444444444,51,17,34,0
"Myles Turner","IND",62,1825,-47,117.13832319492197,118.69530628480508,966,0.152317880794702,0.24675324675324675,0.23076923076923078,0,140,139,1,90,45,4,0,1,76,0.5428571428571428,36,10,26,11
"Marcus Morris Sr.","LAC",65,1825,-16,115.18367346938776,116.3472070098576,670,0.2774869109947644,0.45,0.3625,0.2857142857142857,21,21,0,11,9,1,0,0,10,0.47619047619047616,42,12,30,0
"Bobby Portis","MIL",70,1819,17,115.39686753384656,114.61090524086818,805,0.2088607594936709,0.4864864864864865,0.24107142857142858,0.17857142857142858,16,15,1,1,14,0,0,1,5,0.3125,29,11,18,0
"Patrick Beverley","CHI",67,1817,-80,114.03461330448893,115.51075268817203,400,0.12258064516129032,0.36363636363636365,0.3235294117647059,0,41,30,11,12,16,2,7,4,20,0.4878048780487805,63,35,28,1
"Aaron Nesmith","IND",73,1816,-211,115.98944591029024,121.42857142857143,664,0.23115577889447236,0.4411764705882353,0.32142857142857145,0.3333333333333333,34,33,1,18,13,2,0,1,17,0.5,55,21,34,1
"Jevon Carter","MIL",81,1812,62,113.33154506437768,110.42440318302387,584,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.27586206896551724,29,27,2,6,15,6,1,1,19,0.6551724137931034,66,29,37,0
"Michael Porter Jr.","DEN",62,1798,418,124.61621330460544,114.3439282803586,956,0.18250950570342206,0.36585365853658536,0.3333333333333333,0.26229508196721313,29,28,1,18,7,3,0,1,17,0.5862068965517241,37,11,26,5
"Naji Marshall","NOP",77,1792,7,114.80469816989894,113.77440347071582,647,0.25735294117647056,0.3225806451612903,0.3404255319148936,0.2,14,13,1,7,3,3,0,1,7,0.5,54,16,38,0
"Jaren Jackson Jr.","MEM",63,1787,367,119.31181648439583,109.52253934382502,1011,0.2696629213483146,0.42718446601941745,0.3076923076923077,0.75,189,186,3,122,63,1,3,0,112,0.5925925925925926,65,22,43,11
"Shaedon Sharpe","POR",80,1779,-297,113.05654192843485,121.20218579234972,673,0.22285714285714286,0.35384615384615387,0.3333333333333333,0.11538461538461539,24,23,1,19,4,0,0,1,17,0.7083333333333334,38,10,28,9
"Markelle Fultz","ORL",60,1778,-130,112.34400434074878,116.05978260869566,766,0.2037037037037037,0.38202247191011235,0.2018348623853211,0.23943661971830985,26,26,0,16,7,3,0,0,17,0.6538461538461539,87,35,52,2
"Tari Eason","HOU",82,1767,-157,111.63616498224529,115.95628415300546,535,0.2803738317757009,0.5103448275862069,0.4943820224719101,0.1,47,46,1,19,23,4,0,1,33,0.7021276595744681,96,46,50,1
"Gabe Vincent","MIA",68,1759,-28,113.73219373219372,114.26947129050598,590,0.19298245614035087,0.3225806451612903,0.5686274509803921,0.18181818181818182,5,4,1,1,3,0,0,1,3,0.6,62,31,31,0
"Kawhi Leonard","LAC",52,1748,220,120.07350862312695,114.20873511060692,1156,0.24647887323943662,0.3673469387755102,0.23076923076923078,0.08256880733944955,28,26,2,11,14,1,1,1,21,0.75,72,28,44,1
"Malcolm Brogdon","BOS",67,1744,182,116.73699015471168,112.090395480226,893,0.2484472049689441,0.30952380952380953,0.3953488372093023,0.2564102564102564,18,15,3,4,10,1,1,2,13,0.7222222222222222,45,14,31,0
"Christian Wood","DAL",67,1738,-47,118.20034944670937,119.1526407428903,988,0.12804878048780488,0.375,0.136986301369863,0.07894736842105263,72,68,4,42,26,0,2,2,49,0.6805555555555556,30,8,22,1
"Coby White","CHI",74,1730,143,116.83084717140444,112.64755480607083,671,0.21052631578947367,0.43478260869565216,0.3023255813953488,0.14285714285714285,6,6,0,3,3,0,0,0,4,0.6666666666666666,54,19,35,1
"Clint Capela","ATL",65,1730,-30,118.30480397570403,118.57653201428964,552,0,0.44360902255639095,0.32,0,79,78,1,58,20,0,0,1,50,0.6329113924050633,45,20,25,7
"Malik Monk","SAC",77,1719,68,116.65748898678414,115.58081508178542,983,0.23481781376518218,0.2987012987012987,0.31645569620253167,0.2608695652173913,20,16,4,11,5,0,2,2,13,0.65,49,16,33,3
"Kyle Lowry","MIA",55,1718,55,114.27320490367777,113.1301289566237,560,0.21212121212121213,0.625,0.3333333333333333,0.21428571428571427,21,21,0,12,9,0,0,0,11,0.5238095238095238,57,28,29,0
"Nicolas Batum","LAC",78,1709,165,117.51990898748579,112.98775277698661,426,0.16666666666666666,0.35294117647058826,0.5,0,44,41,3,26,12,3,1,2,29,0.6590909090909091,54,11,43,1
"Walker Kessler","UTA",74,1703,72,118.31146605818596,114.78456772740074,436,0.5,0.4444444444444444,0.20689655172413793,0.5,173,172,1,100,71,1,0,1,97,0.5606936416184971,26,3,23,8
"Monte Morris","WAS",62,1696,6,119.57779063042221,119.54255935147656,595,0.19672131147540983,0.18181818181818182,0.29411764705882354,0.20833333333333334,13,12,1,2,6,4,0,1,9,0.6923076923076923,43,13,30,0
"Wendell Carter Jr.","ORL",57,1690,-41,112.58316459357825,113.37561256846354,685,0.1888111888111888,0.44680851063829785,0.19298245614035087,0.09523809523809523,33,32,1,18,14,0,0,1,23,0.696969696969697,30,8,22,5
"Santi Aldama","MEM",77,1682,90,115.18843865117597,113.28013679110856,567,0.20359281437125748,0.2549019607843137,0.45652173913043476,0.16666666666666666,48,42,6,32,10,0,0,6,25,0.5208333333333334,45,10,35,4
"Bradley Beal","WAS",50,1673,42,118.78535278356652,117.64004767580452,1067,0.22058823529411764,0.38235294117647056,0.2835820895522388,0.3372093023255814,33,30,3,12,17,1,0,3,22,0.6666666666666666,45,28,17,0
"Kevin Durant","PHX",47,1672,258,118.97209985315713,111.88790560471976,1274,0.14074074074074075,0.4090909090909091,0.25806451612903225,0.14736842105263157,67,63,4,28,34,1,0,4,41,0.6119402985074627,34,11,23,1
"Jalen Duren","DET",67,1670,-279,110.90855630696855,119.1470588235294,407,0,0.35365853658536583,0.21153846153846154,0,59,59,0,41,18,0,0,0,33,0.559322033898305,44,12,32,10
"Reggie Jackson","DEN",68,1657,-79,111.67817472230561,114.04983488441908,636,0.22872340425531915,0.40816326530612246,0.38095238095238093,0.14583333333333334,6,6,0,2,4,0,0,0,2,0.3333333333333333,47,13,34,0
"Isaac Okoro","CLE",76,1652,126,117.5840978593272,111.6816816816817,440,0.3018867924528302,0.2857142857142857,0.3157894736842105,0,30,30,0,19,7,4,0,0,16,0.5333333333333333,56,12,44,1
"Isaiah Hartenstein","NYK",82,1628,153,117.6222088111044,113.45046955468041,238,0.25,0.3918918918918919,0.25,0.3333333333333333,64,63,1,43,20,0,0,1,44,0.6875,53,21,32,0
"Daniel Gafford","WAS",78,1604,-89,114.85362095531586,117.30710113741162,494,0,0.46938775510204084,0.2549019607843137,0.3333333333333333,99,98,1,47,51,0,1,0,55,0.5555555555555556,33,21,12,19
"Mitchell Robinson","NYK",59,1589,185,121.78060413354531,115.45771301868862,232,0,0.36046511627906974,0.3333333333333333,0,109,106,3,75,29,2,0,3,61,0.5596330275229358,56,13,43,9
"Drew Eubanks","POR",78,1584,-131,116.13403661185232,119.75270479134467,408,0.1,0.26666666666666666,0.17857142857142858,0.125,102,102,0,88,14,0,0,0,63,0.6176470588235294,40,10,30,6
"Gordon Hayward","CHA",50,1577,-108,110.2764423076923,113.79518072289156,676,0.14018691588785046,0.2962962962962963,0.2727272727272727,0.2,12,11,1,3,8,0,0,1,10,0.8333333333333334,42,7,35,0
"Alex Caruso","CHI",67,1575,199,115.25,109.2018779342723,344,0.23655913978494625,0.4074074074074074,0.37037037037037035,0.16666666666666666,46,43,3,21,21,1,0,3,22,0.4782608695652174,98,42,56,0
"Shake Milton","PHI",76,1567,144,117.57218255200247,113.48909657320871,577,0.22093023255813954,0.296875,0.3333333333333333,0.3157894736842105,13,12,1,5,7,0,0,1,6,0.46153846153846156,25,10,15,0
"Norman Powell","LAC",60,1567,-124,111.29527317372622,115.66933991363355,956,0.19642857142857142,0.3333333333333333,0.3684210526315789,0.20588235294117646,18,17,1,5,10,2,0,1,10,0.5555555555555556,50,20,30,2
"Cole Anthony","ORL",60,1552,-26,115.03018748013982,115.0520668980751,729,0.15079365079365079,0.3404255319148936,0.3404255319148936,0.3157894736842105,31,28,3,12,14,2,1,2,17,0.5483870967741935,37,18,19,0
"Malaki Branham","SAS",66,1550,-363,111.03008204193256,121.50635208711432,610,0.27011494252873564,0.28888888888888886,0.2702702702702703,0.19047619047619047,7,7,0,3,4,0,0,0,6,0.8571428571428571,33,6,27,0
"Cedi Osman","CLE",77,1548,228,118.16997720612179,110.92628832354859,611,0.25925925925925924,0.4375,0.2777777777777778,0.2,11,11,0,7,3,1,0,0,5,0.45454545454545453,35,18,17,0
"Kelly Oubre Jr.","CHA",48,1548,-278,109.40701645451723,117.63613861386139,880,0.21145374449339208,0.4020618556701031,0.453781512605042,0.3684210526315789,18,18,0,14,4,0,0,0,11,0.6111111111111112,68,33,35,1
"Josh Green","DAL",60,1539,77,118.31122614040764,115.55842479018722,500,0.17525773195876287,0.3333333333333333,0.30303030303030304,0.25,5,5,0,3,1,1,0,0,2,0.4,42,16,26,0
"Brandon Ingram","NOP",45,1538,96,117.15749039692702,114.267393395319,1010,0.23157894736842105,0.38,0.3082191780821918,0.2803030303030303,19,18,1,4,13,1,1,0,7,0.3684210526315789,32,9,23,0
"Josh Richardson","NOP",65,1530,-162,111.65201005025126,116.26524867062872,595,0.18435754189944134,0.2857142857142857,0.24561403508771928,0.2653061224489796,20,18,2,10,7,1,0,2,13,0.65,69,19,50,1
"Joe Harris","BKN",74,1527,-24,114.51406649616368,116.92607003891051,510,0.20634920634920634,0.42105263157894735,0.29411764705882354,0.08333333333333333,13,13,0,4,9,0,0,0,5,0.38461538461538464,34,16,18,0
"T.J. McConnell","IND",75,1526,-62,114.40625,115.58522198075131,618,0.1935483870967742,0.3333333333333333,0.32407407407407407,0.17647058823529413,10,9,1,2,7,0,0,1,6,0.6,81,17,64,0
"Chris Boucher","TOR",76,1523,-18,113.69908015768725,114.14041994750656,502,0.17886178861788618,0.34831460674157305,0.2558139534883721,0.14285714285714285,64,50,14,27,21,2,7,7,39,0.609375,47,8,39,0
"Georges Niang","PHI",78,1512,75,116.14160441701851,115.16447368421053,583,0.1762114537444934,0.5,0.3448275862068966,0,14,14,0,3,10,1,0,0,5,0.35714285714285715,30,13,17,0
"Bogdan Bogdanovic","ATL",54,1508,64,120.07697241821681,118.4041184041184,690,0.28019323671497587,0.42857142857142855,0.43137254901960786,0.2619047619047619,18,14,4,3,10,1,4,0,11,0.6111111111111112,43,14,29,0
"Damion Lee","PHX",74,1506,79,112.51209287326668,110.71428571428571,536,0.3484848484848485,0.43333333333333335,0.39655172413793105,0.24,7,7,0,1,6,0,0,0,6,0.8571428571428571,30,6,24,0
"Bol Bol","ORL",70,1505,-146,109.91281885695835,114.14790996784565,493,0.27710843373493976,0.45161290322580644,0.4166666666666667,0.3225806451612903,85,69,16,31,31,7,4,12,49,0.5764705882352941,30,7,23,6
"John Konchar","MEM",72,1494,209,117.3620025673941,110.230179028133,317,0.23684210526315788,0.35135135135135137,0.4090909090909091,0.5,25,19,6,14,5,0,2,4,19,0.76,77,37,40,3
"Rui Hachimura","LAL",63,1466,-28,111.32876265099576,112.133072407045,639,0.2616822429906542,0.25862068965517243,0.34615384615384615,0.2545454545454545,26,26,0,16,10,0,0,0,19,0.7307692307692307,19,3,16,4
"Dwight Powell","DAL",76,1458,166,122.3529411764706,116.04683195592287,400,0.2,0.4074074074074074,0.1111111111111111,0,26,26,0,12,13,1,0,0,15,0.5769230769230769,48,18,30,1
"Jeremy Sochan","SAS",56,1458,-235,112.64367816091955,120.1639344262295,510,0.2872340425531915,0.38823529411764707,0.46153846153846156,0.16,23,22,1,17,5,0,0,1,17,0.7391304347826086,43,14,29,3
"Keita Bates-Diop","SAS",67,1452,-266,110.91028590207033,119.06474820143886,525,0.27058823529411763,0.36065573770491804,0.35526315789473684,0.25,20,19,1,10,6,3,0,1,10,0.5,46,18,28,0
"Davion Mitchell","SAC",80,1447,2,118.09232858112695,114.67678100263852,400,0.19083969465648856,0.23529411764705882,0.38095238095238093,0.2962962962962963,15,13,2,2,7,4,0,2,13,0.8666666666666667,44,16,28,0
"Pat Connaughton","MIL",61,1443,134,117.3913043478261,112.8315649867374,419,0.2904761904761905,0.4444444444444444,0.3333333333333333,1,11,4,7,2,1,1,1,6,4,0.36363636363636365,37,8,29,0
"Zach Collins","SAS",63,1441,-239,111.46141215106732,118.99770717327219,610,0.18181818181818182,0.31343283582089554,0.22784810126582278,0.125,49,49,0,33,15,1,0,0,30,0.6122448979591837,37,10,27,0
"Isaiah Stewart","DET",50,1414,-226,111.24786324786325,119.21891058581706,468,0.23880597014925373,0.4647887323943662,0.4,0,34,33,1,21,12,0,0,1,24,0.7058823529411765,20,9,11,5
"AJ Griffin","ATL",72,1401,63,117.04389574759945,114.76533059266872,563,0.24025974025974026,0.5454545454545454,0.375,0.15625,12,11,1,7,3,1,0,1,6,0.5,42,15,27,0
"Isaiah Joe","OKC",73,1395,212,119.76430976430977,115.78400830737279,606,0.24,0.3333333333333333,0.42857142857142855,0.28,8,8,0,2,6,0,0,0,3,0.375,48,17,31,0
"Jonathan Kuminga","GSW",67,1394,-52,114.33949349760438,116.11909650924025,569,0.16483516483516483,0.4032258064516129,0.26865671641791045,0.23076923076923078,31,28,3,14,14,0,1,2,18,0.5806451612903226,41,15,26,2
"Jusuf Nurkic","POR",52,1391,9,117.0145030067209,116.77876106194691,572,0.2,0.43564356435643564,0.24193548387096775,0,44,44,0,29,14,1,0,0,25,0.5681818181818182,43,12,31,0
"Dennis Smith Jr.","CHA",54,1390,-70,105.97995160732803,108.39958520566886,432,0.16883116883116883,0.3064516129032258,0.26865671641791045,0.26666666666666666,25,25,0,13,11,1,0,0,16,0.64,75,28,47,0
"Larry Nance Jr.","NOP",65,1381,185,117.68901569186876,110.46099290780143,345,0.12,0.36363636363636365,0.21621621621621623,0,37,37,0,14,23,0,0,0,22,0.5945945945945946,56,22,34,1
"Josh Okogie","PHX",72,1350,106,115.45157780195865,110.72328175602735,420,0.23809523809523808,0.4098360655737705,0.4888888888888889,0.14285714285714285,34,29,5,11,15,3,2,3,19,0.5588235294117647,56,22,34,2
"Devonte' Graham","SAS",73,1338,-159,110.3882099209202,116.64860960635608,497,0.2535885167464115,0.23529411764705882,0.35714285714285715,0.16666666666666666,16,16,0,4,10,2,0,0,8,0.5,45,14,31,0
"Terrence Ross","PHX",63,1330,-76,114.0716374269006,117.4504041146216,484,0.30625,0.5555555555555556,0.30952380952380953,0.2653061224489796,10,9,1,3,6,0,0,1,6,0.6,35,7,28,0
"Luke Kennard","MEM",59,1315,210,118.83574341861328,111.79544606196342,511,0.20149253731343283,0.4375,0.17391304347826086,0.15789473684210525,5,4,1,1,3,0,1,0,1,0.2,32,11,21,0
"Doug McDermott","SAS",64,1314,-237,111.80679785330949,121.67933405718422,593,0.2138728323699422,0.34210526315789475,0.35294117647058826,0.15789473684210525,6,6,0,2,3,1,0,0,2,0.3333333333333333,13,4,9,0
"Talen Horton-Tucker","UTA",65,1313,-8,114.33730588660165,114.62621885157095,653,0.24817518248175183,0.47058823529411764,0.3557692307692308,0.22727272727272727,29,29,0,16,13,0,0,0,15,0.5172413793103449,41,20,21,0
"Jose Alvarado","NOP",61,1310,105,115.23105360443623,110.98010316875461,511,0.2929936305732484,0.5,0.38571428571428573,0.2,10,10,0,1,9,0,0,0,7,0.7,67,34,33,0
"Aaron Wiggins","OKC",70,1297,10,115.69139023481179,114.04349428676743,400,0.2638888888888889,0.38181818181818183,0.37777777777777777,1,15,14,1,9,4,1,0,1,10,0.6666666666666666,39,9,30,2
"Lonnie Walker IV","LAL",56,1297,-207,111.85076810534017,118.55482933914307,613,0.15483870967741936,0.29411764705882354,0.28888888888888886,0.16666666666666666,17,14,3,7,7,0,3,0,7,0.4117647058823529,30,12,18,2
"Sam Hauser","BOS",80,1290,219,116.91038620172478,109.60302457466919,461,0.22631578947368422,0.5,0.375,0,21,21,0,12,9,0,0,0,11,0.5238095238095238,29,10,19,0
"Jalen Smith","IND",68,1279,-95,114.41843180973616,118.0364447750093,524,0.17037037037037037,0.39622641509433965,0.21153846153846154,0.17391304347826086,60,59,1,44,14,1,0,1,39,0.65,21,12,9,1
"LaMelo Ball","CHA",36,1268,-150,114.3068391866913,120.07407407407408,770,0.16455696202531644,0.29850746268656714,0.35802469135802467,0.17142857142857143,11,11,0,9,2,0,0,0,4,0.36363636363636365,46,21,25,0
"David Roddy","MEM",70,1258,-63,113.66245694603904,115.01706484641637,393,0.2602739726027397,0.5238095238095238,0.3181818181818182,0.16666666666666666,19,18,1,12,6,0,1,0,9,0.47368421052631576,29,18,11,0
"Jaylen Nowell","MIN",65,1252,-8,114.01273885350318,114.78555304740406,641,0.2597402597402597,0.3380281690140845,0.3373493975903614,0.16,5,5,0,2,2,1,0,0,4,0.8,42,19,23,0
"Naz Reid","MIN",68,1251,-128,112.06505295007564,116.33421151674821,697,0.18518518518518517,0.23214285714285715,0.2537313432835821,0,53,52,1,30,22,0,0,1,32,0.6037735849056604,42,10,32,5
"Trey Lyles","SAC",74,1247,105,119.13177103342296,115.98915989159893,465,0.2185430463576159,0.32558139534883723,0.5,0.5,31,26,5,16,10,0,2,3,23,0.7419354838709677,27,7,20,1
"Jalen Suggs","ORL",53,1246,-40,112.26232052774544,113.68217054263566,458,0.24427480916030533,0.34,0.4166666666666667,0.125,27,23,4,8,15,0,1,3,14,0.5185185185185185,67,26,41,0
"Kevin Love","MIA",62,1240,109,116.64,112.91230893000805,437,0.17098445595854922,0.19047619047619047,0.39285714285714285,0.15384615384615385,12,12,0,10,2,0,0,0,6,0.5,16,6,10,0
"Cory Joseph","DET",62,1227,-110,112.33373639661427,116.95599515542996,379,0.2962962962962963,0.45,0.3877551020408163,0.15,9,9,0,4,5,0,0,0,4,0.4444444444444444,34,13,21,0
"Delon Wright","WAS",50,1221,69,116.63967611336032,113.84615384615385,324,0.1095890410958904,0.631578947368421,0.3333333333333333,0.2,17,16,1,3,10,3,0,1,9,0.5294117647058824,92,35,57,0
"Nick Richards","CHA",65,1218,-113,110.22997620935766,114.52889944576404,347,0,0.3835616438356164,0.20512820512820512,0,71,71,0,53,18,0,0,0,44,0.6197183098591549,11,1,10,16
"Seth Curry","BKN",61,1211,-69,113.04523424878836,116.77524429967427,523,0.24817518248175183,0.38461538461538464,0.47368421052631576,0.08823529411764706,7,6,1,4,1,1,0,1,4,0.5714285714285714,36,20,16,0
"Ochai Agbaji","UTA",59,1209,-19,116.13911684251661,116.56274356975838,426,0.2517482517482518,0.42857142857142855,0.3333333333333333,0,15,15,0,11,4,0,0,0,11,0.7333333333333333,16,4,12,2
"Kenrich Williams","OKC",53,1206,75,115.73033707865167,112.22532960447462,330,0.23170731707317074,0.2,0.18518518518518517,0.06666666666666667,14,13,1,8,4,1,1,0,7,0.5,45,16,29,1
"Matisse Thybulle","POR",71,1200,-14,113.35227272727272,112.50501002004009,275,0.25806451612903225,0.3333333333333333,0.4117647058823529,0,32,18,14,5,11,2,4,10,15,0.46875,83,22,61,0
"Cameron Johnson","BKN",42,1200,155,117.97101449275362,111.59900579950289,569,0.1986754966887417,0.38235294117647056,0.35294117647058826,0.1,14,14,0,10,4,0,0,0,6,0.42857142857142855,50,24,26,0
"Isaiah Livers","DET",52,1199,-202,110.48720066061107,118.3874948580831,305,0.25203252032520324,0.16666666666666666,0.3333333333333333,0.4166666666666667,28,27,1,11,15,1,0,1,18,0.6428571428571429,28,8,20,0
"Anthony Lamb","GSW",62,1195,32,115.32582461786002,114.22240128928283,377,0.25806451612903225,0.3076923076923077,0.3181818181818182,0.2,20,19,1,6,12,1,0,1,14,0.7,28,7,21,2
"Taurean Prince","MIN",54,1192,0,115.06524317912219,114.07291258330066,445,0.16521739130434782,0.37142857142857144,0.3125,0.2,15,13,2,8,5,0,0,2,9,0.6,28,7,21,0
"Andrew Wiggins","GSW",37,1190,118,117.97307996832937,113.07783484788622,557,0.16296296296296298,0.25,0.3037974683544304,0.1388888888888889,28,28,0,8,19,1,0,0,13,0.4642857142857143,45,21,24,0
"Jordan Nwora","IND",62,1188,-252,110.31300160513644,119.8003992015968,476,0.2845528455284553,0.5740740740740741,0.18604651162790697,0.2413793103448276,14,13,1,9,4,0,0,1,8,0.5714285714285714,24,9,15,2
"Gary Harris","ORL",48,1184,-84,115.07413509060954,118.48497324001647,362,0.2661290322580645,0.55,0.3333333333333333,0,12,12,0,3,7,2,0,0,8,0.6666666666666666,45,22,23,0
"Tre Mann","OKC",67,1183,57,111.49379255106128,111.3061224489796,463,0.25,0.3333333333333333,0.22535211267605634,0.17391304347826086,11,11,0,5,6,0,0,0,7,0.6363636363636364,40,16,24,0
"Trendon Watford","POR",62,1182,-181,113.416149068323,120.51176227816755,419,0.20512820512820512,0.3617021276595745,0.12,0,12,12,0,6,5,1,0,0,10,0.8333333333333334,32,9,23,1
"Christian Braun","DEN",76,1181,-114,109.78260869565217,113.55159552424368,332,0.1896551724137931,0.38095238095238093,0.4,0.4,17,16,1,7,9,0,0,1,11,0.6470588235294118,41,13,28,0
"Xavier Tillman","MEM",61,1180,-1,112.88763592428515,113.06451612903226,329,0,0.38,0.33962264150943394,0,29,29,0,17,12,0,0,0,20,0.6896551724137931,58,10,48,0
"Devin Vassell","SAS",38,1178,-295,109.69818913480884,122.10994341147939,660,0.2631578947368421,0.43243243243243246,0.25,0.18055555555555555,17,17,0,7,10,0,0,0,9,0.5294117647058824,43,7,36,3
"Collin Sexton","UTA",48,1145,-28,118.24267782426779,118.91666666666667,632,0.2777777777777778,0.4852941176470588,0.2222222222222222,0.21428571428571427,6,6,0,1,5,0,0,0,6,1,27,12,15,0
"Precious Achiuwa","TOR",55,1140,-36,117.2626931567329,118.64257382106655,408,0.21794871794871795,0.5769230769230769,0.38571428571428573,0,30,30,0,23,7,0,0,0,22,0.7333333333333333,31,11,20,1
"Steven Adams","MEM",42,1133,243,120.96980008507018,111.10636480136694,211,0,0.4666666666666667,0.14285714285714285,0,46,43,3,26,15,2,1,2,24,0.5217391304347826,36,10,26,0
"Alec Burks","DET",51,1122,-7,116.83041435284066,117.2295852928602,589,0.2785714285714286,0.5263157894736842,0.22807017543859648,0.125,8,7,1,4,3,0,1,0,5,0.625,38,11,27,0
"Lamar Stevens","CLE",62,1120,6,115.05474452554743,113.1294964028777,296,0.20634920634920634,0.42857142857142855,0.3076923076923077,0.18181818181818182,19,17,2,11,6,0,0,2,10,0.5263157894736842,27,8,19,1
"Moritz Wagner","ORL",57,1109,-27,112.22896790980053,114.09249563699825,515,0.25,0.27586206896551724,0.3333333333333333,0,13,11,2,6,4,1,1,1,9,0.6923076923076923,37,16,21,0
"Victor Oladipo","MIA",42,1106,-35,113.10282074613285,114.38294010889292,421,0.2589928057553957,0.3611111111111111,0.42857142857142855,0.15,12,12,0,7,4,1,0,0,3,0.25,57,31,26,0
"Jordan Goodwin","WAS",62,1105,-117,109.86409469530908,114.4415357766143,330,0.1643835616438356,0.4230769230769231,0.26229508196721313,0.32142857142857145,26,25,1,13,12,0,0,1,17,0.6538461538461539,58,34,24,0
"Ben Simmons","BKN",42,1105,40,117.4087266251113,115.31971580817051,252,0,0.23684210526315788,0.1694915254237288,0.5,24,23,1,13,9,1,0,1,11,0.4583333333333333,54,17,37,2
"Jeff Green","DEN",56,1091,-193,110.2880658436214,117.98007246376812,415,0.14285714285714285,0.30952380952380953,0.2558139534883721,0.3333333333333333,17,17,0,9,7,1,0,0,8,0.47058823529411764,18,7,11,1
"Brandon Clarke","MEM",56,1090,-14,112.18229623137599,111.52512998266899,444,0.4,0.3170731707317073,0.19402985074626866,0,37,36,1,18,18,0,1,0,21,0.5675675675675675,34,6,28,4
"Bones Hyland","LAC",56,1086,-129,115.6736938588451,121.47435897435898,609,0.17277486910994763,0.52,0.3157894736842105,0.17647058823529413,15,13,2,6,7,0,1,1,11,0.7333333333333333,39,12,27,0
"Oshae Brissett","IND",65,1083,22,115.89285714285715,114.34917814304752,339,0.23300970873786409,0.26229508196721313,0.3333333333333333,0,13,13,0,7,6,0,0,0,7,0.5384615384615384,33,14,19,1
"Thomas Bryant","DEN",59,1081,-93,113.85435168738898,117.8793256433008,470,0.25,0.36585365853658536,0.2708333333333333,0.1875,30,29,1,17,12,0,0,1,17,0.5666666666666667,16,3,13,6
"Obi Toppin","NYK",67,1050,57,116.08715808993973,112.8690036900369,440,0.27564102564102566,0.3888888888888889,0.28125,0,12,11,1,7,2,2,0,1,8,0.6666666666666666,23,7,16,0
"Joe Ingles","MIL",46,1044,80,117.86197564276048,115.29358215748749,295,0.29914529914529914,0.2222222222222222,0.5714285714285714,0.3333333333333333,6,6,0,2,2,2,0,0,5,0.8333333333333334,33,12,21,0
