"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Jayson Tatum","BOS",79,2455,360,114.15281076801266,107.77356986246761,1109,0.27461139896373055,0.4424778761061947,0.375,0.2054794520547945,57,48,9,21,20,7,3,6,30,0.5263157894736842,84,23,61,0
"D'Angelo Russell","BKN",81,2448,22,110.3515625,110.4829210836278,1585,0.19095477386934673,0.3853211009174312,0.28921568627450983,0.2746478873239437,20,17,3,10,6,1,0,3,8,0.4,100,30,70,1
"Jamal Murray","DEN",75,2447,245,115.5026241421074,110.66882198423923,1247,0.28688524590163933,0.41509433962264153,0.4121212121212121,0.26229508196721313,27,23,4,10,13,0,1,3,21,0.7777777777777778,67,23,44,0
"Cedi Osman","CLE",76,2444,-641,108.00326663944467,120.79429735234216,902,0.17721518987341772,0.39090909090909093,0.3037974683544304,0.21568627450980393,11,9,2,4,5,0,1,1,6,0.5454545454545454,60,14,46,0
"Marc Gasol","TOR",79,2436,160,110.3305785123967,107.42430526752385,976,0.15294117647058825,0.3898305084745763,0.16265060240963855,0.09090909090909091,86,81,5,52,25,4,0,5,44,0.5116279069767442,84,28,56,0
"Mikal Bridges","PHX",82,2417,-388,107.33744283157685,114.68780971258671,617,0.18137254901960784,0.3492063492063492,0.3333333333333333,0.18181818181818182,38,36,2,28,8,0,0,2,22,0.5789473684210527,129,50,79,0
"Jrue Holiday","NOP",67,2402,231,115.36661466458658,111.01347393087288,1320,0.17647058823529413,0.47058823529411764,0.3841059602649007,0.20689655172413793,54,43,11,20,18,5,3,8,34,0.6296296296296297,109,55,54,0
"Khris Middleton","MIL",77,2394,552,116.4132553606238,106.37880274779195,1326,0.1903114186851211,0.45,0.291970802919708,0.10476190476190476,7,7,0,2,4,1,0,0,3,0.42857142857142855,80,26,54,1
"JJ Redick","PHI",76,2379,307,113.39901477832512,107.90255496137848,1263,0.25210084033613445,0.2619047619047619,0.25806451612903225,0.19852941176470587,17,17,0,6,10,1,0,0,7,0.4117647058823529,32,6,26,0
"CJ McCollum","POR",70,2375,349,117.4062816616008,110.78331637843337,1344,0.24,0.4067796610169492,0.39285714285714285,0.2900763358778626,28,26,2,17,7,2,0,2,16,0.5714285714285714,55,15,40,0
"Giannis Antetokounmpo","MIL",72,2358,651,117.07896299228182,104.77611940298507,1782,0.1347517730496454,0.3282828282828283,0.32456140350877194,0.08620689655172414,110,109,1,82,24,3,0,1,67,0.6090909090909091,92,33,59,9
"Nicolas Batum","CHA",75,2354,-21,112.02584410170905,112.3932514059571,611,0.19553072625698323,0.1956521739130435,0.10810810810810811,0.18604651162790697,43,40,3,25,11,4,0,3,29,0.6744186046511628,71,14,57,1
"Trevor Ariza","WAS",69,2349,-331,109.43434755973045,116.38371855185109,783,0.18181818181818182,0.34408602150537637,0.4146341463414634,0.5294117647058824,21,17,4,12,5,0,1,3,12,0.5714285714285714,91,26,65,0
"Mike Conley","MEM",70,2342,23,108.81849315068493,108.72180451127821,1380,0.1821705426356589,0.36036036036036034,0.2972972972972973,0.15463917525773196,22,22,0,12,7,3,0,0,7,0.3181818181818182,94,36,58,0
"Stephen Curry","GSW",69,2331,690,120.95257154292575,107.74803783457436,1711,0.2144469525959368,0.3218390804597701,0.2857142857142857,0.22580645161290322,25,20,5,5,14,1,1,4,12,0.48,92,36,56,0
"Brook Lopez","MIL",81,2322,583,117.14285714285714,106.13857374392221,937,0.18209876543209877,0.35294117647058826,0.21428571428571427,0.21428571428571427,179,178,1,107,68,3,0,1,114,0.6368715083798883,51,11,40,2
"Luka Doncic","DAL",72,2318,-118,110.29350104821802,113.02794704769909,1381,0.2222222222222222,0.36607142857142855,0.31976744186046513,0.2727272727272727,25,23,2,14,8,1,1,1,13,0.52,77,22,55,1
"Dennis Schroder","OKC",79,2314,167,111.45240032546786,108.38604366455826,1141,0.25862068965517243,0.4206896551724138,0.3591549295774648,0.25217391304347825,12,10,2,9,1,0,0,2,8,0.6666666666666666,65,27,38,0
"Kyle Kuzma","LAL",70,2314,-58,110.47638272103352,111.62462159434915,1197,0.18685121107266436,0.4015748031496063,0.2777777777777778,0.15384615384615385,26,26,0,20,6,0,0,0,14,0.5384615384615384,41,9,32,3
"Joe Harris","BKN",76,2293,-78,111.64625285447373,113.43035343035342,935,0.21105527638190955,0.3723404255319149,0.2,0.25,17,17,0,11,6,0,0,0,4,0.23529411764705882,38,14,24,1
"Bryn Forbes","SAS",82,2292,-7,112.9934924078091,112.38957121310064,893,0.1565217391304348,0.41025641025641024,0.35714285714285715,0.1566265060240964,4,4,0,3,1,0,0,0,2,0.5,45,11,34,0
"Al-Farouq Aminu","POR",81,2292,384,118.35616438356163,109.93906282832528,634,0.26229508196721313,0.42528735632183906,0.21951219512195122,0.2727272727272727,33,32,1,24,7,1,0,1,20,0.6060606060606061,68,26,42,0
"Reggie Jackson","DET",82,2289,44,111.45336225596529,110.52288999783032,1184,0.1986062717770035,0.4186046511627907,0.38461538461538464,0.2777777777777778,9,9,0,6,3,0,0,0,6,0.6666666666666666,55,19,36,0
"Eric Bledsoe","MIL",78,2272,561,117.53193242686444,106.56722602030246,1149,0.14516129032258066,0.3858267716535433,0.42168674698795183,0.2777777777777778,29,25,4,10,8,7,0,4,12,0.41379310344827586,116,29,87,2
"D.J. Augustin","ORL",81,2269,169,112.17183770883054,109.6951085764422,880,0.18497109826589594,0.43037974683544306,0.39436619718309857,0.2692307692307692,4,3,1,0,2,1,0,1,2,0.5,52,19,33,0
"Jeremy Lamb","CHA",79,2250,49,112.69910538948288,111.94748358862144,1064,0.23222748815165878,0.408,0.4014084507042254,0.2,32,26,6,13,10,3,0,6,17,0.53125,88,25,63,0
"Clint Capela","HOU",67,2249,232,116.39635636525217,110.82337317397078,879,0,0.45251396648044695,0.4305555555555556,0,102,102,0,62,40,0,0,0,60,0.5882352941176471,44,8,36,6
"Julius Randle","NOP",73,2232,-12,113.56466876971609,113.88888888888889,1329,0.22764227642276422,0.38095238095238093,0.3090909090909091,0.125,45,45,0,35,9,1,0,0,24,0.5333333333333333,52,17,35,3
"Devin Booker","PHX",64,2230,-331,109.92122631466894,117.46846268975838,1595,0.15037593984962405,0.325,0.32450331125827814,0.21052631578947367,13,13,0,7,4,2,0,0,6,0.46153846153846156,56,19,37,0
"Danny Green","TOR",80,2216,638,119.88214753382802,106.28283712784588,735,0.2918454935622318,0.6551724137931034,0.3488372093023256,0.11538461538461539,53,49,4,32,17,0,1,3,24,0.4528301886792453,73,32,41,0
"Jordan Clarkson","CLE",81,2214,-350,109.68680089485458,117.62203313927452,1247,0.1993006993006993,0.37755102040816324,0.4375,0.23255813953488372,13,12,1,8,3,1,0,1,9,0.6923076923076923,57,14,43,3
"Kyrie Irving","BOS",67,2214,332,115.11502902601592,109.03169778549717,1475,0.1875,0.29838709677419356,0.25,0.15384615384615385,34,32,2,16,16,0,0,2,19,0.5588235294117647,103,48,55,1
"Kyle Lowry","TOR",65,2213,536,118.16605246043788,107.0806100217865,850,0.1936619718309859,0.33962264150943394,0.3157894736842105,0.2,31,30,1,13,15,2,0,1,13,0.41935483870967744,91,48,43,0
"Willie Cauley-Stein","SAC",81,2213,54,111.5578947368421,111.31154499151104,859,0,0.29069767441860467,0.2830188679245283,0.14285714285714285,51,51,0,30,20,1,0,0,31,0.6078431372549019,96,22,74,3
"Marcus Smart","BOS",80,2200,164,113.4338284194192,108.49945235487405,647,0.1813953488372093,0.275,0.18181818181818182,0.125,28,27,1,16,10,1,0,1,17,0.6071428571428571,143,34,109,2
"Jimmy Butler","PHI",65,2185,160,114.11378555798686,110.39528281284123,1084,0.21774193548387097,0.43119266055045874,0.352,0.22764227642276422,39,36,3,20,15,1,1,2,25,0.6410256410256411,123,48,75,1
"Deandre Ayton","PHX",71,2183,-383,107.31058927780239,115.59044670499779,927,0.25,0.45901639344262296,0.20967741935483872,0.10909090909090909,67,65,2,31,26,8,0,2,40,0.5970149253731343,61,11,50,2
"Shai Gilgeous-Alexander","LAC",82,2174,-110,111.23521681997373,113.24749017896116,839,0.23529411764705882,0.3163265306122449,0.29133858267716534,0.11290322580645161,45,42,3,24,15,3,1,2,27,0.6,96,45,51,0
"Zach LaVine","CHI",63,2171,-301,107.0996640537514,114.27607913669065,1351,0.1164021164021164,0.3689839572192513,0.31313131313131315,0.1981981981981982,26,25,1,8,16,1,1,0,12,0.46153846153846156,60,19,41,0
"Jae Crowder","UTA",80,2166,227,112.66548984995588,107.99026117751218,868,0.19822485207100593,0.36619718309859156,0.48148148148148145,0.1935483870967742,31,31,0,19,11,1,0,0,16,0.5161290322580645,64,26,38,0
"Tomas Satoransky","WAS",80,2164,-54,112.14000886132034,113.38652482269504,625,0.22340425531914893,0.31343283582089554,0.2054794520547945,0.11428571428571428,13,13,0,10,3,0,0,0,8,0.6153846153846154,82,25,57,0
"Montrezl Harrell","LAC",82,2158,59,114.02665501420144,112.51635412123855,1077,0.5,0.324468085106383,0.2682926829268293,0.13333333333333333,110,108,2,84,20,4,0,2,61,0.5545454545454546,71,15,56,6
"Eric Gordon","HOU",68,2158,348,118.47133757961784,110.80711354309166,1006,0.20266666666666666,0.2625,0.4375,0,27,20,7,12,7,1,3,4,14,0.5185185185185185,41,21,20,0
"Kevin Knox","NYK",75,2158,-636,103.5244256078519,117.81647689216344,878,0.2288135593220339,0.40707964601769914,0.29508196721311475,0.1919191919191919,24,24,0,14,9,1,0,0,13,0.5416666666666666,43,15,28,1
"Joel Embiid","PHI",64,2154,374,115.65045124367158,107.773851590106,1496,0.20348837209302326,0.3581081081081081,0.2864864864864865,0.1326530612244898,122,119,3,87,30,2,1,2,66,0.5409836065573771,46,17,29,7
"Terrence Ross","ORL",81,2150,5,107.67653758542141,108.15391662849291,1142,0.22522522522522523,0.39285714285714285,0.39215686274509803,0.22012578616352202,29,24,5,10,10,4,3,2,17,0.5862068965517241,72,17,55,0
"Darren Collison","IND",76,2143,118,111.43250688705234,109.37644341801386,774,0.24299065420560748,0.4246575342465753,0.10256410256410256,0.20168067226890757,9,8,1,5,3,0,0,1,7,0.7777777777777778,110,54,56,0
"Patrick Beverley","LAC",78,2137,149,115.07616487455196,111.56340863341534,549,0.20238095238095238,0.2830188679245283,0.36,0.125,43,40,3,15,22,3,1,2,23,0.5348837209302325,67,29,38,1
"Marvin Williams","CHA",75,2133,-6,112.819332566168,113.71640407784987,666,0.2076271186440678,0.28,0.3055555555555556,0.15384615384615385,61,58,3,43,15,0,2,1,35,0.5737704918032787,71,19,52,2
"Myles Turner","IND",74,2119,121,109.49707602339181,106.74157303370787,876,0.15126050420168066,0.4444444444444444,0.19753086419753085,0.14285714285714285,199,197,2,143,51,3,0,2,130,0.6532663316582915,60,11,49,11
"Jeff Green","WAS",77,2097,-94,113.35156071998178,115.75702215117607,854,0.2474747474747475,0.40816326530612246,0.3269230769230769,0.12,39,39,0,21,18,0,0,0,24,0.6153846153846154,43,6,37,0
"Jarrett Allen","BKN",80,2096,-119,111.09847623379578,113.90849078078762,712,0.2564102564102564,0.31496062992125984,0.22580645161290322,0,120,118,2,88,30,0,0,2,75,0.625,43,8,35,2
"Wesley Matthews","IND",69,2091,-90,109.89729225023342,111.73730787144854,745,0.1693548387096774,0.24324324324324326,0.3711340206185567,0.3103448275862069,17,16,1,8,8,0,0,1,12,0.7058823529411765,54,25,29,0
"Marcus Morris","BOS",75,2091,73,113.38272748321371,110.94756209751611,929,0.21585903083700442,0.328125,0.25,0.15384615384615385,25,25,0,13,12,0,0,0,16,0.64,43,11,32,0
"Draymond Green","GSW",66,2065,463,118.25907211759302,107.52638825149151,442,0.23275862068965517,0.3888888888888889,0.3023255813953488,0.15789473684210525,70,53,17,29,24,0,5,12,40,0.5714285714285714,95,44,51,0
"Cory Joseph","IND",82,2063,211,110.58569371099377,104.64175196381814,487,0.22429906542056074,0.5405405405405406,0.3698630136986301,0.27586206896551724,22,21,1,12,8,1,1,0,9,0.4090909090909091,94,31,63,0
"Danilo Gallinari","LAC",68,2059,105,115.205223880597,113.41778090546563,1229,0.20772946859903382,0.4421052631578947,0.23880597014925373,0.1111111111111111,23,23,0,20,3,0,0,0,14,0.6086956521739131,49,22,27,0
"Tim Hardaway Jr.","DAL",65,2057,-401,107.3210922787194,116.56874265569918,1073,0.2077922077922078,0.3855421686746988,0.34375,0.24528301886792453,8,8,0,6,2,0,0,0,5,0.625,54,15,39,0
"Kevin Huerter","ATL",75,2048,-119,111.97904805283535,114.40254429804634,661,0.22065727699530516,0.5238095238095238,0.43529411764705883,0.11764705882352941,25,25,0,14,8,3,0,0,16,0.64,65,17,48,0
"DeAndre Jordan","NYK",69,2047,-216,106.90640628721124,112.23759541984732,554,0,0.325,0.3333333333333333,0.16666666666666666,73,73,0,44,27,2,0,0,42,0.5753424657534246,42,12,30,4
"Garrett Temple","LAC",75,2041,-84,107.39932071809801,109.2516347783967,555,0.1744186046511628,0.34146341463414637,0.21428571428571427,0.21621621621621623,30,30,0,18,10,2,0,0,13,0.43333333333333335,76,29,47,0
"Kawhi Leonard","TOR",60,2040,357,117.39130434782608,109.40334128878283,1458,0.17297297297297298,0.3939393939393939,0.24050632911392406,0.13333333333333333,24,19,5,10,8,1,2,3,13,0.5416666666666666,106,43,63,0
"Kentavious Caldwell-Pope","LAL",82,2035,-156,108.78612716763006,112.88899210404087,861,0.22344322344322345,0.48214285714285715,0.5517241379310345,0.21311475409836064,13,11,2,6,5,0,1,1,5,0.38461538461538464,73,24,49,1
"Austin Rivers","HOU",76,2028,104,114.04978458592628,111.72099712368168,583,0.17289719626168223,0.29310344827586204,0.38181818181818183,0.6666666666666666,23,22,1,5,16,1,0,1,11,0.4782608695652174,47,19,28,0
"Serge Ibaka","TOR",74,2010,258,115.73714839961202,109.66723342239494,922,0.2288135593220339,0.3582089552238806,0.25806451612903225,0.17346938775510204,103,103,0,74,28,1,0,0,64,0.6213592233009708,29,10,19,9
"Dario Saric","MIN",81,2010,-67,112.05875384979862,113.16348195329087,722,0.2107843137254902,0.3170731707317073,0.30357142857142855,0.16666666666666666,9,9,0,7,2,0,0,0,5,0.5555555555555556,45,21,24,0
"Damyean Dotson","NYK",73,2004,-327,105.33592044627699,113.21212121212122,700,0.2318840579710145,0.2909090909090909,0.3902439024390244,0.15789473684210525,10,9,1,7,2,0,0,1,6,0.6,58,11,47,1
"Jonathan Isaac","ORL",75,1996,8,110.75055734456281,109.57525165725511,616,0.17415730337078653,0.43037974683544306,0.3076923076923077,0.17647058823529413,98,95,3,72,19,4,0,3,59,0.6020408163265306,59,21,38,0
"Lou Williams","LAC",75,1993,196,115.50603528319407,112.70926668238624,1424,0.21142857142857144,0.41304347826086957,0.2974683544303797,0.23529411764705882,11,10,1,4,5,1,1,0,7,0.6363636363636364,57,15,42,1
"Dorian Finney-Smith","DAL",81,1985,-88,110,111.73570019723866,483,0.19298245614035087,0.4177215189873418,0.38461538461538464,0.16666666666666666,36,36,0,23,12,1,0,0,21,0.5833333333333334,69,27,42,2
"Josh Jackson","PHX",79,1976,-430,104.92991783470275,114.93256262042388,841,0.1597222222222222,0.34459459459459457,0.3769230769230769,0.1935483870967742,56,56,0,44,11,1,0,0,30,0.5357142857142857,74,24,50,2
"Jusuf Nurkic","POR",72,1974,430,118.81236310537842,108.61185655037814,865,0.2,0.4528301886792453,0.27522935779816515,0.09259259259259259,103,102,1,79,23,0,0,1,56,0.5436893203883495,71,26,45,1
"Al Horford","BOS",68,1973,259,115.09620128268377,108.86857707509883,816,0.17829457364341086,0.44642857142857145,0.24096385542168675,0.14516129032258066,86,82,4,61,20,1,1,3,52,0.6046511627906976,59,17,42,5
"Monte Morris","DEN",82,1970,179,112.32980332829048,108.17100935997976,777,0.31007751937984496,0.3870967741935484,0.3870967741935484,0.1875,4,4,0,2,2,0,0,0,3,0.75,73,26,47,0
"Ryan Arcidiacono","CHI",81,1961,-252,106.70854271356785,112.58758758758759,509,0.16541353383458646,0.17647058823529413,0.37209302325581395,0.11764705882352941,4,4,0,1,3,0,0,0,2,0.5,65,20,45,0
"Justise Winslow","MIA",66,1960,119,109.72361809045226,106.01447466932868,753,0.2119205298013245,0.37362637362637363,0.40458015267175573,0.23809523809523808,19,18,1,14,4,0,0,1,11,0.5789473684210527,72,26,46,2
"Bogdan Bogdanovic","SAC",70,1947,-39,110.63049853372434,111.66544387380777,904,0.1891891891891892,0.4810126582278481,0.41509433962264153,0.273972602739726,15,14,1,10,2,2,0,1,10,0.6666666666666666,72,18,54,0
"LeBron James","LAL",55,1937,116,111.5886045388701,109.26285160038796,1354,0.22641509433962265,0.4264705882352941,0.3125,0.13414634146341464,33,33,0,27,6,0,0,0,22,0.6666666666666666,72,30,42,3
"DeAndre' Bembry","ATL",82,1931,-229,107.473481195757,112.3172777378385,604,0.18584070796460178,0.26515151515151514,0.35714285714285715,0.2727272727272727,41,35,6,26,8,1,3,3,24,0.5853658536585366,105,28,77,0
"Terrance Ferguson","OKC",74,1931,141,113.22454943984413,109.76381787192598,450,0.28804347826086957,0.44,0.3,0.3125,16,16,0,8,7,1,0,0,7,0.4375,40,14,26,4
"Kelly Oubre Jr.","PHX",69,1923,-274,109.20828258221681,115.85484656600097,915,0.18385650224215247,0.39344262295081966,0.3763440860215054,0.3181818181818182,59,52,7,43,9,0,1,6,26,0.4406779661016949,84,29,55,1
"Spencer Dinwiddie","BKN",68,1914,-84,109.46317103620476,112.20492214967354,1041,0.24561403508771928,0.3684210526315789,0.3958333333333333,0.14285714285714285,17,15,2,9,6,0,0,2,8,0.47058823529411764,40,12,28,0
"Jaylen Brown","BOS",74,1913,65,110.7331821617536,108.06089343648615,863,0.19540229885057472,0.41904761904761906,0.25510204081632654,0.1891891891891892,32,31,1,18,13,0,0,1,14,0.4375,69,31,38,0
"Bam Adebayo","MIA",82,1913,21,107.87768852034205,106.83518184163012,567,0.14285714285714285,0.4329896907216495,0.1686746987951807,0.15384615384615385,65,65,0,33,26,6,0,0,45,0.6923076923076923,71,13,58,11
"Patty Mills","SAS",82,1908,201,117.08238851095994,112.1311475409836,754,0.18143459915611815,0.4444444444444444,0.2631578947368421,0.17105263157894737,10,6,4,4,1,1,3,1,3,0.3,49,21,28,0
"Avery Bradley","MEM",63,1905,-82,110.54102108204218,112.33848492525969,560,0.23026315789473684,0.375,0.3617021276595745,0.11458333333333333,16,15,1,8,7,0,0,1,9,0.5625,41,24,17,0
"Ricky Rubio","UTA",68,1899,250,113.02691721686135,106.46224024328434,815,0.1686046511627907,0.3764705882352941,0.3411764705882353,0.18181818181818182,10,9,1,4,5,0,0,1,1,0.1,91,29,62,0
"Paul Millsap","DEN",70,1895,342,116.56681427455067,108.16540172729651,709,0.21428571428571427,0.40594059405940597,0.275,0.2631578947368421,54,52,2,31,20,1,1,1,34,0.6296296296296297,83,41,42,4
"Rodney Hood","POR",72,1893,-273,108.76821192052981,116.0614895308773,761,0.1780821917808219,0.6216216216216216,0.3979591836734694,0.2967032967032967,12,12,0,8,1,3,0,0,8,0.6666666666666666,59,17,42,0
"Dwyane Wade","MIA",72,1885,-68,107.44078269824922,109.30412371134021,981,0.18787878787878787,0.46464646464646464,0.3202614379084967,0.19298245614035087,38,35,3,18,15,2,3,0,25,0.6578947368421053,59,22,37,1
