"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Royce O'Neale","UTA",71,2241,471,119.63620425158886,108.88452302990613,425,0.25,0.46153846153846156,0.4375,0.3333333333333333,32,31,1,13,15,3,0,1,16,0.5,57,12,45,0
"Domantas Sabonis","IND",62,2232,-91,111.03757472245942,113.27054794520548,1086,0.16981132075471697,0.264,0.19696969696969696,0.09803921568627451,33,32,1,27,5,0,0,1,18,0.5454545454545454,76,17,59,2
"Bojan Bogdanovic","UTA",72,2216,420,118.66725507502207,109.37568938892566,1103,0.2704626334519573,0.3263157894736842,0.24193548387096775,0.2631578947368421,4,4,0,2,2,0,0,0,2,0.5,45,11,34,0
"Norman Powell","POR",69,2205,79,116.26479614204297,114.70911086717894,1183,0.17573221757322174,0.40707964601769914,0.3707865168539326,0.2857142857142857,18,14,4,6,6,2,2,2,9,0.5,82,33,49,1
"Chris Paul","PHX",70,2199,310,118.0956678700361,111.45314622000906,1085,0.2112676056338028,0.4090909090909091,0.3490566037735849,0.2,19,19,0,8,9,2,0,0,12,0.631578947368421,99,44,55,0
"Rudy Gobert","UTA",71,2187,727,120.13826940231935,103.80931165070172,769,0,0.39344262295081966,0.24074074074074073,0.2,190,182,8,103,73,6,2,6,125,0.6578947368421053,40,10,30,5
"Justin Holiday","IND",72,2183,-45,112.36979166666667,113.22349880771732,669,0.23550724637681159,0.32608695652173914,0.2777777777777778,0.09090909090909091,41,31,10,24,7,0,4,6,18,0.43902439024390244,74,19,55,1
"Isaac Okoro","CLE",67,2173,-408,106.50275735294117,115.18958428506167,571,0.26666666666666666,0.43137254901960786,0.35714285714285715,0.1,24,23,1,13,8,2,0,1,10,0.4166666666666667,62,21,41,0
"Coby White","CHI",69,2156,-107,111.00424960858868,113.29608938547486,934,0.2277580071174377,0.43119266055045874,0.29310344827586204,0.1875,15,15,0,11,4,0,0,0,7,0.4666666666666667,38,9,29,1
"Stephen Curry","GSW",63,2152,244,115.5179794520548,111.3199395117736,1923,0.17995444191343962,0.3516483516483517,0.36470588235294116,0.125,8,8,0,2,5,1,0,0,4,0.5,77,28,49,0
"Bradley Beal","WAS",60,2147,-2,116.03529918209212,116.5046446316699,1691,0.19166666666666668,0.3445378151260504,0.375,0.26119402985074625,22,22,0,8,12,2,0,0,10,0.45454545454545453,69,23,46,1
"Bam Adebayo","MIA",64,2143,24,112.79342723004694,112.07219878105956,1038,0,0.4523809523809524,0.17751479289940827,0.1375,66,64,2,26,31,7,1,1,28,0.42424242424242425,75,22,53,11
"Joe Harris","BKN",69,2141,352,120.01789308879445,113.38760741745817,873,0.1810344827586207,0.4489795918367347,0.2682926829268293,0.1111111111111111,14,14,0,11,3,0,0,0,9,0.6428571428571429,46,13,33,0
"Dejounte Murray","SAS",67,2139,88,113.68517249257482,111.98167239404353,970,0.13636363636363635,0.3977272727272727,0.28888888888888886,0.1889763779527559,7,7,0,4,1,2,0,0,0,0,101,25,76,0
"Kevin Huerter","ATL",69,2126,71,115.37927844588343,113.68469717984281,760,0.21074380165289255,0.35,0.26262626262626265,0.21428571428571427,18,18,0,11,6,1,0,0,13,0.7222222222222222,82,17,65,0
"Trae Young","ATL",63,2125,266,120.21422060164083,114.91167699013535,1498,0.1843137254901961,0.32222222222222224,0.3497536945812808,0.24242424242424243,12,12,0,3,8,1,0,0,8,0.6666666666666666,53,18,35,0
"Collin Sexton","CLE",60,2115,-377,107.23116398413809,116.43258426966293,1329,0.19135802469135801,0.3888888888888889,0.32367149758454106,0.20253164556962025,10,10,0,6,4,0,0,0,6,0.6,62,20,42,0
"Deandre Ayton","PHX",69,2115,274,119.08684396328547,113.46609767662399,784,0.0625,0.3838383838383838,0.10476190476190476,0.02857142857142857,81,79,2,45,33,1,0,2,53,0.654320987654321,41,7,34,0
"Eric Bledsoe","NOP",71,2111,-67,115.623572407492,116.75392670157068,817,0.23043478260869565,0.45652173913043476,0.2916666666666667,0.18604651162790697,24,21,3,9,8,4,0,3,14,0.5833333333333334,55,15,40,1
"Harrison Barnes","SAC",58,2102,-57,116.69728984841525,118.03354008729612,862,0.13548387096774195,0.39473684210526316,0.29069767441860467,0,11,11,0,6,5,0,0,0,6,0.5454545454545454,43,18,25,0
"Brandon Ingram","NOP",61,2093,43,116.96969696969697,115.9944042900443,1329,0.2062780269058296,0.4166666666666667,0.3037037037037037,0.24203821656050956,36,34,2,26,7,1,1,1,19,0.5277777777777778,42,13,29,4
"DeMar DeRozan","SAS",61,2056,-105,114.44759206798867,117.25852272727272,1213,0.19607843137254902,0.35714285714285715,0.2751322751322751,0.18110236220472442,15,15,0,8,7,0,0,0,8,0.5333333333333333,56,18,38,0
"Ja Morant","MEM",63,2053,107,116.57355679702049,114.02978129362495,1099,0.20125786163522014,0.4295774647887324,0.3736842105263158,0.30434782608695654,13,13,0,7,6,0,0,0,9,0.6923076923076923,57,15,42,4
"Jae'Sean Tate","HOU",70,2043,-189,110.22700678680086,114.54290390460602,676,0.19548872180451127,0.23711340206185566,0.35714285714285715,0,36,34,2,15,17,2,1,1,26,0.7222222222222222,85,45,40,0
"De'Aaron Fox","SAC",58,2036,-195,115.38461538461539,120.4250295159386,1379,0.20853080568720378,0.30303030303030304,0.33532934131736525,0.2087912087912088,27,24,3,10,13,1,0,3,19,0.7037037037037037,87,39,48,0
"Zach LaVine","CHI",58,2034,-9,114.59369817578772,114.86134155013036,1454,0.17110266159695817,0.4198473282442748,0.3333333333333333,0.25609756097560976,27,24,3,19,5,0,0,3,17,0.6296296296296297,46,12,34,0
"Zion Williamson","NOP",61,2026,89,117.16646989374262,114.98348277489382,1392,0.22727272727272727,0.41353383458646614,0.411214953271028,0,39,39,0,27,12,0,0,0,24,0.6153846153846154,57,27,30,3
"Tobias Harris","PHI",62,2014,324,115.13110416165505,107.75175078483458,1101,0.1721311475409836,0.4418604651162791,0.32926829268292684,0.14492753623188406,51,48,3,20,25,3,1,2,27,0.5294117647058824,55,17,38,0
"Giannis Antetokounmpo","MIL",61,2013,409,119.29906542056075,110.75218108936572,1581,0.20394736842105263,0.3333333333333333,0.3961038961038961,0.1774193548387097,73,73,0,41,26,6,0,0,54,0.7397260273972602,72,26,46,7
"Pascal Siakam","TOR",56,2006,130,116.23931623931622,113.2583170254403,1064,0.16265060240963855,0.3162393162393162,0.30864197530864196,0.19696969696969696,37,33,4,18,15,0,2,2,24,0.6486486486486487,64,27,37,2
"Jaylen Brown","BOS",58,1999,69,114.99028182701653,113.34143377885785,1313,0.19665271966527198,0.45054945054945056,0.3987730061349693,0.2028985507246377,32,32,0,17,14,1,0,0,15,0.46875,72,38,34,0
"Kelly Olynyk","HOU",70,1997,-100,112.4456259062349,115.39208545763536,852,0.1638655462184874,0.35,0.29545454545454547,0.35714285714285715,42,40,2,27,12,1,2,0,18,0.42857142857142855,79,35,44,0
"Dillon Brooks","MEM",67,1997,153,115.74651944311091,111.88593338126049,1074,0.1875,0.37037037037037035,0.3333333333333333,0.2087912087912088,26,25,1,17,7,1,0,1,8,0.3076923076923077,78,31,47,0
"Tim Hardaway Jr.","DAL",70,1989,71,116.55844155844156,115.36144578313252,1052,0.18210862619808307,0.375,0.2698412698412698,0.15714285714285714,11,9,2,4,5,0,0,2,7,0.6363636363636364,31,12,19,0
"Patrick Williams","CHI",71,1983,-292,108.90698248211201,115.62653562653561,569,0.21428571428571427,0.4032258064516129,0.3888888888888889,0.11320754716981132,46,46,0,31,15,0,0,0,26,0.5652173913043478,64,14,50,5
"Draymond Green","GSW",63,1982,239,116.25882352941177,111.10586011342156,404,0.16666666666666666,0.38596491228070173,0.25,0.1875,52,47,5,26,21,0,2,3,31,0.5961538461538461,105,42,63,0
"Keldon Johnson","SAS",69,1968,-172,111.59563924677899,115.88599752168525,766,0.11864406779661017,0.4057971014492754,0.32967032967032966,0.11764705882352941,24,23,1,11,12,0,0,1,15,0.625,40,18,22,0
"Dennis Schroder","LAL",61,1956,83,113.38880484114978,110.54345103931881,874,0.24060150375939848,0.38461538461538464,0.29508196721311475,0.26666666666666666,13,13,0,9,2,2,0,0,7,0.5384615384615384,70,25,45,0
"Kyle Kuzma","LAL",68,1954,-2,107.37106918238993,107.82828282828282,740,0.1282051282051282,0.2727272727272727,0.34328358208955223,0.1590909090909091,41,39,2,24,14,1,1,1,21,0.5121951219512195,35,9,26,0
"P.J. Washington","CHA",64,1954,35,112.6531632908227,112.87878787878788,751,0.2057142857142857,0.3394495412844037,0.3,0.23529411764705882,79,76,3,50,26,0,1,2,44,0.5569620253164557,69,36,33,8
"Reggie Bullock","NYK",65,1949,107,111.49100257069409,109.38712179984483,644,0.1939655172413793,0.30434782608695654,0.36363636363636365,0.18181818181818182,11,9,2,4,3,2,1,1,3,0.2727272727272727,52,23,29,0
"Danny Green","PHI",69,1934,310,116.57128638964917,109.375,609,0.176,0.23809523809523808,0.20689655172413793,0.25,56,54,2,28,21,5,2,0,27,0.48214285714285715,92,51,41,2
"Miles Bridges","CHA",66,1932,-9,113.17456295920952,112.97324583543666,756,0.2469879518072289,0.40298507462686567,0.30612244897959184,0.05555555555555555,52,48,4,28,19,1,1,3,30,0.5769230769230769,44,6,38,4
"Malcolm Brogdon","IND",56,1930,-32,111.96004993757803,112.815388458656,1111,0.17040358744394618,0.3057324840764331,0.2537313432835821,0.11392405063291139,15,13,2,10,2,1,0,2,9,0.6,49,19,30,0
"Dorian Finney-Smith","DAL",60,1915,206,119.34647302904564,114.36004162330906,478,0.1590909090909091,0.43333333333333335,0.2608695652173913,0.125,25,25,0,17,7,1,0,0,11,0.44,52,16,36,1
"Michael Porter Jr.","DEN",61,1912,360,122.30869001297017,113.91577295317815,1024,0.14423076923076922,0.48,0.27586206896551724,0.16666666666666666,54,50,4,29,18,3,2,2,33,0.6111111111111112,40,7,33,6
"Saddiq Bey","DET",70,1909,-213,107.53794700282995,113.1633178773828,753,0.18705035971223022,0.4528301886792453,0.3469387755102041,0.18181818181818182,14,12,2,9,3,0,0,2,9,0.6428571428571429,52,20,32,1
"Jrue Holiday","MIL",59,1907,379,120.02956393200294,111.04794859120119,943,0.21951219512195122,0.2608695652173913,0.3404255319148936,0.24444444444444444,37,34,3,14,18,2,0,3,18,0.4864864864864865,96,43,53,0
"Kentavious Caldwell-Pope","LAL",67,1902,138,112.73901808785529,108.97601238070672,595,0.23391812865497075,0.36,0.3333333333333333,0.225,26,25,1,10,13,2,1,0,15,0.5769230769230769,62,21,41,0
"Brook Lopez","MIL",70,1902,312,119.67741935483872,112.43768693918246,722,0.20967741935483872,0.3541666666666667,0.3194444444444444,0.09090909090909091,103,102,1,56,44,2,0,1,66,0.6407766990291263,40,10,30,3
"Fred VanVleet","TOR",52,1899,141,115.2454780361757,112.03631647211415,914,0.24482758620689654,0.3023255813953488,0.4155844155844156,0.15517241379310345,37,37,0,17,18,2,0,0,27,0.7297297297297297,87,50,37,0
"Clint Capela","ATL",63,1898,252,117.74993474288696,110.3082103082103,667,0,0.47802197802197804,0.3723404255319149,0,129,128,1,92,34,2,0,1,88,0.6821705426356589,44,18,26,9
"Kyle Anderson","MEM",69,1887,51,112.83422459893048,111.22397155916708,746,0.25153374233128833,0.2692307692307692,0.29473684210526313,0.15151515151515152,57,56,1,31,21,4,1,0,35,0.6140350877192983,84,30,54,0
"Kyrie Irving","BKN",54,1886,229,121.15335544781833,115.66419247504479,1351,0.13063063063063063,0.30303030303030304,0.2867647058823529,0.18309859154929578,37,35,2,13,22,0,1,1,23,0.6216216216216216,76,40,36,1
"Ben Simmons","PHI",58,1877,330,115.98770176787086,107.31270774737919,740,0.25,0.3089430894308943,0.34146341463414637,0,35,27,8,17,10,0,7,1,21,0.6,93,33,60,0
"Joe Ingles","UTA",67,1867,453,119.45241199478487,107.5,735,0.1743119266055046,0.5925925925925926,0.4375,0.4,12,9,3,5,3,1,0,3,8,0.6666666666666666,45,18,27,0
"Jarrett Allen","CLE",63,1864,-203,110.24080444562054,115.67381519724648,602,0.25,0.23255813953488372,0.24615384615384617,0.1875,90,90,0,76,13,1,0,0,53,0.5888888888888889,32,3,29,1
"Dwayne Bacon","ORL",72,1853,-443,104.10922587486745,115.27301503561067,696,0.19727891156462585,0.37755102040816324,0.3,0.16666666666666666,5,5,0,3,2,0,0,0,3,0.6,45,17,28,0
"John Collins","ATL",63,1848,181,118.45868644067797,113.60508205399682,916,0.18548387096774194,0.3950617283950617,0.30275229357798167,0.19230769230769232,63,63,0,37,24,2,0,0,41,0.6507936507936508,34,14,20,5
"Jakob Poeltl","SAS",69,1845,109,114.67057882101894,111.4065408136134,426,0,0.2413793103448276,0.22535211267605634,0.4,123,122,1,86,35,1,0,1,80,0.6504065040650406,47,13,34,2
"Jeff Green","BKN",68,1835,113,118.6824769433465,114.97774286462425,692,0.19718309859154928,0.43137254901960786,0.25925925925925924,0.13333333333333333,27,25,2,16,9,0,2,0,16,0.5925925925925926,36,10,26,0
"Nicolas Batum","LAC",67,1835,338,119.34000540979173,110.49633848657446,489,0.20496894409937888,0.391304347826087,0.3333333333333333,0.14814814814814814,37,33,4,20,11,2,2,2,24,0.6486486486486487,69,19,50,3
"Jerami Grant","DET",54,1829,-117,109.89806866952789,113.18828901423583,1092,0.19138755980861244,0.375,0.33858267716535434,0.1326530612244898,58,48,10,30,15,3,2,8,37,0.6379310344827587,35,10,25,1
"Paul George","LAC",54,1821,433,120.30178326474622,109.14112123722728,1146,0.16738197424892703,0.5348837209302325,0.3804347826086957,0.1686746987951807,24,20,4,8,11,1,1,3,15,0.625,62,28,34,1
"Jordan Clarkson","UTA",68,1818,301,117.94666666666667,110.15499732763227,1154,0.27882037533512066,0.3076923076923077,0.34810126582278483,0.3,10,10,0,5,4,1,0,0,7,0.7,61,24,37,0
"Donte DiVincenzo","MIL",66,1814,304,120.23346303501947,112.87464164712016,623,0.19718309859154928,0.3,0.37142857142857144,0.15,15,14,1,10,2,2,0,1,9,0.6,72,16,56,0
"Gary Trent Jr.","TOR",58,1802,-57,115.92944369063771,118.020719738277,808,0.1953125,0.4418604651162791,0.4444444444444444,0.16883116883116883,10,10,0,4,5,1,0,0,7,0.7,56,25,31,1
"Rui Hachimura","WAS",57,1797,-111,111.2082262210797,114.14972986879341,735,0.17582417582417584,0.3157894736842105,0.24,0.21348314606741572,7,7,0,4,3,0,0,0,6,0.8571428571428571,44,16,28,3
"T.J. McConnell","IND",69,1796,70,114.43597160136734,112.65456458826625,561,0.2,0.2835820895522388,0.2111111111111111,0.18181818181818182,23,22,1,13,8,1,0,1,13,0.5652173913043478,128,44,84,0
"Josh Richardson","DAL",59,1795,-53,116.07941834451903,116.68054399111851,634,0.2413793103448276,0.43902439024390244,0.3375,0.22641509433962265,24,22,2,12,9,1,0,2,15,0.625,61,25,36,1
"Darius Garland","CLE",54,1790,-237,107.80298837852794,114.42414174972315,876,0.25949367088607594,0.3645833333333333,0.27586206896551724,0.2894736842105263,6,6,0,4,2,0,0,0,4,0.6666666666666666,66,23,43,0
"Richaun Holmes","SAC",61,1782,9,116.89410480349345,116.71217913708357,722,0.14285714285714285,0.34782608695652173,0.21,0.1724137931034483,96,96,0,65,31,0,0,0,52,0.5416666666666666,39,16,23,10
"Theo Maledon","OKC",65,1778,-621,99.01517167953153,116.00748262960983,630,0.16831683168316833,0.3380281690140845,0.3333333333333333,0.21428571428571427,11,11,0,8,3,0,0,0,4,0.36363636363636365,56,21,35,0
"Kawhi Leonard","LAC",52,1773,446,123.25253664036077,110.96354902514834,1199,0.20270270270270271,0.4791666666666667,0.22302158273381295,0.2647058823529412,21,19,2,12,7,0,2,0,14,0.6666666666666666,81,24,57,0
"Ricky Rubio","MIN",68,1772,-186,111.40796152818595,116.90821256038647,532,0.21379310344827587,0.3333333333333333,0.23809523809523808,0.16666666666666666,4,3,1,1,1,1,1,0,1,0.25,98,36,62,0
"Donovan Mitchell","UTA",53,1771,287,118.9099917423617,110.88809458344791,1287,0.23809523809523808,0.41304347826086957,0.40131578947368424,0.15853658536585366,15,14,1,4,10,0,0,1,6,0.4,52,11,41,1
"Enes Kanter","POR",72,1758,154,121.71460800902425,117.57062146892656,482,0,0.38513513513513514,0.25,0.5,48,47,1,32,13,2,0,1,27,0.5625,33,15,18,0
"Jonas Valanciunas","MEM",62,1755,134,115.0328587075575,111.85368536853686,731,0.08571428571428572,0.47244094488188976,0.216,0.07692307692307693,57,57,0,39,18,0,0,0,38,0.6666666666666666,35,10,25,5
"Delon Wright","SAC",63,1748,-108,110.51441492368569,113.7599093997735,581,0.1414141414141414,0.33783783783783783,0.38372093023255816,0.25,30,27,3,15,11,1,1,2,17,0.5666666666666667,101,37,64,0
"Lonzo Ball","NOP",55,1747,49,116.28421343654962,115.21618625277162,735,0.23104693140794225,0.4782608695652174,0.4166666666666667,0.2222222222222222,31,30,1,16,12,2,0,1,19,0.6129032258064516,82,12,70,0
"Tyrese Haliburton","SAC",58,1746,-179,113.61515234696678,118.92040760121178,705,0.19875776397515527,0.5161290322580645,0.32098765432098764,0.21052631578947367,28,23,5,11,11,1,1,4,17,0.6071428571428571,77,13,64,1
"Jimmy Butler","MIA",52,1745,196,113.84527547816157,108.46681922196797,1030,0.14925373134328357,0.35,0.2608695652173913,0.11538461538461539,18,14,4,7,7,0,0,4,13,0.7222222222222222,108,43,65,0
"Will Barton","DEN",56,1736,232,121.01763515466897,114.40972222222221,620,0.27564102564102566,0.4189189189189189,0.375,0.2903225806451613,23,19,4,11,8,0,4,0,11,0.4782608695652174,50,15,35,1
"Darius Bazley","OKC",55,1714,-477,102.41801000555866,115.77190542420027,688,0.1890547263681592,0.4077669902912621,0.3855421686746988,0.07692307692307693,25,24,1,13,10,1,0,1,14,0.56,29,6,23,1
"Jamal Murray","DEN",48,1704,301,121.33372676305694,112.98547287281353,955,0.22598870056497175,0.40540540540540543,0.33766233766233766,0.19811320754716982,13,9,4,5,2,2,2,2,4,0.3076923076923077,64,20,44,0
"Jalen Brunson","DAL",68,1697,160,116.02807838549285,111.83901292596946,798,0.23478260869565218,0.34782608695652173,0.26881720430107525,0.0975609756097561,1,1,0,0,1,0,0,0,1,1,35,11,24,0
"Carmelo Anthony","POR",69,1690,-24,117.60233918128654,119.5626477541371,838,0.2702702702702703,0.42857142857142855,0.2631578947368421,0.2109375,38,37,1,16,16,5,0,1,24,0.631578947368421,46,15,31,1
"Karl-Anthony Towns","MIN",50,1689,11,116.62411347517731,116.37808685779167,1054,0.14659685863874344,0.48484848484848486,0.3389830508474576,0.16216216216216217,57,54,3,28,26,0,1,2,32,0.5614035087719298,39,14,25,7
"Kelly Oubre Jr.","GSW",55,1687,-190,107.10913635101362,112.13632585203656,741,0.17098445595854922,0.2823529411764706,0.25773195876288657,0.11538461538461539,42,38,4,20,18,0,1,3,19,0.4523809523809524,57,30,27,2
"Patty Mills","SAS",68,1685,27,110.41606886657101,109.20262932266361,692,0.21153846153846154,0.14705882352941177,0.5,0.22857142857142856,3,3,0,1,2,0,0,0,1,0.3333333333333333,42,17,25,0
"Devonte' Graham","CHA",55,1659,98,112.43647234678623,110.46441495778048,732,0.21352313167259787,0.3225806451612903,0.30952380952380953,0.23255813953488372,6,6,0,3,3,0,0,0,3,0.5,48,11,37,0
"Thaddeus Young","CHI",68,1652,146,117.36794986571174,113.04477611940298,692,0.13793103448275862,0.3826086956521739,0.25384615384615383,0.2857142857142857,40,38,2,26,11,1,0,2,23,0.575,74,30,44,1
"Kendrick Nunn","MIA",56,1650,-7,113.69319914608113,113.21612609881781,756,0.20526315789473684,0.33962264150943394,0.29411764705882354,0.14285714285714285,14,12,2,8,4,0,1,1,11,0.7857142857142857,52,20,32,0
"Jae Crowder","PHX",60,1648,218,117.05934983596778,110.39309112567005,536,0.17903930131004367,0.5,0.35294117647058826,0.14285714285714285,27,27,0,17,10,0,0,0,14,0.5185185185185185,48,20,28,0
"Seth Curry","PHI",57,1638,319,116.7307123854567,108.42293906810036,656,0.24342105263157895,0.35714285714285715,0.21428571428571427,0.14705882352941177,8,6,2,2,4,0,0,2,3,0.375,44,18,26,0
"Tyler Herro","MIA",54,1635,-85,110.06997261940981,112.75883069427526,746,0.2247191011235955,0.32,0.34177215189873417,0.25,17,12,5,8,4,0,2,3,7,0.4117647058823529,35,12,23,2
"Doug McDermott","IND",66,1619,-48,112.59086943879035,115.2602175830638,758,0.1871345029239766,0.34782608695652173,0.2222222222222222,0,6,5,1,2,3,0,0,1,4,0.6666666666666666,20,6,14,1
"James Harden","BKN",44,1609,102,119.45797807551764,116.77872860635698,1001,0.1625615763546798,0.36363636363636365,0.3804347826086957,0.625,33,30,3,19,10,1,0,3,18,0.5454545454545454,53,23,30,0
"Ivica Zubac","LAC",72,1609,183,116.88711165795141,111.46379044684129,482,0,0.25252525252525254,0.4,0,62,62,0,43,18,1,0,0,36,0.5806451612903226,24,2,22,0
"Steven Adams","NOP",58,1605,14,117.31774838511228,117.03110563597167,288,0,0.352112676056338,0.22727272727272727,0,38,37,1,20,16,1,0,1,24,0.631578947368421,54,13,41,2
"Kyle Lowry","TOR",46,1601,-5,114.715618417093,115.31722054380664,735,0.1134020618556701,0.40540540540540543,0.2692307692307692,0.14285714285714285,14,14,0,6,7,1,0,0,6,0.42857142857142855,45,20,25,0
"Daniel Theis","CHI",65,1601,-30,112.07744314689613,113.38267036694418,501,0.25,0.2894736842105263,0.275,0.13333333333333333,57,57,0,35,22,0,0,0,35,0.6140350877192983,41,9,32,5
"CJ McCollum","POR",47,1600,207,120.6508515815085,115.51459293394778,1010,0.20816326530612245,0.3333333333333333,0.3181818181818182,0.2,21,21,0,5,14,2,0,0,13,0.6190476190476191,44,19,25,0
"Joel Embiid","PHI",51,1585,405,119.64013418725222,107.48548732050108,1261,0.14130434782608695,0.4864864864864865,0.20833333333333334,0.10204081632653061,69,69,0,48,18,3,0,0,46,0.6666666666666666,50,10,40,4
"Marcus Smart","BOS",48,1581,93,116.08178211779065,113.2438205675923,561,0.20652173913043478,0.3191489361702128,0.2708333333333333,0.2857142857142857,23,23,0,10,13,0,0,0,14,0.6086956521739131,72,30,42,0
"Montrezl Harrell","LAL",69,1580,42,110.36967418546365,108.54381041471781,711,0.3333333333333333,0.37735849056603776,0.2682926829268293,0.10714285714285714,49,47,2,27,19,1,0,2,22,0.4489795918367347,46,20,26,1
"Pat Connaughton","MIL",69,1575,224,117.60647870425913,110.62238180730101,411,0.20958083832335328,0.2,0.7142857142857143,0.25,23,16,7,7,8,1,1,6,16,0.6956521739130435,49,14,35,0
"Josh Jackson","DET",62,1560,-121,107.3285311619167,110.59850374064838,730,0.17857142857142858,0.45054945054945056,0.4215686274509804,0.2222222222222222,47,44,3,26,16,2,3,0,21,0.44680851063829785,53,20,33,3
"Nerlens Noel","NYK",64,1547,-2,111.46894511994742,111.49802890932982,230,0,0.3695652173913043,0.10714285714285714,0,141,139,2,105,33,1,1,1,88,0.624113475177305,70,35,35,15
"Reggie Jackson","LAC",67,1544,245,119.01565995525728,111.2567956507835,678,0.21153846153846154,0.38181818181818183,0.3188405797101449,0.16216216216216217,7,7,0,6,1,0,0,0,4,0.5714285714285714,41,12,29,0
